冻结金额,可用,参考市值,资产
,1208129.01,,24699105.95
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
11,深物业A,15100,15100,20.8162,-56114.11,258210.0,17.1
333,美的集团,200,200,70.1205,-648.1,13376.0,66.88
411,英特集团,6900,6900,19.125,-11902.32,120060.0,17.4
501,鄂武商Ａ,32400,32400,19.0663,-87361.64,530388.0,16.37
733,振华科技,3800,3800,45.5362,-17123.62,155914.0,41.03
799,酒鬼酒,6102,7302,92.5373,-57228.02,618479.4,84.7
860,顺鑫农业,8000,8000,73.6094,-51755.31,537120.0,67.14
869,张裕Ａ,14104,14104,38.5974,-46365.68,498012.24,35.31
878,云南铜业,20800,20800,15.3323,-3791.83,315120.0,15.15
2030,达安基因,0,13800,33.865,3519.07,470856.0,34.12
2032,苏泊尔,8636,8636,81.9769,-9473.03,698479.68,80.88000000000001
2151,北斗星通,0,9200,51.4424,6417.56,479688.0,52.14
2163,海南发展,21900,36400,18.0644,-126830.75,530712.0,14.58
2352,顺丰控股,8000,8000,87.2238,-56910.65,640880.0,80.11
2430,杭氧股份,14000,14000,20.4598,18062.63,304500.0,21.75
2444,巨星科技,0,12700,20.1227,1870.58,257429.0,20.27
2484,江海股份,29000,29000,11.0612,-10474.12,310300.0,10.7
2625,光启技术,0,23800,19.4032,2066.51,463862.0,19.49
2735,王子新材,11300,11300,33.817,96422.57,478555.0,42.35
2812,恩捷股份,5600,5600,85.8494,-22116.44,458640.0,81.9
2821,凯莱英,1800,1800,265.6693,-33604.74,444600.0,247.0
2841,视源股份,3200,3200,98.547,3561.72,318912.0,99.66
300007,汉威科技,0,34100,19.6555,19250.27,689502.0,20.22
300142,沃森生物,700,700,61.3506,-1302.44,41643.0,59.49
300192,科斯伍德,9000,9000,27.7881,-42822.52,207270.0,23.03
300357,我武生物,100,100,51.0582,844.18,5950.0,59.5
300573,兴齐眼药,2100,2100,142.6781,382.08,300006.0,142.86
300674,宇信科技,6700,6700,46.4528,-8192.7,303041.0,45.23
300724,捷佳伟创,0,2100,87.5756,-494.74,183414.0,87.34
300767,震安科技,2400,2400,98.929,-12981.6,224448.0,93.52
511990,华宝添益,75006,75006,96.7267,246416.812,7501500.072000001,100.01200000000001
600196,复星医药,9100,9100,51.2487,-6631.27,459732.0,50.52
600211,西藏药业,2600,2600,85.0672,-7974.61,213200.0,82.0
600363,联创光电,6500,6500,28.7484,-45164.36,141700.0,21.8
600419,天润乳业,11500,11500,17.455,-11903.04,188830.0,16.42
600570,恒生电子,4500,4500,105.9098,-10708.98,465885.0,103.53
600887,伊利股份,11600,11900,40.9561,-12805.84,474572.0,39.88
600893,航发动力,0,11700,40.0476,2719.36,471276.0,40.28
601899,紫金矿业,4950,4950,5.7749,6262.46,34848.0,7.04
603069,海汽集团,18700,18700,37.053,-153956.54,538934.0,28.82
603208,江山欧派,0,500,126.3615,839.27,64020.0,128.04
603535,嘉诚国际,7900,7900,40.852,221.24,322952.0,40.88
603596,伯特利,2400,2400,36.8311,-5522.64,82872.0,34.53
603661,恒林股份,1037,1037,81.8008,-5299.94,79527.53,76.69
603712,七一二,0,9400,46.1926,2325.25,436536.0,46.44
603806,福斯特,7000,7000,64.6973,-17061.0,435820.0,62.26
603976,正川股份,11000,11000,66.8615,-158746.66,576730.0,52.43
