时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:34.645    133077916       632728          601818          700 担保品买入  100             3.7000          已撤
09:30:30.702    101075500       632737          601878          700 担保品买入  19300           15.8500         已撤
09:30:30.740    113081155       632738          603787          700 担保品买入  300             19.8000         已成
09:30:30.787    121082892       632739          603069          701 担保品卖出  6400            41.8000         已成
09:30:30.920    129081229       632740          000561          700 担保品买入  2400            8.4200          已成
09:30:30.921    133078243       632741          600976          700 担保品买入  200             21.9000         已撤
09:30:31.001    105081307       632742          601108          701 担保品卖出  13100           13.1100         已撤
09:30:31.344    105081309       632743          600995          700 担保品买入  100             8.2800          已成
09:30:31.393    117078135       632744          601101          700 担保品买入  700             4.1100          已撤
09:30:31.470    133078244       632745          600970          700 担保品买入  200             5.8500          已撤
09:30:31.625    101075502       632746          000566          701 担保品卖出  22100           8.5800          已撤
09:30:31.628    109078925       632747          000599          700 担保品买入  200             5.2800          已成
09:30:31.667    133078246       632748          601100          700 担保品买入  500             59.6400         已撤
09:30:31.786    121082895       632749          600195          700 担保品买入  3700            15.4800         已撤
09:30:31.855    101075505       632751          000589          700 担保品买入  1000            5.0700          已撤
09:30:31.856    105081312       632750          600211          701 担保品卖出  2400            103.2800        已撤
09:30:31.924    117078139       632752          603590          700 担保品买入  600             53.9000         已撤
09:30:32.043    105081313       632753          603638          700 担保品买入  300             52.5100         已撤
09:30:32.041    101075506       632754          603133          700 担保品买入  200             20.9400         已成
09:30:32.100    129081235       632755          603611          700 担保品买入  200             22.5800         已撤
09:30:32.163    137081223       632756          000012          700 担保品买入  7800            5.7300          已成
09:30:32.214    117078143       632757          603128          701 担保品卖出  9400            8.1900          已撤
09:30:32.345    105081319       632758          000612          701 担保品卖出  11900           7.9600          已撤
09:30:32.345    109078931       632759          603088          700 担保品买入  300             8.5300          已成
09:30:32.472    137081226       632760          600819          700 担保品买入  100             4.8900          已成
09:30:32.476    113081165       632761          600809          700 担保品买入  300             162.4300        已撤
09:30:32.649    125080390       632762          600936          700 担保品买入  100             4.0300          已撤
09:30:32.650    125080391       632763          600890          700 担保品买入  100             7.6600          已成
09:30:32.688    117078152       632764          600731          700 担保品买入  800             8.1600          已撤
09:30:32.937    109078935       632765          603308          700 担保品买入  1100            23.0200         已撤
09:30:32.945    117078154       632766          600184          700 担保品买入  300             11.9300         已成
09:30:32.973    125080394       632767          600246          701 担保品卖出  1900            9.0300          已撤
09:30:32.979    133078261       632768          300757          700 担保品买入  300             43.6600         已撤
09:30:33.087    117078155       632769          603232          701 担保品卖出  100             32.1600         已撤
09:30:33.089    121082905       632770          300457          700 担保品买入  300             33.3200         已成
09:30:33.222    121082908       632772          002084          700 担保品买入  700             10.6300         已撤
09:30:33.224    129081249       632771          002093          701 担保品卖出  100             8.9800          已成
09:30:33.460    109078939       632773          002128          701 担保品卖出  11400           11.5200         已撤
09:30:33.482    117078158       632775          002123          701 担保品卖出  800             19.7300         已成
09:30:33.487    125080397       632774          002097          700 担保品买入  8400            7.1200          已撤
09:30:33.488    129081251       632776          002032          700 担保品买入  100             84.1200         已成
09:30:33.589    101075520       632778          600480          700 担保品买入  1200            8.2500          已成
09:30:33.590    105081330       632777          600523          700 担保品买入  400             17.5000         已成
09:30:33.713    117078159       632779          000400          700 担保品买入  500             15.0800         已成
09:30:33.715    125080398       632780          000338          700 担保品买入  2100            16.5800         已撤
09:30:33.853    137081233       632781          000099          700 担保品买入  100             7.9500          已成
09:30:33.853    133078263       632782          600597          700 担保品买入  3400            16.8600         已撤
09:30:33.893    109078940       632783          600662          701 担保品卖出  10000           8.6900          已撤
09:30:34.084    125080399       632784          600380          701 担保品卖出  200             19.5900         已成
09:30:34.121    133078264       632786          002520          700 担保品买入  200             7.3100          已成
09:30:34.123    137081234       632785          600635          701 担保品卖出  1100            4.9200          已成
09:30:34.152    109078941       632787          603868          700 担保品买入  100             56.7000         已撤
09:30:34.213    117078161       632788          002588          700 担保品买入  400             4.7400          已撤
09:30:34.436    101075521       632789          002197          701 担保品卖出  2400            10.8900         已撤
09:30:34.441    121082910       632790          002235          700 担保品买入  2600            9.4200          已撤
09:30:34.469    133078266       632791          002567          700 担保品买入  7700            11.8800         已成
09:30:34.559    113081172       632792          002156          700 担保品买入  2400            25.0100         已成
09:30:34.563    121082911       632793          002190          701 担保品卖出  200             24.7200         已成
09:30:34.652    133078268       632794          002186          700 担保品买入  600             12.1600         已成
09:30:34.727    137081237       632795          002191          700 担保品买入  10600           11.7100         已成
09:30:34.771    109078945       632796          600268          701 担保品卖出  5200            8.5200          已撤
09:30:34.793    109078947       632797          601882          700 担保品买入  100             8.9000          已撤
09:30:34.913    109078949       632799          002208          700 担保品买入  11600           12.5100         已撤
09:30:34.913    113081178       632798          300696          700 担保品买入  200             44.0000         已成
09:30:35.033    101075527       632800          601012          701 担保品卖出  3800            53.2500         已成
09:30:35.034    109078950       632801          002239          700 担保品买入  40000           5.1400          已撤
09:30:35.091    117078167       632802          603016          700 担保品买入  200             29.6400         已撤
09:30:35.154    129081260       632803          002155          701 担保品卖出  1200            9.6000          已撤
09:30:35.208    133078278       632804          600861          701 担保品卖出  600             15.7600         已撤
09:30:35.398    101075534       632805          002233          700 担保品买入  600             13.7800         已成
09:30:35.404    109078956       632806          002185          701 担保品卖出  7000            15.3300         已撤
09:30:35.432    125080410       632807          002161          701 担保品卖出  500             7.5500          已撤
09:30:35.531    109078961       632808          002317          701 担保品卖出  1000            15.5400         已成
09:30:35.576    113081187       632809          002240          701 担保品卖出  1600            14.5800         已撤
09:30:35.673    121082924       632810          600883          700 担保品买入  200             9.9800          已撤
09:30:35.678    129081269       632811          002392          700 担保品买入  1800            4.6600          已撤
09:30:35.711    105081345       632812          600822          701 担保品卖出  1000            12.7300         已成
09:30:35.790    113081191       632813          002430          700 担保品买入  400             15.6800         已成
09:30:35.896    101075542       632814          002163          701 担保品卖出  1600            11.7100         已成
09:30:35.978    125080422       632816          603801          700 担保品买入  600             29.2700         部撤
09:30:36.014    109078971       632815          300735          701 担保品卖出  400             19.0900         已撤
09:30:36.145    133078289       632818          603959          700 担保品买入  400             8.9100          已撤
09:30:36.147    137081250       632817          603811          701 担保品卖出  7000            25.2400         已撤
09:30:36.223    133078291       632819          000893          700 担保品买入  1800            8.5800          已撤
09:30:36.278    105081350       632820          603887          700 担保品买入  100             28.8500         已成
09:30:36.355    105081351       632821          300702          701 担保品卖出  300             100.8100        已撤
09:30:36.355    109078976       632822          603399          700 担保品买入  800             9.0500          已成
09:30:36.411    121082930       632823          000928          700 担保品买入  40000           4.4800          已撤
