冻结金额,可用,参考市值,资产
642634.14,493275.13,11885144.06,12379790.59
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
547,航天发展,20000,20000,17.3636,3327.91,350600.0,17.53
566,海南海药,34400,34400,8.818,40660.5,344000.0,10.0
639,西王食品,43700,43700,6.3636,-13704.72,264385.0,6.05
750,国海证券,61900,62300,5.5836,25943.11,373800.0,6.0
796,凯撒旅业,17200,17200,18.0994,-6181.69,305128.0,17.74
903,云内动力,30500,30500,7.6211,-1254.86,231190.0,7.58
2049,紫光国微,2900,2900,115.9781,24713.55,361050.0,124.5
2137,麦达数字,42100,42100,8.2013,26045.22,371322.0,8.82
2191,劲嘉股份,28500,28500,12.4352,-4993.16,349410.0,12.26
2214,大立科技,11900,11900,28.1336,12570.79,347361.0,29.19
2239,奥特佳,4900,54900,6.082,-3952.12,329949.0,6.01
2340,格林美,64500,64500,5.4385,-5707.61,345075.0,5.35
2382,蓝帆医疗,6200,6200,29.8474,12726.25,197780.0,31.9
2425,凯撒文化,1300,21300,15.5025,-20288.53,309915.0,14.55
2467,二六三,28900,28900,8.8995,-33509.72,223686.0,7.74
2640,跨境通,29800,29800,8.5116,-8691.05,244956.0,8.22
2797,第一创业,32300,32300,11.0275,-31897.43,324292.0,10.04
2920,德赛西威,4400,4400,71.638,24296.71,339504.0,77.16
2932,明德生物,100,100,93.324,467.6,9800.0,98.0
300010,立思辰,14600,14600,23.5163,15822.48,359160.0,24.6
300065,海兰信,23900,23900,14.9053,2263.59,358500.0,15.0
300206,理邦仪器,2100,2100,23.7779,1096.48,51030.0,24.3
300213,佳讯飞鸿,7800,7800,6.3973,16869.35,66768.0,8.56
300293,蓝英装备,9600,11600,27.358,-2064.52,315288.0,27.18
300296,利亚德,8900,8900,7.3511,-1077.81,64347.0,7.23
300315,掌趣科技,39000,39000,8.9613,-13312.41,336180.0,8.62
300390,天华超净,14600,14600,17.1234,10608.5,260610.0,17.85
300401,花园生物,2100,2100,16.9225,-2525.33,33012.0,15.72
300458,全志科技,8000,8000,41.1274,-28619.35,300400.0,37.55
300496,中科创达,3400,3400,102.4039,-4773.19,343400.0,101.0
300624,万兴科技,4700,4700,69.8073,2785.8,330880.0,70.4
300677,英科医疗,400,400,167.4851,-642.05,66352.0,165.88
300729,乐歌股份,1500,1500,49.7415,-2912.21,71700.0,47.8
300740,御家汇,6900,6900,18.2348,13146.13,138966.0,20.14
511990,华宝添益,3,3,-25637.5533,77212.717,300.057,100.019
600318,新力金融,12200,12200,12.0171,-208.91,146400.0,12.0
600352,浙江龙盛,24500,24500,14.4426,19535.85,373380.0,15.24
600515,海航基础,44900,44900,7.6158,-262.15,341689.0,7.61
600536,中国软件,3200,3200,100.7121,-8966.76,313312.0,97.91
600723,首商股份,29500,29500,12.7855,-43528.33,333645.0,11.31
600859,王府井,5700,5700,61.4768,-14117.54,336300.0,59.0
600884,杉杉股份,28200,28200,12.7146,-16486.95,342066.0,12.13
601519,大智慧,22400,22400,11.0247,1238.02,248192.0,11.08
601878,浙商证券,19100,19100,16.6642,-6002.1,312285.0,16.35
603650,彤程新材,9200,9200,32.6108,8364.97,308384.0,33.52
603906,龙蟠科技,5100,5100,19.0774,12100.46,109395.0,21.45
