证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2783,701,担保品卖出,6,12.2,已成,0
300261,701,担保品卖出,89,7.0,已成,0
600988,701,担保品卖出,35,13.17,已成,0
601818,700,担保品买入,100,4.1,已成,0
300016,701,担保品卖出,1300,12.94,已成,0
300686,701,担保品卖出,100,25.69,已成,0
2584,701,担保品卖出,200,8.36,已成,0
917,701,担保品卖出,400,7.55,已成,0
2079,701,担保品卖出,3300,14.47,已成,0
600239,701,担保品卖出,3700,5.16,已成,0
21,701,担保品卖出,100,27.88,部分成交,0
21,701,担保品卖出,800,27.88,已成,0
2049,700,担保品买入,100,127.99,已成,0
600550,701,担保品卖出,100,5.67,部分成交,0
600550,701,担保品卖出,800,5.67,部分成交,0
600550,701,担保品卖出,200,5.67,部分成交,0
600550,701,担保品卖出,2000,5.67,部分成交,0
600550,701,担保品卖出,100,5.67,部分成交,0
600550,701,担保品卖出,700,5.67,部分成交,0
2279,700,担保品买入,500,8.14,已成,0
2341,700,担保品买入,3000,5.35,部分成交,0
2341,700,担保品买入,1000,5.35,部分成交,0
2341,700,担保品买入,300,5.35,部分成交,0
2341,700,担保品买入,2500,5.35,已成,0
300296,700,担保品买入,700,7.39,已成,0
759,701,担保品卖出,600,7.22,部分成交,0
759,701,担保品卖出,400,7.22,部分成交,0
759,701,担保品卖出,400,7.22,部分成交,0
759,701,担保品卖出,900,7.22,部分成交,0
759,701,担保品卖出,100,7.22,部分成交,0
759,701,担保品卖出,300,7.22,部分成交,0
759,701,担保品卖出,200,7.22,部分成交,0
759,701,担保品卖出,200,7.22,部分成交,0
759,701,担保品卖出,100,7.22,部分成交,0
759,701,担保品卖出,100,7.22,部分成交,0
759,701,担保品卖出,200,7.22,部分成交,0
759,701,担保品卖出,200,7.22,部分成交,0
759,701,担保品卖出,200,7.22,部分成交,0
759,701,担保品卖出,100,7.22,部分成交,0
759,701,担保品卖出,100,7.22,部分成交,0
759,701,担保品卖出,100,7.22,部分成交,0
759,701,担保品卖出,400,7.22,已成,0
600550,701,担保品卖出,300,5.67,部分成交,0
600550,701,担保品卖出,2600,5.67,部分成交,0
600550,701,担保品卖出,400,5.67,部分成交,0
600550,701,担保品卖出,200,5.67,部分成交,0
2524,701,担保品卖出,100,11.47,部分成交,0
600550,701,担保品卖出,300,5.67,部分成交,0
600550,701,担保品卖出,200,5.67,部分成交,0
2524,701,担保品卖出,100,11.47,已成,0
600550,701,担保品卖出,200,5.67,部分成交,0
600550,701,担保品卖出,800,5.67,部分成交,0
600550,701,担保品卖出,1200,5.67,部分成交,0
600550,701,担保品卖出,1000,5.67,部分成交,0
600550,701,担保品卖出,900,5.67,部分成交,0
600550,701,担保品卖出,700,5.67,已成,0
2245,701,担保品卖出,17700,4.49,已成,0
2330,701,担保品卖出,1400,8.01,已成,0
600532,700,担保品买入,200,11.19,已成,0
21,701,担保品卖出,700,27.89,部分成交,0
21,701,担保品卖出,100,27.89,部分成交,0
21,701,担保品卖出,600,27.88,部分成交,0
21,701,担保品卖出,200,27.88,已成,0
300706,701,担保品卖出,500,38.5,部分成交,0
300706,701,担保品卖出,100,38.5,部分成交,0
300706,701,担保品卖出,100,38.5,已成,0
759,701,担保品卖出,800,7.22,已成,0
2245,701,担保品卖出,5000,4.49,部分成交,0
