标题：资金股票
营业部名称：华泰证券(135)
股东：鸣石量化五号
资金余额：1417038.80 	 可取金额：938080.68
冻结金额：0.00 	 股票市值：19522817.00
可用余额：938080.68 	 总 资 产：20464031.67

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	成本价	保本价	市价	盈亏比()	盈亏	市值	交易市场	股东帐户	在途数量	
000999	华润三九	1600	1600	0	33.116	33.153	29.130	-12.14	-6430.140	46608.000	深圳Ａ	0899166732	0	
001872	招商港口	500	0	0	15.661	15.687	15.460	-1.45	-113.385	7730.000	深圳Ａ	0899166732	500	
002002	鸿达兴业	35600	35600	0	4.836	4.841	3.790	-21.72	-37388.715	134924.000	深圳Ａ	0899166732	0	
002004	华邦健康	6500	3500	0	6.151	6.158	6.010	-2.40	-961.346	39065.000	深圳Ａ	0899166732	3000	
002010	传化智联	8400	8400	0	5.602	5.608	5.760	2.71	1272.848	48384.000	深圳Ａ	0899166732	0	
002028	思源电气	2500	2300	0	24.013	24.040	23.310	-3.04	-1822.768	58275.000	深圳Ａ	0899166732	200	
002030	达安基因	4100	0	0	21.657	21.681	32.980	52.11	46272.856	135218.000	深圳Ａ	0899166732	4100	
002038	双鹭药业	0	0	0	13.454	13.454	12.830	-4.64	6765.600	0.000	深圳Ａ	0899166732	0	
002048	宁波华翔	2000	2000	0	13.767	13.784	16.110	16.88	4648.136	32220.000	深圳Ａ	0899166732	0	
002051	中工国际	2000	2000	0	6.272	6.281	7.940	26.43	3314.802	15880.000	深圳Ａ	0899166732	0	
002056	横店东磁	5100	5100	0	11.789	11.802	11.790	-0.10	-62.244	60129.000	深圳Ａ	0899166732	0	
002074	国轩高科	3100	3100	0	26.217	26.246	24.060	-8.33	-6770.236	74586.000	深圳Ａ	0899166732	0	
002075	沙钢股份	7700	0	0	10.804	10.816	10.690	-1.17	-969.991	82313.000	深圳Ａ	0899166732	7700	
002080	中材科技	4500	0	0	17.870	17.890	17.920	0.17	134.683	80640.000	深圳Ａ	0899166732	4500	
002081	金 螳 螂	6800	6800	0	8.039	8.048	9.170	13.94	7620.961	62356.000	深圳Ａ	0899166732	0	
002085	万丰奥威	0	0	0	7.050	7.050	6.790	-3.69	-1584.310	0.000	深圳Ａ	0899166732	0	
002093	国脉科技	0	0	0	9.986	9.986	8.880	-11.08	273.990	0.000	深圳Ａ	0899166732	0	
002110	三钢闽光	4900	4900	0	7.293	7.301	6.940	-4.95	-1769.386	34006.000	深圳Ａ	0899166732	0	
002118	紫鑫药业	18800	18800	0	4.976	4.982	4.340	-12.88	-12048.183	81592.000	深圳Ａ	0899166732	0	
002124	天邦股份	11500	0	0	17.163	17.182	17.750	3.30	6521.880	204125.000	深圳Ａ	0899166732	11500	
002127	南极电商	7100	0	0	18.807	18.828	19.130	1.60	2141.178	135823.000	深圳Ａ	0899166732	7100	
002128	露天煤业	2500	2500	0	10.284	10.297	11.500	11.69	3005.675	28750.000	深圳Ａ	0899166732	0	
002155	湖南黄金	3400	0	0	8.860	8.871	9.400	5.97	1798.401	31960.000	深圳Ａ	0899166732	3400	
002174	游族网络	2200	0	0	21.001	21.025	21.000	-0.12	-54.324	46200.000	深圳Ａ	0899166732	2200	
002183	怡 亚 通	8600	0	0	5.859	5.866	6.140	4.68	2357.460	52804.000	深圳Ａ	0899166732	8600	
002185	华天科技	7100	7100	0	8.819	8.829	15.190	72.05	45113.309	107849.000	深圳Ａ	0899166732	0	
002191	劲嘉股份	5600	5600	0	12.245	12.259	11.540	-5.86	-4020.379	64624.000	深圳Ａ	0899166732	0	
002203	海亮股份	2500	2500	0	8.920	8.931	8.670	-2.92	-652.109	21675.000	深圳Ａ	0899166732	0	
002212	南洋股份	2500	2300	0	25.063	25.091	23.570	-6.06	-3798.496	58925.000	深圳Ａ	0899166732	200	
002217	合力泰	7300	7300	0	6.418	6.425	5.090	-20.78	-9737.300	37157.000	深圳Ａ	0899166732	0	
002221	东华能源	4700	0	0	9.768	9.779	9.600	-1.83	-840.622	45120.000	深圳Ａ	0899166732	4700	
002223	鱼跃医疗	0	0	0	36.311	36.311	34.430	-5.18	-4063.680	0.000	深圳Ａ	0899166732	0	
002242	九阳股份	1400	1400	0	34.951	34.990	35.220	0.66	321.306	49308.000	深圳Ａ	0899166732	0	
002244	滨江集团	5100	5100	0	4.808	4.814	4.670	-2.99	-733.093	23817.000	深圳Ａ	0899166732	0	
002250	联化科技	3200	0	0	26.182	26.211	26.240	0.11	91.556	83968.000	深圳Ａ	0899166732	3200	
002268	卫 士 通	0	0	0	22.983	22.983	21.590	-6.06	9726.150	0.000	深圳Ａ	0899166732	0	
002274	华昌化工	27400	27400	0	5.732	5.738	4.830	-15.83	-24863.023	132342.000	深圳Ａ	0899166732	0	
002302	西部建设	0	0	0	10.850	10.850	10.120	-6.73	-1279.540	0.000	深圳Ａ	0899166732	0	
002317	众生药业	2600	0	0	11.512	11.526	15.670	35.96	10764.243	40742.000	深圳Ａ	0899166732	2600	
002340	格林美	45200	45200	0	4.895	4.900	5.020	2.44	5395.868	226904.000	深圳Ａ	0899166732	0	
002353	杰瑞股份	1900	1900	0	33.897	33.935	30.300	-10.71	-6898.778	57570.000	深圳Ａ	0899166732	0	
002355	兴民智通	4400	4400	0	6.720	6.728	5.480	-18.55	-5485.594	24112.000	深圳Ａ	0899166732	0	
002358	森源电气	64800	64800	0	5.909	5.916	5.370	-9.22	-35316.933	347976.000	深圳Ａ	0899166732	0	
002368	太极股份	1000	1000	0	32.819	32.858	31.400	-4.44	-1456.028	31400.000	深圳Ａ	0899166732	0	
002369	卓翼科技	1200	1200	0	7.726	7.738	8.460	9.34	865.445	10152.000	深圳Ａ	0899166732	0	
002372	伟星新材	2600	2600	0	14.241	14.257	13.610	-4.54	-1681.694	35386.000	深圳Ａ	0899166732	0	
002373	千方科技	2900	2900	0	27.155	27.185	22.700	-16.50	-12993.230	65830.000	深圳Ａ	0899166732	0	
002382	蓝帆医疗	6000	6000	0	-21.785	0.000	28.170	177.33	299540.698	169020.000	深圳Ａ	0899166732	0	
002390	信邦制药	4900	4900	0	6.131	6.138	4.780	-22.13	-6648.790	23422.000	深圳Ａ	0899166732	0	
002399	海普瑞	1600	1600	0	24.704	24.732	23.880	-3.45	-1362.372	38208.000	深圳Ａ	0899166732	0	
002407	多氟多	2800	2800	0	12.889	12.904	11.120	-13.83	-4989.959	31136.000	深圳Ａ	0899166732	0	
002408	齐翔腾达	3600	3600	0	5.850	5.857	7.090	21.05	4432.966	25524.000	深圳Ａ	0899166732	0	
002416	爱施德	2100	2000	0	9.053	9.065	8.860	-2.26	-429.278	18606.000	深圳Ａ	0899166732	100	
002419	天虹股份	0	0	0	10.990	10.990	10.980	-0.09	4999.700	0.000	深圳Ａ	0899166732	0	
002423	中粮资本	800	800	0	9.883	9.899	9.700	-2.02	-159.315	7760.000	深圳Ａ	0899166732	0	
002424	贵州百灵	1700	1700	0	8.808	8.820	8.750	-0.79	-118.772	14875.000	深圳Ａ	0899166732	0	
002429	兆驰股份	12200	12200	0	5.870	5.877	6.500	10.61	7597.184	79300.000	深圳Ａ	0899166732	0	
002434	万里扬	2300	2300	0	8.103	8.113	8.880	9.45	1761.268	20424.000	深圳Ａ	0899166732	0	
002439	启明星辰	2800	2600	0	41.252	41.298	39.070	-5.40	-6232.124	109396.000	深圳Ａ	0899166732	200	
002440	闰土股份	0	0	0	9.920	9.920	9.550	-3.73	-1218.330	0.000	深圳Ａ	0899166732	0	
002444	巨星科技	2300	2300	0	13.928	13.944	16.460	18.04	5779.985	37858.000	深圳Ａ	0899166732	0	
002465	海格通信	7500	0	0	13.855	13.871	13.540	-2.38	-2476.236	101550.000	深圳Ａ	0899166732	7500	
002491	通鼎互联	50700	50700	0	5.758	5.764	5.200	-9.79	-28585.877	263640.000	深圳Ａ	0899166732	0	
002500	山西证券	7000	7000	0	10.068	10.079	7.990	-20.73	-14608.642	55930.000	深圳Ａ	0899166732	0	
002507	涪陵榨菜	2500	2500	0	37.330	37.372	36.680	-1.85	-1727.704	91700.000	深圳Ａ	0899166732	0	
002511	中顺洁柔	3300	3300	0	25.593	25.622	23.980	-6.41	-5411.530	79134.000	深圳Ａ	0899166732	0	
002544	杰赛科技	1400	1400	0	12.710	12.727	14.800	16.30	2899.866	20720.000	深圳Ａ	0899166732	0	
002557	洽洽食品	1300	1300	0	50.456	50.513	48.600	-3.79	-2483.562	63180.000	深圳Ａ	0899166732	0	
002572	索菲亚	0	0	0	23.112	23.112	22.580	-2.30	-1862.460	0.000	深圳Ａ	0899166732	0	
002583	海能达	1100	1100	0	7.645	7.657	9.010	17.68	1486.391	9911.000	深圳Ａ	0899166732	0	
002589	瑞康医药	0	0	0	5.944	5.944	5.680	-4.44	-1256.600	0.000	深圳Ａ	0899166732	0	
002595	豪迈科技	2100	0	0	20.867	20.891	21.140	1.19	523.018	44394.000	深圳Ａ	0899166732	2100	
002603	以岭药业	2100	0	0	29.154	29.187	29.080	-0.37	-223.796	61068.000	深圳Ａ	0899166732	2100	
002611	东方精工	2900	2900	0	5.365	5.372	4.860	-9.54	-1483.876	14094.000	深圳Ａ	0899166732	0	
002625	光启技术	2600	0	0	9.270	9.281	12.250	31.99	7710.513	31850.000	深圳Ａ	0899166732	2600	
002640	跨境通	17500	8300	0	8.784	8.794	7.710	-12.32	-18946.116	134925.000	深圳Ａ	0899166732	9200	
002648	卫星石化	2800	0	0	17.550	17.570	17.640	0.40	196.620	49392.000	深圳Ａ	0899166732	2800	
002690	美亚光电	1200	600	0	54.973	55.035	53.250	-3.24	-2139.168	63900.000	深圳Ａ	0899166732	600	
002701	奥瑞金	6200	0	0	5.243	5.249	5.100	-2.84	-923.852	31620.000	深圳Ａ	0899166732	6200	
002709	天赐材料	1200	0	0	41.150	41.196	38.080	-7.57	-3735.610	45696.000	深圳Ａ	0899166732	1200	
002797	第一创业	13000	0	0	10.929	10.941	10.010	-8.51	-12092.746	130130.000	深圳Ａ	0899166732	13000	
002807	江阴银行	8900	8900	0	4.431	4.436	4.240	-4.42	-1743.391	37736.000	深圳Ａ	0899166732	0	
002815	崇达技术	1300	1300	0	19.789	19.813	18.800	-5.11	-1315.629	24440.000	深圳Ａ	0899166732	0	
002818	富森美	900	900	0	13.529	13.548	13.420	-0.95	-115.420	12078.000	深圳Ａ	0899166732	0	
002821	凯莱英	600	600	0	235.227	235.491	220.000	-6.58	-9284.040	132000.000	深圳Ａ	0899166732	0	
002831	裕同科技	1100	800	0	30.877	30.913	31.660	2.42	820.777	34826.000	深圳Ａ	0899166732	300	
002839	张家港行	3900	3900	0	6.825	6.833	6.240	-8.68	-2311.323	24336.000	深圳Ａ	0899166732	0	
002867	周大生	900	300	0	29.123	29.158	28.210	-3.25	-852.597	25389.000	深圳Ａ	0899166732	600	
002901	大博医疗	100	100	0	112.164	112.329	100.030	-10.95	-1228.603	10003.000	深圳Ａ	0899166732	0	
002925	盈趣科技	500	500	0	62.734	62.808	59.550	-5.19	-1627.371	29775.000	深圳Ａ	0899166732	0	
002926	华西证券	5500	5300	0	12.406	12.420	12.030	-3.14	-2142.105	66165.000	深圳Ａ	0899166732	200	
002941	新疆交建	300	0	0	6.660	6.683	15.270	128.79	2573.327	4581.000	深圳Ａ	0899166732	300	
002946	新乳业	400	400	0	18.383	18.414	19.530	6.06	445.832	7812.000	深圳Ａ	0899166732	0	
300001	特锐德	2500	0	0	21.154	21.178	20.610	-2.68	-1417.708	51525.000	深圳Ａ	0899166732	2500	
300009	安科生物	3600	0	0	14.533	14.549	19.230	32.17	16831.665	69228.000	深圳Ａ	0899166732	3600	
300012	华测检测	5800	0	0	22.926	22.952	23.070	0.52	685.337	133806.000	深圳Ａ	0899166732	5800	
300017	网宿科技	6500	6300	0	10.718	10.730	8.580	-20.04	-13959.462	55770.000	深圳Ａ	0899166732	200	
300024	机器人	4000	0	0	15.079	15.096	15.800	4.66	2813.216	63200.000	深圳Ａ	0899166732	4000	
300043	星辉娱乐	9200	9200	0	5.387	5.393	3.710	-31.21	-15468.215	34132.000	深圳Ａ	0899166732	0	
300058	蓝色光标	8500	8100	0	7.724	7.733	6.960	-9.99	-6560.259	59160.000	深圳Ａ	0899166732	400	
300072	三聚环保	4300	0	0	5.219	5.225	5.500	5.25	1179.177	23650.000	深圳Ａ	0899166732	4300	
300079	数码科技	59500	0	0	5.337	5.343	4.990	-6.61	-20979.034	296905.000	深圳Ａ	0899166732	59500	
300080	易成新能	38900	38900	0	4.955	4.961	5.200	4.83	9303.946	202280.000	深圳Ａ	0899166732	0	
300088	长信科技	9700	3300	0	10.946	10.958	10.700	-2.36	-2502.445	103790.000	深圳Ａ	0899166732	6400	
300113	顺网科技	1700	1700	0	27.163	27.194	24.650	-9.36	-4319.843	41905.000	深圳Ａ	0899166732	0	
300115	长盈精密	2119	19	0	22.944	22.970	21.700	-5.53	-2687.938	45982.300	深圳Ａ	0899166732	2100	
300133	华策影视	4100	4100	0	7.490	7.499	7.290	-2.79	-855.487	29889.000	深圳Ａ	0899166732	0	
300134	大富科技	0	0	0	13.930	13.930	13.640	-2.08	5104.330	0.000	深圳Ａ	0899166732	0	
300212	易华录	1000	1000	0	74.487	74.571	49.460	-33.67	-25082.449	49460.000	深圳Ａ	0899166732	0	
300244	迪安诊断	1500	1400	0	38.294	38.337	35.190	-8.21	-4715.119	52785.000	深圳Ａ	0899166732	100	
300257	开山股份	1300	1300	0	15.133	15.152	15.370	1.44	282.719	19981.000	深圳Ａ	0899166732	0	
300271	华宇软件	1200	1200	0	26.126	26.157	25.670	-1.86	-583.620	30804.000	深圳Ａ	0899166732	0	
300285	国瓷材料	2700	0	0	34.578	34.617	34.380	-0.68	-638.565	92826.000	深圳Ａ	0899166732	2700	
300296	利亚德	30600	30600	0	7.588	7.597	6.330	-16.67	-38711.742	193698.000	深圳Ａ	0899166732	0	
300297	蓝盾股份	125700	125700	0	4.640	4.645	3.880	-16.47	-96078.242	487716.000	深圳Ａ	0899166732	0	
300300	汉鼎宇佑	39719	39719	0	6.787	6.795	6.240	-8.16	-22003.881	247846.560	深圳Ａ	0899166732	0	
300315	掌趣科技	11100	10700	0	8.573	8.583	7.800	-9.12	-8677.270	86580.000	深圳Ａ	0899166732	400	
300316	晶盛机电	2600	0	0	23.606	23.632	23.380	-1.07	-655.683	60788.000	深圳Ａ	0899166732	2600	
300324	旋极信息	8400	0	0	6.667	6.674	7.440	11.47	6423.204	62496.000	深圳Ａ	0899166732	8400	
300357	我武生物	1400	1400	0	65.486	65.559	63.000	-3.90	-3579.184	88200.000	深圳Ａ	0899166732	0	
300364	中文在线	4200	0	0	8.203	8.213	8.010	-2.47	-849.915	33642.000	深圳Ａ	0899166732	4200	
300418	昆仑万维	3000	0	0	24.414	24.441	24.350	-0.37	-273.816	73050.000	深圳Ａ	0899166732	3000	
300482	万孚生物	900	0	0	93.409	93.514	93.500	-0.01	-12.348	84150.000	深圳Ａ	0899166732	900	
300496	中科创达	3000	500	0	94.170	94.276	94.030	-0.26	-735.941	282090.000	深圳Ａ	0899166732	2500	
300595	欧普康视	1600	0	0	62.821	62.891	60.270	-4.17	-4189.604	96432.000	深圳Ａ	0899166732	1600	
300618	寒锐钴业	700	0	0	61.832	61.902	61.500	-0.65	-281.311	43050.000	深圳Ａ	0899166732	700	
300630	普利制药	779	779	0	45.393	45.446	45.170	-0.61	-214.608	35187.430	深圳Ａ	0899166732	0	

------------------------------
保存时间：2020-07-24  15:47:21 
