标题：资金股票
营业部名称：华泰证券(243)
股东：鸣石量化20号
资金余额：1481829.72 	 可取金额：1481829.72
冻结金额：0.00 	 股票市值：12450866.55
可用余额：1481829.72 	 总 资 产：13937637.54

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	成本价	保本价	市价	盈亏比()	盈亏	市值	交易市场	股东帐户	在途数量	
002050	三花智控	30	30	0	-1.814	0.000	21.190	0.00	684.472	635.700	深圳Ａ	0899185080	0	
002074	国轩高科	1500	1500	0	27.259	27.291	29.350	7.54	3084.551	44025.000	深圳Ａ	0899185080	0	
002075	沙钢股份	800	800	0	14.383	14.404	14.210	-1.35	-154.995	11368.000	深圳Ａ	0899185080	0	
002078	太阳纸业	200	200	0	9.352	9.387	9.580	2.07	38.646	1916.000	深圳Ａ	0899185080	0	
002079	苏州固锝	1600	1600	0	12.792	12.808	12.810	0.01	2.894	20496.000	深圳Ａ	0899185080	0	
002080	中材科技	200	200	0	13.213	13.252	15.460	16.70	441.246	3092.000	深圳Ａ	0899185080	0	
002084	海鸥住工	500	500	0	9.152	9.171	9.220	0.53	24.298	4610.000	深圳Ａ	0899185080	0	
002099	海翔药业	600	600	0	7.891	7.907	7.880	-0.35	-16.423	4728.000	深圳Ａ	0899185080	0	
002100	天康生物	200	200	0	15.238	15.279	15.120	-1.04	-31.684	3024.000	深圳Ａ	0899185080	0	
002106	莱宝高科	800	800	0	11.889	11.907	12.180	2.29	217.861	9744.000	深圳Ａ	0899185080	0	
002107	沃华医药	300	300	0	10.732	10.760	10.750	-0.09	-2.889	3225.000	深圳Ａ	0899185080	0	
002120	韵达股份	220	220	0	24.042	24.089	26.010	7.98	422.123	5722.200	深圳Ａ	0899185080	0	
002123	梦网集团	800	800	0	19.024	19.050	19.450	2.10	319.929	15560.000	深圳Ａ	0899185080	0	
002126	银轮股份	300	300	0	11.730	11.759	12.180	3.59	126.273	3654.000	深圳Ａ	0899185080	0	
002127	南极电商	300	300	0	19.780	19.817	21.150	6.73	399.528	6345.000	深圳Ａ	0899185080	0	
002145	中核钛白	100	100	0	4.501	4.556	4.490	-1.46	-6.558	449.000	深圳Ａ	0899185080	0	
002153	石基信息	200	200	0	37.547	37.610	38.150	1.44	107.817	7630.000	深圳Ａ	0899185080	0	
002163	中航三鑫	1600	1600	0	8.198	8.209	9.970	21.45	2813.929	15952.000	深圳Ａ	0899185080	0	
002169	智光电气	400	400	0	10.492	10.515	10.460	-0.53	-22.068	4184.000	深圳Ａ	0899185080	0	
002171	楚江新材	100	100	0	8.732	8.791	8.620	-1.96	-17.079	862.000	深圳Ａ	0899185080	0	
002183	怡 亚 通	200	200	0	4.733	4.763	5.230	9.86	93.333	1046.000	深圳Ａ	0899185080	0	
002208	合肥城建	1700	1700	0	10.291	10.304	11.260	9.28	1622.775	19142.000	深圳Ａ	0899185080	0	
002226	江南化工	400	400	0	5.629	5.647	5.930	5.02	112.981	2372.000	深圳Ａ	0899185080	0	
002228	合兴包装	300	300	0	4.397	4.418	4.250	-3.82	-50.401	1275.000	深圳Ａ	0899185080	0	
002230	科大讯飞	200	200	0	33.884	33.944	35.210	3.73	253.017	7042.000	深圳Ａ	0899185080	0	
002236	大华股份	700	700	0	16.553	16.577	18.940	14.26	1652.377	13258.000	深圳Ａ	0899185080	0	
002238	天威视讯	100	100	0	10.797	10.858	11.030	1.59	17.175	1103.000	深圳Ａ	0899185080	0	
002240	威华股份	1500	1500	0	11.592	11.607	12.530	7.95	1382.829	18795.000	深圳Ａ	0899185080	0	
002241	歌尔股份	1400	1400	0	24.071	24.099	26.600	10.38	3496.657	37240.000	深圳Ａ	0899185080	0	
002250	联化科技	200	200	0	18.968	19.012	19.730	3.78	143.375	3946.000	深圳Ａ	0899185080	0	
002251	步 步 高	200	200	0	12.137	12.174	12.600	3.50	85.030	2520.000	深圳Ａ	0899185080	0	
002258	利尔化学	200	200	0	17.263	17.306	17.310	0.03	0.869	3462.000	深圳Ａ	0899185080	0	
002262	恩华药业	1900	1900	0	15.929	15.948	16.060	0.70	212.776	30514.000	深圳Ａ	0899185080	0	
002266	浙富控股	100	100	0	4.051	4.105	4.090	-0.38	-1.517	409.000	深圳Ａ	0899185080	0	
002271	东方雨虹	100	100	0	36.233	36.320	41.660	14.72	533.451	4166.000	深圳Ａ	0899185080	0	
002281	光迅科技	200	200	0	32.731	32.789	32.420	-1.13	-73.814	6484.000	深圳Ａ	0899185080	0	
002283	天润工业	200	200	0	4.683	4.713	4.380	-7.10	-66.494	876.000	深圳Ａ	0899185080	0	
002292	奥飞娱乐	1500	1500	0	7.981	7.992	7.950	-0.53	-63.663	11925.000	深圳Ａ	0899185080	0	
002294	信立泰	100	100	0	24.464	24.539	25.560	4.17	101.993	2556.000	深圳Ａ	0899185080	0	
002299	圣农发展	600	600	0	26.172	26.207	26.590	1.46	229.527	15954.000	深圳Ａ	0899185080	0	
002301	齐心集团	200	200	0	15.660	15.701	16.670	6.18	193.599	3334.000	深圳Ａ	0899185080	0	
002304	洋河股份	200	200	0	107.069	107.203	108.290	1.01	217.109	21658.000	深圳Ａ	0899185080	0	
002308	威创股份	200	200	0	6.658	6.690	6.910	3.30	43.990	1382.000	深圳Ａ	0899185080	0	
002317	众生药业	1000	1000	0	14.390	14.410	14.240	-1.18	-169.525	14240.000	深圳Ａ	0899185080	0	
002324	普利特	200	200	0	13.199	13.238	14.560	10.01	264.230	2912.000	深圳Ａ	0899185080	0	
002332	仙琚制药	300	300	0	13.266	13.296	16.680	25.48	1014.096	5004.000	深圳Ａ	0899185080	0	
002338	奥普光电	900	900	0	28.717	28.752	28.450	-1.05	-271.417	25605.000	深圳Ａ	0899185080	0	
002352	顺丰控股	200	200	0	50.924	51.001	55.990	9.79	996.778	11198.000	深圳Ａ	0899185080	0	
002353	杰瑞股份	100	100	0	-27.338	0.000	31.200	0.00	5845.618	3120.000	深圳Ａ	0899185080	0	
002371	北方华创	100	100	0	161.576	161.791	156.010	-3.57	-577.513	15601.000	深圳Ａ	0899185080	0	
002381	双箭股份	5819	5819	0	9.435	9.446	9.190	-2.71	-1488.757	53476.610	深圳Ａ	0899185080	0	
002382	蓝帆医疗	2100	2100	0	29.581	29.616	29.110	-1.71	-1061.235	61131.000	深圳Ａ	0899185080	0	
002385	大北农	1200	1200	0	9.072	9.085	9.040	-0.50	-54.465	10848.000	深圳Ａ	0899185080	0	
002396	星网锐捷	400	400	0	34.462	34.510	34.660	0.44	60.059	13864.000	深圳Ａ	0899185080	0	
002398	垒知集团	400	400	0	11.940	11.965	11.940	-0.21	-9.872	4776.000	深圳Ａ	0899185080	0	
002399	海普瑞	100	100	0	22.571	22.644	24.000	6.00	135.452	2400.000	深圳Ａ	0899185080	0	
002401	中远海科	400	400	0	15.421	15.449	15.860	2.66	164.129	6344.000	深圳Ａ	0899185080	0	
002402	和而泰	500	500	0	15.235	15.261	15.960	4.59	349.360	7980.000	深圳Ａ	0899185080	0	
002406	远东传动	200	200	0	6.482	6.514	6.500	-0.21	-2.726	1300.000	深圳Ａ	0899185080	0	
002409	雅克科技	300	300	0	49.571	49.638	46.160	-7.01	-1042.425	13848.000	深圳Ａ	0899185080	0	
002410	广联达	100	100	0	64.942	65.058	64.590	-0.72	-46.788	6459.000	深圳Ａ	0899185080	0	
002422	科伦药业	200	200	0	21.149	21.196	21.250	0.26	10.865	4250.000	深圳Ａ	0899185080	0	
002430	杭氧股份	100	100	0	13.853	13.917	13.900	-0.12	-1.718	1390.000	深圳Ａ	0899185080	0	
002432	九安医疗	900	900	0	11.031	11.048	10.920	-1.16	-114.925	9828.000	深圳Ａ	0899185080	0	
002444	巨星科技	400	400	0	10.901	10.925	12.230	11.96	521.610	4892.000	深圳Ａ	0899185080	0	
002449	国星光电	300	300	0	10.311	10.338	11.590	12.13	375.153	3477.000	深圳Ａ	0899185080	0	
002465	海格通信	6400	6400	0	13.347	13.363	13.140	-1.67	-1424.033	84096.000	深圳Ａ	0899185080	0	
002468	申通快递	200	200	0	18.628	18.672	17.180	-8.00	-298.105	3436.000	深圳Ａ	0899185080	0	
002481	双塔食品	2500	2500	0	16.740	16.760	17.440	4.06	1698.552	43600.000	深圳Ａ	0899185080	0	
002484	江海股份	100	100	0	9.442	9.502	9.480	-0.23	-2.167	948.000	深圳Ａ	0899185080	0	
002508	老板电器	400	400	0	33.640	33.687	32.250	-4.27	-574.158	12900.000	深圳Ａ	0899185080	0	
002511	中顺洁柔	100	100	0	18.927	18.996	20.970	10.42	197.161	2097.000	深圳Ａ	0899185080	0	
002534	杭锅股份	800	800	0	8.026	8.040	7.670	-4.61	-296.059	6136.000	深圳Ａ	0899185080	0	
002539	云图控股	200	200	0	6.781	6.813	6.750	-0.93	-12.577	1350.000	深圳Ａ	0899185080	0	
002541	鸿路钢构	100	100	0	10.219	10.279	25.350	147.32	1505.514	2535.000	深圳Ａ	0899185080	0	
002555	三七互娱	400	400	0	40.397	40.451	41.180	1.80	291.399	16472.000	深圳Ａ	0899185080	0	
002572	索菲亚	100	100	0	22.274	22.347	22.550	0.91	20.300	2255.000	深圳Ａ	0899185080	0	
002581	未名医药	1800	1800	0	23.147	23.174	26.570	14.65	6104.965	47826.000	深圳Ａ	0899185080	0	
002582	好想你	6000	6000	0	12.198	12.212	12.100	-0.92	-673.668	72600.000	深圳Ａ	0899185080	0	
002585	双星新材	100	100	0	5.571	5.627	5.560	-1.20	-6.667	556.000	深圳Ａ	0899185080	0	
002594	比亚迪	200	200	0	61.217	61.305	66.990	9.28	1135.934	13398.000	深圳Ａ	0899185080	0	
002600	领益智造	8700	8700	0	11.321	11.334	10.780	-4.89	-4817.367	93786.000	深圳Ａ	0899185080	0	
002603	以岭药业	3000	3000	0	31.826	31.864	31.730	-0.42	-400.324	95190.000	深圳Ａ	0899185080	0	
002607	中公教育	100	100	0	28.263	28.342	29.010	2.36	66.741	2901.000	深圳Ａ	0899185080	0	
002609	捷顺科技	500	500	0	12.700	12.723	12.600	-0.97	-61.426	6300.000	深圳Ａ	0899185080	0	
002616	长青集团	100	100	0	11.015	11.076	11.800	6.56	72.296	1180.000	深圳Ａ	0899185080	0	
002624	完美世界	200	200	0	46.108	46.180	51.400	11.31	1042.914	10280.000	深圳Ａ	0899185080	0	
002626	金达威	200	200	0	22.854	22.902	24.610	7.46	341.180	4922.000	深圳Ａ	0899185080	0	
002632	道明光学	100	100	0	8.782	8.841	8.590	-2.86	-25.076	859.000	深圳Ａ	0899185080	0	
002635	安洁科技	400	400	0	18.770	18.802	24.600	30.86	2316.963	9840.000	深圳Ａ	0899185080	0	
002641	永高股份	100	100	0	6.879	6.936	6.920	-0.23	-1.606	692.000	深圳Ａ	0899185080	0	
002643	万润股份	200	200	0	13.165	13.203	16.670	26.31	692.599	3334.000	深圳Ａ	0899185080	0	
002648	卫星石化	100	100	0	14.774	14.839	15.430	4.00	59.026	1543.000	深圳Ａ	0899185080	0	
002653	海思科	100	100	0	26.165	26.242	26.300	0.22	5.817	2630.000	深圳Ａ	0899185080	0	
002661	克明面业	300	300	0	22.364	22.404	22.400	-0.02	-1.054	6720.000	深圳Ａ	0899185080	0	
002666	德联集团	700	700	0	6.307	6.321	7.020	11.08	489.088	4914.000	深圳Ａ	0899185080	0	
002675	东诚药业	100	100	0	20.574	20.645	21.000	1.72	35.458	2100.000	深圳Ａ	0899185080	0	
002685	华东重机	100	100	0	5.817	5.873	5.860	-0.22	-1.298	586.000	深圳Ａ	0899185080	0	
002688	金河生物	1600	1600	0	7.509	7.520	7.610	1.20	144.180	12176.000	深圳Ａ	0899185080	0	
002697	红旗连锁	200	200	0	11.142	11.178	11.110	-0.61	-13.666	2222.000	深圳Ａ	0899185080	0	
002706	良信电器	500	500	0	14.883	14.908	15.130	1.49	110.784	7565.000	深圳Ａ	0899185080	0	
002707	众信旅游	400	400	0	7.341	7.361	7.370	0.12	3.593	2948.000	深圳Ａ	0899185080	0	
002709	天赐材料	200	200	0	29.270	29.325	32.290	10.12	592.413	6458.000	深圳Ａ	0899185080	0	
002714	牧原股份	400	400	0	69.091	69.174	74.930	8.32	2300.029	29972.000	深圳Ａ	0899185080	0	
002734	利民股份	100	100	0	13.503	13.567	14.140	4.24	57.258	1414.000	深圳Ａ	0899185080	0	
002745	木林森	600	600	0	14.516	14.539	15.130	4.07	354.140	9078.000	深圳Ａ	0899185080	0	
002747	埃斯顿	100	100	0	10.507	10.568	11.050	4.59	48.173	1105.000	深圳Ａ	0899185080	0	
002791	坚朗五金	400	400	0	81.042	81.138	88.000	8.46	2741.664	35200.000	深圳Ａ	0899185080	0	
002803	吉宏股份	370	370	0	24.994	25.033	26.200	4.66	431.332	9694.000	深圳Ａ	0899185080	0	
002810	山东赫达	400	400	0	27.073	27.113	30.450	12.31	1333.376	12180.000	深圳Ａ	0899185080	0	
002812	恩捷股份	1000	1000	0	62.726	62.800	63.550	1.19	749.011	63550.000	深圳Ａ	0899185080	0	
002815	崇达技术	200	200	0	8.154	8.187	19.350	136.76	2230.253	3870.000	深圳Ａ	0899185080	0	
002821	凯莱英	100	100	0	219.870	220.145	228.710	3.89	855.672	22871.000	深圳Ａ	0899185080	0	
002824	和胜股份	100	100	0	25.595	25.671	25.480	-0.75	-19.099	2548.000	深圳Ａ	0899185080	0	
002832	比音勒芬	200	200	0	14.692	14.732	15.210	3.25	95.497	3042.000	深圳Ａ	0899185080	0	
002838	道恩股份	400	400	0	29.035	29.077	29.150	0.25	29.107	11660.000	深圳Ａ	0899185080	0	
002853	皮阿诺	100	100	0	22.007	22.080	22.020	-0.27	-5.946	2202.000	深圳Ａ	0899185080	0	
002878	元隆雅图	100	100	0	23.594	23.668	23.650	-0.08	-1.812	2365.000	深圳Ａ	0899185080	0	
002891	中宠股份	100	100	0	38.507	38.596	41.800	8.31	320.036	4180.000	深圳Ａ	0899185080	0	
002918	蒙娜丽莎	600	600	0	30.714	30.754	33.170	7.86	1448.300	19902.000	深圳Ａ	0899185080	0	
002920	德赛西威	200	200	0	49.712	49.788	52.800	6.05	601.829	10560.000	深圳Ａ	0899185080	0	
002928	华夏航空	600	600	0	15.868	15.893	15.200	-4.36	-415.102	9120.000	深圳Ａ	0899185080	0	
002938	鹏鼎控股	500	500	0	46.997	47.055	48.580	3.24	761.724	24290.000	深圳Ａ	0899185080	0	
002946	新乳业	100	100	0	17.723	17.791	17.740	-0.29	-5.109	1774.000	深圳Ａ	0899185080	0	
002947	恒铭达	700	700	0	55.442	55.507	57.190	3.03	1176.361	40033.000	深圳Ａ	0899185080	0	
082241	歌尔配债	0	11	0	0.000	0.000	100.000	0.00	0.000	0.000	深圳Ａ	0899185080	0	
082832	比音配债	0	1	0	0.000	0.000	100.000	0.00	0.000	0.000	深圳Ａ	0899185080	0	
300001	特锐德	100	100	0	21.984	22.056	22.090	0.15	3.347	2209.000	深圳Ａ	0899185080	0	
300007	汉威科技	100	100	0	15.183	15.249	15.510	1.72	26.118	1551.000	深圳Ａ	0899185080	0	
300009	安科生物	1200	1200	0	15.723	15.743	16.480	4.68	883.228	19776.000	深圳Ａ	0899185080	0	
300010	立思辰	200	200	0	17.361	17.404	17.420	0.09	3.246	3484.000	深圳Ａ	0899185080	0	
300012	华测检测	100	100	0	18.417	18.486	18.730	1.32	24.390	1873.000	深圳Ａ	0899185080	0	
300016	北陆药业	1100	1100	0	11.196	11.212	11.130	-0.73	-90.088	12243.000	深圳Ａ	0899185080	0	
300035	中科电气	200	200	0	6.325	6.356	9.360	47.44	600.091	1872.000	深圳Ａ	0899185080	0	
300054	鼎龙股份	300	300	0	14.053	14.084	14.230	1.04	43.746	4269.000	深圳Ａ	0899185080	0	
300073	当升科技	600	600	0	29.259	29.297	32.840	12.10	2123.502	19704.000	深圳Ａ	0899185080	0	
300087	荃银高科	100	100	0	13.392	13.456	13.450	-0.04	-0.572	1345.000	深圳Ａ	0899185080	0	
300088	长信科技	1400	1400	0	10.180	10.194	10.920	7.13	1015.406	15288.000	深圳Ａ	0899185080	0	
300115	长盈精密	600	600	0	19.893	19.922	21.760	9.23	1101.883	13056.000	深圳Ａ	0899185080	0	
300118	东方日升	600	600	0	14.146	14.169	13.950	-1.54	-131.137	8370.000	深圳Ａ	0899185080	0	
300119	瑞普生物	300	300	0	20.587	20.625	20.890	1.29	79.508	6267.000	深圳Ａ	0899185080	0	
300122	智飞生物	100	100	0	86.064	86.202	95.890	11.24	967.819	9589.000	深圳Ａ	0899185080	0	
300132	青松股份	400	400	0	18.287	18.318	23.230	26.83	1962.722	9292.000	深圳Ａ	0899185080	0	
300136	信维通信	900	900	0	42.372	42.422	48.550	14.45	5508.640	43695.000	深圳Ａ	0899185080	0	
300138	晨光生物	2700	2700	0	11.996	12.010	12.080	0.58	188.313	32616.000	深圳Ａ	0899185080	0	
300142	沃森生物	500	500	0	51.521	51.584	54.320	5.31	1366.797	27160.000	深圳Ａ	0899185080	0	
300143	盈康生命	400	400	0	15.058	15.086	15.030	-0.37	-22.332	6012.000	深圳Ａ	0899185080	0	
300144	宋城演艺	280	280	0	18.478	18.515	18.430	-0.46	-23.704	5160.400	深圳Ａ	0899185080	0	
300146	汤臣倍健	400	400	0	20.377	20.410	21.260	4.17	339.526	8504.000	深圳Ａ	0899185080	0	
300149	量子生物	200	200	0	18.488	18.532	18.320	-1.15	-42.337	3664.000	深圳Ａ	0899185080	0	
300200	高盟新材	1900	1900	0	16.419	16.438	16.410	-0.17	-53.903	31179.000	深圳Ａ	0899185080	0	
300203	聚光科技	300	300	0	18.273	18.308	19.030	3.94	216.277	5709.000	深圳Ａ	0899185080	0	
300206	理邦仪器	500	500	0	17.098	17.125	17.680	3.24	276.983	8840.000	深圳Ａ	0899185080	0	
300207	欣旺达	500	500	0	14.639	14.664	18.380	25.36	1856.126	9190.000	深圳Ａ	0899185080	0	
300209	天泽信息	100	100	0	11.970	12.032	14.020	16.59	198.570	1402.000	深圳Ａ	0899185080	0	
300227	光韵达	400	400	0	9.026	9.048	9.800	8.33	300.602	3920.000	深圳Ａ	0899185080	0	
300229	拓尔思	100	100	0	11.882	11.944	11.950	0.05	0.581	1195.000	深圳Ａ	0899185080	0	
300233	金城医药	500	500	0	26.068	26.105	30.800	17.99	2345.292	15400.000	深圳Ａ	0899185080	0	
300244	迪安诊断	400	400	0	30.656	30.700	34.460	12.25	1502.540	13784.000	深圳Ａ	0899185080	0	
300255	常山药业	100	100	0	5.799	5.855	5.940	1.47	8.494	594.000	深圳Ａ	0899185080	0	
300257	开山股份	300	300	0	12.788	12.818	13.210	3.06	117.558	3963.000	深圳Ａ	0899185080	0	
300259	新天科技	100	100	0	5.657	5.713	5.850	2.42	13.703	585.000	深圳Ａ	0899185080	0	
300260	新莱应材	100	100	0	15.634	15.700	19.470	24.09	376.614	1947.000	深圳Ａ	0899185080	0	
300261	雅本化学	800	800	0	5.076	5.087	5.390	5.96	241.802	4312.000	深圳Ａ	0899185080	0	
300271	华宇软件	100	100	0	26.965	27.043	26.900	-0.53	-14.244	2690.000	深圳Ａ	0899185080	0	
300273	和佳医疗	500	500	0	7.391	7.409	7.390	-0.25	-9.269	3695.000	深圳Ａ	0899185080	0	
300274	阳光电源	1400	1400	0	12.307	12.323	12.650	2.65	457.136	17710.000	深圳Ａ	0899185080	0	
300285	国瓷材料	300	300	0	29.188	29.234	30.600	4.67	409.236	9180.000	深圳Ａ	0899185080	0	
300294	博雅生物	100	100	0	33.302	33.386	38.860	16.42	546.836	3886.000	深圳Ａ	0899185080	0	
300298	三诺生物	300	300	0	30.679	30.727	31.650	3.00	276.615	9495.000	深圳Ａ	0899185080	0	
300299	富春股份	3100	3100	0	8.240	8.250	8.250	0.00	-0.087	25575.000	深圳Ａ	0899185080	0	
300300	汉鼎宇佑	400	400	0	6.201	6.220	6.240	0.33	8.054	2496.000	深圳Ａ	0899185080	0	
300328	宜安科技	300	300	0	12.032	12.061	11.990	-0.59	-21.269	3597.000	深圳Ａ	0899185080	0	
300373	扬杰科技	100	100	0	27.705	27.783	27.800	0.06	1.664	2780.000	深圳Ａ	0899185080	0	
300381	溢多利	900	900	0	12.544	12.562	14.860	18.30	2065.759	13374.000	深圳Ａ	0899185080	0	
300390	天华超净	1200	1200	0	11.762	11.778	13.890	17.94	2531.599	16668.000	深圳Ａ	0899185080	0	
300391	康跃科技	200	200	0	13.130	13.168	13.120	-0.37	-9.676	2624.000	深圳Ａ	0899185080	0	
300393	中来股份	200	200	0	8.068	8.101	8.030	-0.88	-14.238	1606.000	深圳Ａ	0899185080	0	
300396	迪瑞医疗	1000	1000	0	25.924	25.955	26.250	1.14	294.225	26250.000	深圳Ａ	0899185080	0	
300406	九强生物	100	100	0	21.887	21.959	23.200	5.66	123.934	2320.000	深圳Ａ	0899185080	0	
300408	三环集团	100	100	0	21.434	21.506	22.410	4.21	90.314	2241.000	深圳Ａ	0899185080	0	
300413	芒果超媒	200	200	0	44.892	44.963	65.140	44.90	4031.311	13028.000	深圳Ａ	0899185080	0	
300423	鲁亿通	200	200	0	13.255	13.294	12.710	-4.40	-116.593	2542.000	深圳Ａ	0899185080	0	
300433	蓝思科技	1900	1900	0	16.493	16.512	24.350	47.46	14873.707	46265.000	深圳Ａ	0899185080	0	
300438	鹏辉能源	300	300	0	14.874	14.906	15.860	6.41	285.947	4758.000	深圳Ａ	0899185080	0	
300439	美康生物	300	300	0	17.256	17.290	17.210	-0.47	-24.066	5163.000	深圳Ａ	0899185080	0	
300450	先导智能	600	600	0	46.173	46.228	47.800	3.40	941.946	28680.000	深圳Ａ	0899185080	0	
300451	创业慧康	100	100	0	15.297	15.363	16.090	4.75	72.659	1609.000	深圳Ａ	0899185080	0	
300452	山河药辅	200	200	0	22.356	22.404	25.050	11.82	528.690	5010.000	深圳Ａ	0899185080	0	
300453	三鑫医疗	1400	1400	0	18.516	18.538	18.960	2.27	589.525	26544.000	深圳Ａ	0899185080	0	
300456	赛微电子	200	200	0	27.025	27.078	27.140	0.23	12.463	5428.000	深圳Ａ	0899185080	0	
300457	赢合科技	100	100	0	32.156	32.239	32.330	0.28	9.102	3233.000	深圳Ａ	0899185080	0	
300463	迈克生物	300	300	0	60.066	60.144	56.500	-6.06	-1092.089	16950.000	深圳Ａ	0899185080	0	
300485	赛升药业	2200	2200	0	22.627	22.654	22.520	-0.59	-293.862	49544.000	深圳Ａ	0899185080	0	
300492	华图山鼎	400	400	0	66.949	67.030	70.410	5.04	1350.673	28164.000	深圳Ａ	0899185080	0	
300496	中科创达	200	200	0	66.502	66.595	66.660	0.10	13.001	13332.000	深圳Ａ	0899185080	0	
300497	富祥药业	600	600	0	21.023	21.053	18.800	-10.71	-1350.306	11280.000	深圳Ａ	0899185080	0	
300525	博思软件	100	100	0	33.596	33.680	33.300	-1.13	-37.997	3330.000	深圳Ａ	0899185080	0	
300526	中潜股份	200	200	0	121.197	121.346	122.450	0.91	220.620	24490.000	深圳Ａ	0899185080	0	
300529	健帆生物	200	200	0	64.410	64.501	65.000	0.77	99.740	13000.000	深圳Ａ	0899185080	0	
300567	精测电子	800	800	0	71.241	71.325	69.350	-2.77	-1578.266	55480.000	深圳Ａ	0899185080	0	
300572	安车检测	100	100	0	62.364	62.478	59.470	-4.82	-300.466	5947.000	深圳Ａ	0899185080	0	
300595	欧普康视	1400	1400	0	57.884	57.952	63.160	8.99	7282.060	88424.000	深圳Ａ	0899185080	0	
300602	飞荣达	3641	3641	0	29.832	29.867	30.470	2.02	2192.047	110941.270	深圳Ａ	0899185080	0	
300604	长川科技	200	200	0	30.046	30.102	28.570	-5.09	-306.028	5714.000	深圳Ａ	0899185080	0	
300617	安靠智电	100	100	0	33.293	33.377	34.460	3.25	108.185	3446.000	深圳Ａ	0899185080	0	
300618	寒锐钴业	300	300	0	62.371	62.451	62.000	-0.72	-135.272	18600.000	深圳Ａ	0899185080	0	
300623	捷捷微电	200	200	0	24.473	24.523	25.020	2.03	99.296	5004.000	深圳Ａ	0899185080	0	
300624	万兴科技	100	100	0	66.912	67.030	67.090	0.09	5.957	6709.000	深圳Ａ	0899185080	0	
300627	华测导航	100	100	0	21.103	21.175	20.070	-5.23	-110.347	2007.000	深圳Ａ	0899185080	0	
300635	中达安	200	200	0	30.414	30.470	30.380	-0.30	-17.998	6076.000	深圳Ａ	0899185080	0	
300636	同和药业	100	100	0	36.417	36.504	38.550	5.61	204.368	3855.000	深圳Ａ	0899185080	0	
300642	透景生命	600	600	0	52.421	52.483	52.250	-0.44	-139.593	31350.000	深圳Ａ	0899185080	0	
300655	晶瑞股份	800	800	0	40.794	40.842	41.970	2.76	901.180	33576.000	深圳Ａ	0899185080	0	
300657	弘信电子	400	400	0	17.128	17.158	19.200	11.91	815.966	7680.000	深圳Ａ	0899185080	0	
300658	延江股份	100	100	0	29.845	29.926	29.650	-0.92	-27.524	2965.000	深圳Ａ	0899185080	0	
300663	科蓝软件	300	300	0	25.250	25.292	25.710	1.65	125.133	7713.000	深圳Ａ	0899185080	0	
300673	佩蒂股份	100	100	0	35.936	36.023	37.320	3.61	129.593	3732.000	深圳Ａ	0899185080	0	
300676	华大基因	700	700	0	56.462	56.529	137.520	143.28	56627.008	96264.000	深圳Ａ	0899185080	0	
300677	英科医疗	200	200	0	109.844	109.981	112.000	1.84	403.352	22400.000	深圳Ａ	0899185080	0	
300684	中石科技	900	900	0	32.753	32.792	33.230	1.34	393.795	29907.000	深圳Ａ	0899185080	0	
300687	赛意信息	100	100	0	20.904	20.975	20.800	-0.84	-17.522	2080.000	深圳Ａ	0899185080	0	
300715	凯伦股份	700	700	0	39.811	39.859	39.830	-0.07	-20.139	27881.000	深圳Ａ	0899185080	0	
300725	药石科技	100	100	0	101.008	101.161	104.780	3.58	361.512	10478.000	深圳Ａ	0899185080	0	
300740	御家汇	300	300	0	14.953	14.985	14.870	-0.77	-34.450	4461.000	深圳Ａ	0899185080	0	
300747	锐科激光	300	300	0	103.419	103.541	101.530	-1.94	-602.768	30459.000	深圳Ａ	0899185080	0	
300750	宁德时代	600	600	0	113.144	113.278	165.900	46.45	31536.143	99540.000	深圳Ａ	0899185080	0	
300751	迈为股份	100	100	0	240.264	240.559	272.120	13.12	3152.844	27212.000	深圳Ａ	0899185080	0	
300755	华致酒行	200	200	0	33.420	33.479	29.390	-12.22	-816.996	5878.000	深圳Ａ	0899185080	0	
300760	迈瑞医疗	100	100	0	282.851	283.190	294.350	3.94	1114.876	29435.000	深圳Ａ	0899185080	0	
300763	锦浪科技	100	100	0	56.120	56.227	57.130	1.61	90.173	5713.000	深圳Ａ	0899185080	0	
380138	晨光配债	0	35	0	0.000	0.000	100.000	0.00	0.000	0.000	深圳Ａ	0899185080	0	

------------------------------
保存时间：2020-06-21  19:34:39 
