冻结金额,可用,参考市值,资产
,4965796.43,,107948276.22
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
26,飞亚达,10800,10800,17.1058,-7082.71,177660.0,16.45
36,华联控股,2800,2800,4.9807,-954.09,12992.0,4.64
50,深天马Ａ,51200,51200,18.1358,-74538.25,854016.0,16.68
333,美的集团,14600,14600,70.0946,-6344.49,1017036.0,69.66
403,双林生物,4679,4679,45.607,-19918.65,193476.65,41.35
423,东阿阿胶,11500,11500,40.3444,-13275.57,450685.0,39.19
526,紫光学大,6900,6900,76.4903,-20564.15,507219.0,73.51
534,万泽股份,8600,8600,11.615,6063.41,105952.0,12.32
607,华媒控股,8900,8900,4.6207,-2053.17,39071.0,4.39
661,长春高新,2100,2100,492.1205,-34083.99,999369.0,475.89
710,贝瑞基因,1900,1900,74.6465,-4078.28,137750.0,72.5
858,五粮液,3500,3500,205.1602,4584.31,722645.0,206.47
976,华铁股份,87900,87900,6.421,54413.41,618816.0,7.04
1896,豫能控股,73900,73900,4.2254,-13703.82,298556.0,4.04
2019,亿帆医药,0,35100,28.6103,2445.26,1006668.0,28.68
2020,京新药业,14200,14200,14.4475,-16294.76,188860.0,13.3
2073,软控股份,3300,3300,4.6007,-662.28,14520.0,4.4
2078,太阳纸业,8900,8900,13.1679,-4698.59,112496.0,12.64
2117,东港股份,16,16,736.2794,-11586.71,193.76,12.11
2262,恩华药业,40500,40500,18.3066,13503.78,754920.0,18.64
2282,博深股份,0,6600,9.1276,1401.74,61644.0,9.34
2293,罗莱生活,1900,1900,11.0217,-573.14,20368.0,10.72
2303,美盈森,65700,65700,5.3772,-6387.94,346896.0,5.28
2311,海大集团,0,3800,65.4161,242.82,248824.0,65.48
2352,顺丰控股,13600,13600,68.0297,-47187.94,878016.0,64.56
2375,亚厦股份,0,31300,14.0905,923.04,441956.0,14.12
2410,广联达,7600,7600,75.7606,-67188.35,508592.0,66.92
2425,凯撒文化,0,36700,14.5728,-54784.87,480036.0,13.08
2430,杭氧股份,10500,10500,18.4771,-6269.09,187740.0,17.88
2444,巨星科技,2700,2700,21.4932,-1871.71,56160.0,20.8
2519,银河电子,0,14700,-0.5508,82920.02,74823.0,5.09
2555,三七互娱,18100,18100,41.6444,-6234.06,747530.0,41.3
2568,百润股份,17300,17300,60.0666,-75196.85,963956.0,55.72
2616,长青集团,22300,22300,11.3452,-14165.92,238833.0,10.71
2675,东诚药业,0,24200,25.0614,8678.92,615164.0,25.42
2714,牧原股份,11300,11300,95.0754,-26842.16,1047510.0,92.7
2791,坚朗五金,0,3100,125.3416,831.98,389391.0,125.61
2821,凯莱英,700,700,236.1283,-4317.8,160972.0,229.96
2933,新兴装备,12100,12100,41.8816,-2197.01,504570.0,41.7
2945,华林证券,45200,45200,16.5621,-44843.47,703764.0,15.57
300047,天源迪科,78120,78120,8.6698,-19512.57,657770.4,8.42
300065,海兰信,2600,2600,18.1633,-5442.63,41782.0,16.07
300122,智飞生物,600,6600,148.8334,-20416.19,961884.0,145.74
300125,聆达股份,23200,23200,17.7115,14812.42,425720.0,18.35
300137,先河环保,105600,105600,7.7719,83219.87,903936.0,8.56
300142,沃森生物,0,13500,75.7897,-8500.64,1014660.0,75.16
300151,昌红科技,7200,7200,23.3438,-5499.21,162576.0,22.58
300159,新研股份,21800,43000,5.4507,-3900.57,230480.0,5.36
300173,福能东方,6500,6500,7.9912,-4622.8,47320.0,7.28
300177,中海达,88900,88900,11.7618,-14380.63,1031240.0,11.6
300182,捷成股份,111300,111300,5.2544,-1601.81,583212.0,5.24
