证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
511990,700,担保品买入,52660,100.001,部分成交,0
511990,700,担保品买入,22340,100.001,已成,0
300512,701,担保品卖出,31,21.0,已成,0
2371,701,担保品卖出,88,174.0,部分成交,0
2371,701,担保品卖出,12,174.0,已成,0
733,701,担保品卖出,100,43.42,已成,0
600529,701,担保品卖出,100,49.35,部分成交,0
600529,701,担保品卖出,100,49.35,部分成交,0
601899,701,担保品卖出,26900,7.3,已成,0
600529,701,担保品卖出,300,49.34,部分成交,0
600529,701,担保品卖出,100,49.34,部分成交,0
600529,701,担保品卖出,200,49.34,已成,0
2812,700,担保品买入,100,86.21,已成,0
600570,700,担保品买入,100,105.67,部分成交,0
600570,700,担保品买入,200,105.67,部分成交,0
600570,700,担保品买入,300,105.67,已成,0
603888,700,担保品买入,1900,26.68,已成,0
600804,701,担保品卖出,100,9.34,部分成交,0
600804,701,担保品卖出,100,9.34,部分成交,0
600804,701,担保品卖出,100,9.34,部分成交,0
600804,701,担保品卖出,2000,9.34,部分成交,0
600804,701,担保品卖出,300,9.34,部分成交,0
600804,701,担保品卖出,100,9.34,部分成交,0
600804,701,担保品卖出,500,9.34,部分成交,0
600804,701,担保品卖出,200,9.34,已成,0
603661,701,担保品卖出,100,82.01,已成,0
600211,700,担保品买入,100,84.8,已成,0
600196,700,担保品买入,100,51.25,部分成交,0
600196,700,担保品买入,200,51.25,部分成交,0
600196,700,担保品买入,200,51.25,部分成交,0
600196,700,担保品买入,1900,51.25,已成,0
600211,700,担保品买入,100,84.62,已成,0
600211,700,担保品买入,300,84.85,已成,0
601899,701,担保品卖出,23400,7.28,已成,0
600211,700,担保品买入,200,84.95,已成,0
600529,701,担保品卖出,200,49.26,部分成交,0
600529,701,担保品卖出,600,49.25,已成,0
603888,700,担保品买入,100,26.7,部分成交,0
603888,700,担保品买入,500,26.7,部分成交,0
603888,700,担保品买入,600,26.7,部分成交,0
603888,700,担保品买入,600,26.7,已成,0
600196,700,担保品买入,700,51.23,部分成交,0
600196,700,担保品买入,100,51.23,部分成交,0
600196,700,担保品买入,100,51.23,部分成交,0
600196,700,担保品买入,1500,51.23,已成,0
733,701,担保品卖出,100,43.34,已成,0
600529,701,担保品卖出,100,49.25,部分成交,0
600529,701,担保品卖出,300,49.25,部分成交,0
600529,701,担保品卖出,100,49.25,部分成交,0
600529,701,担保品卖出,100,49.25,部分成交,0
600529,701,担保品卖出,200,49.25,已成,0
601899,701,担保品卖出,2400,7.28,部分成交,0
601899,701,担保品卖出,18700,7.28,部分成交,0
601899,701,担保品卖出,100,7.28,部分成交,0
601899,701,担保品卖出,2200,7.28,已成,0
603661,701,担保品卖出,100,82.03,已成,0
603888,700,担保品买入,4100,26.69,已成,0
