冻结金额,可用,参考市值,资产
,1483303.49,,24166160.16
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
11,深物业A,15100,15100,20.8162,-72573.11,241751.0,16.01
88,盐田港,0,77800,6.0483,-7644.94,462910.0,5.95
411,英特集团,6900,6900,19.125,-20044.32,111918.0,16.22
501,鄂武商Ａ,32400,32400,19.0663,-107449.64,510300.0,15.75
733,振华科技,3800,3800,45.5362,-21037.62,152000.0,40.0
799,酒鬼酒,38,38,1712.0639,-61923.43,3135.0,82.5
869,张裕Ａ,3004,3004,56.2483,-69807.78,99162.04,33.01
878,云南铜业,20800,20800,15.3323,-19183.83,299728.0,14.41
2030,达安基因,13800,14100,33.8333,-31207.24,445842.0,31.62
2032,苏泊尔,8636,8636,81.9769,-30026.71,677926.0,78.5
2163,海南发展,36400,36400,18.0641,-173778.08,483756.0,13.29
2352,顺丰控股,8000,8000,87.2238,-79390.65,618400.0,77.3
2430,杭氧股份,14000,14000,20.4598,9242.63,295680.0,21.12
2444,巨星科技,12700,12700,20.1223,-9935.33,245618.0,19.34
2484,江海股份,29000,29000,11.0612,-28744.12,292030.0,10.07
2625,光启技术,23800,23800,19.4028,-18392.25,443394.0,18.63
2626,金达威,0,12200,37.3883,-12179.44,443958.0,36.39
2735,王子新材,11300,11300,33.817,88173.57,470306.0,41.62
2781,奇信股份,0,5700,20.5284,-2384.92,114627.0,20.11
2783,凯龙股份,0,37300,13.4909,-2272.73,500939.0,13.43
2812,恩捷股份,5600,5600,85.8494,-43900.44,436856.0,78.01
2821,凯莱英,1800,1800,265.6693,-49192.74,429012.0,238.34
2841,视源股份,3200,4400,98.726,-2754.54,431640.0,98.1
300142,沃森生物,700,700,61.3506,-4844.44,38101.0,54.43
300192,科斯伍德,9000,9000,27.7881,-57312.52,192780.0,21.42
300357,我武生物,100,100,51.0582,645.18,5751.0,57.51
300573,兴齐眼药,2100,2100,142.6781,-4363.92,295260.0,140.6
300639,凯普生物,0,1300,44.7031,-1174.0,56940.0,43.8
300674,宇信科技,6700,6700,46.4528,-25813.7,285420.0,42.6
300724,捷佳伟创,2100,2100,87.325,-9481.5,173901.0,82.81
300767,震安科技,2400,2400,98.929,-29949.6,207480.0,86.45
511990,华宝添益,75009,75009,96.7228,246266.794,7501350.054,100.006
600064,南京高科,0,41100,12.0626,-7915.26,487857.0,11.87
600196,复星医药,9100,9100,51.2487,-28562.27,437801.0,48.11
600211,西藏药业,2600,5900,81.1882,-33560.44,445450.0,75.5
600570,恒生电子,4500,4500,105.9098,-22768.98,453825.0,100.85
600887,伊利股份,11900,11900,40.9561,-21254.84,466123.0,39.17
601168,西部矿业,0,56600,8.4472,-14560.27,463554.0,8.19
601899,紫金矿业,50,50,-94.8884,5080.92,336.5,6.73
603069,海汽集团,18700,18700,37.053,-195657.54,497233.0,26.59
603208,江山欧派,500,500,126.3615,-900.73,62280.0,124.56
603535,嘉诚国际,7900,7900,40.852,-17948.76,304782.0,38.58
603596,伯特利,2400,2400,36.8311,-8186.64,80208.0,33.42
603661,恒林股份,37,37,366.5114,-10966.85,2594.07,70.11
603712,七一二,9400,9400,46.1926,-12056.74,422154.0,44.91
603728,鸣志电器,0,18000,20.314,-11952.1,353700.0,19.65
603833,欧派家居,0,4453,104.4557,-6927.63,458213.7,102.9
603976,正川股份,11000,11000,66.8615,-199776.66,535700.0,48.7
