冻结金额,可用,参考市值,资产
2221282.27,2953904.78,35577814.43,38531719.21
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
938,紫光股份,8700,8700,38.0298,49069.4,379929.0,43.67
951,中国重汽,27700,27700,28.6386,61808.99,855099.0,30.87
2242,九阳股份,12000,12000,32.3769,58837.69,447360.0,37.28
2352,顺丰控股,14900,14900,55.8999,-10726.93,822182.0,55.18
2534,杭锅股份,56400,56400,7.5493,22597.55,448380.0,7.95
2616,长青集团,27000,27000,10.7622,11281.76,301860.0,11.18
2714,牧原股份,4080,4080,71.5081,48029.42,339782.4,83.28
2749,国光股份,26700,26700,12.3776,12612.46,343095.0,12.85
2777,久远银海,19040,19040,27.7958,51487.18,580720.0,30.5
2812,恩捷股份,10500,10500,61.1466,67550.73,709590.0,67.58
2821,凯莱英,700,700,218.94,12921.97,166180.0,237.4
2841,视源股份,3200,3200,97.8534,7125.04,320256.0,100.08
2880,卫光生物,3500,3500,44.7364,72182.52,228760.0,65.36
2912,中新赛克,2700,2700,148.2245,27527.77,427734.0,158.42
2916,深南电路,100,5100,158.3545,54241.28,861849.0,168.99
300229,拓尔思,69900,69900,11.7907,-17524.59,806646.0,11.54
300552,万集科技,9960,9960,39.0597,37252.99,426288.0,42.8
300559,佳发教育,4000,4000,21.6718,-1567.0,85120.0,21.28
300575,中旗股份,17000,17000,30.9119,152967.16,678470.0,39.91
300653,正海生物,10950,10950,74.7772,26200.69,845011.5,77.17
300673,佩蒂股份,1600,1600,36.9174,4644.15,63712.0,39.82
300715,凯伦股份,2300,2300,39.2033,-3963.54,86204.0,37.48
300735,光弘科技,9400,29400,18.3708,20849.76,560952.0,19.08
300737,科顺股份,19500,19500,20.4928,-9219.93,390390.0,20.02
300739,明阳电路,9200,9200,20.3602,3493.89,190808.0,20.74
300751,迈为股份,300,300,299.0149,-3604.46,86100.0,287.0
300770,新媒股份,1100,1100,150.859,56255.11,222200.0,202.0
511990,华宝添益,82866,82866,98.6515,109755.70599999999,8284611.216,99.976
600298,安琪酵母,17867,17867,43.516,86012.26,863512.11,48.33
600486,扬农化工,9900,9900,82.3747,-8659.44,806850.0,81.5
600811,东方集团,0,149900,4.4391,1635.83,667055.0,4.45
600845,宝信软件,10000,10000,54.8216,23884.31,572100.0,57.21
600926,杭州银行,15800,15800,8.7429,5958.53,144096.0,9.12
601100,DR恒立液,5500,5500,71.4317,-99999.26,292875.0,53.25
601799,星宇股份,1500,1500,118.2781,13637.82,191055.0,127.37
601965,中国汽研,12300,12300,9.5905,-8123.58,109839.0,8.93
603127,昭衍新药,8900,8900,91.0133,96891.35,906910.0,101.9
603179,新泉股份,1500,1500,21.767,649.46,33300.0,22.2
603181,皇马科技,38800,38800,21.1413,44569.52,864852.0,22.29
603208,江山欧派,7600,7600,103.0412,-8977.23,774136.0,101.86
603228,景旺电子,16080,16080,34.0047,15682.66,562478.4,34.980000000000004
603297,永新光学,10800,10800,36.409,101423.23,494640.0,45.8
603313,梦百合,8900,8900,25.0198,-11301.03,211375.0,23.75
603317,天味食品,100,100,52.3789,455.11,5693.0,56.93
603338,浙江鼎力,10700,10700,74.9507,8766.73,810739.0,75.77
603355,莱克电气,23100,23100,23.1417,38537.71,573111.0,24.81
603360,百傲化学,7560,7560,20.584,-9858.21,145756.8,19.279999999999998
603416,信捷电气,1000,9000,39.4713,11958.31,367200.0,40.8
603429,集友股份,5500,5500,29.2197,31846.68,192555.0,35.01
603444,吉比特,1000,1000,415.8067,138643.33,554450.0,554.45
603516,淳中科技,4100,4100,39.2692,-6802.56,154201.0,37.61
603538,美诺华,8400,8400,51.0788,-7970.08,421092.0,50.13
603566,普莱柯,15500,15500,25.2599,25111.46,416640.0,26.88
603583,捷昌驱动,12300,12300,66.3508,59768.51,875883.0,71.21
603611,诺力股份,19500,19500,20.023,16710.68,407160.0,20.88
603612,索通发展,46800,46800,11.9975,-12988.02,548496.0,11.72
603658,安图生物,1200,1200,164.2079,-11769.5,185280.0,154.4
603688,石英股份,25100,25100,21.6371,56045.04,599137.0,23.87
603699,纽威股份,6400,6400,15.5439,3879.13,103360.0,16.15
603707,健友股份,700,700,61.8305,1168.65,44450.0,63.5
603718,海利生物,29100,29100,19.0505,8423.76,562794.0,19.34
603788,宁波高发,3500,3500,15.0135,11922.82,64470.0,18.42
603826,坤彩科技,13700,13700,28.5267,63886.56,454703.0,33.19
603856,东宏股份,35400,35400,14.5343,14715.51,529230.0,14.95
603916,苏博特,4100,4100,28.5329,-9933.89,107051.0,26.11
