时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:17:02.726    117319630       726258          601818          700 担保品买入  100             3.6000          已撤
09:30:15.836    137322487       726262          002928          701 担保品卖出  50              11.4200         已成
09:30:15.898    133319910       726263          600996          701 担保品卖出  26              7.4000          已成
09:30:15.952    129321974       726264          300636          701 担保品卖出  1               33.4500         已成
09:30:16.077    105322422       726265          300424          701 担保品卖出  39              18.3800         已成
09:30:16.120    133319912       726266          600371          701 担保品卖出  51              17.4600         已成
09:30:16.124    137322492       726267          603138          701 担保品卖出  80              21.8000         已成
09:30:16.163    117319886       726268          002160          701 担保品卖出  1               4.9400          已成
09:30:16.198    137322493       726269          600089          701 担保品卖出  23              8.8400          已成
09:30:16.298    117319888       726270          000901          701 担保品卖出  67              11.5900         已成
09:30:30.428    113322870       726283          002183          701 担保品卖出  2800            5.7700          已成
09:30:30.547    137322690       726284          603328          701 担保品卖出  100             10.0500         已成
09:30:30.551    101316291       726285          002568          700 担保品买入  300             58.9900         已撤
09:30:30.622    117320083       726286          603718          700 担保品买入  4100            43.0600         已成
09:30:30.671    129322173       726287          603819          701 担保品卖出  1200            14.2700         已撤
09:30:30.708    101316292       726288          600531          700 担保品买入  50700           5.5100          已撤
09:30:30.777    129322174       726289          002517          700 担保品买入  5200            5.9300          已撤
09:30:30.783    137322691       726290          603800          701 担保品卖出  400             12.9900         已撤
09:30:30.820    105322620       726291          002531          700 担保品买入  4900            7.4000          已成
09:30:31.371    101316293       726292          601689          700 担保品买入  800             40.9800         已撤
09:30:31.626    133320122       726294          000058          700 担保品买入  2600            10.4100         已撤
09:30:31.626    137322695       726295          000912          700 担保品买入  4500            4.8900          已撤
09:30:31.627    101316295       726293          002552          700 担保品买入  400             18.0300         已成
09:30:31.741    125321887       726296          603002          700 担保品买入  1000            5.4300          已成
09:30:31.981    117320087       726297          601727          700 担保品买入  2600            6.0000          已成
09:30:32.141    101316302       726299          002560          700 担保品买入  4500            11.1200         已撤
09:30:32.140    137322701       726298          002564          701 担保品卖出  600             4.4100          已成
09:30:32.174    129322182       726300          002155          700 担保品买入  9200            8.5800          已成
09:30:32.213    117320090       726301          000710          700 担保品买入  1200            76.4900         已撤
09:30:32.272    125321894       726302          000606          700 担保品买入  3600            4.2600          已撤
09:30:32.274    133320133       726303          000603          700 担保品买入  15100           16.9900         已成
09:30:32.345    137322707       726304          603733          701 担保品卖出  3500            24.3700         已成
09:30:32.429    117320097       726305          600363          701 担保品卖出  200             25.1000         已成
09:30:32.463    113322889       726306          600299          700 担保品买入  1600            15.4500         已撤
09:30:32.566    137322710       726307          000655          700 担保品买入  2700            7.4000          已撤
09:30:32.581    101316309       726308          000681          701 担保品卖出  100             16.6300         已成
09:30:32.592    109320551       726309          000695          701 担保品卖出  1500            9.0500          已撤
09:30:32.661    121323810       726310          002127          701 担保品卖出  100             18.4400         已成
09:30:32.707    117320100       726311          002111          700 担保品买入  100             17.4100         已成
09:30:32.847    117320103       726312          002136          701 担保品卖出  2800            10.3100         已撤
09:30:32.862    137322715       726313          601222          700 担保品买入  8400            7.8400          已撤
09:30:32.891    125321900       726314          600984          700 担保品买入  2400            27.3700         已成
09:30:32.924    117320105       726315          002145          701 担保品卖出  6000            6.5900          已成
09:30:32.966    113322895       726316          002096          700 担保品买入  3300            8.5600          已撤
09:30:33.008    101316315       726317          002538          700 担保品买入  1300            5.8700          已撤
09:30:33.097    129322201       726318          000037          701 担保品卖出  600             18.2200         已撤
09:30:33.137    125321902       726319          000159          700 担保品买入  7100            6.3600          已成
09:30:33.138    129322202       726320          000514          700 担保品买入  400             4.1400          已撤
09:30:33.176    129322204       726321          000026          700 担保品买入  1700            16.4500         已撤
09:30:33.266    125321904       726323          603611          700 担保品买入  600             22.1600         已撤
09:30:33.268    129322205       726322          603128          700 担保品买入  6000            5.9900          已撤
09:30:33.310    101316321       726324          000028          700 担保品买入  200             50.6400         部撤
09:30:33.356    109320564       726325          603041          700 担保品买入  200             16.1000         已撤
09:30:33.474    117320111       726326          600592          700 担保品买入  1200            12.3000         已撤
09:30:33.477    125321905       726327          601882          700 担保品买入  1000            11.9300         已撤
09:30:33.530    133320146       726328          600889          700 担保品买入  1200            7.5400          已撤
09:30:33.565    101316322       726329          600804          700 担保品买入  4100            9.2300          已撤
