冻结金额,可用,参考市值,资产
,5391829.33,,87121182.27
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
6,深振业Ａ,15400,15400,8.5267,-6109.25,125202.0,8.13
7,全新好,300,300,8.8184,-32.53,2613.0,8.71
9,中国宝安,1700,1700,9.2374,-2273.5,13430.0,7.9
12,南玻Ａ,0,3000,6.0713,326.0,18540.0,6.18
14,沙河股份,2100,2100,13.421,-905.09,27279.0,12.99
16,深康佳Ａ,0,2800,7.3517,-760.77,19824.0,7.08
20,深华发Ａ,300,300,12.435,-118.51,3612.0,12.04
23,深天地Ａ,200,200,19.0964,-169.28,3650.0,18.25
25,特力Ａ,0,500,20.5952,337.42,10635.0,21.27
26,飞亚达,1700,1800,17.0401,-1062.16,29610.0,16.45
28,国药一致,300,700,49.0378,652.56,34979.0,49.97
30,富奥股份,0,600,7.7851,98.97,4770.0,7.95
32,深桑达Ａ,800,800,26.249,-839.2,20160.0,25.2
36,华联控股,2400,2400,4.7661,-302.7,11136.0,4.64
37,深南电A,0,800,19.041,-880.81,14352.0,17.94
48,京基智农,100,100,24.6897,90.03,2559.0,25.59
49,德赛电池,300,300,57.8928,-1188.85,16179.0,53.93
50,深天马Ａ,1600,1600,17.8428,-1860.42,26688.0,16.68
55,方大集团,300,300,4.9377,-8.3,1473.0,4.91
59,华锦股份,0,2200,5.3157,75.43,11770.0,5.35
60,中金岭南,400,400,4.7835,-133.38,1780.0,4.45
62,深圳华强,100,100,16.0732,-82.32,1525.0,15.25
66,中国长城,0,20400,20.5552,-31930.84,387396.0,18.99
70,特发信息,12700,12700,11.9644,1087.51,153035.0,12.05
78,海王生物,10300,10300,4.941,-2894.18,47998.0,4.66
89,深圳机场,0,8200,9.0393,6319.81,80442.0,9.81
90,天健集团,3200,3200,8.9225,-1031.94,27520.0,8.6
96,广聚能源,200,200,12.6694,-105.87,2428.0,12.14
151,中成股份,100,100,9.922,-34.2,958.0,9.58
155,川能动力,28900,28900,6.0437,-25249.69,149413.0,5.17
156,华数传媒,400,400,10.8922,39.13,4396.0,10.99
159,国际实业,0,7100,5.286,8548.53,46079.0,6.49
333,美的集团,1308,5108,70.2633,-3081.67,355823.28,69.66000000000001
400,许继电气,1500,1500,15.654,-755.93,22725.0,15.15
403,双林生物,1200,2500,42.4228,-2682.1,103375.0,41.35
416,民生控股,100,100,5.151,-7.1,508.0,5.08
419,通程控股,200,200,5.0995,-55.9,964.0,4.82
423,东阿阿胶,900,900,42.8676,-3309.86,35271.0,39.19
430,张家界,400,400,5.186,57.59,2132.0,5.33
498,山东路桥,1000,1000,5.6381,1.87,5640.0,5.64
501,鄂武商Ａ,5500,6500,19.7252,15761.41,143975.0,22.15
502,绿景控股,200,200,7.1165,124.71,1548.0,7.74
510,新金路,600,600,4.5976,259.46,3018.0,5.03
513,丽珠集团,1100,1100,53.2211,-573.17,57970.0,52.7
514,渝开发,300,300,4.1194,9.17,1245.0,4.15
