时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:17:17.000    229958001       10001           WTD:2196000001          601818          100 证券买入            -100            3.7000          已撤            0               0
09:30:16.000    201948264       10002           0102000000989698        300458          101 证券卖出            2               43.8800         已成            0               0
09:30:16.000    233950312       10003           0102000000991803        000750          101 证券卖出            40              5.5100          已成            0               0
09:30:16.000    237957687       10004           0104000000840914        002425          101 证券卖出            60              13.3800         已成            0               0
10:32:07.000    221963945       10005           0101000015273970        002429          101 证券卖出            5600            6.4200          已成            0               0
10:32:07.000    217958364       10007           0103000014729329        000012          101 证券卖出            100             5.7700          已成            0               0
10:32:07.000    205960547       10006           10157472                600557          101 证券卖出            200             14.1900         已成            0               0
10:32:07.000    217958365       10013           0104000014166164        002157          101 证券卖出            300             18.8700         部分成交        0               0
10:32:07.000    217958365       10013           0104000014166166        002157          101 证券卖出            700             18.8700         部分成交        0               0
10:32:07.000    217958365       10013           0104000014166168        002157          101 证券卖出            100             18.8700         已成            0               0
10:32:07.000    237963293       10011           10158274                600850          101 证券卖出            100             26.1400         已成            0               0
10:32:08.000    213960991       10016           0104000014167132        000070          101 证券卖出            1100            10.2700         已成            0               0
10:32:08.000    229963780       10017           0101000015277008        002937          101 证券卖出            200             15.4800         已成            0               0
10:32:08.000    237963294       10018           0102000014728278        002307          101 证券卖出            100             6.3700          已成            0               0
10:32:08.000    201953742       10015           10159043                600754          101 证券卖出            200             37.8600         已成            0               0
10:32:08.000    221963946       10010           0103000014732091        300395          101 证券卖出            -100            40.5500         已撤            0               0
10:32:08.000    213960993       10021           0102000014728919        002467          101 证券卖出            6500            7.3800          已成            0               0
10:32:08.000    237963295       10022           0104000014168573        300516          101 证券卖出            300             32.9200         已成            0               0
10:32:08.000    213960992       10019           10159911                600131          101 证券卖出            300             20.3600         部分成交        0               0
10:32:08.000    213960992       10019           10159912                600131          101 证券卖出            300             20.3500         已成            0               0
10:32:08.000    225953733       10020           10160059                600151          101 证券卖出            2100            5.1800          已成            0               0
10:32:09.000    217958367       10023           10160701                600682          100 证券买入            2100            13.9500         已成            0               0
