冻结金额,可用,参考市值,资产
2483964.32,2025290.87,12045441.04,14070731.91
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
16,深康佳Ａ,28700,28700,7.627,3817.17,222712.0,7.76
30,富奥股份,5700,5700,6.5003,3418.05,40470.0,7.1
89,深圳机场,0,39700,9.1857,-226.0,364446.0,9.18
676,智度股份,0,38500,9.0451,15975.42,364210.0,9.46
700,模塑科技,47200,47200,8.356,11042.82,405448.0,8.59
723,美锦能源,53700,53700,6.7097,9142.96,369456.0,6.88
793,华闻集团,89400,89400,4.0697,26843.43,390678.0,4.37
885,城发环境,29300,29300,11.2167,14454.72,343103.0,11.71
2022,科华生物,16100,16100,18.9966,33543.12,339388.0,21.08
2030,达安基因,3900,13900,26.7226,43888.15,415332.0,29.88
2049,紫光国微,5000,5000,79.9735,185932.65,585800.0,117.16
2059,云南旅游,0,3800,4.9849,703.34,19646.0,5.17
2079,苏州固锝,29700,29700,13.7676,-226.19,408672.0,13.76
2125,湘潭电化,26600,26600,9.7648,11841.35,271586.0,10.21
2158,汉钟精机,0,2200,14.1191,-63.91,30998.0,14.09
2239,奥特佳,87300,87300,4.3072,78812.74,454833.0,5.21
2274,华昌化工,0,32250,5.1992,-2553.27,165120.0,5.12
2317,众生药业,3300,3300,-0.2461,58595.25,57783.0,17.51
2328,新朋股份,0,12900,6.0211,2178.68,79851.0,6.19
2355,兴民智通,0,7300,5.9092,662.93,43800.0,6.0
2382,蓝帆医疗,7600,7600,28.4828,16090.52,232560.0,30.6
2411,延安必康,34900,47300,7.2342,8789.43,350966.0,7.42
2429,兆驰股份,3500,3500,5.2614,1220.23,19635.0,5.61
2466,天齐锂业,16700,16700,22.3943,57042.91,431027.0,25.81
2528,英飞拓,2600,2600,4.8907,466.09,13182.0,5.07
2547,春兴精工,0,45000,7.7885,-2182.68,348300.0,7.74
2581,未名医药,13000,13000,27.0087,5346.33,356460.0,27.42
2611,东方精工,0,12300,5.1454,-312.29,62976.0,5.12
2930,宏川智慧,26,26,-1694.4304,44506.29,451.1,17.35
300159,新研股份,22500,22500,4.2506,8760.65,104400.0,4.64
300213,佳讯飞鸿,7800,7800,6.541,1240.34,52260.0,6.7
300267,尔康制药,0,7000,4.3129,-300.3,29890.0,4.27
300276,三丰智能,8700,30700,5.1684,5575.46,164245.0,5.35
300294,博雅生物,8700,8700,43.5475,52569.35,431433.0,49.59
300297,蓝盾股份,0,600,4.6439,-50.33,2736.0,4.56
300315,掌趣科技,30,30,-454.0713,13874.14,252.0,8.4
300323,华灿光电,5800,5800,6.1809,4750.62,40600.0,7.0
300352,北信源,37200,37200,7.5261,17630.0,297600.0,8.0
300452,山河药辅,200,200,24.9438,67.25,5056.0,25.28
300510,金冠股份,15100,15100,4.5837,1001.62,70215.0,4.65
300559,佳发教育,16000,16000,21.2455,28551.98,368480.0,23.03
300702,天宇股份,3400,3400,102.3827,21784.8,369886.0,108.79
300767,震安科技,4300,4300,65.3451,4492.86,285477.0,66.39
300769,德方纳米,100,100,97.1946,823.54,10543.0,105.43
511990,华宝添益,3,3,-25637.5533,77212.59700000001,299.937,99.979
600326,西藏天路,0,4400,7.8536,-324.05,34232.0,7.78
600478,科力远,0,3500,4.7443,-330.0,16275.0,4.65
600516,方大炭素,0,26700,7.2444,-1184.79,192240.0,7.2
600755,厦门国贸,55700,55700,7.1799,2231.08,402154.0,7.22
600827,百联股份,25200,25200,15.5632,156915.55,549108.0,21.79
600882,妙可蓝多,300,300,36.4762,-139.86,10803.0,36.01
600988,赤峰黄金,22700,22700,11.5882,20469.92,283523.0,12.49
603008,喜临门,16400,16400,11.1899,5413.83,188928.0,11.52
603105,芯能科技,26100,26100,9.0989,14121.62,251604.0,9.64
603200,上海洗霸,2300,2300,41.1496,1955.95,96600.0,42.0
603538,美诺华,6900,6900,51.6964,-18398.18,338307.0,49.03
603608,天创时尚,0,21500,10.5744,4205.98,231555.0,10.77
603811,诚意药业,1000,1000,28.6239,-773.87,27850.0,27.85
