冻结金额,可用,参考市值,资产
5957884.32,1792125.59,11948728.27,13741267.06
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
2,万科Ａ,0,1700,28.0954,942.8,48705.0,28.65
11,深物业A,0,1600,15.9634,42.6,25584.0,15.99
16,深康佳Ａ,0,3400,7.4134,-147.63,25058.0,7.37
32,深桑达Ａ,300,300,22.3045,-391.34,6300.0,21.0
49,德赛电池,0,100,49.2136,-6.36,4915.0,49.15
63,中兴通讯,0,700,39.8481,1793.33,29687.0,42.41
90,天健集团,0,1000,7.5245,-4.51,7520.0,7.52
155,川能动力,2100,2700,5.4688,-536.81,14229.0,5.27
157,中联重科,0,500,7.0521,83.96,3610.0,7.22
158,常山北明,0,400,10.5258,169.68,4380.0,10.95
403,双林生物,900,900,69.0953,2164.24,64350.0,71.5
425,徐工机械,0,100,6.3476,-11.76,623.0,6.23
501,鄂武商Ａ,1700,3400,17.0482,-1082.02,56882.0,16.73
503,国新健康,0,400,12.2286,104.56,4996.0,12.49
513,丽珠集团,200,200,47.3545,9.11,9480.0,47.4
526,紫光学大,100,100,62.628,-812.8,5450.0,54.5
564,供销大集,14900,29800,4.402,-4230.68,126948.0,4.26
625,长安汽车,0,500,10.79,730.01,6125.0,12.25
636,风华高科,700,700,30.0214,-224.98,20790.0,29.7
652,泰达股份,0,900,6.4194,54.5,5832.0,6.48
661,长春高新,200,200,408.8768,214.65,81990.0,409.95
700,模塑科技,0,1600,7.8965,117.6,12752.0,7.97
729,燕京啤酒,0,100,6.92,-4.0,688.0,6.88
750,国海证券,0,100,4.7458,39.42,514.0,5.14
777,中核科技,0,100,12.1347,11.53,1225.0,12.25
783,长江证券,0,1300,7.6077,406.03,10296.0,7.92
786,北新建材,0,100,23.7459,37.41,2412.0,24.12
793,华闻集团,0,9200,4.1496,-548.13,37628.0,4.09
799,酒鬼酒,0,1700,63.238,18210.48,125715.0,73.95
813,德展健康,400,400,6.2813,35.5,2548.0,6.37
829,天音控股,900,900,6.3713,-10.15,5724.0,6.36
830,鲁西化工,0,200,8.6459,0.83,1730.0,8.65
851,高鸿股份,0,1100,8.1167,872.62,9801.0,8.91
859,国风塑业,0,300,5.4331,206.08,1836.0,6.12
863,三湘印象,100,100,4.2208,0.92,423.0,4.23
869,张裕Ａ,100,100,35.2871,-100.71,3428.0,34.28
877,天山股份,900,900,15.452,484.22,14391.0,15.99
878,云南铜业,600,1200,11.3455,713.38,14328.0,11.94
895,双汇发展,0,200,45.0944,213.12,9232.0,46.16
903,云内动力,100,100,5.3611,8.89,545.0,5.45
906,浙商中拓,10300,10300,6.0668,1062.52,63551.0,6.17
910,大亚圣象,100,100,15.6149,-2.49,1559.0,15.59
913,钱江摩托,0,700,13.5433,270.72,9751.0,13.93
918,嘉凯城,0,300,4.7406,41.83,1464.0,4.88
936,华西股份,2100,4200,11.7737,1244.56,50694.0,12.07
955,欣龙控股,0,200,9.0671,-3.42,1810.0,9.05
959,首钢股份,0,3000,4.5653,884.09,14580.0,4.86
976,华铁股份,0,700,5.8917,-120.19,4004.0,5.72
977,浪潮信息,0,700,38.0237,109.39,26726.0,38.18
988,华工科技,500,500,24.5329,-56.45,12210.0,24.42
989,九芝堂,300,300,9.79,294.0,3231.0,10.77
990,诚志股份,0,200,13.768,200.4,2954.0,14.77
2001,新和成,0,200,28.3047,5.07,5666.0,28.33
2004,华邦健康,100,100,5.3011,8.89,539.0,5.39
2007,华兰生物,1000,1000,47.0594,320.59,47380.0,47.38
2019,亿帆医药,3200,3200,22.5931,5846.14,78144.0,24.42
2022,科华生物,0,500,17.413,563.52,9270.0,18.54
2025,航天电器,400,400,35.2245,-9.81,14080.0,35.2
2027,分众传媒,0,1500,5.6469,49.66,8520.0,5.68
2028,思源电气,0,100,20.3718,112.82,2150.0,21.5
2030,达安基因,0,3300,25.143,8405.2,91377.0,27.69
2038,双鹭药业,100,100,12.6225,11.75,1274.0,12.74
2044,美年健康,0,7600,13.9387,7305.98,113240.0,14.9
2047,宝鹰股份,100,500,5.5395,20.27,2790.0,5.58
2050,三花智控,4200,4200,20.5088,5423.05,91560.0,21.8
2055,得润电子,0,100,14.95,-4.0,1491.0,14.91
2056,横店东磁,0,100,11.7739,-11.39,1166.0,11.66
2075,沙钢股份,0,600,12.198,31.23,7350.0,12.25
2079,苏州固锝,2600,5200,12.7569,-503.7,65832.0,12.66
2080,中材科技,100,100,14.0251,142.49,1545.0,15.45
2083,孚日股份,600,600,5.5911,-30.67,3324.0,5.54
2084,海鸥住工,0,600,9.8703,131.84,6054.0,10.09
2099,海翔药业,500,500,7.6915,24.23,3870.0,7.74
2100,天康生物,0,1000,17.0276,-157.6,16870.0,16.87
2103,广博股份,0,1400,6.3412,-99.65,8778.0,6.27
2106,莱宝高科,100,600,14.0451,-21.07,8406.0,14.01
2115,三维通信,100,100,9.5019,23.81,974.0,9.74
2118,紫鑫药业,500,500,4.5909,-0.46,2295.0,4.59
2123,梦网集团,900,900,19.1938,158.55,17433.0,19.37
2124,天邦股份,0,900,13.0664,669.28,12429.0,13.81
2125,湘潭电化,800,800,9.3819,6.5,7512.0,9.39
2126,银轮股份,0,600,13.5278,-142.65,7974.0,13.29
2127,南极电商,0,500,22.0203,-80.16,10930.0,21.86
2129,中环股份,0,1800,22.1345,3357.97,43200.0,24.0
2153,石基信息,200,200,38.1577,-199.53,7432.0,37.16
2160,常铝股份,0,400,4.4934,114.66,1912.0,4.78
2161,远望谷,100,100,7.9016,16.84,807.0,8.07
2163,海南发展,0,200,9.0345,49.11,1856.0,9.28
2166,莱茵生物,100,100,7.9016,17.84,808.0,8.08
2169,智光电气,300,300,9.852,-30.59,2925.0,9.75
2171,楚江新材,100,100,9.2118,8.82,930.0,9.3
2174,游族网络,0,1100,25.9527,-464.94,28083.0,25.53
2179,中航光电,100,100,39.998,-8.8,3991.0,39.91
2180,纳思达,300,300,32.9166,160.03,10035.0,33.45
2182,云海金属,0,500,10.0138,138.08,5145.0,10.29
2185,华天科技,0,1300,14.2225,9.7,18499.0,14.23
2197,证通电子,0,1200,10.166,472.79,12672.0,10.56
2201,九鼎新材,0,100,14.4526,-0.26,1445.0,14.45
2208,合肥城建,0,4600,10.361,1559.54,49220.0,10.7
2212,南洋股份,100,100,28.9476,-239.76,2655.0,26.55
2214,大立科技,200,1500,28.3373,1233.99,43740.0,29.16
2216,三全食品,0,200,27.1613,19.75,5452.0,27.26
2217,合力泰,100,200,5.5906,-2.11,1116.0,5.58
2226,江南化工,200,200,5.0001,169.98,1170.0,5.85
2238,天威视讯,100,100,6.7914,1.86,681.0,6.81
2240,威华股份,0,8100,14.7923,-8523.27,111294.0,13.74
2241,歌尔股份,0,2600,28.5026,591.14,74698.0,28.73
2244,滨江集团,0,300,4.6675,51.76,1452.0,4.84
2254,泰和新材,200,200,11.5045,419.11,2720.0,13.6
2258,利尔化学,0,100,16.9808,-3.08,1695.0,16.95
2261,拓维信息,0,400,9.2663,-22.51,3684.0,9.21
2262,恩华药业,400,400,15.9032,150.73,6512.0,16.28
2268,卫士通,0,100,22.4572,-1.72,2244.0,22.44
2281,光迅科技,100,100,32.6065,77.35,3338.0,33.38
2292,奥飞娱乐,1700,1700,8.5317,-427.9,14076.0,8.28
2294,信立泰,400,400,29.3506,-364.24,11376.0,28.44
2299,圣农发展,0,300,28.9227,-225.8,8451.0,28.17
2304,洋河股份,0,500,122.2135,958.23,62065.0,124.13
2308,威创股份,900,900,7.0739,-75.54,6291.0,6.99
2317,众生药业,2400,2400,17.8236,-1736.56,41040.0,17.1
2322,理工环科,0,100,13.2455,-55.55,1269.0,12.69
2324,普利特,400,400,5.7512,3859.51,6160.0,15.4
2326,永太科技,200,600,12.9068,-4.05,7740.0,12.9
2328,新朋股份,800,800,5.7612,-0.92,4608.0,5.76
2329,皇氏集团,0,200,6.7783,34.34,1390.0,6.95
2331,皖通科技,200,200,11.6324,-10.47,2316.0,11.58
2332,仙琚制药,300,700,16.3865,-39.56,11431.0,16.33
2338,奥普光电,1800,2500,27.9507,-976.72,68900.0,27.56
2340,格林美,800,800,4.991,55.2,4048.0,5.06
2341,新纶科技,100,100,4.851,14.9,500.0,5.0
2343,慈文传媒,0,200,9.3179,-9.57,1854.0,9.27
2353,杰瑞股份,0,100,31.8803,9.97,3198.0,31.98
2363,隆基机械,0,200,7.9897,-1.93,1596.0,7.98
2365,永安药业,200,200,11.7824,15.53,2372.0,11.86
2366,台海核电,0,200,4.3253,16.95,882.0,4.41
2368,太极股份,100,100,43.1486,131.14,4446.0,44.46
2371,北方华创,0,100,175.7798,438.02,18016.0,180.16
2377,国创高新,0,100,4.07,-3.0,404.0,4.04
2382,蓝帆医疗,8900,17800,28.7095,19411.68,530440.0,29.8
2384,东山精密,0,400,30.1932,-393.28,11684.0,29.21
2385,大北农,5600,5600,9.0018,-346.08,50064.0,8.94
2387,维信诺,0,100,14.0276,36.24,1439.0,14.39
2388,新亚制程,100,100,7.3763,33.37,771.0,7.71
2398,垒知集团,0,200,11.4618,-48.35,2244.0,11.22
2399,海普瑞,0,600,25.8159,50.49,15540.0,25.9
2402,和而泰,0,300,16.3363,-55.88,4845.0,16.15
2405,四维图新,600,600,17.0034,561.96,10764.0,17.94
2409,雅克科技,0,100,55.2953,-54.53,5475.0,54.75
2410,广联达,0,600,52.9811,8651.32,40440.0,67.4
2411,延安必康,200,400,6.5182,200.74,2808.0,7.02
2422,科伦药业,200,200,22.5545,-90.9,4420.0,22.1
2425,凯撒文化,0,9000,17.5522,-4159.49,153810.0,17.09
2428,云南锗业,0,1400,13.1343,-6.06,18382.0,13.13
2430,杭氧股份,100,100,14.843,53.7,1538.0,15.38
2452,长高集团,0,300,7.0933,-10.0,2118.0,7.06
2456,欧菲光,0,3100,17.9435,4019.2,59644.0,19.24
2459,晶澳科技,600,600,17.8978,241.34,10980.0,18.3
2461,珠江啤酒,300,600,9.7204,-18.21,5814.0,9.69
2465,海格通信,300,300,12.9726,47.22,3939.0,13.13
2466,天齐锂业,3200,3200,22.1075,1319.85,72064.0,22.52
2467,二六三,0,1100,7.4866,-84.28,8151.0,7.41
2481,双塔食品,0,4000,17.2617,-406.72,68640.0,17.16
2489,浙江永强,0,1800,4.3931,-23.65,7884.0,4.38
2497,雅化集团,400,600,9.6209,-0.52,5772.0,9.62
2510,天汽模,300,300,4.3909,26.74,1344.0,4.48
2518,科士达,0,100,13.92,-7.0,1385.0,13.85
