时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:17:04.000    217525227       10002           WTD:1046000003          601818          100 证券买入            -100            3.7000          已撤            0               0
09:32:40.000    201522421       10003           0101000002556277        000938          101 证券卖出            600             45.7400         已成            0               0
09:32:40.000    225523523       10004           0104000002498685        002352          101 证券卖出            200             56.9000         已成            0               0
09:32:41.000    229531944       10005           0103000002391373        300735          101 证券卖出            100             21.2700         部分成交        0               0
09:32:41.000    233524757       10010           0104000002500975        300298          100 证券买入            300             31.6100         部分成交        0               0
09:32:41.000    233524757       10010           0104000002500977        300298          100 证券买入            300             31.6100         已成            0               0
09:32:41.000    229531944       10005           0103000002391919        300735          101 证券卖出            1100            21.2700         已成            0               0
09:32:41.000    201522423       10011           0101000002560168        300659          100 证券买入            100             58.5500         已成            0               0
09:32:41.000    201522422       10006           1890233                 603297          101 证券卖出            200             44.7500         已成            0               0
09:32:41.000    205528959       10007           1890847                 603360          101 证券卖出            800             20.1000         已成            0               0
09:32:41.000    217525648       10008           1891141                 600486          100 证券买入            100             80.4800         部分成交        0               0
09:32:41.000    217525648       10008           1891142                 600486          100 证券买入            100             80.4800         部分成交        0               0
09:32:41.000    217525648       10008           1891143                 600486          100 证券买入            200             80.4900         部分成交        0               0
09:32:41.000    217525648       10008           1891144                 600486          100 证券买入            100             80.4900         部分成交        0               0
09:32:41.000    217525648       10008           1891145                 600486          100 证券买入            1200            80.5000         已成            0               0
09:32:41.000    221531656       10009           1891218                 603338          100 证券买入            100             75.2700         已成            0               0
09:32:41.000    213529431       10012           1893760                 603866          100 证券买入            100             48.4400         部分成交        0               0
09:32:41.000    213529431       10012           1893761                 603866          100 证券买入            100             48.4400         部分成交        0               0
09:32:41.000    213529431       10012           1893762                 603866          100 证券买入            200             48.4400         部分成交        0               0
09:32:41.000    213529431       10012           1893763                 603866          100 证券买入            200             48.4500         部分成交        0               0
09:32:41.000    213529431       10012           1893764                 603866          100 证券买入            500             48.4500         部分成交        0               0
09:32:41.000    213529431       10012           1893765                 603866          100 证券买入            100             48.4500         部分成交        0               0
09:32:41.000    213529431       10012           1893766                 603866          100 证券买入            300             48.4500         已成            0               0
09:32:46.000    229531952       10013           0103000002428104        300735          101 证券卖出            1200            21.3000         已成            0               0
09:32:46.000    229531953       10016           0101000002598705        000938          101 证券卖出            200             45.7200         部分成交        0               0
09:32:46.000    229531953       10016           0101000002598707        000938          101 证券卖出            900             45.7200         已成            0               0
09:32:46.000    217525658       10020           0104000002543381        300298          100 证券买入            100             31.6200         已成            0               0
09:32:46.000    229531954       10021           0101000002601289        300659          100 证券买入            100             58.5500         已成            0               0
09:32:46.000    225523534       10015           1928284                 603360          101 证券卖出            900             20.0800         部分成交        0               0
09:32:46.000    225523534       10015           1928285                 603360          101 证券卖出            1100            20.0800         已成            0               0
09:32:46.000    213529439       10018           1928665                 603338          100 证券买入            100             75.2200         已成            0               0
09:32:46.000    213529440       10019           1929468                 603866          100 证券买入            300             48.4400         部分成交        0               0
09:32:46.000    213529440       10019           1929469                 603866          100 证券买入            900             48.4500         部分成交        0               0
09:32:46.000    213529440       10019           1929470                 603866          100 证券买入            100             48.4500         部分成交        0               0
09:32:46.000    213529440       10019           1929471                 603866          100 证券买入            100             48.4500         已成            0               0
09:32:49.000    209523950       10017           0104000002567995        002352          101 证券卖出            -2600           56.8600         已撤            0               0
09:32:49.000    233524769       10014           WTD:1046000178          603297          101 证券卖出            -500            44.7200         已撤            0               0
09:32:51.000    221531668       10022           0101000002636902        000938          101 证券卖出            500             45.7500         已成            0               0
09:32:51.000    237530562       10024           0103000002465998        300735          101 证券卖出            3800            21.3000         已成            0               0
09:32:51.000    225523542       10027           1965148                 603338          100 证券买入            100             75.2200         已成            0               0
09:32:52.000    205528972       10028           1965847                 603866          100 证券买入            300             48.4200         已成            0               0
