冻结金额,可用,参考市值,资产
,5953551.93,,85454775.26
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
4,国农科技,100,100,30.0028,3.72,3004.0,30.04
11,深物业A,0,3700,-2.1796,95014.66,86950.0,23.5
12,南玻Ａ,1000,1000,5.0372,922.83,5960.0,5.96
16,深康佳Ａ,66600,66600,7.9754,-16344.63,514818.0,7.73
19,深粮控股,0,3600,9.541,716.44,35064.0,9.74
21,深科技,0,3200,24.4454,814.8,79040.0,24.7
27,深圳能源,0,900,5.5771,200.58,5220.0,5.8
28,国药一致,100,100,46.4193,102.07,4744.0,47.44
32,深桑达Ａ,0,600,26.4743,-458.6,15426.0,25.71
34,神州数码,900,900,26.3758,-2408.19,21330.0,23.7
45,深纺织Ａ,0,1500,8.504,428.97,13185.0,8.79
46,泛海控股,3400,3400,4.0048,1207.63,14824.0,4.36
49,德赛电池,400,400,51.3985,384.59,20944.0,52.36
56,皇庭国际,400,400,3.9894,64.24,1660.0,4.15
58,深赛格,0,4700,9.4289,475.23,44791.0,9.53
59,华锦股份,0,200,5.0943,-8.85,1010.0,5.05
60,中金岭南,3800,3800,4.6493,192.62,17860.0,4.7
62,深圳华强,0,300,16.3036,-4.08,4887.0,16.29
63,中兴通讯,3700,3700,45.3572,-15233.79,152588.0,41.24
69,华侨城Ａ,0,4400,9.0174,-5444.43,34232.0,7.78
70,特发信息,0,1100,11.369,-97.94,12408.0,11.28
78,海王生物,124400,124400,4.6441,-14198.52,563532.0,4.53
89,深圳机场,0,4100,9.1688,332.73,37925.0,9.25
100,TCL科技,64300,64300,6.6847,982.71,430810.0,6.7
153,丰原药业,0,700,10.17,-741.97,6377.0,9.11
155,川能动力,75400,75400,5.5634,-10813.88,408668.0,5.42
156,华数传媒,0,100,11.7124,-52.24,1119.0,11.19
158,常山北明,0,4600,10.2612,1558.61,48760.0,10.6
166,申万宏源,56200,56200,6.019,-8933.2,329332.0,5.86
400,许继电气,400,400,14.968,72.8,6060.0,15.15
