冻结金额,可用,参考市值,资产
,8050157.41,,87011403.5
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
4,国农科技,100,100,30.0022,37.78,3038.0,30.38
11,深物业A,0,3700,-4.1891,111625.85,96126.0,25.98
12,南玻Ａ,0,7800,6.012,1232.65,48126.0,6.17
16,深康佳Ａ,66600,66600,7.9754,-13680.63,517482.0,7.77
21,深科技,3200,3200,24.4449,3408.36,81632.0,25.51
28,国药一致,100,100,46.4193,178.07,4820.0,48.2
32,深桑达Ａ,0,700,26.8259,-165.13,18613.0,26.59
34,神州数码,1800,1800,24.9647,-2762.43,42174.0,23.43
45,深纺织Ａ,0,1500,8.3071,1069.4,13530.0,9.02
46,泛海控股,3400,6800,4.3229,1884.15,31280.0,4.6
49,德赛电池,400,400,51.3985,1040.59,21600.0,54.0
56,皇庭国际,400,400,3.9894,32.24,1628.0,4.07
58,深赛格,0,4700,9.1564,3353.74,46389.0,9.87
59,华锦股份,200,200,5.0941,-0.81,1018.0,5.09
60,中金岭南,0,600,4.641,-6.62,2778.0,4.63
63,中兴通讯,3700,3700,45.3572,-14641.79,153180.0,41.4
69,华侨城Ａ,4400,5900,8.6469,-6353.72,44663.0,7.57
70,特发信息,1100,2200,11.3005,-573.18,24288.0,11.04
78,海王生物,124400,124400,4.6441,-17930.52,559800.0,4.5
89,深圳机场,4100,4100,9.1687,46.48,37638.0,9.18
90,天健集团,1800,1800,8.3217,141.0,15120.0,8.4
100,TCL科技,64300,128600,6.988,-1025.24,897628.0,6.98
153,丰原药业,0,700,10.028,694.39,7714.0,11.02
155,川能动力,62700,62700,5.6456,-18536.44,335445.0,5.35
301,东方盛虹,0,100,6.0513,-0.13,605.0,6.05
400,许继电气,0,300,15.6734,13.97,4716.0,15.72
417,合肥百货,0,1300,10.9472,-5248.3,8983.0,6.91
516,国际医学,0,8100,5.8743,5554.34,53136.0,6.56
529,广弘控股,1400,1400,8.6067,-513.41,11536.0,8.24
531,穗恒运Ａ,2300,2300,10.5634,-283.91,24012.0,10.44
532,华金资本,600,600,13.3848,129.13,8160.0,13.6
534,万泽股份,300,600,9.9166,164.02,6114.0,10.19
538,云南白药,300,300,110.7817,-474.51,32760.0,109.2
547,航天发展,4600,4600,18.4473,-2977.64,81880.0,17.8
551,创元科技,200,200,9.6616,-14.32,1918.0,9.59
561,烽火电子,600,1200,8.3124,81.07,10056.0,8.38
563,陕国投Ａ,7800,7800,4.2188,555.72,33462.0,4.29
566,海南海药,0,22100,8.8665,17536.36,213486.0,9.66
568,泸州老窖,800,800,115.183,1533.57,93680.0,117.1
576,广东甘化,0,3900,10.6995,-2220.87,39507.0,10.13
584,哈工智能,18300,39100,6.2238,-929.4,242420.0,6.2
597,东北制药,800,800,5.4692,80.68,4456.0,5.57
599,青岛双星,0,200,4.7065,108.71,1050.0,5.25
600,建投能源,400,400,5.7923,23.08,2340.0,5.85
601,韶能股份,0,200,5.9824,203.53,1400.0,7.0
