冻结金额,可用,参考市值,资产
,4696465.77,,105479411.44
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
32,深桑达Ａ,7300,7300,26.6237,3987.84,198341.0,27.17
155,川能动力,82200,82200,5.3886,-6464.41,436482.0,5.31
157,中联重科,80800,80800,8.539,-11229.97,678720.0,8.4
338,潍柴动力,39,39,268.1241,-9809.44,647.4,16.599999999999998
423,东阿阿胶,11000,23200,36.7572,41362.02,894128.0,38.54
547,航天发展,26400,26400,18.1401,1317.77,480216.0,18.19
651,格力电器,0,17900,59.6349,-4204.44,1063260.0,59.4
719,中原传媒,5300,5300,7.3907,473.13,39644.0,7.48
733,振华科技,16600,16600,30.0832,93902.12,593284.0,35.74
768,中航飞机,6500,43200,23.7171,13949.96,1038528.0,24.04
795,英洛华,31000,31000,6.6286,2524.18,208010.0,6.71
976,华铁股份,0,103000,6.7327,-3365.86,690100.0,6.7
987,越秀金控,47600,47600,21.8042,51684.38,1089564.0,22.89
2024,苏宁易购,96600,96600,10.7841,-51598.25,990150.0,10.25
2104,恒宝股份,30600,75600,10.4176,23615.8,811188.0,10.73
2124,天邦股份,64500,64500,17.2258,115080.12,1226145.0,19.01
2157,正邦科技,52900,52900,20.1991,61942.74,1130473.0,21.37
2163,海南发展,0,21300,14.3847,4159.9,310554.0,14.58
2179,中航光电,600,600,45.9469,-514.14,27054.0,45.09
2187,广百股份,0,14600,14.178,321.81,207320.0,14.2
2287,奇正藏药,75,75,-1148.7535,88473.26,2316.75,30.89
2340,格林美,0,91600,5.456,1281.07,501052.0,5.47
2382,蓝帆医疗,26200,26200,30.3592,15477.7,810890.0,30.95
2398,垒知集团,0,3700,10.4218,289.44,38850.0,10.5
2413,雷科防务,106900,106900,9.7835,6043.15,1051896.0,9.84
2415,海康威视,27300,27300,36.5927,32959.15,1031940.0,37.8
2425,凯撒文化,20800,20800,13.3867,11300.24,289744.0,13.93
2428,云南锗业,61900,61900,17.0353,-4040.18,1050443.0,16.97
2429,兆驰股份,150900,150900,6.8404,12017.2,1044228.0,6.92
2488,金固股份,0,74700,5.5831,13217.14,430272.0,5.76
2537,海联金汇,71400,71400,6.9433,16903.64,512652.0,7.18
2555,三七互娱,23600,23600,44.7935,18088.46,1075216.0,45.56
2581,未名医药,17700,17700,20.8217,49352.73,417897.0,23.61
2637,赞宇科技,0,23500,12.468,281.23,293280.0,12.48
2639,雪人股份,0,49100,7.853,3779.43,389363.0,7.93
2640,跨境通,75700,75700,8.0369,2505.32,610899.0,8.07
2688,金河生物,37900,37900,7.92,31078.05,331246.0,8.74
2690,美亚光电,7,7,-203.5029,1841.65,417.13,59.589999999999996
2707,众信旅游,0,64100,10.3749,968.97,665999.0,10.39
2726,龙大肉食,19800,19800,10.9932,3303.37,220968.0,11.16
2783,凯龙股份,28200,28200,11.9217,-1739.59,334452.0,11.86
2928,华夏航空,600,600,74.536,-38031.6,6690.0,11.15
300007,汉威科技,46600,46600,17.5237,-68674.08,747930.0,16.05
300024,机器人,15300,15300,15.9952,-385.7,244341.0,15.97
300037,新宙邦,3200,3200,55.9896,2081.22,181248.0,56.64
300073,当升科技,0,25300,35.1329,-832.32,888030.0,35.1
300088,长信科技,0,93700,11.8929,7221.75,1121589.0,11.97
