时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:17:47.000    201459402       512386          WTD:1046000001          601818          100 证券买入            -100            3.4000          已撤            0               0
09:30:17.000    237468252       512390          312869                  603737          101 证券卖出            80              91.9900         已成            0               0
09:30:34.000    225461286       512426          0104000000971763        002666          101 证券卖出            1000            7.4100          已成            0               0
09:30:35.000    221468686       512417          0102000000953715        002107          101 证券卖出            200             11.0400         已成            0               0
09:30:35.000    229468883       512421          382465                  600559          101 证券卖出            500             13.2300         已成            0               0
09:30:35.000    217463705       512399          384273                  600198          100 证券买入            4300            15.6600         部分成交        0               0
09:30:35.000    217463705       512399          384418                  600198          100 证券买入            500             15.6600         部分成交        0               0
09:30:35.000    217463705       512399          384656                  600198          100 证券买入            4200            15.6600         已成            0               0
09:30:36.000    217463720       512436          0103000000947859        002208          100 证券买入            2300            10.4100         已成            0               0
09:30:36.000    209461603       512440          0102000000966185        002214          100 证券买入            400             28.4200         已成            0               0
09:30:37.000    209461604       512451          0102000000966766        002050          101 证券卖出            4200            23.0000         已成            0               0
09:30:37.000    209461597       512422          391236                  600711          100 证券买入            5500            5.0700          已成            0               0
09:30:40.000    233462364       512474          0102000000996742        300229          100 证券买入            100             11.9100         已成            0               0
09:30:41.000    217463736       512532          0101000000972030        300401          101 证券卖出            100             14.8300         已成            0               0
09:30:41.000    201459518       512530          406813                  603538          101 证券卖出            700             51.1300         已成            0               0
09:30:43.000    221468690       512460          415185                  600129          101 证券卖出            100             14.9400         已成            0               0
09:30:45.000    201459517       512509          423344                  600316          101 证券卖出            100             15.8100         已成            0               0
09:30:46.000    201459515       512478          0104000001045983        300655          100 证券买入            100             41.4600         已成            0               0
09:30:46.000    209461622       512511          0104000001047254        300031          101 证券卖出            100             26.1200         已成            0               0
09:30:46.000    233462349       512466          428268                  601636          100 证券买入            100             5.9700          部分成交        0               0
09:30:47.000    201459503       512454          0102000001041770        002197          100 证券买入            600             10.3400         已成            0               0
09:30:47.000    205466693       512558          0104000001052426        002294          100 证券买入            200             29.5900         已成            0               0
09:30:47.000    233462383       512560          0104000001052582        000158          100 证券买入            200             10.5300         已成            0               0
09:30:47.000    233462349       512466          431453                  601636          100 证券买入            300             5.9700          已成            0               0
09:30:47.000    213467281       512597          0104000001053258        000895          100 证券买入            100             46.1000         已成            0               0
09:30:47.000    229468907       512593          0103000001014579        002537          100 证券买入            100             5.7900          已成            0               0
09:30:47.000    225461333       512591          0102000001043287        300171          100 证券买入            1400            16.0500         部分成交        0               0
09:30:47.000    209461589       512396          WTD:1046000009          600079          100 证券买入            -100            27.0500         已撤            0               0
09:30:47.000    221468707       512559          0102000001043795        300315          100 证券买入            900             7.3700          部分成交        0               0
09:30:47.000    221468707       512559          0102000001043811        300315          100 证券买入            200             7.3700          已成            0               0
09:30:47.000    225461332       512565          432402                  600511          100 证券买入            800             39.6400         部分成交        0               0
09:30:47.000    225461332       512565          432403                  600511          100 证券买入            100             39.6400         部分成交        0               0
09:30:47.000    225461332       512565          432404                  600511          100 证券买入            1200            39.6500         部分成交        0               0
09:30:47.000    225461332       512565          432405                  600511          100 证券买入            1200            39.6500         部分成交        0               0
09:30:47.000    225461332       512565          432406                  600511          100 证券买入            700             39.6500         已成            0               0
09:30:47.000    221468708       512603          432832                  603690          100 证券买入            1700            40.8800         已成            0               0
09:30:47.000    221468709       512583          432893                  603229          100 证券买入            300             51.6100         已成            0               0
09:30:47.000    225461333       512591          0102000001045047        300171          100 证券买入            900             16.0500         已成            0               0
09:30:47.000    201459531       512562          433570                  600642          101 证券卖出            100             5.8900          已成            0               0
09:30:48.000    225461331       512548          435986                  603538          101 证券卖出            100             51.1900         部分成交        0               0
09:30:48.000    225461331       512548          435987                  603538          101 证券卖出            100             51.1900         已成            0               0
09:30:52.000    213467290       512676          0102000001073361        002456          100 证券买入            1500            18.4200         已成            0               0
09:30:52.000    221468715       512641          0102000001073441        002291          100 证券买入            100             23.4400         已成            0               0
09:30:52.000    229468920       512692          0102000001074362        300113          100 证券买入            200             25.6200         部分成交        0               0
09:30:52.000    229468920       512692          0102000001074364        300113          100 证券买入            100             25.6300         部分成交        0               0
09:30:52.000    229468920       512692          0102000001074366        300113          100 证券买入            100             25.6300         部分成交        0               0
09:30:52.000    229468920       512692          0102000001074368        300113          100 证券买入            100             25.6400         部分成交        0               0
09:30:52.000    229468920       512692          0102000001074370        300113          100 证券买入            100             25.6400         部分成交        0               0
09:30:52.000    229468920       512692          0102000001074372        300113          100 证券买入            100             25.6400         部分成交        0               0
09:30:52.000    229468920       512692          0102000001074374        300113          100 证券买入            200             25.6400         已成            0               0
09:30:52.000    201459533       512602          0102000001074634        300677          100 证券买入            200             124.6200        部分成交        0               0
09:30:52.000    237468321       512673          450938                  600378          100 证券买入            100             20.5700         已成            0               0
09:30:52.000    201459533       512602          0102000001077336        300677          100 证券买入            500             124.6200        已成            0               0
09:30:52.000    233462365       512496          0102000001077344        300677          100 证券买入            400             124.5900        部分成交        0               0
09:30:53.000    201459502       512447          0104000001090911        000989          100 证券买入            200             10.0900         已成            0               0
09:30:54.000    229468925       512727          457959                  603713          101 证券卖出            100             104.2200        已成            0               0
09:30:53.000    213467294       512707          457758                  601689          101 证券卖出            100             29.4300         已成            0               0
09:30:54.000    205466696       512595          459404                  603855          100 证券买入            300             17.8400         已成            0               0
09:30:54.000    237468322       512686          0102000001089095        300253          100 证券买入            700             22.6900         已成            0               0
09:30:54.000    213467297       512742          0102000001090915        000799          100 证券买入            600             76.7700         已成            0               0
09:30:55.000    217463750       512585          462599                  603129          101 证券卖出            100             68.4900         已成            0               0
09:30:55.000    237468334       512746          464060                  603258          100 证券买入            1000            56.1500         部分成交        0               0
09:30:55.000    237468334       512746          464061                  603258          100 证券买入            200             56.1500         已成            0               0
09:30:56.000    205466695       512577          0102000001101337        002351          100 证券买入            2200            21.3900         部分成交        0               0
09:30:56.000    225461281       512410          WTD:1046000011          603960          101 证券卖出            -500            29.3000         已撤            0               0
09:30:56.000    217463762       512750          0104000001111426        300624          100 证券买入            200             81.8700         已成            0               0
09:30:57.000    205466695       512577          0102000001105296        002351          100 证券买入            200             21.3900         已成            0               0
09:30:57.000    229468919       512681          470760                  603129          101 证券卖出            200             68.5000         已成            0               0
09:30:57.000    233462333       512411          WTD:1046000012          603069          100 证券买入            -1100           14.0000         已撤            0               0
09:30:58.000    217463713       512420          WTD:1046000013          600993          100 证券买入            -400            24.2900         已撤            0               0
09:30:58.000    213467259       512429          WTD:1046000016          600827          100 证券买入            -2200           14.8200         已撤            0               0
09:30:58.000    233462348       512438          WTD:1046000017          603825          100 证券买入            -1800           31.8400         已撤            0               0
09:30:59.000    237468329       512709          0102000001120494        300233          100 证券买入            2800            31.3300         已成            0               0
09:30:59.000    217463722       512446          0102000001121229        300687          100 证券买入            -100            22.9300         已撤            0               0
09:30:59.000    237468293       512450          0101000001085810        000032          100 证券买入            -300            21.7600         已撤            0               0
09:30:59.000    229468888       512443          WTD:1046000020          603229          100 证券买入            -200            51.6000         已撤            0               0
09:30:59.000    205466682       512463          WTD:1046000021          603916          101 证券卖出            -800            25.2900         已撤            0               0
09:30:59.000    225461298       512457          WTD:1046000019          600984          101 证券卖出            -200            25.2000         已撤            0               0
09:30:59.000    217463721       512452          WTD:1046000018          603826          101 证券卖出            -500            33.8600         已撤            0               0
09:31:00.000    225461299       512464          0103000001091761        001696          101 证券卖出            -300            6.4700          已撤            0               0
09:31:00.000    233462350       512456          WTD:1046000024          600523          100 证券买入            -100            16.9200         已撤            0               0
09:31:01.000    237468302       512475          0102000001139569        300657          101 证券卖出            -1400           20.2100         已撤            0               0
09:31:01.000    209461621       512470          0102000001139571        000526          101 证券卖出            -200            58.1900         已撤            0               0
09:31:01.000    213467282       512569          487663                  603960          101 证券卖出            200             29.2500         已成            0               0
09:31:02.000    213467280       512590          0103000001106127        000009          101 证券卖出            900             8.6000          已成            0               0
09:31:02.000    233462365       512496          0102000001147894        300677          100 证券买入            -600            124.5900        部撤            0               0
09:31:02.000    217463731       512498          0104000001154728        300037          101 证券卖出            -100            56.8500         已撤            0               0
09:31:02.000    233462367       512502          0103000001108976        300511          100 证券买入            -200            13.0700         已撤            0               0
09:31:02.000    217463734       512489          0102000001147928        300485          101 证券卖出            -1000           22.0400         已撤            0               0
09:31:02.000    217463733       512514          0101000001110012        300298          101 证券卖出            -600            31.9700         已撤            0               0
09:31:02.000    225461314       512488          0101000001110013        002612          100 证券买入            -1300           10.1600         已撤            0               0
09:31:04.000    209461624       512526          0103000001123620        002881          100 证券买入            -100            27.7500         已撤            0               0
09:31:04.000    217463735       512527          0103000001123651        300575          100 证券买入            -700            39.4000         已撤            0               0
09:31:04.000    233462368       512531          0102000001162840        300054          100 证券买入            -600            16.8100         已撤            0               0
09:31:04.000    225461317       512529          0104000001169334        300458          100 证券买入            -200            36.8400         已撤            0               0
09:31:04.000    225461316       512515          0102000001162931        300441          101 证券卖出            -200            10.7500         已撤            0               0
09:31:04.000    237468349       512778          0101000001124846        300280          100 证券买入            200             50.3300         部分成交        0               0
09:31:04.000    229468940       512766          0101000001124964        000931          100 证券买入            1400            9.8800          已成            0               0
09:31:04.000    209461625       512533          0104000001170438        300274          101 证券卖出            -700            14.5500         已撤            0               0
09:31:05.000    237468349       512778          0101000001129633        300280          100 证券买入            100             50.3400         部分成交        0               0
09:31:05.000    237468349       512778          0101000001129855        300280          100 证券买入            400             50.3400         部分成交        0               0
