冻结金额,可用,参考市值,资产
4458740.71,17830863.3,6829337.08,24661311.82
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
9,中国宝安,0,1200,8.5197,24.32,10248.0,8.54
30,富奥股份,0,4400,6.3319,-712.35,27148.0,6.17
32,深桑达Ａ,300,300,22.3045,-214.34,6477.0,21.59
158,常山北明,0,200,10.5856,16.89,2134.0,10.67
403,双林生物,900,900,71.0113,313.84,64224.0,71.36
501,鄂武商Ａ,0,400,17.3018,-20.7,6900.0,17.25
513,丽珠集团,100,100,48.0996,-112.96,4697.0,46.97
526,紫光学大,200,400,55.5103,-592.13,21612.0,54.03
567,海德股份,0,3800,14.158,-3146.42,50654.0,13.33
799,酒鬼酒,0,600,44.8736,23571.86,50496.0,84.16
851,高鸿股份,0,1100,8.4598,-175.75,9130.0,8.3
877,天山股份,500,500,15.003,628.5,8130.0,16.26
878,云南铜业,300,600,10.7943,363.4,6840.0,11.4
895,双汇发展,0,100,46.4328,111.72,4755.0,47.55
910,大亚圣象,0,100,15.7087,13.13,1584.0,15.84
918,嘉凯城,100,300,4.7544,16.68,1443.0,4.81
931,中关村,0,1400,11.5687,-2168.15,14028.0,10.02
989,九芝堂,200,400,9.8861,117.56,4072.0,10.18
990,诚志股份,0,100,12.8659,70.41,1357.0,13.57
1696,宗申动力,300,300,6.4013,2.62,1923.0,6.41
2019,亿帆医药,1600,1600,22.4916,-354.6,35632.0,22.27
2028,思源电气,0,100,20.1281,37.19,2050.0,20.5
2030,达安基因,0,2000,26.1658,208.47,52540.0,26.27
2044,美年健康,3800,7600,13.8927,4691.54,110276.0,14.51
2050,三花智控,0,4200,20.6342,5484.32,92148.0,21.94
2080,中材科技,0,100,15.0,-10.0,1490.0,14.9
2124,天邦股份,600,600,12.7926,52.46,7728.0,12.88
2126,银轮股份,0,300,13.0791,36.26,3960.0,13.2
2127,南极电商,500,500,22.0816,-430.81,10610.0,21.22
2129,中环股份,1800,1800,21.461,2104.26,40734.0,22.63
2153,石基信息,100,100,38.8178,-124.78,3757.0,37.57
2174,游族网络,1100,1100,25.7906,-286.67,28083.0,25.53
2179,中航光电,0,100,40.11,52.0,4063.0,40.63
2180,纳思达,200,200,33.0866,-187.32,6430.0,32.15
2197,证通电子,600,1200,10.3732,-279.86,12168.0,10.14
2208,合肥城建,0,2300,9.6079,3247.91,25346.0,11.02
2212,南洋股份,300,300,27.2784,-332.52,7851.0,26.17
2214,大立科技,400,800,28.4405,-40.37,22712.0,28.39
2223,鱼跃医疗,400,400,36.3173,-162.9,14364.0,35.91
2226,江南化工,400,400,5.3397,144.12,2280.0,5.7
2236,大华股份,0,500,20.0399,20.03,10040.0,20.08
2240,威华股份,8100,8100,12.9279,1798.83,106515.0,13.15
2250,联化科技,0,100,23.1693,10.07,2327.0,23.27
2254,泰和新材,200,200,11.5045,419.11,2720.0,13.6
2291,星期六,0,100,23.5668,-43.68,2313.0,23.13
2294,信立泰,200,400,29.6123,-524.93,11320.0,28.3
2308,威创股份,900,900,7.0739,-354.54,6012.0,6.68
2317,众生药业,0,1200,17.9537,31.56,21576.0,17.98
2324,普利特,0,200,-2.2735,3550.7,3096.0,15.48
2338,奥普光电,0,2500,27.578,3354.89,72300.0,28.92
2351,漫步者,0,2400,23.502,-4204.73,52200.0,21.75
2352,顺丰控股,1000,1000,54.2429,937.09,55180.0,55.18
2382,蓝帆医疗,0,16400,28.7012,9000.67,479700.0,29.25
2388,新亚制程,0,100,7.4731,40.69,788.0,7.88
2399,海普瑞,600,600,24.7064,-171.86,14652.0,24.42
2410,广联达,600,600,55.0389,10596.67,43620.0,72.7
2456,欧菲光,0,1500,18.3127,896.01,28365.0,18.91
2459,晶澳科技,0,1200,18.2537,-28.48,21876.0,18.23
2481,双塔食品,2000,4000,17.624,-455.83,70040.0,17.51
2537,海联金汇,0,100,6.0668,-40.68,566.0,5.66
2539,云图控股,0,100,7.06,4.0,710.0,7.1
2541,鸿路钢构,0,200,-25.167,10931.39,5898.0,29.49
2570,贝因美,200,200,5.9304,115.93,1302.0,6.51
2594,比亚迪,0,200,72.3564,22.72,14494.0,72.47
2602,世纪华通,0,5800,15.3621,-244.01,88856.0,15.32
2624,完美世界,0,200,55.837,168.6,11336.0,56.68
2626,金达威,3100,5600,24.7486,4768.05,143360.0,25.6
2655,共达电声,0,1800,12.0694,1405.15,23130.0,12.85
2657,中科金财,0,100,15.06,18.0,1524.0,15.24
2666,德联集团,0,1000,7.053,97.01,7150.0,7.15
2695,煌上煌,600,600,24.2322,592.7,15132.0,25.22
2706,良信电器,500,500,15.2313,709.35,8325.0,16.65
2745,木林森,4000,4000,15.5441,-216.44,61960.0,15.49
2776,柏堡龙,0,100,8.8404,15.96,900.0,9.0
2791,坚朗五金,100,100,72.0037,1632.63,8833.0,88.33
2803,吉宏股份,40,2040,26.3432,829.87,54570.0,26.75
2881,美格智能,0,100,27.9417,54.83,2849.0,28.49
2895,川恒股份,100,100,11.1462,165.38,1280.0,12.8
2925,盈趣科技,100,100,55.8318,101.82,5685.0,56.85
2930,宏川智慧,300,300,14.1028,-78.85,4152.0,13.84
300009,安科生物,0,600,17.4121,70.75,10518.0,17.53
300010,立思辰,0,300,21.3338,-160.14,6240.0,20.8
300014,亿纬锂能,0,500,47.0909,129.56,23675.0,47.35
300016,北陆药业,0,700,11.6348,10.64,8155.0,11.65
300019,硅宝科技,0,200,11.4142,9.17,2292.0,11.46
300031,宝通科技,0,100,25.4992,157.08,2707.0,27.07
300037,新宙邦,0,100,23.1013,3144.87,5455.0,54.55
300041,回天新材,300,300,15.7039,-13.18,4698.0,15.66
300054,鼎龙股份,600,600,16.6333,268.0,10248.0,17.08
300059,东方财富,0,7200,19.894,2491.46,145728.0,20.24
300073,当升科技,0,200,33.3498,-33.95,6636.0,33.18
300081,恒信东方,100,100,9.1659,-60.59,856.0,8.56
300113,顺网科技,0,900,30.8854,-5314.82,22482.0,24.98
300119,瑞普生物,0,100,22.1162,44.38,2256.0,22.56
300136,信维通信,0,700,53.2349,297.54,37562.0,53.66
300143,盈康生命,0,400,16.9994,-51.76,6748.0,16.87
300149,量子生物,400,400,18.5937,86.52,7524.0,18.81
300171,东富龙,0,2300,15.9434,498.15,37168.0,16.16
300229,拓尔思,0,100,12.1036,-56.36,1154.0,11.54
300233,金城医药,0,2800,26.0397,19432.88,92344.0,32.98
300244,迪安诊断,0,200,34.3338,93.25,6960.0,34.8
300253,卫宁健康,0,700,24.1586,-1931.05,14980.0,21.4
300274,阳光电源,700,700,12.617,1598.09,10430.0,14.9
300280,紫天科技,0,2100,47.9196,3423.74,104055.0,49.55
300285,国瓷材料,0,400,8.9021,10159.15,13720.0,34.3
300294,博雅生物,0,100,37.7429,-10.29,3764.0,37.64
300298,三诺生物,0,900,29.7697,2295.29,29088.0,32.32
300315,掌趣科技,0,1100,7.3633,-267.63,7832.0,7.12
300316,晶盛机电,0,300,24.1021,23.37,7254.0,24.18
300360,炬华科技,0,100,9.82,-5.0,977.0,9.77
300373,扬杰科技,0,700,32.619,371.73,23205.0,33.15
300395,菲利华,0,100,31.9255,23.45,3216.0,32.16
300396,迪瑞医疗,0,100,26.733,-45.3,2628.0,26.28
300401,花园生物,0,100,14.1777,35.23,1453.0,14.53
300406,九强生物,500,500,23.3507,-375.36,11300.0,22.6
300408,三环集团,0,400,18.193,3430.8,10708.0,26.77
300413,芒果超媒,1100,1600,60.1542,3769.29,100016.0,62.51
300418,昆仑万维,0,400,24.1905,303.8,9980.0,24.95
300438,鹏辉能源,0,600,14.2765,2030.13,10596.0,17.66
300441,鲍斯股份,0,200,10.6917,155.66,2294.0,11.47
300453,三鑫医疗,0,7200,20.4658,-4937.63,142416.0,19.78
300458,全志科技,200,200,36.3673,72.55,7346.0,36.73
300463,迈克生物,0,100,56.3686,108.14,5745.0,57.45
300482,万孚生物,100,100,85.0582,1623.18,10129.0,101.29
300485,赛升药业,1000,2000,22.1572,385.67,44700.0,22.35
300492,华图山鼎,640,640,41.0583,3322.66,29600.0,46.25
300496,中科创达,200,200,66.7525,2049.5,15400.0,77.0
300511,雪榕生物,200,1400,12.9293,29.01,18130.0,12.95
300525,博思软件,0,100,36.8803,53.97,3742.0,37.42
300527,中船应急,100,100,8.9918,-3.18,896.0,8.96
300558,贝达药业,0,300,135.405,484.5,41106.0,137.02
300568,星源材质,100,200,18.8405,-66.09,3702.0,18.51
300573,兴齐眼药,700,1200,142.7947,222.36,171576.0,142.98
300575,中旗股份,700,700,37.178,1912.37,27937.0,39.91
300613,富瀚微,80,280,74.34,11426.79,32242.0,115.15
300617,安靠智电,400,800,34.768,-462.4,27352.0,34.19
300623,捷捷微电,0,900,25.6089,4330.02,27378.0,30.42
300624,万兴科技,0,200,79.3331,965.38,16832.0,84.16
300655,晶瑞股份,0,100,40.7213,68.87,4141.0,41.41
300657,弘信电子,2000,2000,20.2392,-638.43,39840.0,19.92
