冻结金额,可用,参考市值,资产
,8435860.1,,109944012.01
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
36,华联控股,2800,2800,4.9807,-422.09,13524.0,4.83
50,深天马Ａ,51200,51200,18.1358,-11562.25,916992.0,17.91
59,华锦股份,54400,54400,5.1579,31668.12,312256.0,5.74
70,特发信息,88600,88600,11.8694,118779.34,1170406.0,13.21
90,天健集团,62700,62700,8.997,-4826.59,559284.0,8.92
155,川能动力,82200,82200,5.3886,14085.59,457032.0,5.56
333,美的集团,0,3100,70.431,523.89,218860.0,70.6
403,双林生物,0,4679,45.6079,-37.13,213362.4,45.6
607,华媒控股,8900,8900,4.6207,-985.17,40139.0,4.51
661,长春高新,0,2100,492.1303,-1239.59,1032234.0,491.54
672,上峰水泥,8600,8600,30.2976,-2731.07,257828.0,29.98
762,西藏矿业,26700,26700,8.6419,60557.4,291297.0,10.91
818,航锦科技,8000,8000,13.5767,120986.03,229600.0,28.7
830,鲁西化工,9200,9200,11.3627,-4532.68,100004.0,10.87
976,华铁股份,150800,150800,6.8433,108085.19,1140048.0,7.56
1896,豫能控股,73900,73900,4.2254,-10008.82,302251.0,4.09
2013,中航机电,3000,53000,9.9251,70221.76,596250.0,11.25
2020,京新药业,0,14200,14.4478,315.14,205474.0,14.47
2073,软控股份,3300,3300,4.6007,96.72,15279.0,4.63
2117,东港股份,15400,15400,12.732,2432.59,198506.0,12.89
2138,顺络电子,37218,37218,28.0075,-32660.63,1009724.34,27.13
2140,东华科技,200,200,7.1111,55.79,1478.0,7.39
2179,中航光电,600,600,45.9469,595.86,28164.0,46.94
2182,云海金属,0,15400,12.4385,947.42,192500.0,12.5
2233,塔牌集团,1000,1000,15.4623,617.68,16080.0,16.08
2293,罗莱生活,1900,1900,11.0217,-573.14,20368.0,10.72
2298,中电兴发,63601,63601,10.9444,56963.88,753035.84,11.84
2318,久立特材,4100,4100,8.7413,2659.62,38499.0,9.39
2340,格林美,91600,91600,5.4559,7703.06,507464.0,5.54
2346,柘中股份,4900,4900,10.4826,85.27,51450.0,10.5
2352,顺丰控股,0,13600,68.0311,1617.47,926840.0,68.15
2410,广联达,7600,7600,75.7606,-3272.35,572508.0,75.33
2465,海格通信,45900,45900,15.478,-9547.13,700893.0,15.27
2475,立讯精密,0,18400,55.9832,4724.92,1034816.0,56.24
2488,金固股份,74700,74700,5.583,29659.48,446706.0,5.98
2515,金字火腿,49400,49400,8.2251,-34336.46,371982.0,7.53
2519,银河电子,111900,111900,4.7767,36178.35,570690.0,5.1
2637,赞宇科技,23500,23500,12.4678,18382.05,311375.0,13.25
2707,众信旅游,98200,98200,9.8615,27351.78,995748.0,10.14
2717,岭南股份,162200,162200,4.5207,-32549.96,700704.0,4.32
2726,龙大肉食,97,97,-86.4547,9495.79,1109.68,11.440000000000001
2734,利民股份,0,26730,16.6961,638.34,446925.6,16.72
2933,新兴装备,12100,12100,41.8816,7119.99,513887.0,42.47
2945,华林证券,16300,63100,16.4341,26246.24,1063235.0,16.85
300002,神州泰岳,74400,74400,7.1621,-24706.03,508152.0,6.83
