时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:13:45.572    105421634       764495          601818          700 担保品买入  100             3.8000          已撤
09:30:21.102    137422087       764498          002515          701 担保品卖出  48              7.3300          已成
09:30:30.293    101415081       764503          601208          700 担保品买入  1500            9.3700          已撤
09:30:30.362    109420540       764504          603056          700 担保品买入  1300            16.3400         已撤
09:30:30.410    117418985       764505          603089          701 担保品卖出  200             12.8300         已撤
09:30:30.512    125420326       764506          601519          700 担保品买入  800             10.8300         已成
09:30:30.548    133419429       764507          600425          700 担保品买入  3500            6.3200          已撤
09:30:30.613    101415082       764508          600645          701 担保品卖出  1800            32.8000         已撤
09:30:30.903    137422130       764509          600745          701 担保品卖出  700             135.4400        已成
09:30:30.987    121424171       764510          600909          700 担保品买入  3900            9.0200          已成
09:30:30.989    125420328       764511          600506          700 担保品买入  400             11.6200         已撤
09:30:31.086    137422132       764513          002335          700 担保品买入  1700            31.0900         已撤
09:30:31.087    101415083       764512          600706          701 担保品卖出  200             8.4800          已成
09:30:31.182    113422867       764515          601965          700 担保品买入  1200            12.2500         已撤
09:30:31.184    117418988       764514          002372          700 担保品买入  100             15.2100         已成
09:30:31.252    101415084       764516          002400          700 担保品买入  27300           9.6500          已成
09:30:31.352    129421313       764517          600138          701 担保品卖出  1800            12.5300         已成
09:30:31.387    105421840       764518          603218          701 担保品卖出  600             21.1300         已成
09:30:31.419    121424174       764519          601500          701 担保品卖出  200             6.7300          已成
09:30:31.575    129421314       764521          300148          701 担保品卖出  9600            6.0700          已撤
09:30:31.576    133419432       764520          002140          701 担保品卖出  300             8.5900          已撤
09:30:31.618    137422134       764522          002101          701 担保品卖出  500             7.7300          已撤
09:30:31.663    109420543       764523          002083          700 担保品买入  400             5.5400          已成
09:30:31.886    129421316       764524          000411          700 担保品买入  1400            23.6300         已成
09:30:31.912    137422136       764525          000519          701 担保品卖出  3100            11.3900         已成
09:30:31.994    125420330       764526          000025          700 担保品买入  500             22.6300         已成
09:30:32.038    117418991       764527          603018          700 担保品买入  1300            15.0200         已撤
09:30:32.043    125420331       764528          000030          700 担保品买入  900             8.7900          已撤
09:30:32.153    125420332       764529          600262          701 担保品卖出  400             20.7500         已撤
09:30:32.155    133419435       764530          603016          700 担保品买入  100             29.5100         已撤
09:30:32.231    109420546       764531          600184          701 担保品卖出  2000            12.9400         已撤
09:30:32.233    117418992       764532          002595          701 担保品卖出  200             20.8300         已成
09:30:32.322    117418993       764534          000582          701 担保品卖出  500             13.3300         已撤
09:30:32.329    125420334       764533          000717          701 担保品卖出  200             4.5800          已撤
09:30:32.351    101415090       764535          000622          701 担保品卖出  500             4.3000          已撤
09:30:32.405    121424178       764536          000698          700 担保品买入  57700           7.3900          部撤
09:30:32.576    121424180       764538          002216          700 担保品买入  1100            34.6600         已撤
09:30:32.577    125420336       764537          600337          700 担保品买入  2600            6.0500          已撤
09:30:32.608    101415092       764539          002286          700 担保品买入  1300            23.3700         已撤
09:30:32.662    109420549       764541          600711          701 担保品卖出  14100           6.8600          已撤
09:30:32.662    113422874       764540          002208          700 担保品买入  2400            15.3000         已成
09:30:32.845    133419439       764542          300183          700 担保品买入  1500            22.4400         已撤
09:30:32.873    105421849       764545          002641          701 担保品卖出  300             9.3700          已成
09:30:32.874    109420553       764543          300257          701 担保品卖出  700             19.5400         已成
09:30:32.874    113422877       764544          002370          701 担保品卖出  3000            6.1100          已成
09:30:32.971    113422878       764546          002406          700 担保品买入  34000           8.1500          已撤
09:30:32.987    121424184       764547          002510          700 担保品买入  1800            5.3200          已成
09:30:33.037    133419441       764548          002389          700 担保品买入  5000            25.3700         已成
09:30:33.160    117419000       764550          300123          700 担保品买入  26500           20.2700         已撤
09:30:33.161    121424185       764549          002488          701 担保品卖出  4900            7.2300          已成
09:30:33.205    133419442       764551          002375          701 担保品卖出  1600            16.3500         已撤
09:30:33.225    101415096       764552          002634          701 担保品卖出  1200            9.5100          已成
09:30:33.315    117419001       764553          603997          700 担保品买入  100             8.0100          已撤
09:30:33.341    121424186       764554          603859          701 担保品卖出  1000            49.0200         已撤
09:30:33.425    133419443       764555          300189          700 担保品买入  29100           5.7500          已撤
09:30:33.483    101415097       764556          002621          701 担保品卖出  1100            7.7400          已成
09:30:33.521    109420556       764557          603663          701 担保品卖出  400             19.3800         已撤
09:30:33.646    117419002       764559          603429          700 担保品买入  100             35.1900         已撤
09:30:33.648    121424187       764558          300039          701 担保品卖出  1500            5.8800          已撤
09:30:33.686    101415098       764560          603318          700 担保品买入  2000            11.3500         已撤
09:30:33.693    109420557       764561          603180          700 担保品买入  400             67.5700         已撤
09:30:33.790    117419003       764563          603208          701 担保品卖出  300             151.6700        已撤
09:30:33.791    121424188       764562          603650          701 担保品卖出  500             36.8700         已撤
09:30:33.840    137422142       764564          603301          700 担保品买入  500             79.6800         已成
09:30:33.883    129421326       764565          300509          701 担保品卖出  1400            9.2600          已撤
09:30:34.098    109420559       764566          002015          700 担保品买入  2300            6.3700          已撤
09:30:34.101    117419005       764567          000985          700 担保品买入  100             14.8900         已撤
