冻结金额,可用,参考市值,资产
,8113283.54,,88198705.42
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
7,全新好,300,300,9.0218,14.46,2721.0,9.07
10,美丽生态,200,200,4.1809,7.83,844.0,4.22
16,深康佳Ａ,0,900,7.1232,375.14,6786.0,7.54
19,深粮控股,0,1900,10.6424,375.4,20596.0,10.84
20,深华发Ａ,100,100,12.5725,-38.25,1219.0,12.19
21,深科技,0,1400,26.5184,-613.73,36512.0,26.08
25,特力Ａ,0,500,19.1887,2890.67,12485.0,24.97
26,飞亚达,1800,1800,16.6353,-1431.53,28512.0,15.84
28,国药一致,0,900,54.5904,-171.39,48960.0,54.4
30,富奥股份,900,900,8.8518,-442.6,7524.0,8.36
32,深桑达Ａ,0,300,25.1455,-13.65,7530.0,25.1
35,中国天楹,100,100,5.3011,-1.11,529.0,5.29
45,深纺织Ａ,2100,2100,10.5941,180.38,22428.0,10.68
46,泛海控股,600,600,4.3292,-83.52,2514.0,4.19
48,京基智农,100,100,24.9759,241.41,2739.0,27.39
49,德赛电池,100,100,59.615,-323.5,5638.0,56.38
58,深赛格,0,5100,11.3822,-623.41,57426.0,11.26
60,中金岭南,200,200,4.631,-6.19,920.0,4.6
65,北方国际,100,100,8.3517,-1.17,834.0,8.34
70,特发信息,0,5600,13.9734,-1251.03,77000.0,13.75
96,广聚能源,200,200,12.6694,-101.87,2432.0,12.16
100,TCL科技,14700,14700,6.7682,-3501.51,95991.0,6.53
151,中成股份,100,100,10.092,-2.2,1007.0,10.07
155,川能动力,3100,3100,12.9165,-23580.2,16461.0,5.31
159,国际实业,1000,7100,5.3258,12383.65,50197.0,7.07
333,美的集团,5108,5108,70.2623,-726.7,358172.96,70.12
400,许继电气,3500,3500,16.1992,1087.92,57785.0,16.51
402,金融街,0,100,6.9715,-3.15,694.0,6.94
403,双林生物,0,500,39.7247,202.63,20065.0,40.13
404,长虹华意,0,800,4.2709,-48.75,3368.0,4.21
