冻结金额,可用,参考市值,资产
7954643.34,2023733.0,11570575.17,13598340.51
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
2,万科Ａ,0,1700,28.405,-25.43,48263.0,28.39
9,中国宝安,1200,1800,8.4689,37.96,15282.0,8.49
16,深康佳Ａ,0,400,7.4122,-28.87,2936.0,7.34
30,富奥股份,4400,11000,6.0716,-1667.22,65120.0,5.92
32,深桑达Ａ,300,300,22.3045,-214.34,6477.0,21.59
49,德赛电池,0,100,49.0467,28.33,4933.0,49.33
63,中兴通讯,0,700,40.4109,62.39,28350.0,40.5
66,中国长城,0,500,13.8213,-25.67,6885.0,13.77
90,天健集团,0,1000,7.5325,67.47,7600.0,7.6
100,TCL科技,0,4400,6.2421,342.85,27808.0,6.32
155,川能动力,0,2100,5.5366,-328.78,11298.0,5.38
157,中联重科,0,500,7.1514,9.3,3585.0,7.17
158,常山北明,200,400,10.5542,18.32,4240.0,10.6
403,双林生物,0,900,69.5206,4481.46,67050.0,74.5
425,徐工机械,0,100,6.31,-1.0,630.0,6.3
501,鄂武商Ａ,0,1700,17.1551,76.37,29240.0,17.2
503,国新健康,0,400,12.2968,-2.71,4916.0,12.29
513,丽珠集团,100,200,47.4197,-147.94,9336.0,46.68
526,紫光学大,0,100,63.3804,-844.04,5494.0,54.94
564,供销大集,0,14900,4.4533,-347.47,66007.0,4.43
567,海德股份,3800,3800,14.0838,-3016.47,50502.0,13.29
625,长安汽车,0,400,11.2136,-5.42,4480.0,11.2
636,风华高科,0,900,29.963,-83.66,26883.0,29.87
661,长春高新,0,200,410.0214,13.72,82018.0,410.09
700,模塑科技,0,1600,7.9337,-85.97,12608.0,7.88
750,国海证券,0,100,4.76,2.0,478.0,4.78
777,中核科技,0,100,12.16,10.0,1226.0,12.26
783,长江证券,0,200,7.305,3.0,1464.0,7.32
786,北新建材,0,100,24.072,30.8,2438.0,24.38
793,华闻集团,0,9200,4.1625,-22.54,38272.0,4.16
799,酒鬼酒,0,600,42.6573,22669.62,48264.0,80.44
813,德展健康,0,400,6.2989,24.46,2544.0,6.36
829,天音控股,0,900,6.3891,9.8,5760.0,6.4
851,高鸿股份,0,1100,8.2421,-156.32,8910.0,8.1
859,国风塑业,0,300,5.7372,0.85,1722.0,5.74
860,顺鑫农业,0,100,59.4578,-16.78,5929.0,59.29
863,三湘印象,0,100,4.27,-5.0,422.0,4.22
869,张裕Ａ,0,100,35.3858,-5.58,3533.0,35.33
877,天山股份,500,900,15.4719,484.29,14409.0,16.01
878,云南铜业,0,600,10.7099,702.07,7128.0,11.88
895,双汇发展,0,200,45.9911,203.78,9402.0,47.01
903,云内动力,0,100,5.41,-6.0,535.0,5.35
906,浙商中拓,0,10300,6.0846,-47.15,62624.0,6.08
910,大亚圣象,100,100,15.6149,3.51,1565.0,15.65
913,钱江摩托,0,700,13.2984,57.12,9366.0,13.38
918,嘉凯城,300,300,4.7223,26.3,1443.0,4.81
931,中关村,1400,2800,10.7213,-2047.68,27972.0,9.99
936,华西股份,0,2100,11.8856,-74.66,24885.0,11.85
959,首钢股份,0,3000,4.7342,-132.48,14070.0,4.69
976,华铁股份,0,700,5.8475,8.76,4102.0,5.86
988,华工科技,0,500,24.6016,-0.79,12300.0,24.6
989,九芝堂,300,300,9.806,115.2,3057.0,10.19
990,诚志股份,0,200,13.6976,96.49,2836.0,14.18
2004,华邦健康,0,100,5.35,0.0,535.0,5.35
2007,华兰生物,0,1000,47.1912,308.85,47500.0,47.5
2019,亿帆医药,1600,3200,22.6248,2640.49,75040.0,23.45
2022,科华生物,0,500,17.4622,-6.12,8725.0,17.45
2025,航天电器,0,400,35.3232,-49.26,14080.0,35.2
2028,思源电气,0,100,20.6516,119.84,2185.0,21.85
2030,达安基因,2000,3300,26.2766,572.29,87285.0,26.45
2038,双鹭药业,0,100,12.67,5.0,1272.0,12.72
2044,美年健康,7600,7600,13.8727,4007.59,109440.0,14.4
2047,宝鹰股份,0,100,5.6,-7.0,553.0,5.53
2050,三花智控,4200,4200,20.5088,4583.05,90720.0,21.6
2056,横店东磁,0,100,11.59,-1.0,1158.0,11.58
2075,沙钢股份,0,600,12.1764,2.15,7308.0,12.18
2079,苏州固锝,0,2600,12.8118,359.2,33670.0,12.95
2080,中材科技,0,100,14.1189,167.11,1579.0,15.79
2083,孚日股份,0,600,5.6068,-16.06,3348.0,5.58
2084,海鸥住工,0,600,10.1604,-324.23,5772.0,9.62
2099,海翔药业,0,500,7.7131,13.46,3870.0,7.74
2100,天康生物,0,1000,17.0109,-40.88,16970.0,16.97
2106,莱宝高科,0,100,14.18,-8.0,1410.0,14.1
2115,三维通信,0,100,9.55,9.0,964.0,9.64
2118,紫鑫药业,0,500,4.6038,-6.89,2295.0,4.59
2123,梦网集团,0,900,19.2476,-78.81,17244.0,19.16
2124,天邦股份,0,900,12.9843,113.14,11799.0,13.11
2125,湘潭电化,0,800,9.4081,41.49,7568.0,9.46
2126,银轮股份,300,600,13.0944,27.36,7884.0,13.14
2127,南极电商,500,500,22.0816,-155.81,10885.0,21.77
2129,中环股份,0,1800,22.4395,270.98,40662.0,22.59
2153,石基信息,100,200,38.2102,-162.03,7480.0,37.4
2160,常铝股份,0,400,4.5536,-9.45,1812.0,4.53
2161,远望谷,0,100,7.95,-4.0,791.0,7.91
2163,海南发展,0,200,8.8966,4.68,1784.0,8.92
2166,莱茵生物,0,100,7.95,-1.0,794.0,7.94
2169,智光电气,0,300,9.8796,9.13,2973.0,9.91
2171,楚江新材,0,100,9.26,7.0,933.0,9.33
2174,游族网络,0,1100,25.9605,-462.6,28094.0,25.54
2179,中航光电,100,100,39.998,22.2,4022.0,40.22
2180,纳思达,200,300,32.947,-176.09,9708.0,32.36
2182,云海金属,0,500,10.2105,-5.27,5100.0,10.2
2197,证通电子,0,1200,10.2697,108.32,12432.0,10.36
2201,九鼎新材,0,100,14.57,-14.0,1443.0,14.43
2208,合肥城建,2300,4600,10.2101,3633.7,50600.0,11.0
2212,南洋股份,300,300,27.2784,-596.52,7587.0,25.29
2214,大立科技,0,1100,28.1473,189.95,31152.0,28.32
2217,合力泰,0,100,5.6,-7.0,553.0,5.53
2223,鱼跃医疗,400,400,36.3173,-10.9,14516.0,36.29
2226,江南化工,400,400,5.3397,184.12,2320.0,5.8
2236,大华股份,0,500,19.9345,-27.25,9940.0,19.88
