证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
403,701,担保品卖出,79,40.5,已成,0
600926,701,担保品卖出,87,12.14,已成,0
600382,701,担保品卖出,49,5.81,已成,0
300143,701,担保品卖出,300,23.04,部分成交,0
300143,701,担保品卖出,100,23.04,部分成交,0
300143,701,担保品卖出,200,23.04,已成,0
2714,701,担保品卖出,500,92.01,部分成交,0
2714,701,担保品卖出,300,92.01,部分成交,0
2714,701,担保品卖出,100,92.01,已成,0
300142,701,担保品卖出,200,75.03,已成,0
2282,701,担保品卖出,1300,10.4,已成,0
411,701,担保品卖出,700,22.64,部分成交,0
300006,701,担保品卖出,1700,8.94,已成,0
411,701,担保品卖出,200,22.64,部分成交,0
300512,701,担保品卖出,100,20.64,已成,0
300595,701,担保品卖出,200,59.29,部分成交,0
930,701,担保品卖出,1700,10.43,部分成交,0
930,701,担保品卖出,1900,10.43,部分成交,0
930,701,担保品卖出,200,10.43,部分成交,0
930,701,担保品卖出,500,10.43,部分成交,0
930,701,担保品卖出,1600,10.43,已成,0
987,700,担保品买入,800,25.11,已成,0
739,700,担保品买入,3500,26.24,已成,0
600118,700,担保品买入,600,42.04,已成,0
2675,701,担保品卖出,400,25.82,部分成交,0
768,700,担保品买入,900,27.92,已成,0
2675,701,担保品卖出,700,25.82,部分成交,0
600489,700,担保品买入,11100,11.02,已成,0
566,700,担保品买入,6800,10.53,已成,0
300256,700,担保品买入,1300,7.58,部分成交,0
300256,700,担保品买入,500,7.58,部分成交,0
300256,700,担保品买入,5000,7.58,部分成交,0
300256,700,担保品买入,600,7.58,已成,0
300595,701,担保品卖出,100,59.28,已成,0
600330,700,担保品买入,1300,11.48,已成,0
411,701,担保品卖出,100,22.64,部分成交,0
600073,701,担保品卖出,200,11.76,部分成交,0
600596,700,担保品买入,11000,9.49,已成,0
2570,700,担保品买入,800,8.77,已成,0
601628,700,担保品买入,1600,47.78,已成,0
703,700,担保品买入,4600,11.01,部分成交,0
411,701,担保品卖出,100,22.64,已成,0
2625,701,担保品卖出,1000,24.99,已成,0
603127,701,担保品卖出,100,89.47,已成,0
703,700,担保品买入,500,11.01,已成,0
2827,701,担保品卖出,200,19.89,已成,0
300587,701,担保品卖出,200,15.92,部分成交,0
2081,700,担保品买入,1000,12.07,已成,0
600391,700,担保品买入,400,30.88,已成,0
300760,701,担保品卖出,100,318.68,已成,0
2625,701,担保品卖出,200,24.99,部分成交,0
300601,701,担保品卖出,100,216.83,部分成交,0
600073,701,担保品卖出,200,11.76,部分成交,0
603127,701,担保品卖出,100,89.48,已成,0
2625,701,担保品卖出,700,24.99,已成,0
300595,701,担保品卖出,100,59.28,部分成交,0
300595,701,担保品卖出,100,59.28,部分成交,0
300464,701,担保品卖出,2000,23.1,部分成交,0
300464,701,担保品卖出,200,23.1,部分成交,0
300464,701,担保品卖出,200,23.1,部分成交,0
300464,701,担保品卖出,1000,23.1,部分成交,0
300464,701,担保品卖出,100,23.1,部分成交,0
300464,701,担保品卖出,1000,23.1,已成,0
300142,701,担保品卖出,200,74.98,已成,0
601968,701,担保品卖出,100,7.26,已成,0
2282,701,担保品卖出,800,10.4,部分成交,0
2282,701,担保品卖出,200,10.4,已成,0
2444,701,担保品卖出,1600,22.6,已成,0
2019,701,担保品卖出,900,28.77,已成,0
828,700,担保品买入,1200,13.39,部分成交,0
828,700,担保品买入,2000,13.39,部分成交,0
600118,700,担保品买入,1400,42.1,已成,0
601628,700,担保品买入,1800,47.8,部分成交,0
601628,700,担保品买入,200,47.8,已成,0
2081,700,担保品买入,100,12.08,部分成交,0
828,700,担保品买入,500,13.39,部分成交,0
828,700,担保品买入,1400,13.39,部分成交,0
828,700,担保品买入,500,13.39,部分成交,0
828,700,担保品买入,800,13.39,部分成交,0
600161,701,担保品卖出,500,46.6,部分成交,0
600073,701,担保品卖出,1000,11.76,已成,0
600391,700,担保品买入,500,30.89,已成,0
828,700,担保品买入,1900,13.39,部分成交,0
828,700,担保品买入,300,13.39,部分成交,0
600161,701,担保品卖出,500,46.6,已成,0
828,700,担保品买入,100,13.39,部分成交,0
600893,701,担保品卖出,300,51.19,已成,0
828,700,担保品买入,600,13.39,部分成交,0
828,700,担保品买入,1000,13.39,部分成交,0
828,700,担保品买入,2000,13.39,部分成交,0
828,700,担保品买入,500,13.39,部分成交,0
828,700,担保品买入,400,13.39,部分成交,0
828,700,担保品买入,4000,13.39,已成,0
2081,700,担保品买入,900,12.08,已成,0
600127,701,担保品卖出,2200,14.87,部分成交,0
600127,701,担保品卖出,500,14.87,已成,0
600295,701,担保品卖出,4200,9.72,部分成交,0
300587,701,担保品卖出,300,15.92,部分成交,0
300587,701,担保品卖出,100,15.92,已成,0
2019,701,担保品卖出,1000,28.78,已成,0
2444,701,担保品卖出,200,22.6,已成,0
300142,701,担保品卖出,300,74.94,已成,0
603579,701,担保品卖出,200,39.18,已成,0
603579,701,担保品卖出,100,39.18,已成,0
2282,701,担保品卖出,700,10.41,部分成交,0
2282,701,担保品卖出,300,10.41,已成,0
300760,701,担保品卖出,100,318.68,已成,0
2625,701,担保品卖出,400,24.99,已成,0
600073,701,担保品卖出,1200,11.75,已成,0
703,700,担保品买入,1200,11.02,部分成交,0
739,700,担保品买入,3000,26.23,已成,0
739,700,担保品买入,400,26.24,已成,0
600118,700,担保品买入,100,42.19,部分成交,0
600893,701,担保品卖出,600,51.18,已成,0
600118,700,担保品买入,200,42.19,部分成交,0
600295,701,担保品卖出,5200,9.72,已成,0
600295,701,担保品卖出,4200,9.72,已成,0
600295,701,担保品卖出,5300,9.72,已成,0
