冻结金额,可用,参考市值,资产
,8539740.97,,110211996.09
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
70,特发信息,19200,19200,13.9994,-1140.31,267648.0,13.94
100,TCL科技,167100,167100,6.7228,2873.51,1126254.0,6.74
333,美的集团,10800,10800,69.0389,29819.72,775440.0,71.8
526,紫光学大,2600,2600,81.4608,-24259.99,187538.0,72.13
566,海南海药,0,68700,10.6067,-19698.84,708984.0,10.32
703,恒逸石化,0,20100,11.0265,2885.33,224517.0,11.17
710,贝瑞基因,1900,1900,74.6465,842.72,142671.0,75.09
725,京东方Ａ,212800,212800,5.3308,-19322.13,1115072.0,5.24
733,振华科技,22319,22319,46.5381,-42140.76,996543.35,44.65
739,普洛药业,0,26800,26.2186,2181.58,704840.0,26.3
768,中航飞机,4800,38000,27.447,3153.89,1046140.0,27.53
799,酒鬼酒,5800,5800,74.5633,5781.14,438248.0,75.56
828,东莞控股,0,45800,13.4489,51.29,616010.0,13.45
901,航天科技,18300,33300,12.3205,33284.54,443556.0,13.32
955,欣龙控股,29200,29200,10.075,1604.88,295796.0,10.13
987,越秀金控,0,42700,25.1941,-9996.84,1065792.0,24.96
2017,东信和平,19700,19700,13.931,-414.17,274027.0,13.91
2027,分众传媒,83700,83700,6.7089,-8281.21,553257.0,6.61
2078,太阳纸业,8900,8900,13.1679,-2384.59,114810.0,12.9
2081,金螳螂,28900,84600,12.1475,-8246.64,1019430.0,12.05
2151,北斗星通,7600,15600,67.2058,25337.17,1073748.0,68.83
2163,海南发展,50600,50600,22.7988,117450.99,1271072.0,25.12
2166,莱茵生物,0,75100,10.9546,-10862.81,811831.0,10.81
2283,天润工业,24000,24000,7.7162,1770.19,186960.0,7.79
2340,格林美,187700,187700,5.7607,1751.83,1083029.0,5.77
2389,航天彩虹,22400,22400,26.1533,-2985.84,582848.0,26.02
2416,爱施德,54300,54300,10.7509,16781.43,600558.0,11.06
2484,江海股份,86200,86200,10.8696,10381.48,947338.0,10.99
2556,辉隆股份,117900,117900,9.2267,29865.85,1117692.0,9.48
2568,百润股份,4,4,13260.2175,-52798.27,242.6,60.65
2570,贝因美,0,47800,8.8044,2656.43,423508.0,8.86
2616,长青集团,22300,22300,11.3452,-4130.92,248868.0,11.16
2617,露笑科技,30300,30300,6.4652,-1370.38,194526.0,6.42
2625,光启技术,70,70,-1370.7384,97767.49,1815.8,25.939999999999998
2626,金达威,13101,22601,46.3635,45349.83,1093210.37,48.370000000000005
2714,牧原股份,2700,2700,105.5122,-38723.94,246159.0,91.17
2735,王子新材,600,600,32.4566,-681.93,18792.0,31.32
2821,凯莱英,700,700,236.1283,2388.2,167678.0,239.54
2933,新兴装备,12100,12100,41.8816,38216.99,544984.0,45.04
300099,精准信息,103700,103700,8.8312,29953.64,945744.0,9.12
300115,长盈精密,35700,35700,23.9188,400.09,854301.0,23.93
300122,智飞生物,7300,7300,147.6097,16500.35,1094051.0,149.87
300137,先河环保,105600,105600,7.7719,149747.87,970464.0,9.19
300151,昌红科技,7200,7200,23.3438,-8091.21,159984.0,22.22
300159,新研股份,43000,43000,5.4432,26091.91,260150.0,6.05
300171,东富龙,0,42200,20.6662,25058.13,897172.0,21.26
300173,福能东方,6500,6500,7.9912,-1242.8,50700.0,7.8
300177,中海达,88900,88900,11.7618,-22381.63,1023239.0,11.51
300182,捷成股份,107600,107600,5.2519,-20648.89,544456.0,5.06
300199,翰宇药业,26400,26400,8.0903,2630.97,216216.0,8.19
300256,星星科技,0,79900,7.6086,-3083.13,604843.0,7.57
300274,阳光电源,500,500,21.3812,-190.6,10500.0,21.0
300378,鼎捷软件,29700,29700,33.9981,84999.56,1094742.0,36.86
300423,鲁亿通,30100,30100,14.0648,22130.53,445480.0,14.8
300476,胜宏科技,8300,8300,22.7202,8796.18,197374.0,23.78
300501,海顺新材,10300,10300,27.2061,-475.04,279748.0,27.16
300573,兴齐眼药,3300,3300,165.5454,11334.09,557634.0,168.98
300595,欧普康视,50,50,-549.6702,30438.01,2954.5,59.09
300601,康泰生物,2100,2100,221.5171,-21854.88,443331.0,211.11
300677,英科医疗,3600,3600,162.7522,-46015.87,539892.0,149.97
300729,乐歌股份,2800,2800,64.3157,7012.04,187096.0,66.82
300760,迈瑞医疗,1000,1000,377.1374,-58137.41,319000.0,319.0
300782,卓胜微,0,1800,413.6563,-26741.34,717840.0,398.8
511990,华宝添益,486856,486856,99.5376,224162.188,48684626.288,99.998
600079,人福医药,2200,2200,36.2098,2904.48,82566.0,37.53
600118,中国卫星,0,8500,42.1722,-7838.93,350625.0,41.25
600211,西藏药业,8800,8800,115.3145,27680.53,1042448.0,118.46
600230,沧州大化,27600,27600,12.3172,9460.23,349416.0,12.66
600328,中盐化工,3600,3600,13.772,-20131.36,29448.0,8.18
600330,天通股份,0,1300,11.482,10.46,14937.0,11.49
600391,航发科技,0,26400,31.0361,9869.74,829224.0,31.41
600489,中金黄金,0,58600,11.0566,23052.85,670970.0,11.45
600496,精工钢构,171800,171800,6.4798,130602.8,1243832.0,7.24
600521,华海药业,6600,6600,38.2065,-900.88,251262.0,38.07
600585,海螺水泥,700,700,67.5211,-4466.75,42798.0,61.14
600596,新安股份,0,11100,9.4917,647.09,106005.0,9.55
600601,方正科技,43900,43900,5.2109,8741.11,237499.0,5.41
600690,海尔智家,7700,7700,19.6943,31459.55,183106.0,23.78
600765,中航重机,7500,7500,15.2851,-113.47,114525.0,15.27
600771,广誉远,7100,7100,15.6228,1826.14,112748.0,15.88
600827,百联股份,17400,17400,18.4903,18438.32,340170.0,19.55
600879,航天电子,0,35000,8.2172,798.12,288400.0,8.24
600988,赤峰黄金,3800,53800,19.6425,215602.06,1272370.0,23.65
600989,宝丰能源,77500,77500,12.1309,92155.27,1032300.0,13.32
600997,开滦股份,122000,122000,5.9832,-66271.16,663680.0,5.44
