时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:35.531    229490001       10001           601818          700 担保品买入  100             3.4000          废单
09:16:59.411    205487313       10002           601818          700 担保品买入  100             3.6000          已撤
09:30:16.284    201480741       10003           603229          701 担保品卖出  20              49.3500         已成
09:30:16.284    205487349       10004           300054          701 担保品卖出  80              16.9300         已撤
09:30:25.789    233483503       10005           300054          701 担保品卖出  80              16.7700         已成
11:02:01.783    221496746       10006           002851          701 担保品卖出  700             26.0000         已成
11:02:01.849    233490392       10007           600827          701 担保品卖出  8100            16.3300         部撤
11:02:01.849    237496134       10008           002129          701 担保品卖出  100             22.8500         已成
11:02:01.948    217491346       10009           002353          701 担保品卖出  100             31.9600         已成
11:02:01.948    221496747       10010           000851          701 担保品卖出  600             8.1200          已撤
11:02:02.050    233490393       10011           000681          701 担保品卖出  700             18.8900         已成
11:02:02.050    237496135       10012           002918          701 担保品卖出  200             32.9000         已成
11:02:02.150    225488980       10013           600589          701 担保品卖出  21700           4.2600          已成
11:02:02.150    229496961       10014           601012          701 担保品卖出  300             41.8600         已成
11:02:02.262    221496748       10015           603301          701 担保品卖出  100             57.0500         已成
11:02:02.480    221496749       10016           603538          701 担保品卖出  200             50.9700         已成
11:02:02.481    225488981       10017           603466          701 担保品卖出  400             20.9300         已撤
11:02:02.481    229496963       10018           000090          701 担保品卖出  4600            7.5100          已成
11:02:02.481    233490395       10019           600984          700 担保品买入  4300            23.3900         已撤
11:02:02.481    237496137       10020           002791          700 担保品买入  100             81.5900         已成
11:02:02.550    229496964       10021           600521          700 担保品买入  1100            33.6100         已成
11:02:02.550    233490396       10022           300558          700 担保品买入  100             136.0300        已成
11:02:02.649    217491348       10024           600380          700 担保品买入  700             15.4700         已成
11:02:02.648    213495178       10023           002675          700 担保品买入  300             19.6900         已成
11:02:02.790    205494323       10025           601179          700 担保品买入  500             5.0500          已成
11:02:02.790    209489115       10026           002239          700 担保品买入  30100           4.2300          已成
11:02:07.749    225488991       10027           000851          701 担保品卖出  600             8.1200          已撤
11:02:07.849    201487625       10028           002840          701 担保品卖出  100             12.6600         已成
11:02:07.849    205494333       10029           000681          701 担保品卖出  1000            18.8900         已成
11:02:07.949    225488992       10030           000403          701 担保品卖出  100             75.7700         已撤
11:02:07.949    229496975       10031           601012          701 担保品卖出  300             41.8700         已成
11:02:08.049    217491361       10032           603605          701 担保品卖出  100             181.2600        已成
11:02:08.149    213495189       10033           600459          701 担保品卖出  200             29.4600         已撤
11:02:08.149    217491362       10034           603538          701 担保品卖出  100             50.9500         已成
11:02:08.263    237496149       10035           002539          701 担保品卖出  100             6.9700          已成
11:02:08.263    201487628       10036           300571          701 担保品卖出  400             51.9400         已成
11:02:08.353    217491363       10037           000090          701 担保品卖出  1600            7.5100          已成
11:02:08.354    221496762       10038           002851          701 担保品卖出  900             26.0000         已成
11:02:08.452    225488994       10039           002117          701 担保品卖出  400             11.7900         已成
11:02:08.452    229496979       10040           002459          701 担保品卖出  600             18.7400         已成
11:02:08.549    229496980       10041           002129          701 担保品卖出  400             22.8500         已撤
11:02:08.650    213495192       10042           002776          701 担保品卖出  100             8.8900          已撤
11:02:08.650    217491365       10043           002353          701 担保品卖出  600             31.9600         已成
11:02:08.650    221496764       10044           002351          700 担保品买入  1100            21.1500         已成
11:02:08.750    201487632       10045           600211          700 担保品买入  100             76.0100         已撤
11:02:08.772    217491366       10046           600521          700 担保品买入  1300            33.6200         部撤
11:02:08.850    225488995       10047           002581          700 担保品买入  400             27.0000         已撤
11:02:08.851    229496981       10048           002675          700 担保品买入  500             19.7000         已成
11:02:08.948    201487633       10049           002891          700 担保品买入  100             41.4100         已成
