证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300177,701,担保品卖出,1000,10.17,已成,0
600,701,担保品卖出,300,5.84,部分成交,0
600,701,担保品卖出,1300,5.84,已成,0
300095,701,担保品卖出,1300,11.34,已成,0
786,701,担保品卖出,100,31.1,部分成交,0
786,701,担保品卖出,200,31.1,部分成交,0
786,701,担保品卖出,100,31.08,部分成交,0
786,701,担保品卖出,200,31.08,部分成交,0
786,701,担保品卖出,500,31.08,已成,0
300183,701,担保品卖出,700,21.45,已成,0
2565,701,担保品卖出,2100,5.59,已成,0
600366,701,担保品卖出,400,6.43,已成,0
600426,701,担保品卖出,100,23.91,已成,0
603131,701,担保品卖出,300,20.96,已成,0
300566,700,担保品买入,200,35.41,部分成交,0
2328,700,担保品买入,2000,6.13,已成,0
300566,700,担保品买入,100,35.41,部分成交,0
300566,700,担保品买入,200,35.41,已成,0
300303,700,担保品买入,200,6.45,部分成交,0
300303,700,担保品买入,12300,6.45,已成,0
601888,701,担保品卖出,200,198.3,已成,0
975,700,担保品买入,300,18.74,部分成交,0
975,700,担保品买入,400,18.74,部分成交,0
975,700,担保品买入,100,18.74,部分成交,0
975,700,担保品买入,700,18.75,部分成交,0
975,700,担保品买入,900,18.75,已成,0
603906,701,担保品卖出,600,21.19,部分成交,0
603906,701,担保品卖出,100,21.15,已成,0
603718,700,担保品买入,1100,39.4,部分成交,0
603718,700,担保品买入,300,39.4,已成,0
300083,700,担保品买入,16900,9.35,已成,0
600223,700,担保品买入,500,12.24,部分成交,0
600223,700,担保品买入,300,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,部分成交,0
600223,700,担保品买入,100,12.24,已成,0
600362,700,担保品买入,500,16.21,部分成交,0
600362,700,担保品买入,200,16.21,部分成交,0
600362,700,担保品买入,200,16.21,已成,0
300213,700,担保品买入,7600,9.02,已成,0
601038,700,担保品买入,100,11.27,部分成交,0
300464,701,担保品卖出,100,21.24,部分成交,0
300464,701,担保品卖出,100,21.24,部分成交,0
300740,700,担保品买入,600,20.18,已成,0
601038,700,担保品买入,1200,11.27,部分成交,0
600285,700,担保品买入,1100,10.49,部分成交,0
600285,700,担保品买入,700,10.49,部分成交,0
600285,700,担保品买入,1000,10.49,已成,0
600515,700,担保品买入,300,7.65,已成,0
300464,701,担保品卖出,300,21.24,已成,0
300095,701,担保品卖出,1100,11.34,已成,0
