证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
600391,701,担保品卖出,18,22.2,已成,0
938,701,担保品卖出,100,45.74,部分成交,0
938,701,担保品卖出,300,45.74,部分成交,0
938,701,担保品卖出,300,45.74,已成,0
300741,701,担保品卖出,300,64.97,已成,0
603301,701,担保品卖出,300,86.66,已成,0
300293,701,担保品卖出,1300,27.72,已成,0
795,701,担保品卖出,300,6.69,部分成交,0
795,701,担保品卖出,600,6.69,部分成交,0
795,701,担保品卖出,200,6.69,部分成交,0
795,701,担保品卖出,500,6.69,部分成交,0
795,701,担保品卖出,200,6.69,部分成交,0
795,701,担保品卖出,200,6.69,部分成交,0
795,701,担保品卖出,2300,6.69,已成,0
9,701,担保品卖出,1600,10.27,已成,0
2869,701,担保品卖出,300,59.83,已成,0
600705,701,担保品卖出,1100,5.21,已成,0
977,701,担保品卖出,1900,40.1,已成,0
600185,701,担保品卖出,2500,15.79,已成,0
2928,700,担保品买入,100,12.38,部分成交,0
2928,700,担保品买入,500,12.38,已成,0
818,700,担保品买入,400,24.29,已成,0
600819,700,担保品买入,500,5.06,已成,0
600550,700,担保品买入,1300,5.78,已成,0
300263,700,担保品买入,200,8.88,已成,0
300007,700,担保品买入,900,16.76,部分成交,0
600390,700,担保品买入,2000,8.21,部分成交,0
601377,701,担保品卖出,3600,8.78,部分成交,0
601377,701,担保品卖出,100,8.78,已成,0
300420,700,担保品买入,400,6.84,已成,0
600390,700,担保品买入,1300,8.21,部分成交,0
975,700,担保品买入,1700,19.31,已成,0
2288,700,担保品买入,100,5.59,部分成交,0
2288,700,担保品买入,100,5.6,已成,0
600387,700,担保品买入,700,8.41,已成,0
600390,700,担保品买入,2200,8.21,已成,0
34,700,担保品买入,200,23.63,部分成交,0
34,700,担保品买入,200,23.64,已成,0
903,700,担保品买入,11400,7.82,已成,0
2897,701,担保品卖出,100,39.38,已成,0
600127,700,担保品买入,800,12.27,已成,0
300007,700,担保品买入,1400,16.76,已成,0
600029,700,担保品买入,2100,5.76,已成,0
300131,700,担保品买入,5700,7.21,部分成交,0
300131,700,担保品买入,900,7.21,部分成交,0
300131,700,担保品买入,300,7.21,部分成交,0
300131,700,担保品买入,900,7.21,已成,0
2117,700,担保品买入,600,12.18,部分成交,0
2117,700,担保品买入,100,12.18,部分成交,0
2117,700,担保品买入,300,12.18,已成,0
938,701,担保品卖出,100,45.74,部分成交,0
938,701,担保品卖出,100,45.74,部分成交,0
938,701,担保品卖出,200,45.73,已成,0
300741,701,担保品卖出,200,65.0,已成,0
300293,701,担保品卖出,700,27.76,已成,0
795,701,担保品卖出,5800,6.68,已成,0
300567,701,担保品卖出,100,73.5,已成,0
600536,701,担保品卖出,200,100.96,部分成交,0
600536,701,担保品卖出,1300,100.95,已成,0
830,700,担保品买入,400,11.95,已成,0
600185,701,担保品卖出,100,15.77,部分成交,0
600185,701,担保品卖出,800,15.76,部分成交,0
34,700,担保品买入,700,23.64,已成,0
2685,700,担保品买入,400,6.4,已成,0
600185,701,担保品卖出,100,15.76,部分成交,0
600185,701,担保品卖出,1100,15.76,部分成交,0
600185,701,担保品卖出,100,15.76,部分成交,0
600127,700,担保品买入,7000,12.27,已成,0
425,701,担保品卖出,6700,6.93,部分成交,0
600029,700,担保品买入,6500,5.75,已成,0
2928,700,担保品买入,300,12.38,已成,0
300131,700,担保品买入,12400,7.21,已成,0
300007,700,担保品买入,1000,16.76,已成,0
425,701,担保品卖出,2000,6.93,已成,0
601878,700,担保品买入,900,17.53,部分成交,0
601878,700,担保品买入,200,17.53,部分成交,0
600185,701,担保品卖出,800,15.76,部分成交,0
601878,700,担保品买入,600,17.53,已成,0
300595,701,担保品卖出,100,65.61,已成,0
600387,700,担保品买入,2235,8.4,部分成交,0
600387,700,担保品买入,100,8.41,部分成交,0
600387,700,担保品买入,100,8.41,部分成交,0
600387,700,担保品买入,165,8.41,已成,0
600185,701,担保品卖出,300,15.76,部分成交,0
600185,701,担保品卖出,100,15.76,部分成交,0
600185,701,担保品卖出,100,15.76,部分成交,0
600185,701,担保品卖出,100,15.76,部分成交,0
600185,701,担保品卖出,200,15.76,部分成交,0
603301,701,担保品卖出,100,86.75,已成,0
600185,701,担保品卖出,100,15.76,部分成交,0
600185,701,担保品卖出,400,15.76,部分成交,0
600185,701,担保品卖出,100,15.76,已成,0
2897,701,担保品卖出,100,39.43,已成,0
300415,701,担保品卖出,1600,11.09,已成,0
600797,700,担保品买入,2900,9.69,部分成交,0
600797,700,担保品买入,1000,9.69,部分成交,0
796,701,担保品卖出,300,18.86,部分成交,0
796,701,担保品卖出,4100,18.86,已成,0
300595,701,担保品卖出,100,65.61,已成,0
300423,701,担保品卖出,100,14.09,部分成交,0
300423,701,担保品卖出,100,14.09,已成,0
425,701,担保品卖出,2200,6.93,已成,0
300415,701,担保品卖出,800,11.09,部分成交,0
300415,701,担保品卖出,400,11.08,部分成交,0
2425,701,担保品卖出,300,15.02,部分成交,0
2425,701,担保品卖出,1000,15.02,部分成交,0
2425,701,担保品卖出,200,15.02,部分成交,0
2425,701,担保品卖出,700,15.02,部分成交,0
2425,701,担保品卖出,200,15.02,部分成交,0
2425,701,担保品卖出,3900,15.02,部分成交,0
2425,701,担保品卖出,1400,15.02,已成,0
300741,701,担保品卖出,200,65.12,部分成交,0
300741,701,担保品卖出,200,65.1,部分成交,0
300741,701,担保品卖出,700,65.05,部分成交,0
300741,701,担保品卖出,400,65.01,部分成交,0
300741,701,担保品卖出,100,65.01,部分成交,0
300741,701,担保品卖出,700,65.01,部分成交,0
300741,701,担保品卖出,200,65.01,部分成交,0
300741,701,担保品卖出,900,65.01,部分成交,0
600185,701,担保品卖出,2700,15.76,已成,0
2288,700,担保品买入,700,5.6,部分成交,0
2288,700,担保品买入,300,5.6,部分成交,0
2288,700,担保品买入,1000,5.6,部分成交,0
2288,700,担保品买入,2000,5.6,部分成交,0
2288,700,担保品买入,2000,5.6,部分成交,0
2288,700,担保品买入,1000,5.6,部分成交,0
2288,700,担保品买入,400,5.6,部分成交,0
2288,700,担保品买入,800,5.6,部分成交,0
300741,701,担保品卖出,200,65.01,部分成交,0
2288,700,担保品买入,2300,5.6,部分成交,0
2288,700,担保品买入,900,5.6,已成,0
795,701,担保品卖出,200,6.68,部分成交,0
300741,701,担保品卖出,100,65.01,部分成交,0
300131,700,担保品买入,7900,7.21,已成,0
818,700,担保品买入,800,24.29,已成,0
795,701,担保品卖出,1700,6.68,部分成交,0
300263,700,担保品买入,2400,8.88,已成,0
795,701,担保品卖出,100,6.68,部分成交,0
600387,700,担保品买入,600,8.39,部分成交,0
600797,700,担保品买入,300,9.69,部分成交,0
600387,700,担保品买入,300,8.39,部分成交,0
600387,700,担保品买入,1000,8.4,已成,0
600797,700,担保品买入,200,9.69,部分成交,0
795,701,担保品卖出,500,6.68,部分成交,0
733,701,担保品卖出,300,31.11,部分成交,0
795,701,担保品卖出,3300,6.68,已成,0
2117,700,担保品买入,4600,12.18,已成,0
600797,700,担保品买入,1500,9.69,已成,0
733,701,担保品卖出,500,31.11,部分成交,0
300293,701,担保品卖出,400,27.77,部分成交,0
300191,700,担保品买入,500,20.56,部分成交,0
733,701,担保品卖出,200,31.11,部分成交,0
300293,701,担保品卖出,100,27.77,部分成交,0
300293,701,担保品卖出,100,27.77,部分成交,0
300293,701,担保品卖出,400,27.77,已成,0
733,701,担保品卖出,900,31.11,部分成交,0
603605,701,担保品卖出,100,172.88,已成,0
300293,701,担保品卖出,100,27.78,部分成交,0
300293,701,担保品卖出,500,27.77,部分成交,0
300293,701,担保品卖出,100,27.77,部分成交,0
300293,701,担保品卖出,700,27.77,部分成交,0
300423,701,担保品卖出,800,14.09,已成,0
795,701,担保品卖出,4800,6.68,部分成交,0
795,701,担保品卖出,1000,6.68,已成,0
300624,701,担保品卖出,100,71.3,已成,0
300263,700,担保品买入,3100,8.88,已成,0
600536,701,担保品卖出,300,101.18,部分成交,0
600536,701,担保品卖出,300,101.16,已成,0
300293,701,担保品卖出,300,27.77,部分成交,0
300293,701,担保品卖出,200,27.77,已成,0
603301,701,担保品卖出,100,86.75,部分成交,0
603301,701,担保品卖出,200,86.74,部分成交,0
603301,701,担保品卖出,100,86.74,部分成交,0
603301,701,担保品卖出,100,86.7,已成,0
2685,700,担保品买入,700,6.4,已成,0
300160,700,担保品买入,4500,7.75,已成,0
300567,701,担保品卖出,100,73.59,已成,0
300595,701,担保品卖出,100,65.62,已成,0
2117,700,担保品买入,400,12.18,部分成交,0
2288,700,担保品买入,3700,5.59,部分成交,0
2117,700,担保品买入,300,12.18,部分成交,0
2117,700,担保品买入,200,12.18,部分成交,0
2117,700,担保品买入,200,12.18,部分成交,0
2117,700,担保品买入,700,12.18,部分成交,0
300420,700,担保品买入,3000,6.84,已成,0
2425,701,担保品卖出,2600,15.03,部分成交,0
