时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:19:01.894    109497805       787488          601818          100 证券买入    100             3.7000          已撤
09:29:14.217    105499429       1005-500010     605388          101 证券卖出    507             26.0000         已成
09:32:42.212    117497721       787495          300280          101 证券卖出    300             45.6800         已成
09:32:42.215    125498899       787494          300271          101 证券卖出    200             27.8100         已成
09:32:42.281    117497722       787496          603501          101 证券卖出    100             183.0300        已成
09:32:42.350    125498900       787497          002635          101 证券卖出    3900            25.7000         已成
09:32:42.358    133497683       787498          603583          101 证券卖出    1100            72.8700         已成
09:32:42.430    125498901       787499          603920          101 证券卖出    500             24.0500         已成
09:32:42.459    133497684       787500          300783          101 证券卖出    1200            67.8200         已撤
09:32:42.559    101493635       787501          603179          101 证券卖出    200             28.8600         已成
09:32:42.641    109498841       787502          300132          101 证券卖出    600             22.9300         已成
09:32:42.719    117497724       787503          300253          101 证券卖出    500             21.1500         已成
09:32:42.758    125498902       787504          002444          100 证券买入    700             22.3600         已成
09:32:42.853    125498903       787505          300257          100 证券买入    1600            19.3400         已成
09:32:42.892    133497686       787506          300661          100 证券买入    100             297.9200        已成
09:32:42.969    109498843       787507          601615          100 证券买入    4700            15.5700         已撤
09:32:42.986    129499660       787508          601799          100 证券买入    400             163.6100        已撤
09:32:43.007    137500848       787509          603208          100 证券买入    100             137.0500        已撤
09:32:43.055    105500497       787510          603298          100 证券买入    1400            15.8000         已成
09:32:43.095    113501350       787511          603826          100 证券买入    1300            26.6800         已成
09:32:43.232    101493638       787512          002920          100 证券买入    1500            73.0200         已撤
09:32:43.260    109498844       787513          000739          100 证券买入    17900           27.5200         已成
09:32:43.346    117497727       787514          600645          100 证券买入    5000            30.2000         已成
09:32:43.424    101493639       787515          601168          100 证券买入    600             7.9100          已成
09:32:43.446    109498845       787516          002641          100 证券买入    7500            9.0400          已成
09:32:43.520    117497728       787517          603056          100 证券买入    900             16.5900         已成
09:32:43.572    125498906       787518          603060          100 证券买入    700             23.2600         已成
09:32:48.518    121502781       787519          603583          101 证券卖出    400             73.0700         已成
09:32:48.616    105500517       787520          300132          101 证券卖出    2000            22.9300         已撤
09:32:48.659    121502782       787521          300783          101 证券卖出    200             67.7600         已成
09:32:48.724    137500866       787522          603179          101 证券卖出    200             28.9400         已撤
09:32:48.758    105500518       787523          300280          101 证券卖出    500             45.6200         已成
09:32:48.815    113501369       787524          603501          101 证券卖出    100             183.2200        已成
09:32:48.857    121502783       787525          002635          101 证券卖出    3200            25.7200         已成
09:32:48.955    137500867       787526          002920          100 证券买入    100             73.0400         已撤
09:32:49.005    129499680       787527          000739          100 证券买入    200             27.5700         已成
09:32:49.054    109498867       787528          600645          100 证券买入    3500            30.1800         已成
09:32:49.259    133497707       787529          603056          100 证券买入    700             16.6000         已成
09:32:49.273    101493664       787530          300661          100 证券买入    100             298.2600        已成
09:32:49.297    109498868       787531          601615          100 证券买入    5300            15.6200         已成
09:32:49.347    117497750       787532          603208          100 证券买入    100             137.0700        已撤
09:32:49.382    129499682       787534          603298          100 证券买入    4800            15.8200         已成
09:32:49.381    125498930       787533          603826          100 证券买入    700             26.7100         部撤
09:32:49.428    101493665       787535          002444          100 证券买入    700             22.3600         已成
09:32:49.470    109498869       787536          300257          100 证券买入    1900            19.3600         已成
09:32:54.460    133497724       787537          603583          101 证券卖出    700             73.1500         已成
09:32:54.611    121502801       787538          300132          101 证券卖出    2000            22.8800         已成
09:32:54.613    125498945       787539          300783          101 证券卖出    300             67.6800         已撤
09:32:54.650    137500889       787540          603179          101 证券卖出    200             28.8600         已成
09:32:54.734    121502802       787541          300280          101 证券卖出    1100            45.6900         已成
09:32:54.782    129499698       787542          603501          101 证券卖出    100             183.2600        已成
09:32:54.881    113501393       787543          002635          101 证券卖出    100             25.7300         已成
09:32:54.946    121502803       787544          002641          100 证券买入    1400            9.0300          已成
09:32:55.088    117497773       787546          603060          100 证券买入    300             23.2600         已成
09:32:55.097    125498946       787547          603056          100 证券买入    500             16.6100         已成
09:32:55.123    133497725       787549          603208          100 证券买入    100             137.2500        已撤
09:32:55.127    101493681       787545          601799          100 证券买入    100             164.0400        已成
09:32:55.141    109498891       787548          603298          100 证券买入    4000            15.8300         已成
09:32:55.169    117497774       787550          603826          100 证券买入    200             26.7500         已撤
09:32:55.349    109498892       787552          300257          100 证券买入    1900            19.3600         已成
09:32:55.349    113501395       787551          002444          100 证券买入    1300            22.4200         已成
09:32:55.410    105500541       787553          300661          100 证券买入    100             297.0900        已成
09:32:55.453    113501396       787554          601615          100 证券买入    1900            15.6200         已成
09:32:55.561    121502804       787555          002920          100 证券买入    100             73.1700         已成
09:33:00.415    121502829       787556          300280          101 证券卖出    3700            45.6600         部撤
09:33:00.474    129499722       787557          603501          101 证券卖出    100             183.3100        已成
09:33:00.525    105500562       787558          603583          101 证券卖出    200             73.1400         已成
09:33:00.587    133497748       787559          300783          101 证券卖出    800             67.7800         已撤
09:33:00.660    113501418       787560          603179          101 证券卖出    200             28.8300         已成
09:33:00.740    129499723       787561          300132          101 证券卖出    2000            22.9100         已撤
09:33:00.792    137500913       787562          002641          100 证券买入    900             9.0200          已撤
09:33:00.912    117497792       787563          603056          100 证券买入    3800            16.5800         已成
09:33:00.943    125498969       787564          603060          100 证券买入    300             23.2800         已成
09:33:01.015    105500564       787565          603298          100 证券买入    3200            15.8300         已成
09:33:01.058    137500915       787566          603208          100 证券买入    100             137.8500        已撤
09:33:01.093    105500565       787567          603826          100 证券买入    400             26.8000         已成
09:33:01.121    121502832       787568          300257          100 证券买入    2800            19.3700         已成
09:33:01.129    129499724       787569          300661          100 证券买入    100             297.0400        已撤
09:33:01.184    101493700       787570          601799          100 证券买入    100             164.2300        已撤
09:33:01.376    113501421       787571          002920          100 证券买入    100             73.3000         已成
09:33:06.292    121502856       787572          002641          100 证券买入    2200            9.0600          已成
09:33:11.278    101493730       787573          603501          101 证券卖出    100             183.3100        已成
09:33:11.394    113501456       787574          002641          100 证券买入    2200            9.0700          已成
09:33:11.433    125498997       787575          603208          100 证券买入    100             138.0600        已成
09:33:16.493    137500959       787576          300783          101 证券卖出    300             67.8600         已撤
09:33:16.600    117497847       787578          603208          100 证券买入    100             138.0700        已成
09:33:16.601    129499773       787577          603179          101 证券卖出    300             28.8000         已成
09:33:16.645    113501467       787579          002920          100 证券买入    100             73.1800         已撤
