冻结金额,可用,参考市值,资产
13923979.49,13163130.86,197719248.37,210882384.23
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
50,深天马Ａ,22600,22600,16.7975,-5594.24,374030.0,16.55
62,深圳华强,7800,7800,16.2661,-9563.41,117312.0,15.04
90,天健集团,29100,29100,7.9313,-9058.84,221742.0,7.62
400,许继电气,14400,14400,15.9407,-1306.6,228240.0,15.85
513,丽珠集团,0,9000,54.339,-13490.9,475560.0,52.84
598,兴蓉环境,43400,43400,5.0492,10450.01,229586.0,5.29
681,视觉中国,8700,8700,20.7544,-28922.71,151641.0,17.43
686,东北证券,32300,32300,11.2325,-18491.78,344318.0,10.66
690,宝新能源,42500,42900,6.9137,7561.66,304161.0,7.09
739,普洛药业,17000,17000,27.4911,11711.31,479060.0,28.18
813,德展健康,21000,21000,6.9084,-17396.43,127680.0,6.08
951,中国重汽,25400,25400,31.8074,143576.21,951484.0,37.46
960,锡业股份,23500,23500,10.174,-7143.06,231945.0,9.87
967,盈峰环境,24400,24400,9.7953,-16722.4,222284.0,9.11
990,诚志股份,5700,5700,15.6266,-1063.85,88008.0,15.44
999,华润三九,9400,9400,31.023,-26441.78,265174.0,28.21
2004,华邦健康,38500,38500,5.614,-4390.06,211750.0,5.5
2014,永新股份,42600,54100,12.0612,-13589.96,638921.0,11.81
2019,亿帆医药,17600,17600,30.6157,-5731.94,533104.0,30.29
2028,思源电气,14400,14400,27.3613,-21186.22,372816.0,25.89
2050,三花智控,56900,166900,21.6355,377937.04,3988910.0,23.9
2080,中材科技,214500,214500,20.4217,-126908.95,4253535.0,19.83
2091,江苏国泰,48200,48200,7.463,-46897.96,312818.0,6.49
2127,南极电商,42039,42039,27.5532,-410016.05,748294.2,17.799999999999997
2128,露天煤业,13900,13900,10.5213,-851.78,145394.0,10.46
2212,南洋股份,24300,24300,56.9178,-851176.71,531927.0,21.89
2250,联化科技,18000,18000,25.0401,81178.22,531900.0,29.55
2294,信立泰,8200,8200,32.3061,53167.68,318078.0,38.79
2301,齐心集团,72000,72000,16.9572,-43716.79,1177200.0,16.35
2375,亚厦股份,19600,19600,14.2354,5382.01,284396.0,14.51
2382,蓝帆医疗,9400,9400,29.7209,-24636.84,254740.0,27.1
2387,维信诺,19200,19200,15.7337,5112.49,307200.0,16.0
2396,星网锐捷,9100,9100,37.3278,-70869.16,268814.0,29.54
2414,高德红外,16900,16900,40.0098,6594.47,682760.0,40.4
2434,万里扬,12700,12700,9.7623,1621.75,125603.0,9.89
2439,启明星辰,16400,16400,46.359,-131347.57,628940.0,38.35
2444,巨星科技,12400,12800,22.6906,-8839.57,281600.0,22.0
