业务日期,机构名称,机构代码,产品编号,产品名称,账户编号,账户名称,账户净值,T+0指令可用金额,T+1指令可用金额,T+0交易可用金额,T+1交易可用金额,港股指令可用,港股交易可用,盈亏|实现盈亏,盈亏|浮动盈亏,盈亏|合计,现金|现货当前余额,现金|现货买入金额,现金|现货卖出金额,现金|融券卖出金额,现金|新股款合计,现金|配股款合计,现金|现货期初余额,现金|资产修正金额,股票|股票市值,股票|股票成本,股票|浮动盈亏,股票|浮盈率(%),股票|占净资产(%),股票|占总资产(%),债券|债券市值,债券|债券成本,债券|浮动盈亏,债券|浮盈率(%),债券|占净资产(%),债券|占总资产(%),基金|基金市值,基金|基金成本,基金|浮动盈亏,基金|浮盈率(%),基金|占净资产(%),基金|占总资产(%),权证|权证市值,权证|权证成本,权证|浮动盈亏,权证|浮盈率(%),权证|占净资产(%),权证|占总资产(%),正回购|资产合计,正回购|占净资产(%),正回购|占总资产(%),逆回购|资产合计,逆回购|占净资产(%),逆回购|占总资产(%),期货|权益,期货|可用保证金,期货|出入金调整,期货|保证金,期货|保证金风险值(%),期货|手续费,期货|平仓盈亏,期货|浮动盈亏,期货|浮盈占净资产(%),期货|期初权益,期权|权益,期权|现金总额,期权|可用保证金,期权|出入金调整,期权|保证金,期权|保证金风险值(%),期权|权利金及费用,期权|期初现金,两融|融资负债,两融|融券负债,应付累计,应收累计,昨日产品净资产,单元总资产
20200810,上海鸣石,17011,17011001,极速-鸣石金选二号三期,265,极速-鸣石金选二期三号-默认资产单,62068542.83,4189532.28,4466761.59,4189532.28,4466761.59,4466761.59,4466761.59,23786265.09,1979114.41,25765379.50,4468739.26,19253746.99,19532201.97,0.00,0.00,0.00,4190284.28,0.00,57591002.87,55723142.89,1867859.98,3.35,92.79,92.79,0.00,0.00,0.00,0.00,0.00,0.00,8800.70,-102453.73,111254.43,-108.59,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,61807207.48,62068542.83
20200810,上海鸣石,17011,17011002,极速-鸣石金选二号,269,极速-鸣石金选二号-默认资产单元,332896.81,270829.82,270829.82,270829.82,270829.82,270829.82,270829.82,14815000.74,41368.60,14856369.34,270829.82,0.00,0.00,0.00,0.00,0.00,270829.82,0.00,62066.99,20698.39,41368.60,199.86,18.64,18.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,327251.26,332896.81
20200810,上海鸣石,17011,17011002,极速-鸣石金选二号,276,极速-鸣石金选二号-,131495288.33,8703263.49,9803553.18,8703263.49,9803553.18,9803553.18,9803553.18,37545262.30,490321.70,38035584.00,9819675.56,63018062.31,64128738.38,0.00,0.00,0.00,8708999.49,0.00,121672912.55,121210301.23,462611.32,0.38,92.53,92.53,0.00,0.00,0.00,0.00,0.00,0.00,2700.22,-25010.16,27710.38,-110.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,132119441.97,131495288.33
20200810,上海鸣石,17011,17011003,极速-鸣石锐驰1号,270,极速-鸣石锐驰1号-默认资产单元,87804914.06,6675340.96,7452003.08,6675340.96,7452003.08,7452003.08,7452003.08,25109956.46,293972.21,25403928.67,7464836.41,37699041.12,38483180.73,0.00,0.00,0.00,6680696.80,0.00,80322876.27,80246666.86,76209.41,0.09,91.48,91.48,0.00,0.00,0.00,0.00,0.00,0.00,17201.38,-200561.42,217762.80,-108.58,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,87898894.43,87804914.06
20200810,上海鸣石,17011,17011004,极速-鸣石金选二号二期私募证券投资基金,271,极速-鸣石金选二号二期私募证券投,471059.25,37475.26,37475.26,37475.26,37475.26,37475.26,37475.26,14787646.02,33925.77,14821571.79,37475.26,0.00,0.00,0.00,0.00,0.00,37475.26,0.00,433583.99,399658.22,33925.77,8.49,92.04,92.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,461353.70,471059.25
20200810,上海鸣石,17011,17011004,极速-鸣石金选二号二期私募证券投资基金,299,极速-鸣石金选二号二期第二账号,146760706.73,12243267.37,12243267.37,12243267.37,12243267.37,12243267.37,12243267.37,27616423.57,12103.93,27628527.50,12272721.41,67729941.16,67058331.93,0.00,0.00,0.00,12944330.64,0.00,134477984.52,134478539.94,-555.42,-0.00,91.63,91.63,0.00,0.00,0.00,0.00,0.00,0.00,10000.80,-2658.55,12659.35,-476.17,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,147319653.36,146760706.73
