证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300598,701,担保品卖出,100,206.68,已成,0
2389,701,担保品卖出,600,27.99,已成,0
818,701,担保品卖出,200,29.69,部分成交,0
738,701,担保品卖出,6700,22.39,已成,0
2810,700,担保品买入,100,38.61,已成,0
300760,700,担保品买入,100,337.26,已成,0
818,701,担保品卖出,500,29.67,部分成交,0
601899,700,担保品买入,9300,6.52,已成,0
818,701,担保品卖出,200,29.67,部分成交,0
818,701,担保品卖出,200,29.67,已成,0
901,701,担保品卖出,1400,12.4,部分成交,0
300748,701,担保品卖出,200,40.28,部分成交,0
300748,701,担保品卖出,300,40.28,已成,0
901,701,担保品卖出,100,12.4,已成,0
901,701,担保品卖出,200,12.39,部分成交,0
300598,701,担保品卖出,100,206.48,已成,0
300427,701,担保品卖出,200,27.69,部分成交,0
300724,700,担保品买入,100,89.31,已成,0
2810,700,担保品买入,100,38.61,已成,0
300760,700,担保品买入,100,337.23,已成,0
2414,700,担保品买入,300,42.36,部分成交,0
738,701,担保品卖出,1300,22.4,部分成交,0
2050,700,担保品买入,300,22.76,已成,0
738,701,担保品卖出,100,22.4,部分成交,0
818,701,担保品卖出,1100,29.61,已成,0
300427,701,担保品卖出,100,27.69,部分成交,0
2705,700,担保品买入,500,46.44,部分成交,0
738,701,担保品卖出,500,22.4,部分成交,0
738,701,担保品卖出,1000,22.4,部分成交,0
738,701,担保品卖出,200,22.4,已成,0
2414,700,担保品买入,500,42.38,已成,0
2389,701,担保品卖出,100,27.99,已成,0
300427,701,担保品卖出,400,27.69,部分成交,0
300427,701,担保品卖出,700,27.69,部分成交,0
300427,701,担保品卖出,100,27.69,已成,0
600519,700,担保品买入,100,1638.01,已成,0
600490,701,担保品卖出,20600,5.0,已成,0
901,701,担保品卖出,500,12.39,部分成交,0
901,701,担保品卖出,800,12.39,已成,0
600801,700,担保品买入,500,27.16,已成,0
2298,701,担保品卖出,700,11.81,已成,0
300151,701,担保品卖出,100,24.07,部分成交,0
733,701,担保品卖出,1500,43.1,已成,0
2389,701,担保品卖出,100,28.01,部分成交,0
2389,701,担保品卖出,200,28.0,部分成交,0
2389,701,担保品卖出,700,28.0,已成,0
300151,701,担保品卖出,100,24.07,部分成交,0
300151,701,担保品卖出,100,24.07,部分成交,0
300151,701,担保品卖出,100,24.07,部分成交,0
300151,701,担保品卖出,100,24.07,部分成交,0
300151,701,担保品卖出,100,24.07,部分成交,0
300151,701,担保品卖出,300,24.07,部分成交,0
818,701,担保品卖出,1700,29.61,部分成交,0
818,701,担保品卖出,200,29.6,已成,0
300496,700,担保品买入,100,96.77,已成,0
661,700,担保品买入,100,493.69,已成,0
901,701,担保品卖出,200,12.38,部分成交,0
600519,700,担保品买入,200,1638.02,已成,0
300724,700,担保品买入,100,89.31,已成,0
600801,700,担保品买入,100,27.16,部分成交,0
600600,700,担保品买入,100,78.9,已成,0
600801,700,担保品买入,1000,27.16,部分成交,0
600801,700,担保品买入,100,27.16,已成,0
300151,701,担保品卖出,100,24.07,已成,0
901,701,担保品卖出,900,12.38,部分成交,0
2233,701,担保品卖出,1600,16.19,部分成交,0
300598,701,担保品卖出,100,206.19,已成,0
600436,700,担保品买入,100,202.97,已成,0
901,701,担保品卖出,200,12.38,已成,0
300177,701,担保品卖出,400,11.91,已成,0
901,701,担保品卖出,2400,12.37,已成,0
2389,701,担保品卖出,100,28.06,部分成交,0
2389,701,担保品卖出,100,28.06,部分成交,0
2389,701,担保品卖出,600,28.06,部分成交,0
2389,701,担保品卖出,200,28.06,已成,0
818,701,担保品卖出,2000,29.57,已成,0
738,701,担保品卖出,4300,22.35,已成,0
300015,700,担保品买入,100,46.56,已成,0
300748,701,担保品卖出,200,40.22,已成,0
300151,701,担保品卖出,500,24.09,部分成交,0
300151,701,担保品卖出,100,24.08,部分成交,0
300151,701,担保品卖出,100,24.08,部分成交,0
300151,701,担保品卖出,100,24.08,部分成交,0
300151,701,担保品卖出,200,24.07,已成,0
2298,701,担保品卖出,2300,11.81,已成,0
2414,700,担保品买入,400,42.36,已成,0
601108,701,担保品卖出,400,15.11,部分成交,0
601108,701,担保品卖出,500,15.11,部分成交,0
601108,701,担保品卖出,400,15.11,已成,0
300496,700,担保品买入,200,96.83,已成,0
601607,701,担保品卖出,500,24.37,已成,0
300015,700,担保品买入,100,46.57,已成,0
661,700,担保品买入,100,494.31,已成,0
600600,700,担保品买入,100,78.9,已成,0
2810,700,担保品买入,200,38.74,已成,0
300760,700,担保品买入,100,337.23,已成,0
603018,700,担保品买入,183,13.6,部分成交,0
603018,700,担保品买入,2417,13.6,已成,0
2705,700,担保品买入,400,46.48,已成,0
601899,700,担保品买入,17450,6.53,部分成交,0
601899,700,担保品买入,11100,6.53,部分成交,0
601899,700,担保品买入,200,6.53,部分成交,0
601899,700,担保品买入,68150,6.53,已成,0
600801,700,担保品买入,1200,27.16,已成,0
300724,700,担保品买入,100,89.36,已成,0
600490,701,担保品卖出,2900,5.0,部分成交,0
901,701,担保品卖出,1600,12.36,部分成交,0
2932,701,担保品卖出,100,95.8,已成,0
738,701,担保品卖出,5200,22.3,已成,0
818,701,担保品卖出,1060,29.56,部分成交,0
818,701,担保品卖出,240,29.56,已成,0
600490,701,担保品卖出,100,5.0,部分成交,0
300748,701,担保品卖出,200,40.2,已成,0
600490,701,担保品卖出,10000,5.0,部分成交,0
2414,700,担保品买入,100,42.32,部分成交,0
2414,700,担保品买入,600,42.33,已成,0
300536,700,担保品买入,900,17.6,部分成交,0
300536,700,担保品买入,100,17.6,部分成交,0
300536,700,担保品买入,100,17.6,部分成交,0
300536,700,担保品买入,100,17.6,部分成交,0
