时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:30:16.604    221775475       10001           002717          101 证券卖出    90              4.6400          已成
10:32:21.357    213779307       10002           300612          101 证券卖出    800             34.1300         已成
10:32:21.456    201772770       10003           002201          101 证券卖出    700             15.1800         已成
10:32:21.558    213779308       10004           002833          101 证券卖出    600             31.5700         已成
10:32:21.655    221782996       10005           300248          101 证券卖出    1700            12.8000         部撤
10:32:21.765    209774633       10006           300273          101 证券卖出    2100            7.6300          已成
10:32:21.855    217776277       10007           600597          101 证券卖出    5800            15.5700         已成
10:32:21.954    233774579       10008           002249          101 证券卖出    28900           4.0900          已撤
10:32:22.255    209774634       10009           002268          101 证券卖出    1400            22.7600         已成
10:32:22.255    213779309       10010           002563          101 证券卖出    6100            7.1000          已成
10:32:22.255    217776278       10011           002512          101 证券卖出    100             5.4500          已成
10:32:22.355    201772773       10012           300311          101 证券卖出    1500            7.5700          已成
10:32:22.455    209774635       10013           000651          101 证券卖出    4800            57.7100         已成
10:32:22.560    217776279       10014           000725          101 证券卖出    100000          4.9100          已成
10:32:22.755    209774636       10015           600983          101 证券卖出    21800           4.9800          已成
10:32:22.756    213779310       10016           300287          101 证券卖出    31100           4.4800          已成
10:32:22.854    217776280       10017           601328          101 证券卖出    100000          4.9900          已成
10:32:22.958    221782997       10018           002564          101 证券卖出    8600            4.0800          已成
10:32:23.057    205779242       10019           600606          101 证券卖出    13900           8.1900          部撤
10:32:23.156    213779313       10020           600771          101 证券卖出    1400            15.4900         已成
10:32:23.254    221782999       10021           002940          101 证券卖出    100             56.4200         已撤
10:32:23.356    201772777       10022           000851          101 证券卖出    4000            9.4600          已成
10:32:23.455    225773074       10023           002750          101 证券卖出    1600            9.6500          已撤
10:32:23.555    237781891       10024           600009          101 证券卖出    600             72.9200         已成
10:32:23.773    205779247       10025           600016          101 证券卖出    4900            5.6800          已成
10:32:23.854    217776285       10026           600707          101 证券卖出    7800            4.7800          已成
10:32:23.954    217776286       10027           000592          100 证券买入    16500           3.8300          已撤
10:32:24.056    217776287       10028           002182          100 证券买入    1700            11.0200         已成
10:32:24.156    213779319       10029           300314          100 证券买入    900             19.8800         已撤
10:32:24.255    213779320       10030           002425          100 证券买入    100             15.7700         已成
10:32:24.355    201772784       10031           002641          100 证券买入    300             8.1900          已成
10:32:24.456    233774592       10032           300496          100 证券买入    100             102.7900        已撤
10:32:24.556    217776289       10033           600391          100 证券买入    300             21.6800         已成
10:32:24.655    213779323       10034           002707          100 证券买入    1900            9.9000          已成
10:32:24.768    233774594       10035           300037          100 证券买入    100             63.3800         已成
10:32:24.957    201772787       10036           600129          100 证券买入    700             16.5100         已撤
10:32:24.958    205779249       10037           600223          100 证券买入    1700            12.2900         已成
10:32:25.069    225773082       10038           002932          100 证券买入    100             93.6100         已撤
10:32:25.155    237781897       10039           300296          100 证券买入    2500            7.2300          已成
10:32:25.264    209774651       10040           300382          100 证券买入    800             9.1800          部撤
10:32:25.355    209774652       10041           603138          100 证券买入    2200            26.0600         已成
10:32:25.457    205779251       10042           000938          100 证券买入    1100            46.2800         已成
10:32:25.556    221783007       10043           600645          100 证券买入    700             29.2400         已撤
10:32:25.660    229782456       10044           002024          100 证券买入    6600            11.1300         已成
10:32:25.756    213779326       10045           002242          100 证券买入    1200            34.0300         已成
10:32:25.854    237781901       10046           002398          100 证券买入    700             10.6600         已成
10:32:25.955    213779327       10047           002124          100 证券买入    2300            16.6600         已成
10:32:26.056    221783008       10048           601878          100 证券买入    1600            18.8000         已成
10:32:31.055    229782471       10049           002618          101 证券卖出    400             9.9800          已成
10:32:31.155    237781917       10050           002155          101 证券卖出    400             8.4600          已成
