时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:23:16.441    129480459       784942          601818          700 担保品买入  100             3.7000          已撤
09:30:24.605    109479849       784945          000333          701 担保品卖出  8               69.4900         已成
09:30:24.621    117478728       784946          600547          701 担保品卖出  80              28.4500         已成
09:30:24.622    121483521       784944          603663          701 担保品卖出  20              19.0000         已成
09:30:24.692    133478990       784947          002300          701 担保品卖出  7               6.3100          已成
09:30:24.693    137481909       784948          600685          701 担保品卖出  13              33.8000         已成
09:30:24.791    133478991       784950          002355          701 担保品卖出  84              6.5600          已成
09:30:24.793    101474867       784949          300177          701 担保品卖出  1               10.9900         已成
09:30:30.744    105481637       784952          600178          701 担保品卖出  3800            7.6900          已成
09:30:30.769    113482669       784953          002416          700 担保品买入  5300            10.7300         已成
09:30:30.887    121483546       784954          603595          701 担保品卖出  100             32.9400         已成
09:30:31.098    137481935       784955          002538          701 担保品卖出  2100            6.6600          已成
09:30:31.345    113482670       784956          603997          701 担保品卖出  2100            8.7800          已成
09:30:31.673    129480766       784958          603288          700 担保品买入  300             166.4400        已成
09:30:31.675    101474896       784957          603319          700 担保品买入  2200            33.3900         已成
09:30:31.862    137481938       784959          600841          700 担保品买入  200             9.2300          已成
09:30:31.890    121483550       784960          600616          701 担保品卖出  300             5.3500          已成
09:30:31.899    133479022       784961          600660          701 担保品卖出  2100            27.4800         已成
09:30:31.938    125480088       784962          603990          701 担保品卖出  100             46.3800         已撤
09:30:31.939    129480769       784963          601882          700 担保品买入  3400            15.9300         已成
09:30:32.025    113482673       784964          000058          700 担保品买入  5100            10.3400         已成
09:30:32.067    109479882       784966          600316          701 担保品卖出  1000            37.3400         已成
09:30:32.070    121483552       784965          000027          701 担保品卖出  100             5.9400          已成
09:30:32.233    117478764       784970          002475          701 担保品卖出  1000            55.4600         已撤
09:30:32.236    125480090       784968          000048          701 担保品卖出  400             32.7500         已成
09:30:32.244    133479023       784969          000620          700 担保品买入  1800            4.0800          已成
09:30:32.248    101474902       784967          600419          701 担保品卖出  600             17.8300         已成
09:30:32.256    117478765       784971          000610          700 担保品买入  2100            10.3600         已成
09:30:32.265    125480091       784973          002454          700 担保品买入  600             6.0100          已成
09:30:32.269    133479024       784972          002286          700 担保品买入  3500            20.1500         已成
09:30:32.318    121483554       784974          002282          701 担保品卖出  2600            10.4900         已成
09:30:32.320    129480773       784975          002364          700 担保品买入  2000            11.1900         已成
09:30:32.349    105481642       784977          000607          701 担保品卖出  3400            4.6600          已成
09:30:32.349    109479886       784976          002389          701 担保品卖出  3200            23.8600         已成
09:30:32.381    137481942       784978          600132          700 担保品买入  200             83.1800         已成
09:30:32.408    109479887       784979          603516          700 担保品买入  300             42.0200         已成
09:30:32.483    137481943       784980          603345          700 担保品买入  300             175.6600        已成
09:30:32.538    101474904       784982          603600          701 担保品卖出  800             21.8800         已成
09:30:32.539    105481644       784981          603239          701 担保品卖出  400             18.1000         已撤
09:30:32.610    101474905       784983          600202          701 担保品卖出  100             4.6800          已成
09:30:32.651    113482677       784985          603306          701 担保品卖出  700             18.9300         已成
09:30:32.715    109479889       784984          002117          700 担保品买入  7500            13.0000         已成
09:30:32.810    117478769       784986          002242          701 担保品卖出  300             41.2300         已成
09:30:32.811    121483560       784988          600647          700 担保品买入  200             15.5400         已成
09:30:32.863    121483561       784989          002208          700 担保品买入  9600            14.1000         已成
09:30:32.871    129480777       784990          002216          700 担保品买入  2600            37.6800         已成
09:30:32.879    101474910       784991          002184          701 担保品卖出  600             16.7400         已成
09:30:32.878    137481947       784987          002177          701 担保品卖出  3700            6.6100          已成
09:30:32.952    121483562       784992          002108          700 担保品买入  44800           7.0000          已成
09:30:32.984    105481646       784993          600723          701 担保品卖出  1000            11.0100         已成
09:30:33.274    105481648       784994          300671          700 担保品买入  2400            49.5100         已成
09:30:33.309    113482682       784995          300715          701 担保品卖出  500             68.0100         已撤
09:30:33.377    129480781       784996          300676          701 担保品卖出  100             147.4000        已成
