证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
333,701,担保品卖出,8,69.49,已成,0
2300,701,担保品卖出,7,6.33,已成,0
2355,701,担保品卖出,84,6.58,已成,0
300177,701,担保品卖出,1,11.04,已成,0
600547,701,担保品卖出,80,28.46,已成,0
603663,701,担保品卖出,20,19.04,已成,0
600685,701,担保品卖出,13,33.85,已成,0
2538,701,担保品卖出,1200,6.66,部分成交,0
2538,701,担保品卖出,900,6.66,已成,0
603595,701,担保品卖出,100,32.94,已成,0
603288,700,担保品买入,200,166.3,部分成交,0
603288,700,担保品买入,100,166.3,已成,0
2454,700,担保品买入,600,6.01,已成,0
2286,700,担保品买入,3500,20.15,已成,0
607,701,担保品卖出,1500,4.66,部分成交,0
607,701,担保品卖出,400,4.66,部分成交,0
2389,701,担保品卖出,3200,23.9,已成,0
607,701,担保品卖出,100,4.66,部分成交,0
600316,701,担保品卖出,1000,37.49,已成,0
600419,701,担保品卖出,600,17.96,已成,0
603600,701,担保品卖出,100,21.92,部分成交,0
603600,701,担保品卖出,700,21.91,已成,0
2282,701,担保品卖出,2600,10.49,已成,0
600723,701,担保品卖出,800,11.01,部分成交,0
600723,701,担保品卖出,100,11.01,部分成交,0
600988,700,担保品买入,3000,20.7,已成,0
600723,701,担保品卖出,100,11.01,已成,0
48,701,担保品卖出,400,32.75,已成,0
603997,701,担保品卖出,2100,8.78,已成,0
300676,701,担保品卖出,100,147.4,已成,0
2184,701,担保品卖出,600,16.74,已成,0
600616,701,担保品卖出,300,5.35,已成,0
603898,701,担保品卖出,200,20.06,部分成交,0
603898,701,担保品卖出,300,19.93,已成,0
603906,701,担保品卖出,200,29.36,部分成交,0
603906,701,担保品卖出,100,29.36,部分成交,0
603906,701,担保品卖出,100,29.36,部分成交,0
603906,701,担保品卖出,200,29.36,已成,0
2579,700,担保品买入,500,14.96,已成,0
27,701,担保品卖出,100,5.94,已成,0
601882,700,担保品买入,500,15.93,部分成交,0
300225,700,担保品买入,8200,10.9,已成,0
300671,700,担保品买入,2400,49.51,已成,0
2400,700,担保品买入,6900,8.73,部分成交,0
2400,700,担保品买入,4000,8.73,部分成交,0
2400,700,担保品买入,5500,8.73,部分成交,0
2400,700,担保品买入,900,8.73,部分成交,0
300452,700,担保品买入,100,26.13,部分成交,0
300452,700,担保品买入,100,26.13,已成,0
2400,700,担保品买入,1500,8.73,部分成交,0
2400,700,担保品买入,2000,8.73,部分成交,0
2400,700,担保品买入,2300,8.73,部分成交,0
2400,700,担保品买入,2000,8.73,部分成交,0
2623,700,担保品买入,100,36.87,部分成交,0
2400,700,担保品买入,2200,8.73,已成,0
2825,700,担保品买入,300,17.04,已成,0
600660,701,担保品卖出,1800,27.48,部分成交,0
600660,701,担保品卖出,300,27.48,已成,0
2623,700,担保品买入,200,36.87,部分成交,0
2623,700,担保品买入,100,36.87,已成,0
300358,701,担保品卖出,2100,12.57,已成,0
300065,701,担保品卖出,500,16.24,已成,0
603129,700,担保品买入,100,105.0,已成,0
300509,701,担保品卖出,1400,9.02,已成,0
603378,701,担保品卖出,100,78.42,已成,0
300120,700,担保品买入,300,18.51,部分成交,0
300120,700,担保品买入,2000,18.51,已成,0
607,701,担保品卖出,1400,4.66,已成,0
300501,700,担保品买入,500,24.67,部分成交,0
600292,701,担保品卖出,400,6.08,已成,0
300501,700,担保品买入,300,24.67,已成,0
300027,700,担保品买入,17300,6.8,已成,0
2848,700,担保品买入,100,14.89,部分成交,0
300318,701,担保品卖出,4200,10.31,已成,0
2871,700,担保品买入,400,18.32,已成,0
603444,700,担保品买入,100,625.6,已成,0
2848,700,担保品买入,200,14.89,已成,0
300729,701,担保品卖出,200,77.74,已成,0
2108,700,担保品买入,231,7.0,部分成交,0
2108,700,担保品买入,1000,7.0,部分成交,0
2108,700,担保品买入,400,7.0,部分成交,0
2108,700,担保品买入,3000,7.0,部分成交,0
2108,700,担保品买入,600,7.0,部分成交,0
2730,701,担保品卖出,700,13.57,已成,0
2108,700,担保品买入,1400,7.0,部分成交,0
2108,700,担保品买入,200,7.0,部分成交,0
2108,700,担保品买入,500,7.0,部分成交,0
2108,700,担保品买入,37469,7.0,已成,0
601028,701,担保品卖出,1300,12.17,已成,0
300585,700,担保品买入,100,15.35,已成,0
300114,700,担保品买入,2600,13.9,已成,0
2179,701,担保品卖出,200,46.25,部分成交,0
300630,700,担保品买入,100,45.69,部分成交,0
2179,701,担保品卖出,200,46.25,已成,0
300630,700,担保品买入,100,45.69,部分成交,0
300630,700,担保品买入,200,45.7,已成,0
600835,700,担保品买入,100,17.71,已成,0
300710,701,担保品卖出,100,29.34,已成,0
603535,701,担保品卖出,1000,32.23,已成,0
159,700,担保品买入,1100,6.94,部分成交,0
2275,700,担保品买入,100,15.4,已成,0
603063,701,担保品卖出,800,8.85,已成,0
2307,700,担保品买入,1000,7.23,已成,0
603855,701,担保品卖出,300,19.0,已成,0
300697,701,担保品卖出,100,18.41,已成,0
603919,701,担保品卖出,400,18.99,部分成交,0
603919,701,担保品卖出,100,18.99,已成,0
2179,701,担保品卖出,400,46.25,已成,0
600732,701,担保品卖出,400,13.89,已成,0
603223,701,担保品卖出,100,14.11,部分成交,0
603223,701,担保品卖出,100,14.11,已成,0
2216,700,担保品买入,300,37.68,部分成交,0
2216,700,担保品买入,600,37.68,部分成交,0
300192,701,担保品卖出,300,26.55,部分成交,0
300192,701,担保品卖出,400,26.55,已成,0
2216,700,担保品买入,1700,37.68,已成,0
58,700,担保品买入,5100,10.34,已成,0
2506,700,担保品买入,182700,5.03,已成,0
600178,701,担保品卖出,3800,7.69,已成,0
2242,701,担保品卖出,300,41.23,已成,0
2705,700,担保品买入,100,43.11,已成,0
603758,701,担保品卖出,300,10.73,部分成交,0
300136,701,担保品卖出,2600,59.86,已成,0
603758,701,担保品卖出,100,10.66,部分成交,0
603758,701,担保品卖出,900,10.66,已成,0
505,700,担保品买入,3700,12.96,部分成交,0
505,700,担保品买入,100,12.96,部分成交,0
505,700,担保品买入,600,12.96,部分成交,0
600158,701,担保品卖出,9300,14.53,部分成交,0
600158,701,担保品卖出,300,14.52,已成,0
505,700,担保品买入,400,12.96,部分成交,0
600546,701,担保品卖出,2100,15.02,已成,0
2652,700,担保品买入,600,4.34,已成,0
600753,701,担保品卖出,700,14.86,部分成交,0
600753,701,担保品卖出,100,14.86,部分成交,0
505,700,担保品买入,100,12.96,部分成交,0
600753,701,担保品卖出,300,14.86,已成,0
505,700,担保品买入,300,12.96,已成,0
300124,701,担保品卖出,100,55.58,部分成交,0
300124,701,担保品卖出,400,55.57,部分成交,0
300124,701,担保品卖出,300,55.56,部分成交,0
300124,701,担保品卖出,400,55.55,已成,0
600138,701,担保品卖出,1800,12.69,已成,0
2919,701,担保品卖出,400,36.89,已成,0
300136,701,担保品卖出,1400,59.89,已成,0
600202,701,担保品卖出,100,4.68,已成,0
2818,701,担保品卖出,600,16.41,已成,0
159,700,担保品买入,3300,6.94,已成,0
300196,701,担保品卖出,100,14.85,部分成交,0
300196,701,担保品卖出,100,14.85,部分成交,0
300196,701,担保品卖出,400,14.82,已成,0
600647,700,担保品买入,200,15.54,已成,0
603007,701,担保品卖出,100,8.13,已成,0
600038,700,担保品买入,1400,62.8,已成,0
2049,700,担保品买入,800,126.67,已成,0
600151,700,担保品买入,56500,7.85,已成,0
656,701,担保品卖出,3800,10.47,已成,0
2457,700,担保品买入,2100,10.65,部分成交,0
2735,701,担保品卖出,300,35.38,已成,0
603985,701,担保品卖出,800,28.36,已成,0
601689,701,担保品卖出,500,41.29,已成,0
300207,701,担保品卖出,3700,24.58,已成,0
2549,700,担保品买入,100,8.94,部分成交,0
25,701,担保品卖出,7299,24.36,部分成交,0
2457,700,担保品买入,6700,10.65,已成,0
600316,701,担保品卖出,4200,37.48,已成,0
25,701,担保品卖出,700,24.36,部分成交,0
300241,701,担保品卖出,200,8.19,部分成交,0
300241,701,担保品卖出,100,8.19,部分成交,0
300241,701,担保品卖出,100,8.19,部分成交,0
300241,701,担保品卖出,100,8.19,部分成交,0
300241,701,担保品卖出,1100,8.19,已成,0
603321,701,担保品卖出,500,8.21,已成,0
300572,701,担保品卖出,200,72.8,已成,0
2394,701,担保品卖出,100,11.15,已成,0
300427,701,担保品卖出,400,31.69,已成,0
600158,701,担保品卖出,800,14.51,部分成交,0
600158,701,担保品卖出,6200,14.51,已成,0
2506,700,担保品买入,1169,5.03,部分成交,0
2506,700,担保品买入,400,5.03,部分成交,0
603018,701,担保品卖出,1300,15.63,已成,0
603027,701,担保品卖出,600,43.5,部分成交,0
603027,701,担保品卖出,200,43.5,部分成交,0
603027,701,担保品卖出,600,43.5,部分成交,0
603027,701,担保品卖出,200,43.49,部分成交,0
603027,701,担保品卖出,200,43.49,已成,0
2084,700,担保品买入,4200,14.02,已成,0
2549,700,担保品买入,600,8.94,已成,0
25,701,担保品卖出,2901,24.36,已成,0
300072,701,担保品卖出,300,6.08,部分成交,0
600110,701,担保品卖出,1900,5.37,部分成交,0
600316,701,担保品卖出,100,37.49,已成,0
886,701,担保品卖出,12500,6.09,已成,0
300014,701,担保品卖出,200,50.42,已成,0
2506,700,担保品买入,59531,5.03,已成,0
600223,701,担保品卖出,400,12.05,部分成交,0
600223,701,担保品卖出,200,12.05,部分成交,0
300257,701,担保品卖出,200,19.29,部分成交,0
959,701,担保品卖出,1000,5.0,已成,0
603161,700,担保品买入,5600,16.47,已成,0
600223,701,担保品卖出,700,12.05,已成,0
300257,701,担保品卖出,200,19.29,部分成交,0
2380,701,担保品卖出,100,17.21,部分成交,0
300489,701,担保品卖出,100,43.43,已成,0
2380,701,担保品卖出,200,17.2,已成,0
2416,700,担保品买入,4200,10.73,部分成交,0
2416,700,担保品买入,500,10.73,部分成交,0
2416,700,担保品买入,300,10.73,部分成交,0
2416,700,担保品买入,200,10.73,部分成交,0
2416,700,担保品买入,100,10.73,已成,0
2054,700,担保品买入,1900,8.89,部分成交,0
2054,700,担保品买入,1700,8.9,已成,0
2054,700,担保品买入,3700,8.89,已成,0
