时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:42.843    225425101       10001           601818          100 证券买入    100             3.4000          已撤
14:07:32.358    209439197       10002           300223          100 证券买入    100             99.7600         已撤
14:07:32.460    225438706       10003           002603          101 证券卖出    100             31.2100         已撤
14:07:32.461    229446427       10004           603078          100 证券买入    100             44.2400         已撤
14:07:32.461    233439800       10005           603566          100 证券买入    100             27.5500         已成
14:07:32.560    209439198       10006           603885          101 证券卖出    100             9.0200          已撤
14:07:32.561    213445620       10007           600459          101 证券卖出    100             29.6200         已成
14:07:32.656    233439801       10008           600037          100 证券买入    100             14.9600         已成
14:07:32.656    201437568       10010           002228          101 证券卖出    100             4.0300          已撤
14:07:32.656    237446530       10009           601881          101 证券卖出    300             11.2000         已成
14:07:32.756    221446763       10011           002078          101 证券卖出    100             9.6700          已成
14:07:32.756    225438708       10012           000681          100 证券买入    100             18.3600         已成
14:07:32.860    237446531       10013           603228          100 证券买入    100             34.5100         已成
14:07:33.162    229446429       10014           603018          100 证券买入    100             9.5500          已成
14:07:33.260    205444895       10015           600361          100 证券买入    100             4.7500          已撤
14:07:33.261    209439201       10016           300271          100 证券买入    100             27.6400         已成
14:07:33.365    225438710       10017           600895          101 证券卖出    100             19.5900         已成
14:07:33.366    229446430       10018           600449          100 证券买入    100             12.2500         已成
14:07:33.366    233439802       10019           300364          101 证券卖出    200             6.8600          已成
14:07:33.461    221446765       10020           300381          101 证券卖出    100             15.3400         已成
14:07:33.462    225438711       10021           603368          100 证券买入    100             22.8200         已成
14:07:33.555    205444896       10022           002123          100 证券买入    100             19.5500         已成
14:07:33.556    209439203       10023           002126          100 证券买入    100             11.4400         已成
14:07:33.556    213445624       10024           002385          101 证券卖出    300             8.9500          已撤
14:07:33.657    201437570       10026           300545          101 证券卖出    100             33.3500         已成
14:07:33.656    237446534       10025           600223          100 证券买入    200             9.1900          已成
14:07:33.755    217441219       10027           600468          101 证券卖出    100             5.0700          已成
14:07:33.756    221446766       10028           002530          101 证券卖出    100             12.0600         已成
14:07:33.756    225438712       10029           002791          101 证券卖出    100             91.6700         已撤
14:07:33.857    201437571       10030           600167          100 证券买入    100             14.0800         已成
14:07:33.858    205444897       10031           002212          101 证券卖出    100             26.3100         已成
14:07:33.956    217441220       10032           002727          100 证券买入    100             35.1000         已成
14:07:33.956    221446767       10033           300702          100 证券买入    100             104.9100        已成
14:07:33.956    225438713       10034           002815          101 证券卖出    100             19.6900         已成
14:07:34.056    201437572       10035           603707          100 证券买入    100             60.8000         已成
14:07:34.056    205444898       10036           603868          100 证券买入    100             48.2200         已成
14:07:34.156    225438714       10037           600489          100 证券买入    300             9.1300          已成
14:07:34.156    229446432       10038           600729          101 证券卖出    100             31.6200         已成
14:07:34.259    209439204       10039           002352          100 证券买入    100             54.3400         已成
14:07:34.260    213445626       10040           600862          100 证券买入    100             16.4900         已成
14:07:34.355    201437574       10041           600116          100 证券买入    200             8.5900          已成
14:07:34.356    205444899       10042           603520          101 证券卖出    100             84.7000         已撤
14:07:34.356    209439205       10043           600316          100 证券买入    100             15.8500         已撤
14:07:34.456    225438716       10044           603777          100 证券买入    100             16.3400         已成
14:07:34.456    229446433       10045           300482          101 证券卖出    100             100.7100        已成
14:07:34.557    205444900       10046           300485          101 证券卖出    100             22.0600         已成
14:07:34.557    209439206       10047           000910          100 证券买入    100             15.4000         已成
14:07:34.657    221446769       10048           603337          101 证券卖出    100             21.5200         已成
14:07:34.659    225438717       10049           603129          100 证券买入    100             66.5400         已撤
14:07:34.757    201437576       10051           002832          100 证券买入    100             17.0300         已成
14:07:34.757    205444901       10052           002829          101 证券卖出    100             31.2900         已成
14:07:34.756    237446535       10050           600418          100 证券买入    200             8.6600          已成
14:07:34.858    221446770       10053           600557          100 证券买入    100             13.6200         已成
14:07:34.859    225438718       10054           300607          100 证券买入    100             39.9100         已成
14:07:34.959    205444902       10055           603113          100 证券买入    100             11.6700         已成
14:07:34.959    209439207       10056           002605          101 证券卖出    100             37.5500         已撤
14:07:34.959    213445627       10057           300492          101 证券卖出    100             46.3800         已撤
14:07:35.057    209439208       10058           300559          100 证券买入    100             20.8200         已撤
14:07:35.058    213445628       10059           600823          100 证券买入    100             4.2900          已撤
14:07:35.157    229446435       10060           600507          100 证券买入    100             5.1700          已撤
