时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:57.901    137708093       855514          601818          700 担保品买入  100             3.6600          已撤
09:30:14.666    105708800       855522          300133          701 担保品卖出  14              9.2500          已成
09:30:14.697    125707813       855523          600151          701 担保品卖出  96              7.7000          已成
09:30:14.757    117705562       855524          000048          701 担保品卖出  12              40.5600         已成
09:30:14.809    129708460       855525          601615          701 担保品卖出  24              13.6400         已成
09:30:14.984    129708462       855526          600011          701 担保品卖出  15              5.5700          已成
09:30:14.988    137708238       855527          300487          701 担保品卖出  80              50.0800         已成
09:30:30.355    101701453       855528          600272          701 担保品卖出  600             8.7500          已撤
09:30:30.389    125707941       855529          002435          701 担保品卖出  100             4.1000          已成
09:30:30.651    125707946       855530          600246          701 担保品卖出  3200            10.2600         已成
09:30:30.976    133705718       855532          603985          700 担保品买入  100             25.8100         已撤
09:30:30.979    101701460       855531          603955          701 担保品卖出  2800            18.7100         部撤
09:30:31.083    109707687       855533          603825          701 担保品卖出  400             28.9100         已成
09:30:31.087    117705719       855534          603816          701 担保品卖出  600             63.7900         已撤
09:30:31.110    129708724       855535          603990          701 担保品卖出  100             43.2700         已撤
09:30:31.363    117705723       855536          603869          701 担保品卖出  200             12.9500         已撤
09:30:31.386    105708948       855537          601098          701 担保品卖出  100             11.4100         已撤
09:30:31.430    105708949       855538          600266          701 担保品卖出  1100            6.0700          已撤
09:30:31.433    113710901       855539          601021          701 担保品卖出  400             48.5200         已成
09:30:31.485    105708950       855540          000537          701 担保品卖出  200             7.4600          已成
09:30:31.486    109707691       855541          000042          701 担保品卖出  100             9.5600          已成
09:30:31.580    121710422       855542          603886          701 担保品卖出  1600            19.1800         已撤
09:30:31.585    129708732       855543          603167          700 担保品买入  7300            12.9900         已撤
09:30:31.654    129708733       855544          601858          701 担保品卖出  2200            10.8500         已撤
09:30:31.656    137708381       855545          600886          701 担保品卖出  1700            9.3100          已撤
09:30:31.729    129708734       855547          600841          701 担保品卖出  900             10.1100         已撤
09:30:31.729    133705728       855546          600908          701 担保品卖出  100             5.7500          已成
09:30:31.873    117705734       855548          002266          701 担保品卖出  100             5.4900          已撤
09:30:31.919    125707968       855549          601799          701 担保品卖出  200             153.1500        已撤
09:30:31.957    109707704       855552          300254          700 担保品买入  1700            9.5200          已撤
09:30:31.961    113710916       855551          300293          700 担保品买入  6600            23.3600         已撤
09:30:31.963    117705739       855550          600769          701 担保品卖出  100             6.1400          已成
09:30:31.993    133705739       855553          300569          700 担保品买入  900             12.8500         已撤
09:30:32.018    117705741       855554          300558          701 担保品卖出  300             114.8300        已成
09:30:32.021    125707970       855555          300641          700 担保品买入  1300            6.5300          已撤
09:30:32.049    113710918       855556          600720          700 担保品买入  1000            16.9000         已成
09:30:32.087    101701488       855557          600391          700 担保品买入  600             23.4900         已成
09:30:32.179    133705741       855558          600406          701 担保品卖出  700             20.8400         已成
09:30:32.186    101701489       855559          603039          701 担保品卖出  100             98.8500         已撤
09:30:32.240    137708397       855561          603638          700 担保品买入  200             56.4300         已撤
09:30:32.241    101701490       855560          603359          701 担保品卖出  100             20.0900         已成
09:30:32.364    101701491       855563          603579          701 担保品卖出  100             37.7000         已撤
09:30:32.366    105708969       855562          002378          700 担保品买入  100             4.8000          已撤
09:30:32.465    117705747       855564          603396          700 担保品买入  100             34.7700         已撤
09:30:32.497    137708400       855565          002367          700 担保品买入  2100            12.1500         已成
09:30:32.543    125707978       855566          603356          701 担保品卖出  400             14.0400         已撤
09:30:32.553    137708401       855567          000603          700 担保品买入  1300            15.3900         已成
09:30:32.596    117705748       855568          000598          701 担保品卖出  300             5.1300          已成
09:30:32.683    125707980       855570          002283          701 担保品卖出  1000            6.2500          已成
09:30:32.687    137708403       855569          002303          700 担保品买入  100             5.1300          已成
09:30:32.792    137708404       855572          002365          701 担保品卖出  200             12.7700         已成
