冻结金额,可用,参考市值,资产
17259472.92,17183224.43,201021159.4,218213743.63
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
59,华锦股份,260336,260336,4.9732,51244.32,1345937.12,5.170000000000001
401,冀东水泥,277500,283500,17.5589,261138.84,5239080.0,18.48
403,双林生物,76900,76900,72.4315,-9344.1,5560639.0,72.31
513,丽珠集团,5496,5496,7.9309,225111.28,268699.44,48.89
528,柳工,238750,238750,6.9239,42032.48,1695125.0,7.1
546,金圆股份,0,144500,10.1821,71946.52,1543260.0,10.68
657,中钨高新,250726,250726,6.5324,144828.77,1782661.86,7.11
665,湖北广电,30700,123200,5.7445,11765.52,719488.0,5.84
683,远兴能源,1098900,1098900,2.0038,50717.69,2252745.0,2.05
2024,苏宁易购,467500,592500,9.5911,585924.46,6268650.0,10.58
2027,分众传媒,0,961200,5.9996,86928.84,5853708.0,6.09
2293,罗莱生活,40520,40520,9.6058,37854.32,427080.8,10.54
2312,三泰控股,100050,100050,4.9405,64983.61,559279.5,5.59
2327,富安娜,94700,94700,7.0685,56958.87,726349.0,7.67
2340,格林美,0,751600,5.4514,13956.65,4111252.0,5.47
2390,信邦制药,149200,283100,4.8746,126088.98,1506092.0,5.32
2422,科伦药业,105400,105400,22.3772,80397.03,2438956.0,23.14
2484,江海股份,15800,15800,-3.1594,214237.86,164320.0,10.4
2626,金达威,167971,167971,24.8022,730310.68,4896354.65,29.150000000000002
2665,首航高科,407000,407000,2.7076,62040.66,1164020.0,2.86
2705,新宝股份,19800,19800,29.2298,147118.34,725868.0,36.66
2746,仙坛股份,51860,51860,14.0203,33176.76,760267.6,14.66
2749,国光股份,37400,37400,12.6908,31759.3,506396.0,13.54
2777,久远银海,80,80,-1758.7334,143253.07,2554.4,31.93
2821,凯莱英,22500,22500,218.4626,219091.2,5134500.0,228.2
2880,卫光生物,43150,43150,60.6768,214593.16,2832797.5,65.65
2891,中宠股份,137052,137052,38.9032,286005.45,5617761.48,40.99
2901,大博医疗,21500,21500,92.8688,345961.2,2342640.0,108.96
2913,奥士康,20300,20300,52.6389,195105.91,1263675.0,62.25
300027,华谊兄弟,1429770,1429770,4.1591,201463.17,6148011.0,4.3
300079,数码科技,0,67100,5.3146,5730.27,362340.0,5.4
300138,晨光生物,69500,69500,11.6607,107676.01,918095.0,13.21
300196,长海股份,34000,34000,10.8382,29299.88,397800.0,11.7
300220,金运激光,80500,80500,37.3974,48512.22,3059000.0,38.0
300232,洲明科技,496900,614900,9.2558,94820.58,5786209.0,9.41
300357,我武生物,33900,33900,59.8745,129684.29,2159430.0,63.7
300395,菲利华,37,37,-18582.0135,688871.31,1336.81,36.129999999999995
300423,鲁亿通,75900,75900,14.601,-79767.58,1028445.0,13.55
300440,运达科技,141300,141300,10.1117,177802.73,1606581.0,11.37
300455,康拓红外,40500,40500,12.1571,188849.17,681210.0,16.82
300476,胜宏科技,165100,165100,24.4537,308126.71,4345432.0,26.32
300525,博思软件,30,30,-4049.5743,122714.83,1227.6,40.919999999999995
300559,佳发教育,50,50,-2692.3604,135813.02,1195.0,23.9
300651,金陵体育,4800,4800,31.0739,19709.22,168864.0,35.18
300653,正海生物,6400,6400,76.9257,-11108.53,481216.0,75.19
300673,佩蒂股份,75000,75000,36.6104,177718.42,2923500.0,38.98
300695,兆丰股份,19100,19100,70.4825,96406.36,1442623.0,75.53
300696,爱乐达,50,50,-4221.7166,213071.83,1986.0,39.72
300715,凯伦股份,44800,44800,36.9505,163496.75,1818880.0,40.6
300725,药石科技,50935,50935,102.7361,1070343.65,6303206.25,123.75
300741,华宝股份,78,78,-5112.8076,403879.13,5080.14,65.13000000000001
300751,迈为股份,16700,16700,290.3706,412981.74,5262170.0,315.1
300760,迈瑞医疗,17100,17100,294.469,435895.43,5471316.0,319.96
300771,智莱科技,36320,36320,41.2764,44442.48,1543600.0,42.5
600010,包钢股份,646000,700000,1.2032,46725.8,889000.0,1.27
600050,中国联通,1004300,1004300,5.4031,-43268.27,5383048.0,5.36
600157,永泰能源,6000,1005900,1.3605,79976.88,1448496.0,1.44
600221,海航控股,3290200,3290200,1.7209,-68822.7,5593340.0,1.7
600252,中恒集团,34900,34900,3.4207,6605.93,125989.0,3.61
600486,扬农化工,71200,71200,81.9463,314969.67,6149544.0,86.37
600590,泰豪科技,143700,143700,5.8363,37890.94,876570.0,6.1
600602,云赛智联,94800,94800,7.8752,23208.2,769776.0,8.12
600637,东方明珠,436900,436900,10.58,30592.18,4652985.0,10.65
600673,东阳光,293300,293300,7.0952,101126.2,2182152.0,7.44
600743,华远地产,330100,330100,2.3564,11075.7,788939.0,2.39
600757,长江传媒,33000,33000,5.5175,5032.78,187110.0,5.67
600850,华东电脑,90892,90892,22.8078,453754.72,2526797.6,27.8
600875,东方电气,45900,45900,9.7501,22027.0,469557.0,10.23
600959,江苏有线,229800,229800,3.9898,27616.46,944478.0,4.11
600977,中国电影,282400,282400,14.6887,87908.93,4236000.0,15.0
600996,贵广网络,126100,170700,7.9675,12381.65,1372428.0,8.04
601668,中国建筑,426900,426900,5.5074,-11686.6,2339412.0,5.48
601799,星宇股份,16300,16300,96.7359,555244.78,2132040.0,130.8
601858,XD中国科,60100,60100,9.4542,17776.18,585975.0,9.75
601929,XD吉视传,624500,624500,2.3501,49873.54,1517535.0,2.43
603018,中设集团,39080,39080,12.5123,-46595.32,442385.6,11.32
603096,新经典,93,93,-179.5112,22641.89,5947.35,63.95
603179,新泉股份,18710,18710,22.2296,12917.03,428833.2,22.92
603338,浙江鼎力,59485,59485,73.5213,254516.13,4627933.0,77.8
603355,莱克电气,5000,5000,22.7926,12386.91,126350.0,25.27
603387,基蛋生物,138538,138538,39.0171,517142.73,5922499.5,42.75
603520,司太立,73200,73200,77.4978,-55471.05,5617368.0,76.74
603538,美诺华,26900,26900,50.6872,-21175.86,1342310.0,49.9
603566,普莱柯,65700,65700,28.3194,-37410.78,1823175.0,27.75
603583,捷昌驱动,5400,5400,62.2931,61597.11,397980.0,73.7
603612,索通发展,144200,144200,11.2172,532501.29,2150022.0,14.91
603699,纽威股份,30200,30200,15.9434,46406.2,527896.0,17.48
603700,宁水集团,2660,2660,8.3786,64428.81,86716.0,32.6
603707,健友股份,65700,65700,59.9125,52393.38,3988647.0,60.71
603713,密尔克卫,35200,35200,97.9142,229005.23,3675584.0,104.42
603826,坤彩科技,79100,79100,33.8643,-97630.81,2581033.0,32.63
603856,东宏股份,99400,99400,15.1378,21096.22,1525790.0,15.35
603866,桃李面包,15000,15000,51.6558,9813.32,784650.0,52.31
603877,太平鸟,10700,10700,14.864,6911.68,165957.0,15.51
