时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
10:23:47.172    210440687       210440687       511990          100 证券买入    70000           99.9830         已成
10:32:16.535    230448958       10001           300542          101 证券卖出    1300            13.6700         已成
10:32:16.631    238445992       10002           300572          101 证券卖出    300             78.2400         已成
10:32:16.730    206445325       10003           300702          101 证券卖出    200             124.8700        已成
10:32:16.830    214445455       10004           002041          101 证券卖出    4600            20.7000         已成
10:32:17.028    214445456       10005           300006          101 证券卖出    1100            8.1400          已成
10:32:17.028    218444904       10006           600095          101 证券卖出    3100            17.0300         已成
10:32:17.129    234440124       10007           300696          101 证券卖出    100             56.7800         已成
10:32:17.227    206445326       10008           000738          101 证券卖出    600             21.5100         已成
10:32:17.428    222449359       10009           600079          101 证券卖出    200             38.1900         已成
10:32:17.528    230448960       10010           600316          101 证券卖出    100             34.0400         已成
10:32:17.628    206445327       10011           603722          101 证券卖出    100             39.9700         已成
10:32:17.728    206445328       10012           603208          101 证券卖出    100             133.2000        已成
10:32:17.828    230448962       10013           000070          101 证券卖出    900             11.9500         已成
10:32:17.928    238445996       10014           002340          101 证券卖出    7300            5.5300          已成
10:32:18.032    234440125       10015           002371          101 证券卖出    600             190.5700        已成
10:32:18.128    218444907       10016           300378          101 证券卖出    800             31.1600         已成
10:32:18.228    218444909       10017           300522          101 证券卖出    100             34.9200         已成
10:32:18.330    210441024       10018           002727          101 证券卖出    200             40.3100         已撤
10:32:18.428    214445462       10019           600984          101 证券卖出    300             26.5400         已成
10:32:18.529    234440127       10020           603916          101 证券卖出    400             34.7400         已成
10:32:18.628    210441025       10021           000768          101 证券卖出    2100            24.4100         已成
10:32:18.730    234440128       10022           002151          101 证券卖出    100             58.7900         已成
10:32:18.827    206445333       10023           300661          101 证券卖出    100             294.9900        已成
10:32:18.929    218444911       10024           601066          101 证券卖出    1500            54.1700         已成
10:32:19.040    222449366       10025           603308          101 证券卖出    600             26.4200         已成
10:32:19.137    230448965       10026           300671          100 证券买入    100             59.8800         已撤
10:32:19.228    202438989       10027           000532          100 证券买入    3300            13.8900         已成
10:32:19.328    210441026       10028           002533          100 证券买入    8100            6.2500          已成
10:32:19.429    234440129       10029           600109          100 证券买入    5200            16.3000         已成
10:32:19.529    202438990       10030           600258          100 证券买入    500             19.2700         已撤
10:32:19.727    202438991       10031           000001          100 证券买入    14200           15.4200         已成
10:32:19.829    210441027       10032           002352          100 证券买入    900             88.4600         已成
10:32:19.928    218444913       10033           002273          100 证券买入    25900           17.1900         已成
10:32:20.027    226436653       10034           300767          100 证券买入    700             99.8300         已成
10:32:20.150    202438992       10035           000100          100 证券买入    100000          7.1700          已成
10:32:20.228    210441028       10036           002235          100 证券买入    100             10.5200         已成
10:32:20.330    218444914       10037           600926          100 证券买入    3000            13.3700         已成
10:32:20.429    226436654       10038           603876          100 证券买入    1900            15.2900         部撤
10:32:20.528    202438993       10039           000913          100 证券买入    1000            21.4100         已成
10:32:20.629    222449367       10040           002084          100 证券买入    500             13.8600         已成
10:32:20.728    230448968       10041           300082          100 证券买入    1800            9.3200          已成
