时间,账户,代码,名称,状态,完成状态,买卖,委托价,委托量,成交量,成交均价,成交额,撤单量,类别,订单号,算法ID,来源,来源ID,Cats账户,SymbolFull
2020-08-03 13:20:24,9912900268,601952,苏垦农发,全成,已结束订单,卖出,13.64,4800,4800,13.64,65472,0,限价,SHDDF0_9912900268_SH_205522,CSV,文件扫单,CSV@57509327,8980000931,601952.SH
2020-08-03 13:20:24,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.43,4200,4200,23.458095,98523.999,0,限价,SHDDF0_9912900268_SZ_205523,CSV,文件扫单,CSV@57509328,8980000931,000987.SZ
2020-08-03 13:20:24,9912900268,002683,宏大爆破,全成,已结束订单,卖出,59.57,500,500,59.61,29805,0,限价,SHDDF0_9912900268_SZ_205524,CSV,文件扫单,CSV@57509329,8980000931,002683.SZ
2020-08-03 13:20:24,9912900268,300677,英科医疗,全成,已结束订单,卖出,173.95,400,400,173.9575,69583,0,限价,SHDDF0_9912900268_SZ_205525,CSV,文件扫单,CSV@57509330,8980000931,300677.SZ
2020-08-03 13:20:24,9912900268,300496,中科创达,全成,已结束订单,卖出,99.48,100,100,99.48,9948,0,限价,SHDDF0_9912900268_SZ_205526,CSV,文件扫单,CSV@57509331,8980000931,300496.SZ
2020-08-03 13:20:24,9912900268,002726,龙大肉食,全成,已结束订单,卖出,11.33,300,300,11.33,3399,0,限价,SHDDF0_9912900268_SZ_205527,CSV,文件扫单,CSV@57509332,8980000931,002726.SZ
2020-08-03 13:20:29,9912900268,002757,南兴股份,全成,已结束订单,卖出,19.94,400,400,19.95,7980,0,限价,SHDDF0_9912900268_SZ_205579,CSV,文件扫单,CSV@57509333,8980000931,002757.SZ
2020-08-03 13:20:29,9912900268,300183,东软载波,全成,已结束订单,卖出,24.29,3200,3200,24.305312,77776.9984,0,限价,SHDDF0_9912900268_SZ_205580,CSV,文件扫单,CSV@57509334,8980000931,300183.SZ
2020-08-03 13:20:29,9912900268,300363,博腾股份,全成,已结束订单,卖出,32.52,200,200,32.56,6512,0,限价,SHDDF0_9912900268_SZ_205581,CSV,文件扫单,CSV@57509335,8980000931,300363.SZ
2020-08-03 13:20:29,9912900268,002382,蓝帆医疗,全成,已结束订单,卖出,33.34,300,300,33.34,10002,0,限价,SHDDF0_9912900268_SZ_205582,CSV,文件扫单,CSV@57509336,8980000931,002382.SZ
2020-08-03 13:20:29,9912900268,601952,苏垦农发,全成,已结束订单,卖出,13.63,4800,4800,13.63,65424,0,限价,SHDDF0_9912900268_SH_205583,CSV,文件扫单,CSV@57509337,8980000931,601952.SH
2020-08-03 13:20:29,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.44,1900,1900,23.456316,44567.0004,0,限价,SHDDF0_9912900268_SZ_205584,CSV,文件扫单,CSV@57509338,8980000931,000987.SZ
2020-08-03 13:20:29,9912900268,002683,宏大爆破,全成,已结束订单,卖出,59.56,700,700,59.61,41727,0,限价,SHDDF0_9912900268_SZ_205585,CSV,文件扫单,CSV@57509339,8980000931,002683.SZ
2020-08-03 13:20:29,9912900268,300677,英科医疗,全成,已结束订单,卖出,173.67,100,100,173.81,17381,0,限价,SHDDF0_9912900268_SZ_205586,CSV,文件扫单,CSV@57509340,8980000931,300677.SZ
2020-08-03 13:20:29,9912900268,300496,中科创达,全成,已结束订单,卖出,99.48,200,200,99.49,19898,0,限价,SHDDF0_9912900268_SZ_205587,CSV,文件扫单,CSV@57509341,8980000931,300496.SZ
2020-08-03 13:20:29,9912900268,002726,龙大肉食,全成,已结束订单,卖出,11.33,300,300,11.33,3399,0,限价,SHDDF0_9912900268_SZ_205588,CSV,文件扫单,CSV@57509342,8980000931,002726.SZ
2020-08-03 13:20:35,9912900268,603033,三维股份,全成,已结束订单,卖出,25.86,500,500,25.88,12940,0,限价,SHDDF0_9912900268_SH_205654,CSV,文件扫单,CSV@57509343,8980000931,603033.SH
2020-08-03 13:20:35,9912900268,601952,苏垦农发,全成,已结束订单,卖出,13.63,200,200,13.64,2728,0,限价,SHDDF0_9912900268_SH_205661,CSV,文件扫单,CSV@57509344,8980000931,601952.SH
2020-08-03 13:20:35,9912900268,002757,南兴股份,全成,已结束订单,卖出,19.94,400,400,19.95,7980,0,限价,SHDDF0_9912900268_SZ_205662,CSV,文件扫单,CSV@57509345,8980000931,002757.SZ
2020-08-03 13:20:35,9912900268,002382,蓝帆医疗,全成,已结束订单,卖出,33.34,500,500,33.34,16670,0,限价,SHDDF0_9912900268_SZ_205663,CSV,文件扫单,CSV@57509347,8980000931,002382.SZ
2020-08-03 13:20:35,9912900268,002683,宏大爆破,全成,已结束订单,卖出,59.56,500,500,59.6,29800,0,限价,SHDDF0_9912900268_SZ_205664,CSV,文件扫单,CSV@57509348,8980000931,002683.SZ
2020-08-03 13:20:35,9912900268,300223,北京君正,全成,已结束订单,卖出,95.79,300,300,95.863333,28758.9999,0,限价,SHDDF0_9912900268_SZ_205665,CSV,文件扫单,CSV@57509349,8980000931,300223.SZ
2020-08-03 13:20:35,9912900268,300677,英科医疗,全成,已结束订单,卖出,173.71,100,100,173.71,17371,0,限价,SHDDF0_9912900268_SZ_205666,CSV,文件扫单,CSV@57509350,8980000931,300677.SZ
2020-08-03 13:20:35,9912900268,300496,中科创达,全成,已结束订单,卖出,99.5,400,400,99.5,39800,0,限价,SHDDF0_9912900268_SZ_205667,CSV,文件扫单,CSV@57509351,8980000931,300496.SZ
2020-08-03 13:20:36,9912900268,603027,千禾味业,全成,已结束订单,卖出,34.42,800,800,34.45,27560,0,限价,SHDDF0_9912900268_SH_205678,CSV,文件扫单,CSV@57509352,8980000931,603027.SH
2020-08-03 13:20:37,9912900268,002726,龙大肉食,全成,已结束订单,卖出,11.34,300,300,11.34,3402,0,限价,SHDDF0_9912900268_SZ_205683,CSV,文件扫单,CSV@57509353,8980000931,002726.SZ
2020-08-03 13:20:40,9912900268,300223,北京君正,全成,已结束订单,卖出,95.79,100,100,95.89,9589,0,限价,SHDDF0_9912900268_SZ_205730,CSV,文件扫单,CSV@57509354,8980000931,300223.SZ
2020-08-03 13:20:40,9912900268,002812,恩捷股份,全撤,已结束订单,卖出,80.58,300,0,0,0,300,限价,SHDDF0_9912900268_SZ_205731,CSV,文件扫单,CSV@57509355,8980000931,002812.SZ
2020-08-03 13:20:40,9912900268,603033,三维股份,全成,已结束订单,卖出,25.86,600,600,25.88,15528,0,限价,SHDDF0_9912900268_SH_205732,CSV,文件扫单,CSV@57509356,8980000931,603033.SH
2020-08-03 13:20:41,9912900268,300525,博思软件,全成,已结束订单,卖出,48.52,200,200,48.57,9714,0,限价,SHDDF0_9912900268_SZ_205744,CSV,文件扫单,CSV@57509358,8980000931,300525.SZ
2020-08-03 13:20:41,9912900268,300677,英科医疗,全成,已结束订单,卖出,173.66,100,100,173.88,17388,0,限价,SHDDF0_9912900268_SZ_205745,CSV,文件扫单,CSV@57509360,8980000931,300677.SZ
2020-08-03 13:20:41,9912900268,002382,蓝帆医疗,全成,已结束订单,卖出,33.33,700,700,33.34,23338,0,限价,SHDDF0_9912900268_SZ_205746,CSV,文件扫单,CSV@57509361,8980000931,002382.SZ
2020-08-03 13:20:41,9912900268,601952,苏垦农发,全成,已结束订单,卖出,13.64,300,300,13.64,4092,0,限价,SHDDF0_9912900268_SH_205747,CSV,文件扫单,CSV@57509362,8980000931,601952.SH
2020-08-03 13:20:41,9912900268,002683,宏大爆破,全成,已结束订单,卖出,59.55,700,700,59.6,41720,0,限价,SHDDF0_9912900268_SZ_205748,CSV,文件扫单,CSV@57509363,8980000931,002683.SZ
2020-08-03 13:20:42,9912900268,300496,中科创达,全成,已结束订单,卖出,99.52,1300,1300,99.52,129376,0,限价,SHDDF0_9912900268_SZ_205754,CSV,文件扫单,CSV@57509365,8980000931,300496.SZ
2020-08-03 13:20:42,9912900268,603027,千禾味业,全成,已结束订单,卖出,34.42,700,700,34.45,24115,0,限价,SHDDF0_9912900268_SH_205755,CSV,文件扫单,CSV@57509366,8980000931,603027.SH
2020-08-03 13:20:42,9912900268,002726,龙大肉食,全成,已结束订单,卖出,11.34,300,300,11.34,3402,0,限价,SHDDF0_9912900268_SZ_205756,CSV,文件扫单,CSV@57509367,8980000931,002726.SZ
2020-08-03 13:20:42,9912900268,002757,南兴股份,全成,已结束订单,卖出,19.94,300,300,19.94,5982,0,限价,SHDDF0_9912900268_SZ_205757,CSV,文件扫单,CSV@57509368,8980000931,002757.SZ
2020-08-03 13:20:46,9912900268,002187,广百股份,全成,已结束订单,卖出,15.97,400,400,15.98,6392,0,限价,SHDDF0_9912900268_SZ_205824,CSV,文件扫单,CSV@57509369,8980000931,002187.SZ
2020-08-03 13:20:47,9912900268,300525,博思软件,全成,已结束订单,卖出,48.52,200,200,48.52,9704,0,限价,SHDDF0_9912900268_SZ_205837,CSV,文件扫单,CSV@57509370,8980000931,300525.SZ
2020-08-03 13:20:47,9912900268,002683,宏大爆破,全成,已结束订单,卖出,59.55,700,700,59.6,41720,0,限价,SHDDF0_9912900268_SZ_205838,CSV,文件扫单,CSV@57509371,8980000931,002683.SZ
2020-08-03 13:20:47,9912900268,300293,蓝英装备,全成,已结束订单,卖出,26.28,300,300,26.3,7890,0,限价,SHDDF0_9912900268_SZ_205839,CSV,文件扫单,CSV@57509373,8980000931,300293.SZ
2020-08-03 13:20:47,9912900268,300073,当升科技,全成,已结束订单,卖出,35.38,100,100,35.41,3541,0,限价,SHDDF0_9912900268_SZ_205840,CSV,文件扫单,CSV@57509375,8980000931,300073.SZ
2020-08-03 13:20:47,9912900268,002382,蓝帆医疗,全撤,已结束订单,卖出,33.38,600,0,0,0,600,限价,SHDDF0_9912900268_SZ_205841,CSV,文件扫单,CSV@57509376,8980000931,002382.SZ
2020-08-03 13:20:47,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.45,300,300,23.47,7041,0,限价,SHDDF0_9912900268_SZ_205842,CSV,文件扫单,CSV@57509377,8980000931,000987.SZ
2020-08-03 13:20:47,9912900268,300677,英科医疗,全成,已结束订单,卖出,173.95,100,100,173.97,17397,0,限价,SHDDF0_9912900268_SZ_205843,CSV,文件扫单,CSV@57509378,8980000931,300677.SZ
2020-08-03 13:20:47,9912900268,603033,三维股份,全成,已结束订单,卖出,25.86,700,700,25.88,18116,0,限价,SHDDF0_9912900268_SH_205848,CSV,文件扫单,CSV@57509379,8980000931,603033.SH
2020-08-03 13:20:47,9912900268,300496,中科创达,全成,已结束订单,卖出,99.58,500,500,99.58,49790,0,限价,SHDDF0_9912900268_SZ_205849,CSV,文件扫单,CSV@57509380,8980000931,300496.SZ
2020-08-03 13:20:47,9912900268,603027,千禾味业,全成,已结束订单,卖出,34.44,300,300,34.45,10335,0,限价,SHDDF0_9912900268_SH_205850,CSV,文件扫单,CSV@57509381,8980000931,603027.SH
2020-08-03 13:20:47,9912900268,002726,龙大肉食,全成,已结束订单,卖出,11.34,200,200,11.34,2268,0,限价,SHDDF0_9912900268_SZ_205851,CSV,文件扫单,CSV@57509382,8980000931,002726.SZ
2020-08-03 13:20:47,9912900268,600093,易见股份,全成,已结束订单,卖出,14.03,200,200,14.04,2808,0,限价,SHDDF0_9912900268_SH_205852,CSV,文件扫单,CSV@57509383,8980000931,600093.SH
2020-08-03 13:20:47,9912900268,002812,恩捷股份,全撤,已结束订单,卖出,80.53,200,0,0,0,200,限价,SHDDF0_9912900268_SZ_205853,CSV,文件扫单,CSV@57509385,8980000931,002812.SZ
2020-08-03 13:20:52,9912900268,002438,江苏神通,全成,已结束订单,卖出,10.75,800,800,10.75,8600,0,限价,SHDDF0_9912900268_SZ_205917,CSV,文件扫单,CSV@57509389,8980000931,002438.SZ
2020-08-03 13:20:52,9912900268,300293,蓝英装备,全成,已结束订单,卖出,26.28,500,500,26.3,13150,0,限价,SHDDF0_9912900268_SZ_205918,CSV,文件扫单,CSV@57509390,8980000931,300293.SZ
2020-08-03 13:20:52,9912900268,300073,当升科技,全成,已结束订单,卖出,35.39,100,100,35.41,3541,0,限价,SHDDF0_9912900268_SZ_205919,CSV,文件扫单,CSV@57509392,8980000931,300073.SZ
2020-08-03 13:20:52,9912900268,002382,蓝帆医疗,全撤,已结束订单,卖出,33.37,100,0,0,0,100,限价,SHDDF0_9912900268_SZ_205920,CSV,文件扫单,CSV@57509393,8980000931,002382.SZ
2020-08-03 13:20:52,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.45,300,300,23.46,7038,0,限价,SHDDF0_9912900268_SZ_205921,CSV,文件扫单,CSV@57509394,8980000931,000987.SZ
2020-08-03 13:20:52,9912900268,002683,宏大爆破,全成,已结束订单,卖出,59.54,700,700,59.59,41713,0,限价,SHDDF0_9912900268_SZ_205922,CSV,文件扫单,CSV@57509395,8980000931,002683.SZ
2020-08-03 13:20:52,9912900268,300677,英科医疗,全成,已结束订单,卖出,173.81,200,200,173.99,34798,0,限价,SHDDF0_9912900268_SZ_205923,CSV,文件扫单,CSV@57509396,8980000931,300677.SZ
2020-08-03 13:20:52,9912900268,300496,中科创达,全成,已结束订单,卖出,99.52,500,500,99.52,49760,0,限价,SHDDF0_9912900268_SZ_205924,CSV,文件扫单,CSV@57509397,8980000931,300496.SZ
2020-08-03 13:20:52,9912900268,603027,千禾味业,全成,已结束订单,卖出,34.43,400,400,34.45,13780,0,限价,SHDDF0_9912900268_SH_205925,CSV,文件扫单,CSV@57509398,8980000931,603027.SH
2020-08-03 13:20:52,9912900268,600093,易见股份,全成,已结束订单,卖出,14.03,300,300,14.04,4212,0,限价,SHDDF0_9912900268_SH_205926,CSV,文件扫单,CSV@57509399,8980000931,600093.SH
2020-08-03 13:20:52,9912900268,002064,华峰氨纶,全成,已结束订单,卖出,6.85,700,700,6.85,4795,0,限价,SHDDF0_9912900268_SZ_205936,CSV,文件扫单,CSV@57509400,8980000931,002064.SZ
2020-08-03 13:20:52,9912900268,002726,龙大肉食,全成,已结束订单,卖出,11.34,200,200,11.34,2268,0,限价,SHDDF0_9912900268_SZ_205937,CSV,文件扫单,CSV@57509401,8980000931,002726.SZ
2020-08-03 13:20:52,9912900268,603033,三维股份,全成,已结束订单,卖出,25.86,500,500,25.88,12940,0,限价,SHDDF0_9912900268_SH_205938,CSV,文件扫单,CSV@57509404,8980000931,603033.SH
2020-08-03 13:20:57,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.44,1100,1100,23.461818,25807.9998,0,限价,SHDDF0_9912900268_SZ_205990,CSV,文件扫单,CSV@57509405,8980000931,000987.SZ
2020-08-03 13:20:57,9912900268,002449,国星光电,全成,已结束订单,卖出,15.06,2700,2700,15.07,40689,0,限价,SHDDF0_9912900268_SZ_205991,CSV,文件扫单,CSV@57509406,8980000931,002449.SZ
2020-08-03 13:20:57,9912900268,603650,彤程新材,全成,已结束订单,卖出,35.44,100,100,35.44,3544,0,限价,SHDDF0_9912900268_SH_205992,CSV,文件扫单,CSV@57509407,8980000931,603650.SH
2020-08-03 13:20:57,9912900268,300496,中科创达,全成,已结束订单,卖出,99.52,300,300,99.52,29856,0,限价,SHDDF0_9912900268_SZ_205993,CSV,文件扫单,CSV@57509408,8980000931,300496.SZ
2020-08-03 13:20:57,9912900268,600093,易见股份,全成,已结束订单,卖出,14.03,200,200,14.04,2808,0,限价,SHDDF0_9912900268_SH_205994,CSV,文件扫单,CSV@57509409,8980000931,600093.SH
2020-08-03 13:20:57,9912900268,300299,富春股份,全成,已结束订单,卖出,10.83,500,500,10.84,5420,0,限价,SHDDF0_9912900268_SZ_205995,CSV,文件扫单,CSV@57509411,8980000931,300299.SZ
2020-08-03 13:20:58,9912900268,300357,我武生物,全成,已结束订单,卖出,66.14,100,100,66.2,6620,0,限价,SHDDF0_9912900268_SZ_206005,CSV,文件扫单,CSV@57509412,8980000931,300357.SZ
2020-08-03 13:20:58,9912900268,603033,三维股份,全成,已结束订单,卖出,25.86,500,500,25.87,12935,0,限价,SHDDF0_9912900268_SH_206006,CSV,文件扫单,CSV@57509413,8980000931,603033.SH
2020-08-03 13:20:58,9912900268,603658,安图生物,全撤,已结束订单,卖出,158.87,100,0,0,0,100,限价,SHDDF0_9912900268_SH_206007,CSV,文件扫单,CSV@57509414,8980000931,603658.SH
2020-08-03 13:20:58,9912900268,603010,万盛股份,全成,已结束订单,卖出,18.34,1400,1400,18.36,25704,0,限价,SHDDF0_9912900268_SH_206008,CSV,文件扫单,CSV@57509415,8980000931,603010.SH
2020-08-03 13:20:58,9912900268,002438,江苏神通,全成,已结束订单,卖出,10.75,300,300,10.75,3225,0,限价,SHDDF0_9912900268_SZ_206009,CSV,文件扫单,CSV@57509416,8980000931,002438.SZ
2020-08-03 13:20:58,9912900268,600682,南京新百,全成,已结束订单,卖出,16.98,900,900,16.98,15282,0,限价,SHDDF0_9912900268_SH_206010,CSV,文件扫单,CSV@57509417,8980000931,600682.SH
2020-08-03 13:20:58,9912900268,603185,上机数控,全成,已结束订单,卖出,67.04,100,100,67.06,6706,0,限价,SHDDF0_9912900268_SH_206011,CSV,文件扫单,CSV@57509418,8980000931,603185.SH
2020-08-03 13:20:58,9912900268,300183,东软载波,全成,已结束订单,卖出,24.31,200,200,24.325,4865,0,限价,SHDDF0_9912900268_SZ_206012,CSV,文件扫单,CSV@57509419,8980000931,300183.SZ
2020-08-03 13:20:58,9912900268,603896,寿仙谷,全成,已结束订单,卖出,41.13,1100,1100,41.13,45243,0,限价,SHDDF0_9912900268_SH_206013,CSV,文件扫单,CSV@57509421,8980000931,603896.SH
2020-08-03 13:20:58,9912900268,002707,众信旅游,全成,已结束订单,卖出,10.26,2600,2600,10.26,26676,0,限价,SHDDF0_9912900268_SZ_206014,CSV,文件扫单,CSV@57509422,8980000931,002707.SZ
2020-08-03 13:20:58,9912900268,603626,科森科技,全撤,已结束订单,卖出,15.99,500,0,0,0,500,限价,SHDDF0_9912900268_SH_206022,CSV,文件扫单,CSV@57509423,8980000931,603626.SH
2020-08-03 13:20:58,9912900268,603232,格尔软件,全成,已结束订单,卖出,38.59,800,800,38.59,30872,0,限价,SHDDF0_9912900268_SH_206023,CSV,文件扫单,CSV@57509424,8980000931,603232.SH
2020-08-03 13:21:05,9912900268,603027,千禾味业,全成,已结束订单,卖出,34.45,200,200,34.45,6890,0,限价,SHDDF0_9912900268_SH_206094,CSV,文件扫单,CSV@57509429,8980000931,603027.SH
2020-08-03 13:21:05,9912900268,600682,南京新百,全成,已结束订单,卖出,16.98,1900,1900,16.98,32262,0,限价,SHDDF0_9912900268_SH_206095,CSV,文件扫单,CSV@57509430,8980000931,600682.SH
2020-08-03 13:21:05,9912900268,002064,华峰氨纶,全成,已结束订单,卖出,6.85,900,900,6.85,6165,0,限价,SHDDF0_9912900268_SZ_206096,CSV,文件扫单,CSV@57509431,8980000931,002064.SZ
2020-08-03 13:21:05,9912900268,002028,思源电气,全成,已结束订单,卖出,28.51,100,100,28.54,2854,0,限价,SHDDF0_9912900268_SZ_206097,CSV,文件扫单,CSV@57509433,8980000931,002028.SZ
2020-08-03 13:21:05,9912900268,000732,泰禾集团,全成,已结束订单,卖出,5.83,100,100,5.83,583,0,限价,SHDDF0_9912900268_SZ_206098,CSV,文件扫单,CSV@57509434,8980000931,000732.SZ
2020-08-03 13:21:05,9912900268,002382,蓝帆医疗,全成,已结束订单,卖出,33.36,100,100,33.36,3336,0,限价,SHDDF0_9912900268_SZ_206099,CSV,文件扫单,CSV@57509437,8980000931,002382.SZ
2020-08-03 13:21:05,9912900268,002534,杭锅股份,全成,已结束订单,卖出,8.96,100,100,8.96,896,0,限价,SHDDF0_9912900268_SZ_206100,CSV,文件扫单,CSV@57509438,8980000931,002534.SZ
2020-08-03 13:21:05,9912900268,300088,长信科技,全成,已结束订单,卖出,12.38,2900,2900,12.38,35902,0,限价,SHDDF0_9912900268_SZ_206101,CSV,文件扫单,CSV@57509440,8980000931,300088.SZ
2020-08-03 13:21:05,9912900268,300082,奥克股份,全成,已结束订单,卖出,8.79,100,100,8.79,879,0,限价,SHDDF0_9912900268_SZ_206102,CSV,文件扫单,CSV@57509441,8980000931,300082.SZ
2020-08-03 13:21:05,9912900268,601952,苏垦农发,全成,已结束订单,卖出,13.63,200,200,13.63,2726,0,限价,SHDDF0_9912900268_SH_206103,CSV,文件扫单,CSV@57509442,8980000931,601952.SH
2020-08-03 13:21:05,9912900268,603043,广州酒家,全成,已结束订单,卖出,39.16,100,100,39.2,3920,0,限价,SHDDF0_9912900268_SH_206104,CSV,文件扫单,CSV@57509443,8980000931,603043.SH
2020-08-03 13:21:05,9912900268,603650,彤程新材,全成,已结束订单,卖出,35.44,700,700,35.44,24808,0,限价,SHDDF0_9912900268_SH_206105,CSV,文件扫单,CSV@57509444,8980000931,603650.SH
2020-08-03 13:21:14,9912900268,002410,广联达,全撤,已结束订单,卖出,75.72,200,0,0,0,200,限价,SHDDF0_9912900268_SZ_206207,CSV,文件扫单,CSV@57509445,8980000931,002410.SZ
2020-08-03 13:21:14,9912900268,300496,中科创达,全成,已结束订单,卖出,99.58,100,100,99.6,9960,0,限价,SHDDF0_9912900268_SZ_206208,CSV,文件扫单,CSV@57509446,8980000931,300496.SZ
2020-08-03 13:21:14,9912900268,002408,齐翔腾达,全撤,已结束订单,卖出,8.04,5700,0,0,0,5700,限价,SHDDF0_9912900268_SZ_206209,CSV,文件扫单,CSV@57509447,8980000931,002408.SZ
2020-08-03 13:21:14,9912900268,002657,中科金财,全成,已结束订单,卖出,16.06,100,100,16.07,1607,0,限价,SHDDF0_9912900268_SZ_206210,CSV,文件扫单,CSV@57509448,8980000931,002657.SZ
2020-08-03 13:21:15,9912900268,002064,华峰氨纶,全成,已结束订单,卖出,6.84,1100,1100,6.84,7524,0,限价,SHDDF0_9912900268_SZ_206214,CSV,文件扫单,CSV@57509449,8980000931,002064.SZ
2020-08-03 13:21:15,9912900268,300124,汇川技术,全成,已结束订单,卖出,52.53,200,200,52.53,10506,0,限价,SHDDF0_9912900268_SZ_206215,CSV,文件扫单,CSV@57509450,8980000931,300124.SZ
2020-08-03 13:21:15,9912900268,002812,恩捷股份,全撤,已结束订单,卖出,80.64,100,0,0,0,100,限价,SHDDF0_9912900268_SZ_206231,CSV,文件扫单,CSV@57509452,8980000931,002812.SZ
2020-08-03 13:21:15,9912900268,002028,思源电气,全成,已结束订单,卖出,28.54,200,200,28.54,5708,0,限价,SHDDF0_9912900268_SZ_206232,CSV,文件扫单,CSV@57509454,8980000931,002028.SZ
2020-08-03 13:21:16,9912900268,300118,东方日升,全成,已结束订单,卖出,18.2,1800,1800,18.2,32760,0,限价,SHDDF0_9912900268_SZ_206244,CSV,文件扫单,CSV@57509457,8980000931,300118.SZ
2020-08-03 13:21:16,9912900268,603650,彤程新材,全成,已结束订单,卖出,35.47,700,700,35.47,24829,0,限价,SHDDF0_9912900268_SH_206245,CSV,文件扫单,CSV@57509458,8980000931,603650.SH
2020-08-03 13:21:17,9912900268,300363,博腾股份,全成,已结束订单,卖出,32.6,100,100,32.65,3265,0,限价,SHDDF0_9912900268_SZ_206255,CSV,文件扫单,CSV@57509459,8980000931,300363.SZ
2020-08-03 13:21:17,9912900268,002534,杭锅股份,全成,已结束订单,卖出,8.96,300,300,8.96,2688,0,限价,SHDDF0_9912900268_SZ_206256,CSV,文件扫单,CSV@57509460,8980000931,002534.SZ
2020-08-03 13:21:17,9912900268,300073,当升科技,全撤,已结束订单,卖出,35.48,1800,0,0,0,1800,限价,SHDDF0_9912900268_SZ_206266,CSV,文件扫单,CSV@57509461,8980000931,300073.SZ
2020-08-03 13:21:18,9912900268,300088,长信科技,全成,已结束订单,卖出,12.38,300,300,12.38,3714,0,限价,SHDDF0_9912900268_SZ_206275,CSV,文件扫单,CSV@57509463,8980000931,300088.SZ
2020-08-03 13:21:18,9912900268,603896,寿仙谷,全撤,已结束订单,卖出,41.19,1200,0,0,0,1200,限价,SHDDF0_9912900268_SH_206276,CSV,文件扫单,CSV@57509464,8980000931,603896.SH
2020-08-03 13:21:18,9912900268,002382,蓝帆医疗,全成,已结束订单,卖出,33.36,500,500,33.38,16690,0,限价,SHDDF0_9912900268_SZ_206277,CSV,文件扫单,CSV@57509465,8980000931,002382.SZ
2020-08-03 13:21:18,9912900268,300653,正海生物,全成,已结束订单,卖出,73.73,100,100,73.8,7380,0,限价,SHDDF0_9912900268_SZ_206278,CSV,文件扫单,CSV@57509466,8980000931,300653.SZ
2020-08-03 13:21:18,9912900268,601952,苏垦农发,部撤,已结束订单,卖出,13.63,5200,400,13.63,5452,4800,限价,SHDDF0_9912900268_SH_206279,CSV,文件扫单,CSV@57509467,8980000931,601952.SH
2020-08-03 13:21:18,9912900268,603043,广州酒家,全成,已结束订单,卖出,39.18,200,200,39.18,7836,0,限价,SHDDF0_9912900268_SH_206280,CSV,文件扫单,CSV@57509468,8980000931,603043.SH
2020-08-03 13:21:18,9912900268,000423,东阿阿胶,全成,已结束订单,卖出,40.75,100,100,40.79,4079,0,限价,SHDDF0_9912900268_SZ_206281,CSV,文件扫单,CSV@57509469,8980000931,000423.SZ
2020-08-03 13:21:18,9912900268,002534,杭锅股份,全成,已结束订单,卖出,8.96,400,400,8.96,3584,0,限价,SHDDF0_9912900268_SZ_206282,CSV,文件扫单,CSV@57509471,8980000931,002534.SZ
2020-08-03 13:21:18,9912900268,002438,江苏神通,全撤,已结束订单,卖出,10.75,200,0,0,0,200,限价,SHDDF0_9912900268_SZ_206283,CSV,文件扫单,CSV@57509473,8980000931,002438.SZ
2020-08-03 13:21:18,9912900268,300118,东方日升,全成,已结束订单,卖出,18.21,700,700,18.21,12747,0,限价,SHDDF0_9912900268_SZ_206284,CSV,文件扫单,CSV@57509474,8980000931,300118.SZ
2020-08-03 13:21:18,9912900268,300363,博腾股份,全成,已结束订单,卖出,32.61,100,100,32.66,3266,0,限价,SHDDF0_9912900268_SZ_206285,CSV,文件扫单,CSV@57509475,8980000931,300363.SZ
2020-08-03 13:21:18,9912900268,300073,当升科技,全撤,已结束订单,卖出,35.46,600,0,0,0,600,限价,SHDDF0_9912900268_SZ_206286,CSV,文件扫单,CSV@57509476,8980000931,300073.SZ
2020-08-03 13:21:18,9912900268,300124,汇川技术,全成,已结束订单,卖出,52.52,200,200,52.53,10506,0,限价,SHDDF0_9912900268_SZ_206287,CSV,文件扫单,CSV@57509477,8980000931,300124.SZ
2020-08-03 13:21:18,9912900268,603232,格尔软件,全成,已结束订单,卖出,38.59,300,300,38.59,11577,0,限价,SHDDF0_9912900268_SH_206288,CSV,文件扫单,CSV@57509478,8980000931,603232.SH
2020-08-03 13:21:18,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.44,4100,4100,23.46,96186,0,限价,SHDDF0_9912900268_SZ_206289,CSV,文件扫单,CSV@57509479,8980000931,000987.SZ
2020-08-03 13:21:18,9912900268,300496,中科创达,全撤,已结束订单,卖出,99.78,100,0,0,0,100,限价,SHDDF0_9912900268_SZ_206290,CSV,文件扫单,CSV@57509480,8980000931,300496.SZ
2020-08-03 13:21:18,9912900268,002726,龙大肉食,全撤,已结束订单,卖出,11.36,1900,0,0,0,1900,限价,SHDDF0_9912900268_SZ_206291,CSV,文件扫单,CSV@57509481,8980000931,002726.SZ
2020-08-03 13:21:18,9912900268,002064,华峰氨纶,部撤,已结束订单,卖出,6.85,7400,2600,6.85,17810,4800,限价,SHDDF0_9912900268_SZ_206292,CSV,文件扫单,CSV@57509482,8980000931,002064.SZ
2020-08-03 13:21:21,9912900268,000987,越秀金控,全成,已结束订单,卖出,23.44,4000,4000,23.46,93840,0,限价,SHDDF0_9912900268_SZ_206331,CSV,文件扫单,CSV@57509483,8980000931,000987.SZ
