时间,账户,代码,名称,状态,完成状态,买卖,委托价,委托量,成交量,成交均价,成交额,撤单量,类别,订单号,算法ID,来源,来源ID,Cats账户,SymbolFull
2020-07-29 09:37:05,20300226218,600315,上海家化,全成,已结束订单,卖出,45.21,200,200,45.21,9042,0,限价,SHDDF0_20300226218_SH_31766,DBF,文件扫单,DBF@5631339,8980000931,600315.SH
2020-07-29 09:37:06,20300226218,600617,国新能源,全撤,已结束订单,卖出,4.93,6400,0,0,0,6400,限价,SHDDF0_20300226218_SH_31828,DBF,文件扫单,DBF@5631340,8980000931,600617.SH
2020-07-29 09:37:06,20300226218,600318,新力金融,全成,已结束订单,卖出,11.11,400,400,11.12,4448,0,限价,SHDDF0_20300226218_SH_31829,DBF,文件扫单,DBF@5631341,8980000931,600318.SH
2020-07-29 09:37:06,20300226218,600834,申通地铁,全成,已结束订单,卖出,11.14,1700,1700,11.152941,18959.9997,0,限价,SHDDF0_20300226218_SH_31830,DBF,文件扫单,DBF@5631342,8980000931,600834.SH
2020-07-29 09:37:06,20300226218,600490,鹏欣资源,全撤,已结束订单,买入,4.08,8700,0,0,0,8700,限价,SHDDF0_20300226218_SH_31831,DBF,文件扫单,DBF@5631343,8980000931,600490.SH
2020-07-29 09:37:06,20300226218,000786,北新建材,全成,已结束订单,买入,29.46,200,200,29.46,5892,0,限价,SHDDF0_20300226218_SZ_31832,DBF,文件扫单,DBF@5631344,8980000931,000786.SZ
2020-07-29 09:37:06,20300226218,000603,盛达资源,全成,已结束订单,买入,19.13,4200,4200,19.13,80346,0,限价,SHDDF0_20300226218_SZ_31833,DBF,文件扫单,DBF@5631345,8980000931,000603.SZ
2020-07-29 09:37:06,20300226218,000639,西王食品,全成,已结束订单,买入,6.32,3100,3100,6.31,19561,0,限价,SHDDF0_20300226218_SZ_31834,DBF,文件扫单,DBF@5631346,8980000931,000639.SZ
2020-07-29 09:37:06,20300226218,000795,英洛华,全成,已结束订单,买入,6.62,4400,4400,6.62,29128,0,限价,SHDDF0_20300226218_SZ_31835,DBF,文件扫单,DBF@5631347,8980000931,000795.SZ
2020-07-29 09:37:06,20300226218,002157,正邦科技,全成,已结束订单,买入,21.16,6400,6400,21.14,135296,0,限价,SHDDF0_20300226218_SZ_31836,DBF,文件扫单,DBF@5631348,8980000931,002157.SZ
2020-07-29 09:37:11,20300226218,002557,洽洽食品,全成,已结束订单,卖出,57.85,100,100,58,5800,0,限价,SHDDF0_20300226218_SZ_32234,DBF,文件扫单,DBF@5631349,8980000931,002557.SZ
2020-07-29 09:37:11,20300226218,002626,金达威,全成,已结束订单,卖出,49.28,2700,2700,49.28,133056,0,限价,SHDDF0_20300226218_SZ_32235,DBF,文件扫单,DBF@5631350,8980000931,002626.SZ
2020-07-29 09:37:11,20300226218,300148,天舟文化,全撤,已结束订单,卖出,4.93,10800,0,0,0,10800,限价,SHDDF0_20300226218_SZ_32236,DBF,文件扫单,DBF@5631351,8980000931,300148.SZ
2020-07-29 09:37:11,20300226218,300740,御家汇,全撤,已结束订单,卖出,19.93,500,0,0,0,500,限价,SHDDF0_20300226218_SZ_32237,DBF,文件扫单,DBF@5631352,8980000931,300740.SZ
2020-07-29 09:37:11,20300226218,600617,国新能源,全撤,已结束订单,卖出,4.92,6400,0,0,0,6400,限价,SHDDF0_20300226218_SH_32238,DBF,文件扫单,DBF@5631353,8980000931,600617.SH
2020-07-29 09:37:11,20300226218,600318,新力金融,全成,已结束订单,卖出,11.1,200,200,11.11,2222,0,限价,SHDDF0_20300226218_SH_32239,DBF,文件扫单,DBF@5631354,8980000931,600318.SH
2020-07-29 09:37:11,20300226218,002382,蓝帆医疗,全成,已结束订单,卖出,31.15,1200,1200,31.18,37416,0,限价,SHDDF0_20300226218_SZ_32240,DBF,文件扫单,DBF@5631355,8980000931,002382.SZ
2020-07-29 09:37:11,20300226218,002425,凯撒文化,全成,已结束订单,卖出,13.34,6800,6800,13.35,90780,0,限价,SHDDF0_20300226218_SZ_32241,DBF,文件扫单,DBF@5631356,8980000931,002425.SZ
2020-07-29 09:37:11,20300226218,300149,量子生物,全成,已结束订单,卖出,19.18,100,100,19.18,1918,0,限价,SHDDF0_20300226218_SZ_32242,DBF,文件扫单,DBF@5631357,8980000931,300149.SZ
2020-07-29 09:37:12,20300226218,300316,晶盛机电,全成,已结束订单,卖出,24.08,900,900,24.11,21699,0,限价,SHDDF0_20300226218_SZ_32323,DBF,文件扫单,DBF@5631358,8980000931,300316.SZ
2020-07-29 09:37:12,20300226218,002409,雅克科技,全成,已结束订单,卖出,58.4,100,100,58.44,5844,0,限价,SHDDF0_20300226218_SZ_32324,DBF,文件扫单,DBF@5631359,8980000931,002409.SZ
2020-07-29 09:37:12,20300226218,000786,北新建材,全成,已结束订单,买入,29.48,500,500,29.48,14740,0,限价,SHDDF0_20300226218_SZ_32325,DBF,文件扫单,DBF@5631360,8980000931,000786.SZ
2020-07-29 09:37:12,20300226218,300758,七彩化学,全成,已结束订单,买入,27.23,200,200,27.23,5446,0,限价,SHDDF0_20300226218_SZ_32326,DBF,文件扫单,DBF@5631361,8980000931,300758.SZ
2020-07-29 09:37:12,20300226218,000603,盛达资源,全成,已结束订单,买入,19.14,4200,4200,19.14,80388,0,限价,SHDDF0_20300226218_SZ_32327,DBF,文件扫单,DBF@5631362,8980000931,000603.SZ
2020-07-29 09:37:12,20300226218,000639,西王食品,部撤,已结束订单,买入,6.31,4400,2700,6.31,17037,1700,限价,SHDDF0_20300226218_SZ_32328,DBF,文件扫单,DBF@5631363,8980000931,000639.SZ
2020-07-29 09:37:12,20300226218,000795,英洛华,全撤,已结束订单,买入,6.62,3600,0,0,0,3600,限价,SHDDF0_20300226218_SZ_32329,DBF,文件扫单,DBF@5631364,8980000931,000795.SZ
2020-07-29 09:37:12,20300226218,300031,宝通科技,全成,已结束订单,买入,28.51,2200,2200,28.479091,62654.0002,0,限价,SHDDF0_20300226218_SZ_32330,DBF,文件扫单,DBF@5631365,8980000931,300031.SZ
2020-07-29 09:37:12,20300226218,300677,英科医疗,全撤,已结束订单,买入,174.36,200,0,0,0,200,限价,SHDDF0_20300226218_SZ_32331,DBF,文件扫单,DBF@5631366,8980000931,300677.SZ
2020-07-29 09:37:12,20300226218,300386,飞天诚信,全成,已结束订单,买入,23.51,3100,3100,23.461935,72731.9985,0,限价,SHDDF0_20300226218_SZ_32332,DBF,文件扫单,DBF@5631367,8980000931,300386.SZ
2020-07-29 09:37:12,20300226218,603718,海利生物,部撤,已结束订单,买入,42.04,1500,700,42.04,29428,800,限价,SHDDF0_20300226218_SH_32333,DBF,文件扫单,DBF@5631368,8980000931,603718.SH
2020-07-29 09:37:17,20300226218,002191,劲嘉股份,全成,已结束订单,卖出,11.1,1400,1400,11.11,15554,0,限价,SHDDF0_20300226218_SZ_32735,DBF,文件扫单,DBF@5631369,8980000931,002191.SZ
2020-07-29 09:37:17,20300226218,600131,国网信通,全成,已结束订单,卖出,19.99,1600,1600,20,32000,0,限价,SHDDF0_20300226218_SH_32736,DBF,文件扫单,DBF@5631370,8980000931,600131.SH
2020-07-29 09:37:17,20300226218,600318,新力金融,全成,已结束订单,卖出,11.1,2000,2000,11.106,22212,0,限价,SHDDF0_20300226218_SH_32737,DBF,文件扫单,DBF@5631371,8980000931,600318.SH
2020-07-29 09:37:17,20300226218,002049,紫光国微,全成,已结束订单,卖出,126.61,700,700,126.691429,88684.0003,0,限价,SHDDF0_20300226218_SZ_32738,DBF,文件扫单,DBF@5631372,8980000931,002049.SZ
2020-07-29 09:37:17,20300226218,002382,蓝帆医疗,全成,已结束订单,卖出,31.14,1200,1200,31.185,37422,0,限价,SHDDF0_20300226218_SZ_32739,DBF,文件扫单,DBF@5631373,8980000931,002382.SZ
2020-07-29 09:37:17,20300226218,002425,凯撒文化,全成,已结束订单,卖出,13.36,1300,1300,13.38,17394,0,限价,SHDDF0_20300226218_SZ_32740,DBF,文件扫单,DBF@5631374,8980000931,002425.SZ
2020-07-29 09:37:17,20300226218,002104,恒宝股份,全成,已结束订单,卖出,10.1,2100,2100,10.1,21210,0,限价,SHDDF0_20300226218_SZ_32741,DBF,文件扫单,DBF@5631375,8980000931,002104.SZ
2020-07-29 09:37:17,20300226218,300085,银之杰,全撤,已结束订单,卖出,21.23,900,0,0,0,900,限价,SHDDF0_20300226218_SZ_32742,DBF,文件扫单,DBF@5631376,8980000931,300085.SZ
2020-07-29 09:37:17,20300226218,300149,量子生物,全成,已结束订单,卖出,19.18,200,200,19.19,3838,0,限价,SHDDF0_20300226218_SZ_32743,DBF,文件扫单,DBF@5631377,8980000931,300149.SZ
2020-07-29 09:37:17,20300226218,000066,中国长城,全成,已结束订单,卖出,17.09,6600,6600,17.1,112860,0,限价,SHDDF0_20300226218_SZ_32744,DBF,文件扫单,DBF@5631378,8980000931,000066.SZ
2020-07-29 09:37:18,20300226218,002557,洽洽食品,全撤,已结束订单,卖出,57.86,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_32787,DBF,文件扫单,DBF@5631379,8980000931,002557.SZ
2020-07-29 09:37:18,20300226218,002626,金达威,全成,已结束订单,卖出,49.19,1100,1100,49.3,54230,0,限价,SHDDF0_20300226218_SZ_32788,DBF,文件扫单,DBF@5631380,8980000931,002626.SZ
2020-07-29 09:37:18,20300226218,300740,御家汇,全撤,已结束订单,卖出,19.87,700,0,0,0,700,限价,SHDDF0_20300226218_SZ_32789,DBF,文件扫单,DBF@5631381,8980000931,300740.SZ
2020-07-29 09:37:18,20300226218,600617,国新能源,全成,已结束订单,卖出,4.91,15100,15100,4.91,74141,0,限价,SHDDF0_20300226218_SH_32790,DBF,文件扫单,DBF@5631382,8980000931,600617.SH
2020-07-29 09:37:18,20300226218,603043,广州酒家,全成,已结束订单,买入,37.62,1000,1000,37.56,37560,0,限价,SHDDF0_20300226218_SH_32791,DBF,文件扫单,DBF@5631383,8980000931,603043.SH
2020-07-29 09:37:18,20300226218,000603,盛达资源,全成,已结束订单,买入,19.12,900,900,19.12,17208,0,限价,SHDDF0_20300226218_SZ_32792,DBF,文件扫单,DBF@5631384,8980000931,000603.SZ
2020-07-29 09:37:18,20300226218,000639,西王食品,全成,已结束订单,买入,6.32,2300,2300,6.3,14490,0,限价,SHDDF0_20300226218_SZ_32793,DBF,文件扫单,DBF@5631385,8980000931,000639.SZ
2020-07-29 09:37:18,20300226218,000795,英洛华,全成,已结束订单,买入,6.65,10500,10500,6.643048,69752.004,0,限价,SHDDF0_20300226218_SZ_32794,DBF,文件扫单,DBF@5631386,8980000931,000795.SZ
2020-07-29 09:37:18,20300226218,002157,正邦科技,全成,已结束订单,买入,21.18,7900,7900,21.15,167085,0,限价,SHDDF0_20300226218_SZ_32795,DBF,文件扫单,DBF@5631387,8980000931,002157.SZ
2020-07-29 09:37:18,20300226218,300031,宝通科技,全成,已结束订单,买入,28.46,2000,2000,28.46,56920,0,限价,SHDDF0_20300226218_SZ_32796,DBF,文件扫单,DBF@5631388,8980000931,300031.SZ
2020-07-29 09:37:18,20300226218,300386,飞天诚信,全成,已结束订单,买入,23.47,1300,1300,23.47,30511,0,限价,SHDDF0_20300226218_SZ_32797,DBF,文件扫单,DBF@5631389,8980000931,300386.SZ
2020-07-29 09:37:18,20300226218,300677,英科医疗,全成,已结束订单,买入,174.61,400,400,174.61,69844,0,限价,SHDDF0_20300226218_SZ_32798,DBF,文件扫单,DBF@5631390,8980000931,300677.SZ
2020-07-29 09:37:18,20300226218,603718,海利生物,全成,已结束订单,买入,42.1,100,100,42.1,4210,0,限价,SHDDF0_20300226218_SH_32799,DBF,文件扫单,DBF@5631391,8980000931,603718.SH
2020-07-29 09:37:18,20300226218,600490,鹏欣资源,全成,已结束订单,买入,4.09,37100,37100,4.09,151739,0,限价,SHDDF0_20300226218_SH_32800,DBF,文件扫单,DBF@5631392,8980000931,600490.SH
2020-07-29 09:37:18,20300226218,000786,北新建材,全成,已结束订单,买入,29.5,400,400,29.46,11784,0,限价,SHDDF0_20300226218_SZ_32801,DBF,文件扫单,DBF@5631393,8980000931,000786.SZ
2020-07-29 09:37:18,20300226218,300758,七彩化学,部撤,已结束订单,买入,27.22,300,100,27.22,2722,200,限价,SHDDF0_20300226218_SZ_32802,DBF,文件扫单,DBF@5631394,8980000931,300758.SZ
2020-07-29 09:37:23,20300226218,002049,紫光国微,全成,已结束订单,卖出,126.59,800,800,126.68625,101349,0,限价,SHDDF0_20300226218_SZ_33156,DBF,文件扫单,DBF@5631395,8980000931,002049.SZ
2020-07-29 09:37:23,20300226218,002425,凯撒文化,全成,已结束订单,卖出,13.4,2500,2500,13.4084,33521,0,限价,SHDDF0_20300226218_SZ_33157,DBF,文件扫单,DBF@5631396,8980000931,002425.SZ
2020-07-29 09:37:23,20300226218,603538,美诺华,全成,已结束订单,卖出,44.71,100,100,44.74,4474,0,限价,SHDDF0_20300226218_SH_33158,DBF,文件扫单,DBF@5631397,8980000931,603538.SH
2020-07-29 09:37:23,20300226218,002409,雅克科技,全成,已结束订单,卖出,58.37,400,400,58.38,23352,0,限价,SHDDF0_20300226218_SZ_33159,DBF,文件扫单,DBF@5631398,8980000931,002409.SZ
2020-07-29 09:37:23,20300226218,300085,银之杰,全成,已结束订单,卖出,21.19,400,400,21.19,8476,0,限价,SHDDF0_20300226218_SZ_33160,DBF,文件扫单,DBF@5631399,8980000931,300085.SZ
2020-07-29 09:37:24,20300226218,300149,量子生物,全成,已结束订单,卖出,19.18,200,200,19.22,3844,0,限价,SHDDF0_20300226218_SZ_33183,DBF,文件扫单,DBF@5631400,8980000931,300149.SZ
2020-07-29 09:37:24,20300226218,300148,天舟文化,全撤,已结束订单,卖出,4.92,6300,0,0,0,6300,限价,SHDDF0_20300226218_SZ_33184,DBF,文件扫单,DBF@5631401,8980000931,300148.SZ
2020-07-29 09:37:24,20300226218,300740,御家汇,全撤,已结束订单,卖出,19.84,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_33185,DBF,文件扫单,DBF@5631402,8980000931,300740.SZ
2020-07-29 09:37:24,20300226218,000066,中国长城,全成,已结束订单,卖出,17.09,3300,3300,17.1,56430,0,限价,SHDDF0_20300226218_SZ_33186,DBF,文件扫单,DBF@5631403,8980000931,000066.SZ
2020-07-29 09:37:24,20300226218,002413,雷科防务,全撤,已结束订单,卖出,9.37,6800,0,0,0,6800,限价,SHDDF0_20300226218_SZ_33187,DBF,文件扫单,DBF@5631404,8980000931,002413.SZ
2020-07-29 09:37:24,20300226218,002557,洽洽食品,全成,已结束订单,卖出,57.96,300,300,57.96,17388,0,限价,SHDDF0_20300226218_SZ_33188,DBF,文件扫单,DBF@5631405,8980000931,002557.SZ
2020-07-29 09:37:24,20300226218,600318,新力金融,全成,已结束订单,卖出,11.11,1300,1300,11.14,14482,0,限价,SHDDF0_20300226218_SH_33189,DBF,文件扫单,DBF@5631406,8980000931,600318.SH
2020-07-29 09:37:24,20300226218,300386,飞天诚信,全成,已结束订单,买入,23.54,1700,1700,23.5,39950,0,限价,SHDDF0_20300226218_SZ_33190,DBF,文件扫单,DBF@5631407,8980000931,300386.SZ
2020-07-29 09:37:24,20300226218,603718,海利生物,部撤,已结束订单,买入,42.18,1000,400,42.18,16872,600,限价,SHDDF0_20300226218_SH_33191,DBF,文件扫单,DBF@5631408,8980000931,603718.SH
2020-07-29 09:37:24,20300226218,600617,国新能源,全撤,已结束订单,卖出,4.92,6400,0,0,0,6400,限价,SHDDF0_20300226218_SH_33192,DBF,文件扫单,DBF@5631409,8980000931,600617.SH
2020-07-29 09:37:24,20300226218,300677,英科医疗,全成,已结束订单,买入,174.85,400,400,174.85,69940,0,限价,SHDDF0_20300226218_SZ_33193,DBF,文件扫单,DBF@5631410,8980000931,300677.SZ
2020-07-29 09:37:24,20300226218,600490,鹏欣资源,全成,已结束订单,买入,4.09,20300,20300,4.09,83027,0,限价,SHDDF0_20300226218_SH_33194,DBF,文件扫单,DBF@5631411,8980000931,600490.SH
2020-07-29 09:37:24,20300226218,000786,北新建材,全成,已结束订单,买入,29.45,500,500,29.45,14725,0,限价,SHDDF0_20300226218_SZ_33195,DBF,文件扫单,DBF@5631412,8980000931,000786.SZ
2020-07-29 09:37:24,20300226218,000603,盛达资源,全成,已结束订单,买入,19.1,600,600,19.1,11460,0,限价,SHDDF0_20300226218_SZ_33196,DBF,文件扫单,DBF@5631413,8980000931,000603.SZ
2020-07-29 09:37:24,20300226218,000639,西王食品,全成,已结束订单,买入,6.3,900,900,6.3,5670,0,限价,SHDDF0_20300226218_SZ_33197,DBF,文件扫单,DBF@5631414,8980000931,000639.SZ
2020-07-29 09:37:24,20300226218,000795,英洛华,全成,已结束订单,买入,6.63,500,500,6.63,3315,0,限价,SHDDF0_20300226218_SZ_33198,DBF,文件扫单,DBF@5631415,8980000931,000795.SZ
2020-07-29 09:37:24,20300226218,300031,宝通科技,全成,已结束订单,买入,28.51,1300,1300,28.49,37037,0,限价,SHDDF0_20300226218_SZ_33199,DBF,文件扫单,DBF@5631416,8980000931,300031.SZ
2020-07-29 09:37:29,20300226218,000066,中国长城,全成,已结束订单,卖出,17.09,8500,8500,17.1,145350,0,限价,SHDDF0_20300226218_SZ_33433,DBF,文件扫单,DBF@5631417,8980000931,000066.SZ
2020-07-29 09:37:29,20300226218,002413,雷科防务,全成,已结束订单,卖出,9.34,19900,19900,9.34,185866,0,限价,SHDDF0_20300226218_SZ_33434,DBF,文件扫单,DBF@5631418,8980000931,002413.SZ
2020-07-29 09:37:29,20300226218,002557,洽洽食品,全成,已结束订单,卖出,57.79,300,300,57.84,17352,0,限价,SHDDF0_20300226218_SZ_33435,DBF,文件扫单,DBF@5631419,8980000931,002557.SZ
2020-07-29 09:37:30,20300226218,300740,御家汇,全成,已结束订单,卖出,19.79,100,100,19.8,1980,0,限价,SHDDF0_20300226218_SZ_33452,DBF,文件扫单,DBF@5631420,8980000931,300740.SZ
2020-07-29 09:37:30,20300226218,600617,国新能源,全撤,已结束订单,卖出,4.92,200,0,0,0,200,限价,SHDDF0_20300226218_SH_33453,DBF,文件扫单,DBF@5631421,8980000931,600617.SH
2020-07-29 09:37:30,20300226218,600131,国网信通,全成,已结束订单,卖出,19.98,800,800,19.99,15992,0,限价,SHDDF0_20300226218_SH_33454,DBF,文件扫单,DBF@5631422,8980000931,600131.SH
2020-07-29 09:37:30,20300226218,600318,新力金融,全成,已结束订单,卖出,11.13,900,900,11.14,10026,0,限价,SHDDF0_20300226218_SH_33455,DBF,文件扫单,DBF@5631423,8980000931,600318.SH
2020-07-29 09:37:30,20300226218,600834,申通地铁,全成,已结束订单,卖出,11.1,3500,3500,11.11,38885,0,限价,SHDDF0_20300226218_SH_33456,DBF,文件扫单,DBF@5631424,8980000931,600834.SH
2020-07-29 09:37:30,20300226218,002049,紫光国微,全成,已结束订单,卖出,126.75,100,100,126.75,12675,0,限价,SHDDF0_20300226218_SZ_33457,DBF,文件扫单,DBF@5631425,8980000931,002049.SZ
2020-07-29 09:37:30,20300226218,002382,蓝帆医疗,全成,已结束订单,卖出,31.13,900,900,31.18,28062,0,限价,SHDDF0_20300226218_SZ_33458,DBF,文件扫单,DBF@5631426,8980000931,002382.SZ
2020-07-29 09:37:30,20300226218,002425,凯撒文化,全成,已结束订单,卖出,13.4,4000,4000,13.41,53640,0,限价,SHDDF0_20300226218_SZ_33459,DBF,文件扫单,DBF@5631427,8980000931,002425.SZ
2020-07-29 09:37:30,20300226218,603538,美诺华,全成,已结束订单,卖出,44.69,200,200,44.73,8946,0,限价,SHDDF0_20300226218_SH_33460,DBF,文件扫单,DBF@5631428,8980000931,603538.SH
2020-07-29 09:37:30,20300226218,002104,恒宝股份,全成,已结束订单,卖出,10.08,300,300,10.08,3024,0,限价,SHDDF0_20300226218_SZ_33461,DBF,文件扫单,DBF@5631429,8980000931,002104.SZ
2020-07-29 09:37:30,20300226218,300085,银之杰,全成,已结束订单,卖出,21.17,300,300,21.18,6354,0,限价,SHDDF0_20300226218_SZ_33462,DBF,文件扫单,DBF@5631430,8980000931,300085.SZ
2020-07-29 09:37:30,20300226218,300149,量子生物,全成,已结束订单,卖出,19.21,200,200,19.21,3842,0,限价,SHDDF0_20300226218_SZ_33463,DBF,文件扫单,DBF@5631431,8980000931,300149.SZ
2020-07-29 09:37:30,20300226218,300316,晶盛机电,全成,已结束订单,卖出,24.05,1400,1400,24.12,33768,0,限价,SHDDF0_20300226218_SZ_33464,DBF,文件扫单,DBF@5631432,8980000931,300316.SZ
2020-07-29 09:37:30,20300226218,603915,国茂股份,全成,已结束订单,买入,20.12,100,100,20.11,2011,0,限价,SHDDF0_20300226218_SH_33465,DBF,文件扫单,DBF@5631433,8980000931,603915.SH
2020-07-29 09:37:30,20300226218,600490,鹏欣资源,全撤,已结束订单,买入,4.09,10400,0,0,0,10400,限价,SHDDF0_20300226218_SH_33466,DBF,文件扫单,DBF@5631434,8980000931,600490.SH
2020-07-29 09:37:30,20300226218,000786,北新建材,全成,已结束订单,买入,29.47,500,500,29.47,14735,0,限价,SHDDF0_20300226218_SZ_33467,DBF,文件扫单,DBF@5631435,8980000931,000786.SZ
2020-07-29 09:37:30,20300226218,300758,七彩化学,全撤,已结束订单,买入,27.23,700,0,0,0,700,限价,SHDDF0_20300226218_SZ_33468,DBF,文件扫单,DBF@5631436,8980000931,300758.SZ
2020-07-29 09:37:30,20300226218,002157,正邦科技,全成,已结束订单,买入,21.17,14400,14400,21.17,304848,0,限价,SHDDF0_20300226218_SZ_33469,DBF,文件扫单,DBF@5631437,8980000931,002157.SZ
2020-07-29 09:37:30,20300226218,300031,宝通科技,全成,已结束订单,买入,28.49,1400,1400,28.49,39886,0,限价,SHDDF0_20300226218_SZ_33470,DBF,文件扫单,DBF@5631438,8980000931,300031.SZ
2020-07-29 09:37:30,20300226218,603043,广州酒家,全成,已结束订单,买入,37.52,200,200,37.485,7497,0,限价,SHDDF0_20300226218_SH_33471,DBF,文件扫单,DBF@5631439,8980000931,603043.SH
2020-07-29 09:37:31,20300226218,000603,盛达资源,全成,已结束订单,买入,19.11,600,600,19.08,11448,0,限价,SHDDF0_20300226218_SZ_33532,DBF,文件扫单,DBF@5631440,8980000931,000603.SZ
2020-07-29 09:37:31,20300226218,000639,西王食品,全成,已结束订单,买入,6.29,3800,3800,6.29,23902,0,限价,SHDDF0_20300226218_SZ_33533,DBF,文件扫单,DBF@5631441,8980000931,000639.SZ
2020-07-29 09:37:31,20300226218,603718,海利生物,全成,已结束订单,买入,42.22,300,300,42.2,12660,0,限价,SHDDF0_20300226218_SH_33534,DBF,文件扫单,DBF@5631442,8980000931,603718.SH
2020-07-29 09:37:31,20300226218,300386,飞天诚信,全成,已结束订单,买入,23.52,2700,2700,23.51,63477,0,限价,SHDDF0_20300226218_SZ_33535,DBF,文件扫单,DBF@5631443,8980000931,300386.SZ
2020-07-29 09:37:31,20300226218,300677,英科医疗,全成,已结束订单,买入,175.16,600,600,175,105000,0,限价,SHDDF0_20300226218_SZ_33536,DBF,文件扫单,DBF@5631444,8980000931,300677.SZ
2020-07-29 09:37:36,20300226218,600131,国网信通,全成,已结束订单,卖出,19.99,400,400,19.99,7996,0,限价,SHDDF0_20300226218_SH_33745,DBF,文件扫单,DBF@5631445,8980000931,600131.SH
2020-07-29 09:37:36,20300226218,600318,新力金融,全成,已结束订单,卖出,11.13,200,200,11.14,2228,0,限价,SHDDF0_20300226218_SH_33746,DBF,文件扫单,DBF@5631446,8980000931,600318.SH
2020-07-29 09:37:36,20300226218,600834,申通地铁,全成,已结束订单,卖出,11.1,300,300,11.12,3336,0,限价,SHDDF0_20300226218_SH_33747,DBF,文件扫单,DBF@5631447,8980000931,600834.SH
2020-07-29 09:37:36,20300226218,002049,紫光国微,全成,已结束订单,卖出,126.92,400,400,126.92,50768,0,限价,SHDDF0_20300226218_SZ_33748,DBF,文件扫单,DBF@5631448,8980000931,002049.SZ
2020-07-29 09:37:36,20300226218,002382,蓝帆医疗,全成,已结束订单,卖出,31.16,1800,1800,31.19,56142,0,限价,SHDDF0_20300226218_SZ_33749,DBF,文件扫单,DBF@5631449,8980000931,002382.SZ
2020-07-29 09:37:36,20300226218,002425,凯撒文化,全成,已结束订单,卖出,13.41,6800,6800,13.41,91188,0,限价,SHDDF0_20300226218_SZ_33750,DBF,文件扫单,DBF@5631450,8980000931,002425.SZ
2020-07-29 09:37:36,20300226218,300316,晶盛机电,全成,已结束订单,卖出,24.1,600,600,24.1,14460,0,限价,SHDDF0_20300226218_SZ_33751,DBF,文件扫单,DBF@5631451,8980000931,300316.SZ
2020-07-29 09:37:36,20300226218,002104,恒宝股份,全成,已结束订单,卖出,10.06,4100,4100,10.06,41246,0,限价,SHDDF0_20300226218_SZ_33752,DBF,文件扫单,DBF@5631452,8980000931,002104.SZ
2020-07-29 09:37:36,20300226218,300085,银之杰,全成,已结束订单,卖出,21.16,700,700,21.18,14826,0,限价,SHDDF0_20300226218_SZ_33753,DBF,文件扫单,DBF@5631453,8980000931,300085.SZ
2020-07-29 09:37:36,20300226218,300149,量子生物,全撤,已结束订单,卖出,19.22,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_33754,DBF,文件扫单,DBF@5631454,8980000931,300149.SZ
2020-07-29 09:37:36,20300226218,300148,天舟文化,全成,已结束订单,卖出,4.9,10200,10200,4.9,49980,0,限价,SHDDF0_20300226218_SZ_33755,DBF,文件扫单,DBF@5631455,8980000931,300148.SZ
