时间,账户,代码,名称,状态,完成状态,买卖,委托价,委托量,成交量,成交均价,成交额,撤单量,类别,订单号,算法ID,来源,来源ID,Cats账户,SymbolFull
2020-07-30 09:37:27,20300226218,603043,广州酒家,全成,已结束订单,卖出,38.12,200,200,38.12,7624,0,限价,SHDDF0_20300226218_SH_36577,DBF,文件扫单,DBF@5640251,8980000931,603043.SH
2020-07-30 09:37:27,20300226218,000584,哈工智能,全成,已结束订单,卖出,7.36,19800,19800,7.36197,145767.006,0,限价,SHDDF0_20300226218_SZ_36578,DBF,文件扫单,DBF@5640252,8980000931,000584.SZ
2020-07-30 09:37:27,20300226218,000592,平潭发展,全成,已结束订单,卖出,3.61,60600,60600,3.61,218766,0,限价,SHDDF0_20300226218_SZ_36579,DBF,文件扫单,DBF@5640253,8980000931,000592.SZ
2020-07-30 09:37:27,20300226218,001696,宗申动力,全成,已结束订单,卖出,9.78,10500,10500,9.78,102690,0,限价,SHDDF0_20300226218_SZ_36580,DBF,文件扫单,DBF@5640254,8980000931,001696.SZ
2020-07-30 09:37:27,20300226218,002352,顺丰控股,全成,已结束订单,卖出,70.09,200,200,70.09,14018,0,限价,SHDDF0_20300226218_SZ_36581,DBF,文件扫单,DBF@5640255,8980000931,002352.SZ
2020-07-30 09:37:27,20300226218,300386,飞天诚信,全撤,已结束订单,卖出,24.19,1500,0,0,0,1500,限价,SHDDF0_20300226218_SZ_36582,DBF,文件扫单,DBF@5640256,8980000931,300386.SZ
2020-07-30 09:37:27,20300226218,002548,金新农,全撤,已结束订单,卖出,10.96,8800,0,0,0,8800,限价,SHDDF0_20300226218_SZ_36583,DBF,文件扫单,DBF@5640257,8980000931,002548.SZ
2020-07-30 09:37:27,20300226218,300315,掌趣科技,全成,已结束订单,卖出,9.37,14100,14100,9.37,132117,0,限价,SHDDF0_20300226218_SZ_36584,DBF,文件扫单,DBF@5640258,8980000931,300315.SZ
2020-07-30 09:37:27,20300226218,600326,西藏天路,全撤,已结束订单,卖出,10.72,12100,0,0,0,12100,限价,SHDDF0_20300226218_SH_36585,DBF,文件扫单,DBF@5640259,8980000931,600326.SH
2020-07-30 09:37:27,20300226218,000786,北新建材,全成,已结束订单,卖出,31.45,100,100,31.46,3146,0,限价,SHDDF0_20300226218_SZ_36586,DBF,文件扫单,DBF@5640260,8980000931,000786.SZ
2020-07-30 09:37:27,20300226218,002415,海康威视,全成,已结束订单,卖出,37.58,4100,4100,37.609512,154198.9992,0,限价,SHDDF0_20300226218_SZ_36587,DBF,文件扫单,DBF@5640261,8980000931,002415.SZ
2020-07-30 09:37:27,20300226218,300293,蓝英装备,全撤,已结束订单,卖出,25.1,5100,0,0,0,5100,限价,SHDDF0_20300226218_SZ_36588,DBF,文件扫单,DBF@5640262,8980000931,300293.SZ
2020-07-30 09:37:27,20300226218,600645,中源协和,全撤,已结束订单,卖出,26.37,1100,0,0,0,1100,限价,SHDDF0_20300226218_SH_36589,DBF,文件扫单,DBF@5640263,8980000931,600645.SH
2020-07-30 09:37:27,20300226218,603915,国茂股份,全成,已结束订单,卖出,21.03,400,400,21.03,8412,0,限价,SHDDF0_20300226218_SH_36590,DBF,文件扫单,DBF@5640264,8980000931,603915.SH
2020-07-30 09:37:28,20300226218,300327,中颖电子,全成,已结束订单,买入,36.24,3100,3100,36.24,112344,0,限价,SHDDF0_20300226218_SZ_36680,DBF,文件扫单,DBF@5640265,8980000931,300327.SZ
2020-07-30 09:37:28,20300226218,300366,创意信息,全成,已结束订单,买入,14.12,6800,6800,14.12,96016,0,限价,SHDDF0_20300226218_SZ_36681,DBF,文件扫单,DBF@5640266,8980000931,300366.SZ
2020-07-30 09:37:28,20300226218,000070,特发信息,全成,已结束订单,买入,11.72,4900,4900,11.716327,57410.0023,0,限价,SHDDF0_20300226218_SZ_36682,DBF,文件扫单,DBF@5640267,8980000931,000070.SZ
2020-07-30 09:37:28,20300226218,002449,国星光电,全成,已结束订单,买入,14.36,3600,3600,14.347778,51652.0008,0,限价,SHDDF0_20300226218_SZ_36683,DBF,文件扫单,DBF@5640268,8980000931,002449.SZ
2020-07-30 09:37:28,20300226218,300194,福安药业,全成,已结束订单,买入,6.28,15600,15600,6.279038,97952.9928,0,限价,SHDDF0_20300226218_SZ_36684,DBF,文件扫单,DBF@5640269,8980000931,300194.SZ
2020-07-30 09:37:28,20300226218,300464,星徽精密,全撤,已结束订单,买入,24.37,1700,0,0,0,1700,限价,SHDDF0_20300226218_SZ_36685,DBF,文件扫单,DBF@5640270,8980000931,300464.SZ
2020-07-30 09:37:28,20300226218,300629,新劲刚,全成,已结束订单,买入,31.34,1300,1300,31.276923,40659.9999,0,限价,SHDDF0_20300226218_SZ_36686,DBF,文件扫单,DBF@5640271,8980000931,300629.SZ
2020-07-30 09:37:28,20300226218,600161,天坛生物,全成,已结束订单,买入,47.4,3300,3300,47.39,156387,0,限价,SHDDF0_20300226218_SH_36687,DBF,文件扫单,DBF@5640272,8980000931,600161.SH
2020-07-30 09:37:28,20300226218,000400,许继电气,全成,已结束订单,买入,16,20100,20100,16,321600,0,限价,SHDDF0_20300226218_SZ_36688,DBF,文件扫单,DBF@5640273,8980000931,000400.SZ
2020-07-30 09:37:28,20300226218,300177,中海达,全成,已结束订单,买入,11.43,1500,1500,11.42,17130,0,限价,SHDDF0_20300226218_SZ_36689,DBF,文件扫单,DBF@5640274,8980000931,300177.SZ
2020-07-30 09:37:28,20300226218,002028,思源电气,全成,已结束订单,买入,27.37,2600,2600,27.37,71162,0,限价,SHDDF0_20300226218_SZ_36690,DBF,文件扫单,DBF@5640275,8980000931,002028.SZ
2020-07-30 09:37:28,20300226218,300303,聚飞光电,全成,已结束订单,买入,7.16,9700,9700,7.16,69452,0,限价,SHDDF0_20300226218_SZ_36691,DBF,文件扫单,DBF@5640276,8980000931,300303.SZ
2020-07-30 09:37:28,20300226218,002887,绿茵生态,全成,已结束订单,买入,14.93,1900,1900,14.93,28367,0,限价,SHDDF0_20300226218_SZ_36692,DBF,文件扫单,DBF@5640277,8980000931,002887.SZ
2020-07-30 09:37:28,20300226218,300009,安科生物,全成,已结束订单,买入,21.38,8500,8500,21.33,181305,0,限价,SHDDF0_20300226218_SZ_36693,DBF,文件扫单,DBF@5640278,8980000931,300009.SZ
2020-07-30 09:37:28,20300226218,300323,华灿光电,部撤,已结束订单,买入,9.42,4100,1600,9.42,15072,2500,限价,SHDDF0_20300226218_SZ_36694,DBF,文件扫单,DBF@5640279,8980000931,300323.SZ
2020-07-30 09:37:28,20300226218,300599,雄塑科技,全成,已结束订单,买入,15.07,3300,3300,15.05,49665,0,限价,SHDDF0_20300226218_SZ_36695,DBF,文件扫单,DBF@5640280,8980000931,300599.SZ
2020-07-30 09:37:28,20300226218,603669,灵康药业,全成,已结束订单,买入,10.12,9700,9700,10.11,98067,0,限价,SHDDF0_20300226218_SH_36696,DBF,文件扫单,DBF@5640281,8980000931,603669.SH
2020-07-30 09:37:28,20300226218,002688,金河生物,全成,已结束订单,买入,8.93,17000,17000,8.92,151640,0,限价,SHDDF0_20300226218_SZ_36697,DBF,文件扫单,DBF@5640282,8980000931,002688.SZ
2020-07-30 09:37:28,20300226218,300427,红相股份,全成,已结束订单,买入,25.43,200,200,25.43,5086,0,限价,SHDDF0_20300226218_SZ_36698,DBF,文件扫单,DBF@5640283,8980000931,300427.SZ
2020-07-30 09:37:28,20300226218,300740,御家汇,全成,已结束订单,买入,21.68,400,400,21.635,8654,0,限价,SHDDF0_20300226218_SZ_36699,DBF,文件扫单,DBF@5640284,8980000931,300740.SZ
2020-07-30 09:37:29,20300226218,300053,欧比特,全成,已结束订单,买入,12.16,4400,4400,12.138409,53408.9996,0,限价,SHDDF0_20300226218_SZ_36763,DBF,文件扫单,DBF@5640285,8980000931,300053.SZ
2020-07-30 09:37:29,20300226218,300148,天舟文化,全撤,已结束订单,买入,5.6,95500,0,0,0,95500,限价,SHDDF0_20300226218_SZ_36764,DBF,文件扫单,DBF@5640286,8980000931,300148.SZ
2020-07-30 09:37:29,20300226218,002639,雪人股份,全成,已结束订单,买入,8.12,18600,18600,8.12,151032,0,限价,SHDDF0_20300226218_SZ_36765,DBF,文件扫单,DBF@5640287,8980000931,002639.SZ
2020-07-30 09:37:29,20300226218,002653,海思科,全撤,已结束订单,买入,27.65,300,0,0,0,300,限价,SHDDF0_20300226218_SZ_36766,DBF,文件扫单,DBF@5640288,8980000931,002653.SZ
2020-07-30 09:37:29,20300226218,002935,天奥电子,部撤,已结束订单,买入,28.77,800,100,28.77,2877,700,限价,SHDDF0_20300226218_SZ_36767,DBF,文件扫单,DBF@5640289,8980000931,002935.SZ
2020-07-30 09:37:29,20300226218,300109,新开源,全撤,已结束订单,买入,17.29,500,0,0,0,500,限价,SHDDF0_20300226218_SZ_36768,DBF,文件扫单,DBF@5640290,8980000931,300109.SZ
2020-07-30 09:37:29,20300226218,300213,佳讯飞鸿,全成,已结束订单,买入,8.41,6400,6400,8.41,53824,0,限价,SHDDF0_20300226218_SZ_36769,DBF,文件扫单,DBF@5640291,8980000931,300213.SZ
2020-07-30 09:37:29,20300226218,002386,天原集团,全成,已结束订单,买入,6.03,10500,10500,6.03,63315,0,限价,SHDDF0_20300226218_SZ_36770,DBF,文件扫单,DBF@5640292,8980000931,002386.SZ
2020-07-30 09:37:29,20300226218,603208,江山欧派,全成,已结束订单,买入,132.93,100,100,132.73,13273,0,限价,SHDDF0_20300226218_SH_36771,DBF,文件扫单,DBF@5640293,8980000931,603208.SH
2020-07-30 09:37:29,20300226218,300300,汉鼎宇佑,全成,已结束订单,买入,6.42,3000,3000,6.42,19260,0,限价,SHDDF0_20300226218_SZ_36772,DBF,文件扫单,DBF@5640294,8980000931,300300.SZ
2020-07-30 09:37:29,20300226218,300612,宣亚国际,全成,已结束订单,买入,37.11,700,700,37.024286,25917.0002,0,限价,SHDDF0_20300226218_SZ_36773,DBF,文件扫单,DBF@5640295,8980000931,300612.SZ
2020-07-30 09:37:29,20300226218,300204,舒泰神,全成,已结束订单,买入,12.98,4200,4200,12.975714,54497.9988,0,限价,SHDDF0_20300226218_SZ_36774,DBF,文件扫单,DBF@5640296,8980000931,300204.SZ
2020-07-30 09:37:29,20300226218,600973,宝胜股份,全撤,已结束订单,买入,4.59,17300,0,0,0,17300,限价,SHDDF0_20300226218_SH_36775,DBF,文件扫单,DBF@5640297,8980000931,600973.SH
2020-07-30 09:37:29,20300226218,601108,财通证券,全成,已结束订单,买入,15.3,23400,23400,15.265812,357220.0008,0,限价,SHDDF0_20300226218_SH_36776,DBF,文件扫单,DBF@5640298,8980000931,601108.SH
2020-07-30 09:37:29,20300226218,603803,瑞斯康达,全成,已结束订单,买入,12.49,2900,2900,12.48,36192,0,限价,SHDDF0_20300226218_SH_36777,DBF,文件扫单,DBF@5640299,8980000931,603803.SH
2020-07-30 09:37:29,20300226218,002020,京新药业,全成,已结束订单,买入,14.93,2800,2800,14.92,41776,0,限价,SHDDF0_20300226218_SZ_36778,DBF,文件扫单,DBF@5640300,8980000931,002020.SZ
2020-07-30 09:37:29,20300226218,002866,传艺科技,全撤,已结束订单,买入,19.31,5100,0,0,0,5100,限价,SHDDF0_20300226218_SZ_36779,DBF,文件扫单,DBF@5640301,8980000931,002866.SZ
2020-07-30 09:37:29,20300226218,603167,渤海轮渡,全成,已结束订单,买入,8.45,6600,6600,8.449697,55768.0002,0,限价,SHDDF0_20300226218_SH_36780,DBF,文件扫单,DBF@5640302,8980000931,603167.SH
2020-07-30 09:37:29,20300226218,000591,太阳能,全成,已结束订单,买入,4.32,47600,47600,4.32,205632,0,限价,SHDDF0_20300226218_SZ_36781,DBF,文件扫单,DBF@5640303,8980000931,000591.SZ
2020-07-30 09:37:29,20300226218,300182,捷成股份,全成,已结束订单,买入,4.99,45900,45900,4.99,229041,0,限价,SHDDF0_20300226218_SZ_36782,DBF,文件扫单,DBF@5640304,8980000931,300182.SZ
2020-07-30 09:37:35,20300226218,002548,金新农,全成,已结束订单,卖出,10.94,5900,5900,10.95,64605,0,限价,SHDDF0_20300226218_SZ_37143,DBF,文件扫单,DBF@5640305,8980000931,002548.SZ
2020-07-30 09:37:35,20300226218,300315,掌趣科技,全撤,已结束订单,卖出,9.37,5000,0,0,0,5000,限价,SHDDF0_20300226218_SZ_37144,DBF,文件扫单,DBF@5640306,8980000931,300315.SZ
2020-07-30 09:37:35,20300226218,600326,西藏天路,全撤,已结束订单,卖出,10.69,6400,0,0,0,6400,限价,SHDDF0_20300226218_SH_37145,DBF,文件扫单,DBF@5640307,8980000931,600326.SH
2020-07-30 09:37:35,20300226218,000786,北新建材,全成,已结束订单,卖出,31.45,200,200,31.45,6290,0,限价,SHDDF0_20300226218_SZ_37146,DBF,文件扫单,DBF@5640308,8980000931,000786.SZ
2020-07-30 09:37:35,20300226218,603915,国茂股份,全成,已结束订单,卖出,21,500,500,21.01,10505,0,限价,SHDDF0_20300226218_SH_37147,DBF,文件扫单,DBF@5640309,8980000931,603915.SH
2020-07-30 09:37:35,20300226218,002415,海康威视,全成,已结束订单,卖出,37.55,600,600,37.61,22566,0,限价,SHDDF0_20300226218_SZ_37148,DBF,文件扫单,DBF@5640310,8980000931,002415.SZ
2020-07-30 09:37:35,20300226218,300293,蓝英装备,全撤,已结束订单,卖出,25.04,2600,0,0,0,2600,限价,SHDDF0_20300226218_SZ_37149,DBF,文件扫单,DBF@5640311,8980000931,300293.SZ
2020-07-30 09:37:35,20300226218,600645,中源协和,全成,已结束订单,卖出,26.28,1100,1100,26.297273,28927.0003,0,限价,SHDDF0_20300226218_SH_37150,DBF,文件扫单,DBF@5640312,8980000931,600645.SH
2020-07-30 09:37:35,20300226218,002013,中航机电,全成,已结束订单,卖出,10.62,400,400,10.63,4252,0,限价,SHDDF0_20300226218_SZ_37152,DBF,文件扫单,DBF@5640313,8980000931,002013.SZ
2020-07-30 09:37:35,20300226218,002163,海南发展,全成,已结束订单,卖出,14.96,1400,1400,14.96,20944,0,限价,SHDDF0_20300226218_SZ_37153,DBF,文件扫单,DBF@5640314,8980000931,002163.SZ
2020-07-30 09:37:35,20300226218,300202,聚龙股份,全成,已结束订单,卖出,14.27,3100,3100,14.28,44268,0,限价,SHDDF0_20300226218_SZ_37154,DBF,文件扫单,DBF@5640315,8980000931,300202.SZ
2020-07-30 09:37:35,20300226218,600201,生物股份,全成,已结束订单,卖出,28.42,1300,1300,28.44,36972,0,限价,SHDDF0_20300226218_SH_37155,DBF,文件扫单,DBF@5640316,8980000931,600201.SH
2020-07-30 09:37:35,20300226218,000987,越秀金控,全成,已结束订单,卖出,22.94,1000,1000,22.95,22950,0,限价,SHDDF0_20300226218_SZ_37157,DBF,文件扫单,DBF@5640317,8980000931,000987.SZ
2020-07-30 09:37:35,20300226218,000733,振华科技,全成,已结束订单,卖出,37.78,1900,1900,37.78,71782,0,限价,SHDDF0_20300226218_SZ_37160,DBF,文件扫单,DBF@5640318,8980000931,000733.SZ
2020-07-30 09:37:35,20300226218,002352,顺丰控股,全撤,已结束订单,卖出,70.17,900,0,0,0,900,限价,SHDDF0_20300226218_SZ_37161,DBF,文件扫单,DBF@5640319,8980000931,002352.SZ
2020-07-30 09:37:35,20300226218,300386,飞天诚信,全成,已结束订单,卖出,24.11,2000,2000,24.1145,48229,0,限价,SHDDF0_20300226218_SZ_37162,DBF,文件扫单,DBF@5640320,8980000931,300386.SZ
2020-07-30 09:37:35,20300226218,603043,广州酒家,全成,已结束订单,卖出,38.02,500,500,38.05,19025,0,限价,SHDDF0_20300226218_SH_37163,DBF,文件扫单,DBF@5640321,8980000931,603043.SH
2020-07-30 09:37:35,20300226218,000584,哈工智能,全成,已结束订单,卖出,7.37,8000,8000,7.37,58960,0,限价,SHDDF0_20300226218_SZ_37164,DBF,文件扫单,DBF@5640322,8980000931,000584.SZ
2020-07-30 09:37:35,20300226218,600161,天坛生物,全成,已结束订单,买入,47.54,1500,1500,47.52,71280,0,限价,SHDDF0_20300226218_SH_37165,DBF,文件扫单,DBF@5640323,8980000931,600161.SH
2020-07-30 09:37:35,20300226218,000400,许继电气,全撤,已结束订单,买入,16,6800,0,0,0,6800,限价,SHDDF0_20300226218_SZ_37166,DBF,文件扫单,DBF@5640324,8980000931,000400.SZ
2020-07-30 09:37:35,20300226218,300177,中海达,全成,已结束订单,买入,11.43,1600,1600,11.43,18288,0,限价,SHDDF0_20300226218_SZ_37167,DBF,文件扫单,DBF@5640325,8980000931,300177.SZ
2020-07-30 09:37:36,20300226218,300194,福安药业,全成,已结束订单,买入,6.26,15800,15800,6.26,98908,0,限价,SHDDF0_20300226218_SZ_37207,DBF,文件扫单,DBF@5640326,8980000931,300194.SZ
2020-07-30 09:37:36,20300226218,300464,星徽精密,全成,已结束订单,买入,24.45,1400,1400,24.44,34216,0,限价,SHDDF0_20300226218_SZ_37208,DBF,文件扫单,DBF@5640327,8980000931,300464.SZ
2020-07-30 09:37:36,20300226218,300629,新劲刚,全成,已结束订单,买入,31.3,100,100,31.25,3125,0,限价,SHDDF0_20300226218_SZ_37209,DBF,文件扫单,DBF@5640328,8980000931,300629.SZ
2020-07-30 09:37:36,20300226218,002028,思源电气,全成,已结束订单,买入,27.45,7600,7600,27.45,208620,0,限价,SHDDF0_20300226218_SZ_37210,DBF,文件扫单,DBF@5640329,8980000931,002028.SZ
2020-07-30 09:37:36,20300226218,300303,聚飞光电,全成,已结束订单,买入,7.15,7000,7000,7.15,50050,0,限价,SHDDF0_20300226218_SZ_37211,DBF,文件扫单,DBF@5640330,8980000931,300303.SZ
2020-07-30 09:37:36,20300226218,300599,雄塑科技,部撤,已结束订单,买入,15.06,4600,1500,15.058,22587,3100,限价,SHDDF0_20300226218_SZ_37212,DBF,文件扫单,DBF@5640331,8980000931,300599.SZ
2020-07-30 09:37:36,20300226218,603669,灵康药业,全成,已结束订单,买入,10.12,6300,6300,10.09,63567,0,限价,SHDDF0_20300226218_SH_37213,DBF,文件扫单,DBF@5640332,8980000931,603669.SH
2020-07-30 09:37:36,20300226218,002688,金河生物,全成,已结束订单,买入,8.9,10500,10500,8.9,93450,0,限价,SHDDF0_20300226218_SZ_37214,DBF,文件扫单,DBF@5640333,8980000931,002688.SZ
2020-07-30 09:37:36,20300226218,002887,绿茵生态,全成,已结束订单,买入,14.96,3900,3900,14.95,58305,0,限价,SHDDF0_20300226218_SZ_37215,DBF,文件扫单,DBF@5640334,8980000931,002887.SZ
2020-07-30 09:37:36,20300226218,300009,安科生物,全成,已结束订单,买入,21.34,2600,2600,21.3,55380,0,限价,SHDDF0_20300226218_SZ_37216,DBF,文件扫单,DBF@5640335,8980000931,300009.SZ
2020-07-30 09:37:36,20300226218,300323,华灿光电,全撤,已结束订单,买入,9.44,6100,0,0,0,6100,限价,SHDDF0_20300226218_SZ_37217,DBF,文件扫单,DBF@5640336,8980000931,300323.SZ
2020-07-30 09:37:36,20300226218,300053,欧比特,全成,已结束订单,买入,12.15,6200,6200,12.13,75206,0,限价,SHDDF0_20300226218_SZ_37218,DBF,文件扫单,DBF@5640337,8980000931,300053.SZ
2020-07-30 09:37:36,20300226218,300148,天舟文化,部撤,已结束订单,买入,5.61,96000,42500,5.61,238425,53500,限价,SHDDF0_20300226218_SZ_37219,DBF,文件扫单,DBF@5640338,8980000931,300148.SZ
2020-07-30 09:37:36,20300226218,300427,红相股份,全成,已结束订单,买入,25.48,1900,1900,25.48,48412,0,限价,SHDDF0_20300226218_SZ_37220,DBF,文件扫单,DBF@5640339,8980000931,300427.SZ
2020-07-30 09:37:36,20300226218,300740,御家汇,全成,已结束订单,买入,21.64,3200,3200,21.61,69152,0,限价,SHDDF0_20300226218_SZ_37221,DBF,文件扫单,DBF@5640340,8980000931,300740.SZ
2020-07-30 09:37:36,20300226218,300109,新开源,全成,已结束订单,买入,17.3,1200,1200,17.3,20760,0,限价,SHDDF0_20300226218_SZ_37222,DBF,文件扫单,DBF@5640341,8980000931,300109.SZ
2020-07-30 09:37:36,20300226218,300146,汤臣倍健,部撤,已结束订单,买入,22.75,1400,1200,22.75,27300,200,限价,SHDDF0_20300226218_SZ_37223,DBF,文件扫单,DBF@5640342,8980000931,300146.SZ
2020-07-30 09:37:36,20300226218,300213,佳讯飞鸿,全撤,已结束订单,买入,8.4,4100,0,0,0,4100,限价,SHDDF0_20300226218_SZ_37224,DBF,文件扫单,DBF@5640343,8980000931,300213.SZ
2020-07-30 09:37:36,20300226218,002182,云海金属,全成,已结束订单,买入,12.14,14100,14100,12.14,171174,0,限价,SHDDF0_20300226218_SZ_37225,DBF,文件扫单,DBF@5640344,8980000931,002182.SZ
2020-07-30 09:37:37,20300226218,002386,天原集团,全成,已结束订单,买入,6.03,11100,11100,6.02,66822,0,限价,SHDDF0_20300226218_SZ_37313,DBF,文件扫单,DBF@5640345,8980000931,002386.SZ
2020-07-30 09:37:37,20300226218,002639,雪人股份,全成,已结束订单,买入,8.13,18600,18600,8.129516,151208.9976,0,限价,SHDDF0_20300226218_SZ_37314,DBF,文件扫单,DBF@5640346,8980000931,002639.SZ
2020-07-30 09:37:37,20300226218,002653,海思科,全成,已结束订单,买入,27.91,400,400,27.87,11148,0,限价,SHDDF0_20300226218_SZ_37315,DBF,文件扫单,DBF@5640347,8980000931,002653.SZ
2020-07-30 09:37:37,20300226218,002935,天奥电子,全成,已结束订单,买入,28.81,500,500,28.8,14400,0,限价,SHDDF0_20300226218_SZ_37316,DBF,文件扫单,DBF@5640348,8980000931,002935.SZ
2020-07-30 09:37:37,20300226218,300300,汉鼎宇佑,全撤,已结束订单,买入,6.41,5100,0,0,0,5100,限价,SHDDF0_20300226218_SZ_37317,DBF,文件扫单,DBF@5640349,8980000931,300300.SZ
2020-07-30 09:37:37,20300226218,300612,宣亚国际,全成,已结束订单,买入,36.79,500,500,36.79,18395,0,限价,SHDDF0_20300226218_SZ_37318,DBF,文件扫单,DBF@5640350,8980000931,300612.SZ
2020-07-30 09:37:37,20300226218,603208,江山欧派,全成,已结束订单,买入,132.8,100,100,132.65,13265,0,限价,SHDDF0_20300226218_SH_37319,DBF,文件扫单,DBF@5640351,8980000931,603208.SH
2020-07-30 09:37:37,20300226218,601108,财通证券,全成,已结束订单,买入,15.29,19700,19700,15.29,301213,0,限价,SHDDF0_20300226218_SH_37320,DBF,文件扫单,DBF@5640352,8980000931,601108.SH
2020-07-30 09:37:37,20300226218,603803,瑞斯康达,全成,已结束订单,买入,12.49,2000,2000,12.49,24980,0,限价,SHDDF0_20300226218_SH_37321,DBF,文件扫单,DBF@5640353,8980000931,603803.SH
2020-07-30 09:37:37,20300226218,002020,京新药业,全成,已结束订单,买入,14.91,5100,5100,14.91,76041,0,限价,SHDDF0_20300226218_SZ_37322,DBF,文件扫单,DBF@5640354,8980000931,002020.SZ
2020-07-30 09:37:37,20300226218,002866,传艺科技,全撤,已结束订单,买入,19.3,300,0,0,0,300,限价,SHDDF0_20300226218_SZ_37323,DBF,文件扫单,DBF@5640355,8980000931,002866.SZ
2020-07-30 09:37:37,20300226218,300204,舒泰神,全成,已结束订单,买入,12.98,1500,1500,12.96,19440,0,限价,SHDDF0_20300226218_SZ_37324,DBF,文件扫单,DBF@5640356,8980000931,300204.SZ
2020-07-30 09:37:37,20300226218,600200,江苏吴中,全成,已结束订单,买入,7.15,200,200,7.14,1428,0,限价,SHDDF0_20300226218_SH_37325,DBF,文件扫单,DBF@5640357,8980000931,600200.SH
2020-07-30 09:37:37,20300226218,600973,宝胜股份,全成,已结束订单,买入,4.6,24200,24200,4.6,111320,0,限价,SHDDF0_20300226218_SH_37326,DBF,文件扫单,DBF@5640358,8980000931,600973.SH
2020-07-30 09:37:37,20300226218,000591,太阳能,全成,已结束订单,买入,4.3,55200,55200,4.3,237360,0,限价,SHDDF0_20300226218_SZ_37327,DBF,文件扫单,DBF@5640359,8980000931,000591.SZ
2020-07-30 09:37:37,20300226218,300182,捷成股份,全撤,已结束订单,买入,4.99,21500,0,0,0,21500,限价,SHDDF0_20300226218_SZ_37328,DBF,文件扫单,DBF@5640360,8980000931,300182.SZ
2020-07-30 09:37:37,20300226218,603167,渤海轮渡,全撤,已结束订单,买入,8.43,700,0,0,0,700,限价,SHDDF0_20300226218_SH_37329,DBF,文件扫单,DBF@5640361,8980000931,603167.SH
2020-07-30 09:37:37,20300226218,000070,特发信息,全成,已结束订单,买入,11.71,12500,12500,11.7,146250,0,限价,SHDDF0_20300226218_SZ_37330,DBF,文件扫单,DBF@5640362,8980000931,000070.SZ
2020-07-30 09:37:37,20300226218,002449,国星光电,全成,已结束订单,买入,14.35,2600,2600,14.35,37310,0,限价,SHDDF0_20300226218_SZ_37331,DBF,文件扫单,DBF@5640363,8980000931,002449.SZ
2020-07-30 09:37:37,20300226218,300327,中颖电子,全成,已结束订单,买入,36.28,1600,1600,36.28,58048,0,限价,SHDDF0_20300226218_SZ_37332,DBF,文件扫单,DBF@5640364,8980000931,300327.SZ
2020-07-30 09:37:42,20300226218,002352,顺丰控股,全撤,已结束订单,卖出,70.15,1900,0,0,0,1900,限价,SHDDF0_20300226218_SZ_37646,DBF,文件扫单,DBF@5640365,8980000931,002352.SZ
