时间,账户,代码,名称,状态,完成状态,买卖,委托价,委托量,成交量,成交均价,成交额,撤单量,类别,订单号,算法ID,来源,来源ID,Cats账户,SymbolFull
2020-08-05 10:32:06,20300226218,002866,传艺科技,全成,已结束订单,卖出,22.99,200,200,23.01,4602,0,限价,SHDDF0_20300226218_SZ_133826,CSV,文件扫单,CSV@56504011,8980000931,002866.SZ
2020-08-05 10:32:06,20300226218,300118,东方日升,全成,已结束订单,卖出,17.58,2200,2200,17.580455,38677.001,0,限价,SHDDF0_20300226218_SZ_133827,CSV,文件扫单,CSV@56504012,8980000931,300118.SZ
2020-08-05 10:32:06,20300226218,600200,江苏吴中,全成,已结束订单,卖出,7.34,300,300,7.34,2202,0,限价,SHDDF0_20300226218_SH_133828,CSV,文件扫单,CSV@56504013,8980000931,600200.SH
2020-08-05 10:32:06,20300226218,300303,聚飞光电,全成,已结束订单,卖出,7,4400,4400,7,30800,0,限价,SHDDF0_20300226218_SZ_133829,CSV,文件扫单,CSV@56504014,8980000931,300303.SZ
2020-08-05 10:32:06,20300226218,603557,起步股份,全成,已结束订单,卖出,10.43,1100,1100,10.442727,11486.9997,0,限价,SHDDF0_20300226218_SH_133830,CSV,文件扫单,CSV@56504015,8980000931,603557.SH
2020-08-05 10:32:07,20300226218,603718,海利生物,全成,已结束订单,卖出,46.12,100,100,46.14,4614,0,限价,SHDDF0_20300226218_SH_133839,CSV,文件扫单,CSV@56504016,8980000931,603718.SH
2020-08-05 10:32:07,20300226218,002225,濮耐股份,全成,已结束订单,卖出,4.64,8600,8600,4.64,39904,0,限价,SHDDF0_20300226218_SZ_133840,CSV,文件扫单,CSV@56504017,8980000931,002225.SZ
2020-08-05 10:32:07,20300226218,000591,太阳能,全成,已结束订单,卖出,5.43,9400,9400,5.43,51042,0,限价,SHDDF0_20300226218_SZ_133841,CSV,文件扫单,CSV@56504018,8980000931,000591.SZ
2020-08-05 10:32:07,20300226218,002182,云海金属,全成,已结束订单,卖出,12.54,1900,1900,12.55,23845,0,限价,SHDDF0_20300226218_SZ_133842,CSV,文件扫单,CSV@56504019,8980000931,002182.SZ
2020-08-05 10:32:07,20300226218,002688,金河生物,部撤,已结束订单,卖出,8.77,1700,1600,8.77,14032,100,限价,SHDDF0_20300226218_SZ_133843,CSV,文件扫单,CSV@56504020,8980000931,002688.SZ
2020-08-05 10:32:07,20300226218,300091,金通灵,全撤,已结束订单,卖出,3.99,29300,0,0,0,29300,限价,SHDDF0_20300226218_SZ_133844,CSV,文件扫单,CSV@56504021,8980000931,300091.SZ
2020-08-05 10:32:07,20300226218,300323,华灿光电,全成,已结束订单,卖出,10.19,1900,1900,10.2,19380,0,限价,SHDDF0_20300226218_SZ_133845,CSV,文件扫单,CSV@56504022,8980000931,300323.SZ
2020-08-05 10:32:07,20300226218,600531,豫光金铅,全撤,已结束订单,卖出,6.56,8200,0,0,0,8200,限价,SHDDF0_20300226218_SH_133846,CSV,文件扫单,CSV@56504023,8980000931,600531.SH
2020-08-05 10:32:07,20300226218,002570,贝因美,全成,已结束订单,卖出,8.37,3300,3300,8.37,27621,0,限价,SHDDF0_20300226218_SZ_133847,CSV,文件扫单,CSV@56504024,8980000931,002570.SZ
2020-08-05 10:32:07,20300226218,002449,国星光电,全成,已结束订单,卖出,14.16,2200,2200,14.16,31152,0,限价,SHDDF0_20300226218_SZ_133848,CSV,文件扫单,CSV@56504025,8980000931,002449.SZ
2020-08-05 10:32:08,20300226218,300083,创世纪,全成,已结束订单,卖出,10.18,1300,1300,10.199231,13259.0003,0,限价,SHDDF0_20300226218_SZ_133857,CSV,文件扫单,CSV@56504026,8980000931,300083.SZ
2020-08-05 10:32:08,20300226218,601607,上海医药,全成,已结束订单,买入,24.01,24000,24000,23.99,575760,0,限价,SHDDF0_20300226218_SH_133858,CSV,文件扫单,CSV@56504027,8980000931,601607.SH
2020-08-05 10:32:08,20300226218,300551,古鳌科技,全成,已结束订单,买入,29.65,100,100,29.62,2962,0,限价,SHDDF0_20300226218_SZ_133859,CSV,文件扫单,CSV@56504028,8980000931,300551.SZ
2020-08-05 10:32:08,20300226218,000875,吉电股份,全成,已结束订单,买入,4.35,49000,49000,4.35,213150,0,限价,SHDDF0_20300226218_SZ_133860,CSV,文件扫单,CSV@56504029,8980000931,000875.SZ
2020-08-05 10:32:08,20300226218,600633,浙数文化,全成,已结束订单,买入,12.03,1600,1600,12.02,19232,0,限价,SHDDF0_20300226218_SH_133861,CSV,文件扫单,CSV@56504030,8980000931,600633.SH
2020-08-05 10:32:08,20300226218,300677,英科医疗,全成,已结束订单,买入,173.24,100,100,173.14,17314,0,限价,SHDDF0_20300226218_SZ_133862,CSV,文件扫单,CSV@56504031,8980000931,300677.SZ
2020-08-05 10:32:08,20300226218,002519,银河电子,全撤,已结束订单,买入,4.92,18100,0,0,0,18100,限价,SHDDF0_20300226218_SZ_133863,CSV,文件扫单,CSV@56504032,8980000931,002519.SZ
2020-08-05 10:32:08,20300226218,600165,新日恒力,全成,已结束订单,买入,7.83,5100,5100,7.83,39933,0,限价,SHDDF0_20300226218_SH_133864,CSV,文件扫单,CSV@56504033,8980000931,600165.SH
2020-08-05 10:32:12,20300226218,300323,华灿光电,全成,已结束订单,卖出,10.19,1100,1100,10.22,11242,0,限价,SHDDF0_20300226218_SZ_133946,CSV,文件扫单,CSV@56504050,8980000931,300323.SZ
2020-08-05 10:32:12,20300226218,600531,豫光金铅,全成,已结束订单,卖出,6.55,10000,10000,6.55,65500,0,限价,SHDDF0_20300226218_SH_133947,CSV,文件扫单,CSV@56504051,8980000931,600531.SH
2020-08-05 10:32:12,20300226218,002449,国星光电,全成,已结束订单,卖出,14.16,3200,3200,14.165,45328,0,限价,SHDDF0_20300226218_SZ_133948,CSV,文件扫单,CSV@56504052,8980000931,002449.SZ
2020-08-05 10:32:13,20300226218,000786,北新建材,全成,已结束订单,卖出,30.82,700,700,30.84,21588,0,限价,SHDDF0_20300226218_SZ_133960,CSV,文件扫单,CSV@56504053,8980000931,000786.SZ
2020-08-05 10:32:13,20300226218,002371,北方华创,全成,已结束订单,卖出,217.02,100,100,217.18,21718,0,限价,SHDDF0_20300226218_SZ_133961,CSV,文件扫单,CSV@56504054,8980000931,002371.SZ
2020-08-05 10:32:13,20300226218,300618,寒锐钴业,全成,已结束订单,卖出,80.32,400,400,80.41,32164,0,限价,SHDDF0_20300226218_SZ_133962,CSV,文件扫单,CSV@56504055,8980000931,300618.SZ
2020-08-05 10:32:13,20300226218,300366,创意信息,全成,已结束订单,卖出,17.45,300,300,17.45,5235,0,限价,SHDDF0_20300226218_SZ_133963,CSV,文件扫单,CSV@56504056,8980000931,300366.SZ
2020-08-05 10:32:13,20300226218,601108,财通证券,全成,已结束订单,卖出,15.35,9700,9700,15.35,148895,0,限价,SHDDF0_20300226218_SH_133964,CSV,文件扫单,CSV@56504057,8980000931,601108.SH
2020-08-05 10:32:13,20300226218,600490,鹏欣资源,全成,已结束订单,卖出,4.4,8900,8900,4.4,39160,0,限价,SHDDF0_20300226218_SH_133965,CSV,文件扫单,CSV@56504058,8980000931,600490.SH
2020-08-05 10:32:13,20300226218,000733,振华科技,全成,已结束订单,卖出,39.39,1300,1300,39.39,51207,0,限价,SHDDF0_20300226218_SZ_133966,CSV,文件扫单,CSV@56504059,8980000931,000733.SZ
2020-08-05 10:32:13,20300226218,600601,方正科技,全成,已结束订单,卖出,5.25,6600,6600,5.26,34716,0,限价,SHDDF0_20300226218_SH_133967,CSV,文件扫单,CSV@56504060,8980000931,600601.SH
2020-08-05 10:32:13,20300226218,300219,鸿利智汇,全撤,已结束订单,卖出,12.07,200,0,0,0,200,限价,SHDDF0_20300226218_SZ_133968,CSV,文件扫单,CSV@56504061,8980000931,300219.SZ
2020-08-05 10:32:13,20300226218,300464,星徽精密,全成,已结束订单,卖出,28.97,100,100,28.99,2899,0,限价,SHDDF0_20300226218_SZ_133969,CSV,文件扫单,CSV@56504062,8980000931,300464.SZ
2020-08-05 10:32:14,20300226218,600200,江苏吴中,全成,已结束订单,卖出,7.34,1000,1000,7.34,7340,0,限价,SHDDF0_20300226218_SH_133977,CSV,文件扫单,CSV@56504063,8980000931,600200.SH
2020-08-05 10:32:14,20300226218,002866,传艺科技,全成,已结束订单,卖出,22.99,600,600,23.01,13806,0,限价,SHDDF0_20300226218_SZ_133978,CSV,文件扫单,CSV@56504064,8980000931,002866.SZ
2020-08-05 10:32:14,20300226218,300118,东方日升,全成,已结束订单,卖出,17.57,2100,2100,17.580476,36918.9996,0,限价,SHDDF0_20300226218_SZ_133979,CSV,文件扫单,CSV@56504065,8980000931,300118.SZ
2020-08-05 10:32:14,20300226218,603557,起步股份,全成,已结束订单,卖出,10.43,400,400,10.44,4176,0,限价,SHDDF0_20300226218_SH_133980,CSV,文件扫单,CSV@56504066,8980000931,603557.SH
2020-08-05 10:32:14,20300226218,603718,海利生物,全成,已结束订单,卖出,46.09,400,400,46.13,18452,0,限价,SHDDF0_20300226218_SH_133981,CSV,文件扫单,CSV@56504067,8980000931,603718.SH
2020-08-05 10:32:14,20300226218,300303,聚飞光电,部撤,已结束订单,卖出,7,9200,7416,7,51912,1784,限价,SHDDF0_20300226218_SZ_133982,CSV,文件扫单,CSV@56504068,8980000931,300303.SZ
2020-08-05 10:32:14,20300226218,002688,金河生物,全成,已结束订单,卖出,8.76,300,300,8.76,2628,0,限价,SHDDF0_20300226218_SZ_133983,CSV,文件扫单,CSV@56504069,8980000931,002688.SZ
2020-08-05 10:32:14,20300226218,000591,太阳能,全成,已结束订单,卖出,5.44,8300,8300,5.44,45152,0,限价,SHDDF0_20300226218_SZ_133984,CSV,文件扫单,CSV@56504070,8980000931,000591.SZ
2020-08-05 10:32:14,20300226218,002182,云海金属,全成,已结束订单,卖出,12.55,2200,2200,12.553636,27617.9992,0,限价,SHDDF0_20300226218_SZ_133985,CSV,文件扫单,CSV@56504071,8980000931,002182.SZ
2020-08-05 10:32:14,20300226218,300551,古鳌科技,全成,已结束订单,买入,29.64,200,200,29.615,5923,0,限价,SHDDF0_20300226218_SZ_133986,CSV,文件扫单,CSV@56504072,8980000931,300551.SZ
2020-08-05 10:32:14,20300226218,300770,新媒股份,全成,已结束订单,买入,118.01,100,100,117.91,11791,0,限价,SHDDF0_20300226218_SZ_133987,CSV,文件扫单,CSV@56504073,8980000931,300770.SZ
2020-08-05 10:32:14,20300226218,002539,云图控股,全成,已结束订单,买入,7.55,200,200,7.55,1510,0,限价,SHDDF0_20300226218_SZ_133996,CSV,文件扫单,CSV@56504074,8980000931,002539.SZ
2020-08-05 10:32:14,20300226218,002190,成飞集成,全成,已结束订单,买入,24.82,100,100,24.81,2481,0,限价,SHDDF0_20300226218_SZ_133997,CSV,文件扫单,CSV@56504075,8980000931,002190.SZ
2020-08-05 10:32:14,20300226218,002930,宏川智慧,全撤,已结束订单,买入,23.34,300,0,0,0,300,限价,SHDDF0_20300226218_SZ_133998,CSV,文件扫单,CSV@56504076,8980000931,002930.SZ
2020-08-05 10:32:14,20300226218,603588,高能环境,全成,已结束订单,买入,16.29,1200,1200,16.28,19536,0,限价,SHDDF0_20300226218_SH_133999,CSV,文件扫单,CSV@56504077,8980000931,603588.SH
2020-08-05 10:32:19,20300226218,300366,创意信息,全成,已结束订单,卖出,17.44,600,600,17.45,10470,0,限价,SHDDF0_20300226218_SZ_134073,CSV,文件扫单,CSV@56504103,8980000931,300366.SZ
2020-08-05 10:32:19,20300226218,300629,新劲刚,全成,已结束订单,卖出,31.76,100,100,31.81,3181,0,限价,SHDDF0_20300226218_SZ_134074,CSV,文件扫单,CSV@56504104,8980000931,300629.SZ
2020-08-05 10:32:19,20300226218,600601,方正科技,全成,已结束订单,卖出,5.26,5900,5900,5.26,31034,0,限价,SHDDF0_20300226218_SH_134075,CSV,文件扫单,CSV@56504105,8980000931,600601.SH
2020-08-05 10:32:19,20300226218,601108,财通证券,全成,已结束订单,卖出,15.35,10700,10700,15.35,164245,0,限价,SHDDF0_20300226218_SH_134076,CSV,文件扫单,CSV@56504106,8980000931,601108.SH
2020-08-05 10:32:19,20300226218,002866,传艺科技,全成,已结束订单,卖出,22.99,400,400,23,9200,0,限价,SHDDF0_20300226218_SZ_134077,CSV,文件扫单,CSV@56504107,8980000931,002866.SZ
2020-08-05 10:32:19,20300226218,300118,东方日升,全成,已结束订单,卖出,17.59,1400,1400,17.59,24626,0,限价,SHDDF0_20300226218_SZ_134078,CSV,文件扫单,CSV@56504108,8980000931,300118.SZ
2020-08-05 10:32:20,20300226218,300464,星徽精密,全撤,已结束订单,卖出,28.97,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_134084,CSV,文件扫单,CSV@56504109,8980000931,300464.SZ
2020-08-05 10:32:20,20300226218,600200,江苏吴中,全成,已结束订单,卖出,7.34,400,400,7.34,2936,0,限价,SHDDF0_20300226218_SH_134085,CSV,文件扫单,CSV@56504110,8980000931,600200.SH
2020-08-05 10:32:20,20300226218,300303,聚飞光电,全撤,已结束订单,卖出,7,2400,0,0,0,2400,限价,SHDDF0_20300226218_SZ_134086,CSV,文件扫单,CSV@56504111,8980000931,300303.SZ
2020-08-05 10:32:20,20300226218,300327,中颖电子,全成,已结束订单,卖出,36.33,400,400,36.37,14548,0,限价,SHDDF0_20300226218_SZ_134087,CSV,文件扫单,CSV@56504112,8980000931,300327.SZ
2020-08-05 10:32:20,20300226218,603557,起步股份,全成,已结束订单,卖出,10.43,400,400,10.44,4176,0,限价,SHDDF0_20300226218_SH_134088,CSV,文件扫单,CSV@56504113,8980000931,603557.SH
2020-08-05 10:32:20,20300226218,603718,海利生物,全成,已结束订单,卖出,46.08,600,600,46.11,27666,0,限价,SHDDF0_20300226218_SH_134089,CSV,文件扫单,CSV@56504114,8980000931,603718.SH
2020-08-05 10:32:20,20300226218,000591,太阳能,全成,已结束订单,卖出,5.44,9100,9100,5.44,49504,0,限价,SHDDF0_20300226218_SZ_134090,CSV,文件扫单,CSV@56504115,8980000931,000591.SZ
2020-08-05 10:32:20,20300226218,002182,云海金属,全成,已结束订单,卖出,12.56,700,700,12.56,8792,0,限价,SHDDF0_20300226218_SZ_134091,CSV,文件扫单,CSV@56504116,8980000931,002182.SZ
2020-08-05 10:32:20,20300226218,002688,金河生物,全成,已结束订单,卖出,8.78,2500,2500,8.78,21950,0,限价,SHDDF0_20300226218_SZ_134092,CSV,文件扫单,CSV@56504117,8980000931,002688.SZ
2020-08-05 10:32:20,20300226218,300323,华灿光电,全成,已结束订单,卖出,10.22,1200,1200,10.22,12264,0,限价,SHDDF0_20300226218_SZ_134093,CSV,文件扫单,CSV@56504118,8980000931,300323.SZ
2020-08-05 10:32:20,20300226218,600531,豫光金铅,全成,已结束订单,卖出,6.55,11800,11800,6.55,77290,0,限价,SHDDF0_20300226218_SH_134094,CSV,文件扫单,CSV@56504119,8980000931,600531.SH
2020-08-05 10:32:20,20300226218,002449,国星光电,全成,已结束订单,卖出,14.16,3200,3200,14.17,45344,0,限价,SHDDF0_20300226218_SZ_134103,CSV,文件扫单,CSV@56504120,8980000931,002449.SZ
2020-08-05 10:32:20,20300226218,002371,北方华创,全成,已结束订单,卖出,217.13,200,200,217.3,43460,0,限价,SHDDF0_20300226218_SZ_134104,CSV,文件扫单,CSV@56504121,8980000931,002371.SZ
2020-08-05 10:32:20,20300226218,300618,寒锐钴业,全成,已结束订单,卖出,80.34,500,500,80.42,40210,0,限价,SHDDF0_20300226218_SZ_134105,CSV,文件扫单,CSV@56504122,8980000931,300618.SZ
2020-08-05 10:32:20,20300226218,002190,成飞集成,全成,已结束订单,买入,24.82,200,200,24.8,4960,0,限价,SHDDF0_20300226218_SZ_134106,CSV,文件扫单,CSV@56504123,8980000931,002190.SZ
2020-08-05 10:32:20,20300226218,002930,宏川智慧,全成,已结束订单,买入,23.4,300,300,23.4,7020,0,限价,SHDDF0_20300226218_SZ_134107,CSV,文件扫单,CSV@56504124,8980000931,002930.SZ
2020-08-05 10:32:20,20300226218,002945,华林证券,全成,已结束订单,买入,16.62,300,300,16.61,4983,0,限价,SHDDF0_20300226218_SZ_134108,CSV,文件扫单,CSV@56504125,8980000931,002945.SZ
2020-08-05 10:32:20,20300226218,000738,航发控制,全成,已结束订单,买入,19.91,900,900,19.91,17919,0,限价,SHDDF0_20300226218_SZ_134109,CSV,文件扫单,CSV@56504126,8980000931,000738.SZ
2020-08-05 10:32:20,20300226218,300677,英科医疗,全成,已结束订单,买入,173.24,100,100,173.2,17320,0,限价,SHDDF0_20300226218_SZ_134110,CSV,文件扫单,CSV@56504127,8980000931,300677.SZ
2020-08-05 10:32:20,20300226218,603588,高能环境,全成,已结束订单,买入,16.29,200,200,16.28,3256,0,限价,SHDDF0_20300226218_SH_134111,CSV,文件扫单,CSV@56504128,8980000931,603588.SH
2020-08-05 10:32:20,20300226218,600165,新日恒力,部撤,已结束订单,买入,7.83,4500,600,7.83,4698,3900,限价,SHDDF0_20300226218_SH_134112,CSV,文件扫单,CSV@56504129,8980000931,600165.SH
2020-08-05 10:32:20,20300226218,300770,新媒股份,全成,已结束订单,买入,118,100,100,117.91,11791,0,限价,SHDDF0_20300226218_SZ_134113,CSV,文件扫单,CSV@56504130,8980000931,300770.SZ
2020-08-05 10:32:21,20300226218,601607,上海医药,部撤,已结束订单,买入,24.03,1300,400,24.03,9612,900,限价,SHDDF0_20300226218_SH_134118,CSV,文件扫单,CSV@56504131,8980000931,601607.SH
2020-08-05 10:32:21,20300226218,002413,雷科防务,全成,已结束订单,买入,10.18,800,800,10.18,8144,0,限价,SHDDF0_20300226218_SZ_134119,CSV,文件扫单,CSV@56504132,8980000931,002413.SZ
2020-08-05 10:32:21,20300226218,300758,七彩化学,全成,已结束订单,买入,35.53,200,200,35.53,7106,0,限价,SHDDF0_20300226218_SZ_134120,CSV,文件扫单,CSV@56504133,8980000931,300758.SZ
2020-08-05 10:32:21,20300226218,002932,明德生物,全成,已结束订单,买入,103.82,700,700,103.73,72611,0,限价,SHDDF0_20300226218_SZ_134121,CSV,文件扫单,CSV@56504134,8980000931,002932.SZ
2020-08-05 10:32:21,20300226218,002539,云图控股,全成,已结束订单,买入,7.55,100,100,7.55,755,0,限价,SHDDF0_20300226218_SZ_134122,CSV,文件扫单,CSV@56504135,8980000931,002539.SZ
2020-08-05 10:32:21,20300226218,600633,浙数文化,全成,已结束订单,买入,12.03,1600,1600,12.03,19248,0,限价,SHDDF0_20300226218_SH_134123,CSV,文件扫单,CSV@56504137,8980000931,600633.SH
2020-08-05 10:32:21,20300226218,000818,航锦科技,全成,已结束订单,买入,26.57,300,300,26.53,7959,0,限价,SHDDF0_20300226218_SZ_134124,CSV,文件扫单,CSV@56504139,8980000931,000818.SZ
2020-08-05 10:32:26,20300226218,002449,国星光电,全成,已结束订单,卖出,14.16,3200,3200,14.17,45344,0,限价,SHDDF0_20300226218_SZ_134239,CSV,文件扫单,CSV@56504157,8980000931,002449.SZ
2020-08-05 10:32:26,20300226218,000786,北新建材,全成,已结束订单,卖出,30.81,200,200,30.84,6168,0,限价,SHDDF0_20300226218_SZ_134240,CSV,文件扫单,CSV@56504158,8980000931,000786.SZ
2020-08-05 10:32:26,20300226218,002371,北方华创,全成,已结束订单,卖出,217.16,300,300,217.3,65190,0,限价,SHDDF0_20300226218_SZ_134241,CSV,文件扫单,CSV@56504159,8980000931,002371.SZ
2020-08-05 10:32:26,20300226218,300618,寒锐钴业,全成,已结束订单,卖出,80.35,200,200,80.43,16086,0,限价,SHDDF0_20300226218_SZ_134242,CSV,文件扫单,CSV@56504160,8980000931,300618.SZ
2020-08-05 10:32:26,20300226218,300366,创意信息,全成,已结束订单,卖出,17.44,200,200,17.45,3490,0,限价,SHDDF0_20300226218_SZ_134246,CSV,文件扫单,CSV@56504161,8980000931,300366.SZ
2020-08-05 10:32:26,20300226218,300748,金力永磁,全成,已结束订单,卖出,38.98,300,300,39.01,11703,0,限价,SHDDF0_20300226218_SZ_134247,CSV,文件扫单,CSV@56504162,8980000931,300748.SZ
2020-08-05 10:32:26,20300226218,600337,美克家居,全成,已结束订单,卖出,5.2,200,200,5.2,1040,0,限价,SHDDF0_20300226218_SH_134248,CSV,文件扫单,CSV@56504163,8980000931,600337.SH
2020-08-05 10:32:26,20300226218,600601,方正科技,部撤,已结束订单,卖出,5.26,6000,4400,5.26,23144,1600,限价,SHDDF0_20300226218_SH_134249,CSV,文件扫单,CSV@56504164,8980000931,600601.SH
2020-08-05 10:32:26,20300226218,601108,财通证券,全成,已结束订单,卖出,15.35,11100,11100,15.36,170496,0,限价,SHDDF0_20300226218_SH_134250,CSV,文件扫单,CSV@56504165,8980000931,601108.SH
2020-08-05 10:32:26,20300226218,300464,星徽精密,全成,已结束订单,卖出,28.98,300,300,28.98,8694,0,限价,SHDDF0_20300226218_SZ_134251,CSV,文件扫单,CSV@56504166,8980000931,300464.SZ
2020-08-05 10:32:26,20300226218,600200,江苏吴中,全成,已结束订单,卖出,7.34,1200,1200,7.34,8808,0,限价,SHDDF0_20300226218_SH_134252,CSV,文件扫单,CSV@56504167,8980000931,600200.SH
2020-08-05 10:32:26,20300226218,000603,盛达资源,全成,已结束订单,卖出,18.49,1100,1100,18.5,20350,0,限价,SHDDF0_20300226218_SZ_134253,CSV,文件扫单,CSV@56504168,8980000931,000603.SZ
2020-08-05 10:32:26,20300226218,002866,传艺科技,全成,已结束订单,卖出,22.98,200,200,23,4600,0,限价,SHDDF0_20300226218_SZ_134254,CSV,文件扫单,CSV@56504169,8980000931,002866.SZ
2020-08-05 10:32:26,20300226218,300118,东方日升,全撤,已结束订单,卖出,17.61,300,0,0,0,300,限价,SHDDF0_20300226218_SZ_134255,CSV,文件扫单,CSV@56504170,8980000931,300118.SZ
2020-08-05 10:32:27,20300226218,603718,海利生物,全成,已结束订单,卖出,46.05,600,600,46.08,27648,0,限价,SHDDF0_20300226218_SH_134260,CSV,文件扫单,CSV@56504171,8980000931,603718.SH
2020-08-05 10:32:27,20300226218,300303,聚飞光电,全成,已结束订单,卖出,6.99,5300,5300,6.99,37047,0,限价,SHDDF0_20300226218_SZ_134261,CSV,文件扫单,CSV@56504172,8980000931,300303.SZ
2020-08-05 10:32:27,20300226218,300327,中颖电子,全撤,已结束订单,卖出,36.36,200,0,0,0,200,限价,SHDDF0_20300226218_SZ_134262,CSV,文件扫单,CSV@56504173,8980000931,300327.SZ
2020-08-05 10:32:27,20300226218,603557,起步股份,全成,已结束订单,卖出,10.43,100,100,10.44,1044,0,限价,SHDDF0_20300226218_SH_134263,CSV,文件扫单,CSV@56504174,8980000931,603557.SH
2020-08-05 10:32:27,20300226218,000591,太阳能,全成,已结束订单,卖出,5.44,9700,9700,5.44,52768,0,限价,SHDDF0_20300226218_SZ_134264,CSV,文件扫单,CSV@56504176,8980000931,000591.SZ
2020-08-05 10:32:27,20300226218,002182,云海金属,全成,已结束订单,卖出,12.55,3200,3200,12.556875,40182,0,限价,SHDDF0_20300226218_SZ_134265,CSV,文件扫单,CSV@56504178,8980000931,002182.SZ
2020-08-05 10:32:27,20300226218,002688,金河生物,全成,已结束订单,卖出,8.78,1800,1800,8.78,15804,0,限价,SHDDF0_20300226218_SZ_134266,CSV,文件扫单,CSV@56504180,8980000931,002688.SZ
2020-08-05 10:32:27,20300226218,300323,华灿光电,全成,已结束订单,卖出,10.22,600,600,10.22,6132,0,限价,SHDDF0_20300226218_SZ_134267,CSV,文件扫单,CSV@56504182,8980000931,300323.SZ
2020-08-05 10:32:27,20300226218,600531,豫光金铅,全成,已结束订单,卖出,6.56,11800,11800,6.56,77408,0,限价,SHDDF0_20300226218_SH_134268,CSV,文件扫单,CSV@56504184,8980000931,600531.SH
2020-08-05 10:32:27,20300226218,002539,云图控股,全成,已结束订单,买入,7.55,100,100,7.55,755,0,限价,SHDDF0_20300226218_SZ_134269,CSV,文件扫单,CSV@56504186,8980000931,002539.SZ
2020-08-05 10:32:27,20300226218,300719,安达维尔,全成,已结束订单,买入,16,600,600,15.99,9594,0,限价,SHDDF0_20300226218_SZ_134270,CSV,文件扫单,CSV@56504188,8980000931,300719.SZ
2020-08-05 10:32:27,20300226218,600633,浙数文化,全成,已结束订单,买入,12.04,1400,1400,12.03,16842,0,限价,SHDDF0_20300226218_SH_134278,CSV,文件扫单,CSV@56504190,8980000931,600633.SH
2020-08-05 10:32:27,20300226218,300677,英科医疗,全成,已结束订单,买入,173.42,100,100,173.3,17330,0,限价,SHDDF0_20300226218_SZ_134279,CSV,文件扫单,CSV@56504192,8980000931,300677.SZ
2020-08-05 10:32:27,20300226218,002519,银河电子,全撤,已结束订单,买入,4.93,11400,0,0,0,11400,限价,SHDDF0_20300226218_SZ_134280,CSV,文件扫单,CSV@56504194,8980000931,002519.SZ
2020-08-05 10:32:27,20300226218,002930,宏川智慧,全成,已结束订单,买入,23.4,100,100,23.39,2339,0,限价,SHDDF0_20300226218_SZ_134281,CSV,文件扫单,CSV@56504196,8980000931,002930.SZ
2020-08-05 10:32:27,20300226218,603588,高能环境,全成,已结束订单,买入,16.3,100,100,16.3,1630,0,限价,SHDDF0_20300226218_SH_134282,CSV,文件扫单,CSV@56504198,8980000931,603588.SH
