时间,账户,代码,名称,状态,完成状态,买卖,委托价,委托量,成交量,成交均价,成交额,撤单量,类别,订单号,算法ID,来源,来源ID,Cats账户,SymbolFull
2020-07-24 09:38:13,20300226218,300741,华宝股份,全成,已结束订单,卖出,61.21,100,100,61.22,6122,0,限价,SHDDF0_20300226218_SZ_58364,DBF,文件扫单,DBF@5614,8980000931,300741.SZ
2020-07-24 09:38:13,20300226218,603385,惠达卫浴,全成,已结束订单,卖出,16.09,600,600,16.1,9660,0,限价,SHDDF0_20300226218_SH_58365,DBF,文件扫单,DBF@5615,8980000931,603385.SH
2020-07-24 09:38:13,20300226218,603718,海利生物,全成,已结束订单,卖出,42.7,200,200,42.73,8546,0,限价,SHDDF0_20300226218_SH_58366,DBF,文件扫单,DBF@5616,8980000931,603718.SH
2020-07-24 09:38:13,20300226218,603138,海量数据,全成,已结束订单,卖出,24.08,2800,2800,24.08,67424,0,限价,SHDDF0_20300226218_SH_58367,DBF,文件扫单,DBF@5617,8980000931,603138.SH
2020-07-24 09:38:13,20300226218,603590,康辰药业,全成,已结束订单,卖出,55.48,100,100,55.54,5554,0,限价,SHDDF0_20300226218_SH_58368,DBF,文件扫单,DBF@5618,8980000931,603590.SH
2020-07-24 09:38:14,20300226218,000729,燕京啤酒,全成,已结束订单,卖出,8.04,5400,5400,8.04,43416,0,限价,SHDDF0_20300226218_SZ_58531,DBF,文件扫单,DBF@5619,8980000931,000729.SZ
2020-07-24 09:38:14,20300226218,000987,越秀金控,全成,已结束订单,卖出,23.1,5500,5500,23.1,127050,0,限价,SHDDF0_20300226218_SZ_58532,DBF,文件扫单,DBF@5620,8980000931,000987.SZ
2020-07-24 09:38:14,20300226218,300378,鼎捷软件,全成,已结束订单,卖出,26.8,1000,1000,26.92,26920,0,限价,SHDDF0_20300226218_SZ_58533,DBF,文件扫单,DBF@5621,8980000931,300378.SZ
2020-07-24 09:38:14,20300226218,300427,红相股份,全成,已结束订单,卖出,24.61,4000,4000,24.6375,98550,0,限价,SHDDF0_20300226218_SZ_58534,DBF,文件扫单,DBF@5622,8980000931,300427.SZ
2020-07-24 09:38:14,20300226218,600211,西藏药业,全成,已结束订单,卖出,101.73,200,200,101.73,20346,0,限价,SHDDF0_20300226218_SH_58535,DBF,文件扫单,DBF@5623,8980000931,600211.SH
2020-07-24 09:38:14,20300226218,600859,王府井,全成,已结束订单,卖出,62.91,500,500,62.92,31460,0,限价,SHDDF0_20300226218_SH_58536,DBF,文件扫单,DBF@5624,8980000931,600859.SH
2020-07-24 09:38:14,20300226218,603069,海汽集团,全成,已结束订单,卖出,42.26,2100,2100,42.300952,88831.9992,0,限价,SHDDF0_20300226218_SH_58537,DBF,文件扫单,DBF@5625,8980000931,603069.SH
2020-07-24 09:38:14,20300226218,300171,东富龙,全成,已结束订单,卖出,23.75,900,900,23.81,21429,0,限价,SHDDF0_20300226218_SZ_58538,DBF,文件扫单,DBF@5626,8980000931,300171.SZ
2020-07-24 09:38:14,20300226218,002677,浙江美大,全成,已结束订单,买入,14.2,800,800,14.2,11360,0,限价,SHDDF0_20300226218_SZ_58539,DBF,文件扫单,DBF@5627,8980000931,002677.SZ
2020-07-24 09:38:14,20300226218,002841,视源股份,全撤,已结束订单,买入,105.62,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_58540,DBF,文件扫单,DBF@5628,8980000931,002841.SZ
2020-07-24 09:38:14,20300226218,600201,生物股份,全成,已结束订单,买入,28.17,300,300,28.17,8451,0,限价,SHDDF0_20300226218_SH_58541,DBF,文件扫单,DBF@5629,8980000931,600201.SH
2020-07-24 09:38:14,20300226218,603605,珀莱雅,全成,已结束订单,买入,173.65,100,100,173.62,17362,0,限价,SHDDF0_20300226218_SH_58542,DBF,文件扫单,DBF@5630,8980000931,603605.SH
2020-07-24 09:38:14,20300226218,002225,濮耐股份,全成,已结束订单,买入,4.71,24600,24600,4.71,115866,0,限价,SHDDF0_20300226218_SZ_58543,DBF,文件扫单,DBF@5631,8980000931,002225.SZ
2020-07-24 09:38:14,20300226218,002555,三七互娱,全撤,已结束订单,买入,45.91,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_58544,DBF,文件扫单,DBF@5632,8980000931,002555.SZ
2020-07-24 09:38:14,20300226218,002709,天赐材料,全撤,已结束订单,买入,39.88,600,0,0,0,600,限价,SHDDF0_20300226218_SZ_58545,DBF,文件扫单,DBF@5633,8980000931,002709.SZ
2020-07-24 09:38:14,20300226218,002821,凯莱英,全撤,已结束订单,买入,229.13,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_58546,DBF,文件扫单,DBF@5634,8980000931,002821.SZ
2020-07-24 09:38:14,20300226218,600284,浦东建设,全成,已结束订单,买入,6.79,3000,3000,6.79,20370,0,限价,SHDDF0_20300226218_SH_58547,DBF,文件扫单,DBF@5636,8980000931,600284.SH
2020-07-24 09:38:14,20300226218,600315,上海家化,全成,已结束订单,买入,45.3,100,100,45.3,4530,0,限价,SHDDF0_20300226218_SH_58548,DBF,文件扫单,DBF@5637,8980000931,600315.SH
2020-07-24 09:38:19,20300226218,600285,羚锐制药,全成,已结束订单,卖出,11.21,3400,3400,11.23,38182,0,限价,SHDDF0_20300226218_SH_59522,DBF,文件扫单,DBF@5638,8980000931,600285.SH
2020-07-24 09:38:19,20300226218,002563,森马服饰,全成,已结束订单,卖出,8.46,2100,2100,8.46,17766,0,限价,SHDDF0_20300226218_SZ_59523,DBF,文件扫单,DBF@5639,8980000931,002563.SZ
2020-07-24 09:38:20,20300226218,300183,东软载波,全成,已结束订单,卖出,23.19,300,300,23.3,6990,0,限价,SHDDF0_20300226218_SZ_59732,DBF,文件扫单,DBF@5640,8980000931,300183.SZ
2020-07-24 09:38:20,20300226218,603718,海利生物,全成,已结束订单,卖出,42.65,100,100,42.68,4268,0,限价,SHDDF0_20300226218_SH_59733,DBF,文件扫单,DBF@5641,8980000931,603718.SH
2020-07-24 09:38:20,20300226218,000987,越秀金控,全成,已结束订单,卖出,23.06,3800,3800,23.06,87628,0,限价,SHDDF0_20300226218_SZ_59734,DBF,文件扫单,DBF@5642,8980000931,000987.SZ
2020-07-24 09:38:20,20300226218,300378,鼎捷软件,全成,已结束订单,卖出,26.9,1100,1100,26.95,29645,0,限价,SHDDF0_20300226218_SZ_59735,DBF,文件扫单,DBF@5643,8980000931,300378.SZ
2020-07-24 09:38:20,20300226218,300427,红相股份,全成,已结束订单,卖出,24.57,2800,2800,24.628571,68959.9988,0,限价,SHDDF0_20300226218_SZ_59736,DBF,文件扫单,DBF@5644,8980000931,300427.SZ
2020-07-24 09:38:20,20300226218,600211,西藏药业,全成,已结束订单,卖出,101.77,100,100,101.97,10197,0,限价,SHDDF0_20300226218_SH_59737,DBF,文件扫单,DBF@5645,8980000931,600211.SH
2020-07-24 09:38:20,20300226218,603590,康辰药业,全成,已结束订单,卖出,55.59,300,300,55.69,16707,0,限价,SHDDF0_20300226218_SH_59738,DBF,文件扫单,DBF@5646,8980000931,603590.SH
2020-07-24 09:38:20,20300226218,600859,王府井,全成,已结束订单,卖出,62.76,2100,2100,62.76,131796,0,限价,SHDDF0_20300226218_SH_59739,DBF,文件扫单,DBF@5647,8980000931,600859.SH
2020-07-24 09:38:20,20300226218,300171,东富龙,全成,已结束订单,卖出,23.77,1100,1100,23.83,26213,0,限价,SHDDF0_20300226218_SZ_59740,DBF,文件扫单,DBF@5648,8980000931,300171.SZ
2020-07-24 09:38:20,20300226218,300458,全志科技,全成,已结束订单,卖出,45.26,500,500,45.44,22720,0,限价,SHDDF0_20300226218_SZ_59741,DBF,文件扫单,DBF@5649,8980000931,300458.SZ
2020-07-24 09:38:20,20300226218,300095,华伍股份,全成,已结束订单,卖出,10.91,7000,7000,10.92,76440,0,限价,SHDDF0_20300226218_SZ_59742,DBF,文件扫单,DBF@5650,8980000931,300095.SZ
2020-07-24 09:38:20,20300226218,600435,北方导航,全成,已结束订单,卖出,9.28,500,500,9.29,4645,0,限价,SHDDF0_20300226218_SH_59743,DBF,文件扫单,DBF@5651,8980000931,600435.SH
2020-07-24 09:38:20,20300226218,002425,凯撒文化,全成,已结束订单,卖出,14.31,1000,1000,14.316,14316,0,限价,SHDDF0_20300226218_SZ_59744,DBF,文件扫单,DBF@5652,8980000931,002425.SZ
2020-07-24 09:38:20,20300226218,300233,金城医药,全成,已结束订单,卖出,42.28,200,200,42.34,8468,0,限价,SHDDF0_20300226218_SZ_59745,DBF,文件扫单,DBF@5653,8980000931,300233.SZ
2020-07-24 09:38:20,20300226218,600201,生物股份,全成,已结束订单,买入,28.21,200,200,28.2,5640,0,限价,SHDDF0_20300226218_SH_59746,DBF,文件扫单,DBF@5654,8980000931,600201.SH
2020-07-24 09:38:20,20300226218,603605,珀莱雅,全成,已结束订单,买入,173.66,100,100,173.66,17366,0,限价,SHDDF0_20300226218_SH_59747,DBF,文件扫单,DBF@5655,8980000931,603605.SH
2020-07-24 09:38:20,20300226218,002677,浙江美大,全成,已结束订单,买入,14.21,1400,1400,14.2,19880,0,限价,SHDDF0_20300226218_SZ_59748,DBF,文件扫单,DBF@5656,8980000931,002677.SZ
2020-07-24 09:38:20,20300226218,002841,视源股份,全成,已结束订单,买入,105.89,200,200,105.89,21178,0,限价,SHDDF0_20300226218_SZ_59749,DBF,文件扫单,DBF@5657,8980000931,002841.SZ
2020-07-24 09:38:20,20300226218,002709,天赐材料,全撤,已结束订单,买入,39.96,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_59750,DBF,文件扫单,DBF@5658,8980000931,002709.SZ
2020-07-24 09:38:20,20300226218,002821,凯莱英,全成,已结束订单,买入,230.22,200,200,230.22,46044,0,限价,SHDDF0_20300226218_SZ_59751,DBF,文件扫单,DBF@5659,8980000931,002821.SZ
2020-07-24 09:38:21,20300226218,600284,浦东建设,全撤,已结束订单,买入,6.81,600,0,0,0,600,限价,SHDDF0_20300226218_SH_59909,DBF,文件扫单,DBF@5660,8980000931,600284.SH
2020-07-24 09:38:21,20300226218,600315,上海家化,部撤,已结束订单,买入,45.32,300,100,45.32,4532,200,限价,SHDDF0_20300226218_SH_59910,DBF,文件扫单,DBF@5661,8980000931,600315.SH
2020-07-24 09:38:21,20300226218,002555,三七互娱,全成,已结束订单,买入,46.09,400,400,46.09,18436,0,限价,SHDDF0_20300226218_SZ_59911,DBF,文件扫单,DBF@5662,8980000931,002555.SZ
2020-07-24 09:38:26,20300226218,000729,燕京啤酒,全撤,已结束订单,卖出,8.08,1100,0,0,0,1100,限价,SHDDF0_20300226218_SZ_60729,DBF,文件扫单,DBF@5663,8980000931,000729.SZ
2020-07-24 09:38:26,20300226218,000987,越秀金控,全成,已结束订单,卖出,23.07,2500,2500,23.0808,57702,0,限价,SHDDF0_20300226218_SZ_60730,DBF,文件扫单,DBF@5664,8980000931,000987.SZ
2020-07-24 09:38:26,20300226218,300378,鼎捷软件,全成,已结束订单,卖出,26.95,2200,2200,26.95,59290,0,限价,SHDDF0_20300226218_SZ_60731,DBF,文件扫单,DBF@5665,8980000931,300378.SZ
2020-07-24 09:38:26,20300226218,300427,红相股份,全成,已结束订单,卖出,24.65,400,400,24.65,9860,0,限价,SHDDF0_20300226218_SZ_60732,DBF,文件扫单,DBF@5666,8980000931,300427.SZ
2020-07-24 09:38:26,20300226218,600211,西藏药业,全成,已结束订单,卖出,101.87,300,300,101.87,30561,0,限价,SHDDF0_20300226218_SH_60733,DBF,文件扫单,DBF@5667,8980000931,600211.SH
2020-07-24 09:38:26,20300226218,603590,康辰药业,全成,已结束订单,卖出,55.68,500,500,55.72,27860,0,限价,SHDDF0_20300226218_SH_60734,DBF,文件扫单,DBF@5668,8980000931,603590.SH
2020-07-24 09:38:26,20300226218,600859,王府井,全成,已结束订单,卖出,62.66,3200,3200,62.804375,200974,0,限价,SHDDF0_20300226218_SH_60735,DBF,文件扫单,DBF@5669,8980000931,600859.SH
2020-07-24 09:38:26,20300226218,603069,海汽集团,全成,已结束订单,卖出,42.25,1700,1700,42.36,72012,0,限价,SHDDF0_20300226218_SH_60736,DBF,文件扫单,DBF@5670,8980000931,603069.SH
2020-07-24 09:38:26,20300226218,300171,东富龙,全成,已结束订单,卖出,23.81,3000,3000,23.849667,71549.001,0,限价,SHDDF0_20300226218_SZ_60737,DBF,文件扫单,DBF@5671,8980000931,300171.SZ
2020-07-24 09:38:26,20300226218,300458,全志科技,全成,已结束订单,卖出,45.39,2500,2500,45.5,113750,0,限价,SHDDF0_20300226218_SZ_60738,DBF,文件扫单,DBF@5672,8980000931,300458.SZ
2020-07-24 09:38:26,20300226218,002425,凯撒文化,全成,已结束订单,卖出,14.31,1800,1800,14.35,25830,0,限价,SHDDF0_20300226218_SZ_60739,DBF,文件扫单,DBF@5673,8980000931,002425.SZ
2020-07-24 09:38:26,20300226218,300233,金城医药,全成,已结束订单,卖出,42.42,500,500,42.42,21210,0,限价,SHDDF0_20300226218_SZ_60740,DBF,文件扫单,DBF@5674,8980000931,300233.SZ
2020-07-24 09:38:26,20300226218,600580,卧龙电驱,全成,已结束订单,卖出,12.76,1800,1800,12.77,22986,0,限价,SHDDF0_20300226218_SH_60741,DBF,文件扫单,DBF@5675,8980000931,600580.SH
2020-07-24 09:38:26,20300226218,600435,北方导航,全成,已结束订单,卖出,9.28,7500,7500,9.3,69750,0,限价,SHDDF0_20300226218_SH_60742,DBF,文件扫单,DBF@5676,8980000931,600435.SH
2020-07-24 09:38:26,20300226218,600285,羚锐制药,全成,已结束订单,卖出,11.27,700,700,11.27,7889,0,限价,SHDDF0_20300226218_SH_60743,DBF,文件扫单,DBF@5677,8980000931,600285.SH
2020-07-24 09:38:26,20300226218,300183,东软载波,全撤,已结束订单,卖出,23.29,600,0,0,0,600,限价,SHDDF0_20300226218_SZ_60744,DBF,文件扫单,DBF@5678,8980000931,300183.SZ
2020-07-24 09:38:26,20300226218,002677,浙江美大,全撤,已结束订单,买入,14.18,1500,0,0,0,1500,限价,SHDDF0_20300226218_SZ_60745,DBF,文件扫单,DBF@5679,8980000931,002677.SZ
2020-07-24 09:38:26,20300226218,603385,惠达卫浴,全成,已结束订单,卖出,16.15,1000,1000,16.15,16150,0,限价,SHDDF0_20300226218_SH_60746,DBF,文件扫单,DBF@5680,8980000931,603385.SH
2020-07-24 09:38:27,20300226218,002841,视源股份,全成,已结束订单,买入,105.85,100,100,105.62,10562,0,限价,SHDDF0_20300226218_SZ_60901,DBF,文件扫单,DBF@5681,8980000931,002841.SZ
2020-07-24 09:38:27,20300226218,603605,珀莱雅,全成,已结束订单,买入,174.09,100,100,174,17400,0,限价,SHDDF0_20300226218_SH_60902,DBF,文件扫单,DBF@5682,8980000931,603605.SH
2020-07-24 09:38:27,20300226218,002555,三七互娱,全成,已结束订单,买入,46.01,500,500,45.914,22957,0,限价,SHDDF0_20300226218_SZ_60903,DBF,文件扫单,DBF@5683,8980000931,002555.SZ
2020-07-24 09:38:27,20300226218,002709,天赐材料,全成,已结束订单,买入,39.98,100,100,39.98,3998,0,限价,SHDDF0_20300226218_SZ_60904,DBF,文件扫单,DBF@5684,8980000931,002709.SZ
2020-07-24 09:38:27,20300226218,002821,凯莱英,全成,已结束订单,买入,230.4,200,200,230.22,46044,0,限价,SHDDF0_20300226218_SZ_60905,DBF,文件扫单,DBF@5685,8980000931,002821.SZ
2020-07-24 09:38:27,20300226218,300144,宋城演艺,全成,已结束订单,买入,19.49,9800,9800,19.427143,190386.0014,0,限价,SHDDF0_20300226218_SZ_60906,DBF,文件扫单,DBF@5686,8980000931,300144.SZ
2020-07-24 09:38:27,20300226218,600284,浦东建设,全成,已结束订单,买入,6.82,6800,6800,6.82,46376,0,限价,SHDDF0_20300226218_SH_60907,DBF,文件扫单,DBF@5687,8980000931,600284.SH
2020-07-24 09:38:32,20300226218,600211,西藏药业,全成,已结束订单,卖出,101.79,200,200,102.05,20410,0,限价,SHDDF0_20300226218_SH_61424,DBF,文件扫单,DBF@5688,8980000931,600211.SH
2020-07-24 09:38:32,20300226218,603590,康辰药业,全成,已结束订单,卖出,55.7,100,100,55.79,5579,0,限价,SHDDF0_20300226218_SH_61425,DBF,文件扫单,DBF@5689,8980000931,603590.SH
2020-07-24 09:38:32,20300226218,000729,燕京啤酒,全成,已结束订单,卖出,8.05,5300,5300,8.05,42665,0,限价,SHDDF0_20300226218_SZ_61426,DBF,文件扫单,DBF@5690,8980000931,000729.SZ
2020-07-24 09:38:32,20300226218,000987,越秀金控,全成,已结束订单,卖出,23.09,5900,5900,23.11,136349,0,限价,SHDDF0_20300226218_SZ_61427,DBF,文件扫单,DBF@5691,8980000931,000987.SZ
2020-07-24 09:38:32,20300226218,300378,鼎捷软件,全成,已结束订单,卖出,26.97,200,200,27,5400,0,限价,SHDDF0_20300226218_SZ_61428,DBF,文件扫单,DBF@5692,8980000931,300378.SZ
2020-07-24 09:38:32,20300226218,300427,红相股份,全成,已结束订单,卖出,24.6,4200,4200,24.6,103320,0,限价,SHDDF0_20300226218_SZ_61429,DBF,文件扫单,DBF@5693,8980000931,300427.SZ
2020-07-24 09:38:32,20300226218,600859,王府井,全撤,已结束订单,卖出,62.77,1300,0,0,0,1300,限价,SHDDF0_20300226218_SH_61430,DBF,文件扫单,DBF@5694,8980000931,600859.SH
2020-07-24 09:38:32,20300226218,603069,海汽集团,全成,已结束订单,卖出,42.49,300,300,42.59,12777,0,限价,SHDDF0_20300226218_SH_61431,DBF,文件扫单,DBF@5695,8980000931,603069.SH
2020-07-24 09:38:32,20300226218,300171,东富龙,全成,已结束订单,卖出,23.78,2700,2700,23.826296,64330.9992,0,限价,SHDDF0_20300226218_SZ_61432,DBF,文件扫单,DBF@5696,8980000931,300171.SZ
2020-07-24 09:38:32,20300226218,300458,全志科技,全成,已结束订单,卖出,45.46,200,200,45.53,9106,0,限价,SHDDF0_20300226218_SZ_61433,DBF,文件扫单,DBF@5697,8980000931,300458.SZ
2020-07-24 09:38:32,20300226218,002425,凯撒文化,全撤,已结束订单,卖出,14.36,800,0,0,0,800,限价,SHDDF0_20300226218_SZ_61434,DBF,文件扫单,DBF@5698,8980000931,002425.SZ
2020-07-24 09:38:32,20300226218,300233,金城医药,全成,已结束订单,卖出,42.44,300,300,42.46,12738,0,限价,SHDDF0_20300226218_SZ_61435,DBF,文件扫单,DBF@5699,8980000931,300233.SZ
2020-07-24 09:38:32,20300226218,600435,北方导航,全成,已结束订单,卖出,9.3,2800,2800,9.3,26040,0,限价,SHDDF0_20300226218_SH_61436,DBF,文件扫单,DBF@56100,8980000931,600435.SH
2020-07-24 09:38:32,20300226218,600580,卧龙电驱,全成,已结束订单,卖出,12.77,2400,2400,12.79,30696,0,限价,SHDDF0_20300226218_SH_61437,DBF,文件扫单,DBF@56101,8980000931,600580.SH
2020-07-24 09:38:33,20300226218,002563,森马服饰,全成,已结束订单,卖出,8.46,2700,2700,8.49,22923,0,限价,SHDDF0_20300226218_SZ_61576,DBF,文件扫单,DBF@56102,8980000931,002563.SZ
2020-07-24 09:38:33,20300226218,300183,东软载波,全成,已结束订单,卖出,23.26,300,300,23.26,6978,0,限价,SHDDF0_20300226218_SZ_61577,DBF,文件扫单,DBF@56103,8980000931,300183.SZ
2020-07-24 09:38:33,20300226218,600285,羚锐制药,全成,已结束订单,卖出,11.24,3400,3400,11.24,38216,0,限价,SHDDF0_20300226218_SH_61578,DBF,文件扫单,DBF@56104,8980000931,600285.SH
2020-07-24 09:38:33,20300226218,603385,惠达卫浴,全成,已结束订单,卖出,16.16,1000,1000,16.18,16180,0,限价,SHDDF0_20300226218_SH_61579,DBF,文件扫单,DBF@56105,8980000931,603385.SH
2020-07-24 09:38:33,20300226218,603718,海利生物,全成,已结束订单,卖出,42.58,1100,1100,42.58,46838,0,限价,SHDDF0_20300226218_SH_61580,DBF,文件扫单,DBF@56106,8980000931,603718.SH
2020-07-24 09:38:33,20300226218,603605,珀莱雅,全成,已结束订单,买入,174.37,100,100,174.3,17430,0,限价,SHDDF0_20300226218_SH_61581,DBF,文件扫单,DBF@56107,8980000931,603605.SH
2020-07-24 09:38:33,20300226218,002677,浙江美大,部撤,已结束订单,买入,14.21,2000,100,14.21,1421,1900,限价,SHDDF0_20300226218_SZ_61582,DBF,文件扫单,DBF@56108,8980000931,002677.SZ
2020-07-24 09:38:33,20300226218,002841,视源股份,全成,已结束订单,买入,105.58,100,100,105.35,10535,0,限价,SHDDF0_20300226218_SZ_61583,DBF,文件扫单,DBF@56109,8980000931,002841.SZ
2020-07-24 09:38:33,20300226218,300144,宋城演艺,全成,已结束订单,买入,19.45,1300,1300,19.43,25259,0,限价,SHDDF0_20300226218_SZ_61584,DBF,文件扫单,DBF@56110,8980000931,300144.SZ
2020-07-24 09:38:33,20300226218,600284,浦东建设,全撤,已结束订单,买入,6.81,1800,0,0,0,1800,限价,SHDDF0_20300226218_SH_61585,DBF,文件扫单,DBF@56111,8980000931,600284.SH
2020-07-24 09:38:33,20300226218,002555,三七互娱,全成,已结束订单,买入,45.87,400,400,45.7875,18315,0,限价,SHDDF0_20300226218_SZ_61586,DBF,文件扫单,DBF@56112,8980000931,002555.SZ
2020-07-24 09:38:33,20300226218,002709,天赐材料,全成,已结束订单,买入,40.06,200,200,40.05,8010,0,限价,SHDDF0_20300226218_SZ_61587,DBF,文件扫单,DBF@56113,8980000931,002709.SZ
2020-07-24 09:38:33,20300226218,002821,凯莱英,全成,已结束订单,买入,230.41,100,100,230.41,23041,0,限价,SHDDF0_20300226218_SZ_61588,DBF,文件扫单,DBF@56114,8980000931,002821.SZ
2020-07-24 09:38:38,20300226218,002563,森马服饰,全撤,已结束订单,卖出,8.49,1800,0,0,0,1800,限价,SHDDF0_20300226218_SZ_62130,DBF,文件扫单,DBF@56115,8980000931,002563.SZ
2020-07-24 09:38:38,20300226218,300183,东软载波,全成,已结束订单,卖出,23.26,300,300,23.28,6984,0,限价,SHDDF0_20300226218_SZ_62131,DBF,文件扫单,DBF@56116,8980000931,300183.SZ
2020-07-24 09:38:38,20300226218,600285,羚锐制药,全成,已结束订单,卖出,11.25,2200,2200,11.257273,24766.0006,0,限价,SHDDF0_20300226218_SH_62132,DBF,文件扫单,DBF@56117,8980000931,600285.SH
2020-07-24 09:38:38,20300226218,603385,惠达卫浴,全成,已结束订单,卖出,16.15,2500,2500,16.15,40375,0,限价,SHDDF0_20300226218_SH_62133,DBF,文件扫单,DBF@56118,8980000931,603385.SH
2020-07-24 09:38:38,20300226218,000750,国海证券,全成,已结束订单,卖出,5.75,28300,28300,5.75,162725,0,限价,SHDDF0_20300226218_SZ_62134,DBF,文件扫单,DBF@56119,8980000931,000750.SZ
2020-07-24 09:38:38,20300226218,000729,燕京啤酒,全撤,已结束订单,卖出,8.04,8900,0,0,0,8900,限价,SHDDF0_20300226218_SZ_62135,DBF,文件扫单,DBF@56120,8980000931,000729.SZ
2020-07-24 09:38:38,20300226218,000987,越秀金控,全成,已结束订单,卖出,23.1,5200,5200,23.11,120172,0,限价,SHDDF0_20300226218_SZ_62136,DBF,文件扫单,DBF@56121,8980000931,000987.SZ
2020-07-24 09:38:38,20300226218,300378,鼎捷软件,全成,已结束订单,卖出,26.95,300,300,26.95,8085,0,限价,SHDDF0_20300226218_SZ_62137,DBF,文件扫单,DBF@56122,8980000931,300378.SZ
2020-07-24 09:38:39,20300226218,600211,西藏药业,全成,已结束订单,卖出,102.37,300,300,102.37,30711,0,限价,SHDDF0_20300226218_SH_62239,DBF,文件扫单,DBF@56123,8980000931,600211.SH
2020-07-24 09:38:39,20300226218,600859,王府井,全成,已结束订单,卖出,62.59,700,700,62.59,43813,0,限价,SHDDF0_20300226218_SH_62241,DBF,文件扫单,DBF@56124,8980000931,600859.SH
2020-07-24 09:38:39,20300226218,603069,海汽集团,全成,已结束订单,卖出,42.58,100,100,42.58,4258,0,限价,SHDDF0_20300226218_SH_62242,DBF,文件扫单,DBF@56125,8980000931,603069.SH
2020-07-24 09:38:39,20300226218,300171,东富龙,全成,已结束订单,卖出,23.79,2400,2400,23.87,57288,0,限价,SHDDF0_20300226218_SZ_62243,DBF,文件扫单,DBF@56126,8980000931,300171.SZ
2020-07-24 09:38:39,20300226218,300458,全志科技,全成,已结束订单,卖出,45.6,2300,2300,45.62087,104928.001,0,限价,SHDDF0_20300226218_SZ_62244,DBF,文件扫单,DBF@56127,8980000931,300458.SZ
2020-07-24 09:38:39,20300226218,002425,凯撒文化,全成,已结束订单,卖出,14.32,2000,2000,14.32,28640,0,限价,SHDDF0_20300226218_SZ_62245,DBF,文件扫单,DBF@56128,8980000931,002425.SZ
2020-07-24 09:38:39,20300226218,300233,金城医药,全成,已结束订单,卖出,42.47,100,100,42.5,4250,0,限价,SHDDF0_20300226218_SZ_62246,DBF,文件扫单,DBF@56129,8980000931,300233.SZ
