时间,账户,代码,名称,状态,完成状态,买卖,委托价,委托量,成交量,成交均价,成交额,撤单量,类别,订单号,算法ID,来源,来源ID,Cats账户,SymbolFull
2020-08-07 09:14:27,20300226218,601818,光大银行,全撤,已结束订单,买入,3.6,100,0,0,0,100,限价,SHDDF0_20300226218_SH_6,CSV,文件扫单,CSV@56500004,8980000931,601818.SH
2020-08-07 09:30:25,20300226218,300758,七彩化学,全成,已结束订单,卖出,34.83,80,80,34.95,2796,0,限价,SHDDF0_20300226218_SZ_3719,CSV,文件扫单,CSV@56500036,8980000931,300758.SZ
2020-08-07 09:30:25,20300226218,300327,中颖电子,全成,已结束订单,卖出,36.55,10,10,36.55,365.5,0,限价,SHDDF0_20300226218_SZ_3720,CSV,文件扫单,CSV@56500037,8980000931,300327.SZ
2020-08-07 09:30:25,20300226218,002688,金河生物,全成,已结束订单,卖出,8.47,20,20,8.48,169.6,0,限价,SHDDF0_20300226218_SZ_3721,CSV,文件扫单,CSV@56500038,8980000931,002688.SZ
2020-08-07 09:30:26,20300226218,300219,鸿利智汇,全成,已结束订单,卖出,12.11,36,36,12.2,439.2,0,限价,SHDDF0_20300226218_SZ_3751,CSV,文件扫单,CSV@56500039,8980000931,300219.SZ
2020-08-07 10:32:02,20300226218,002225,濮耐股份,全撤,已结束订单,卖出,4.68,4300,0,0,0,4300,限价,SHDDF0_20300226218_SZ_124163,CSV,文件扫单,CSV@56502577,8980000931,002225.SZ
2020-08-07 10:32:02,20300226218,002413,雷科防务,全成,已结束订单,卖出,10.54,13500,13500,10.55,142425,0,限价,SHDDF0_20300226218_SZ_124164,CSV,文件扫单,CSV@56502578,8980000931,002413.SZ
2020-08-07 10:32:02,20300226218,300101,振芯科技,全成,已结束订单,卖出,17.85,1800,1800,17.85,32130,0,限价,SHDDF0_20300226218_SZ_124165,CSV,文件扫单,CSV@56502579,8980000931,300101.SZ
2020-08-07 10:32:02,20300226218,000070,特发信息,全成,已结束订单,卖出,12.68,2000,2000,12.69,25380,0,限价,SHDDF0_20300226218_SZ_124166,CSV,文件扫单,CSV@56502580,8980000931,000070.SZ
2020-08-07 10:32:02,20300226218,002515,金字火腿,全成,已结束订单,卖出,7.36,18000,18000,7.36,132480,0,限价,SHDDF0_20300226218_SZ_124167,CSV,文件扫单,CSV@56502581,8980000931,002515.SZ
2020-08-07 10:32:02,20300226218,600702,舍得酒业,全成,已结束订单,卖出,34.72,200,200,34.75,6950,0,限价,SHDDF0_20300226218_SH_124187,CSV,文件扫单,CSV@56502582,8980000931,600702.SH
2020-08-07 10:32:02,20300226218,002531,天顺风能,全撤,已结束订单,卖出,7.58,5000,0,0,0,5000,限价,SHDDF0_20300226218_SZ_124188,CSV,文件扫单,CSV@56502583,8980000931,002531.SZ
2020-08-07 10:32:02,20300226218,300492,华图山鼎,全成,已结束订单,卖出,45.91,100,100,45.95,4595,0,限价,SHDDF0_20300226218_SZ_124189,CSV,文件扫单,CSV@56502584,8980000931,300492.SZ
2020-08-07 10:32:02,20300226218,300575,中旗股份,全撤,已结束订单,卖出,49.25,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_124190,CSV,文件扫单,CSV@56502585,8980000931,300575.SZ
2020-08-07 10:32:02,20300226218,300719,安达维尔,全成,已结束订单,卖出,16.21,500,500,16.21,8105,0,限价,SHDDF0_20300226218_SZ_124191,CSV,文件扫单,CSV@56502586,8980000931,300719.SZ
2020-08-07 10:32:02,20300226218,002539,云图控股,全成,已结束订单,卖出,7.17,5700,5700,7.17,40869,0,限价,SHDDF0_20300226218_SZ_124192,CSV,文件扫单,CSV@56502587,8980000931,002539.SZ
2020-08-07 10:32:02,20300226218,601500,通用股份,全成,已结束订单,卖出,6.52,1600,1600,6.52,10432,0,限价,SHDDF0_20300226218_SH_124193,CSV,文件扫单,CSV@56502588,8980000931,601500.SH
2020-08-07 10:32:02,20300226218,603167,渤海轮渡,全成,已结束订单,卖出,9.96,1000,1000,9.96,9960,0,限价,SHDDF0_20300226218_SH_124194,CSV,文件扫单,CSV@56502589,8980000931,603167.SH
2020-08-07 10:32:02,20300226218,603977,国泰集团,全成,已结束订单,卖出,7.58,7300,7300,7.58,55334,0,限价,SHDDF0_20300226218_SH_124195,CSV,文件扫单,CSV@56502591,8980000931,603977.SH
2020-08-07 10:32:02,20300226218,000875,吉电股份,全撤,已结束订单,卖出,4.26,29800,0,0,0,29800,限价,SHDDF0_20300226218_SZ_124196,CSV,文件扫单,CSV@56502592,8980000931,000875.SZ
2020-08-07 10:32:02,20300226218,300204,舒泰神,全成,已结束订单,卖出,12.31,500,500,12.31,6155,0,限价,SHDDF0_20300226218_SZ_124197,CSV,文件扫单,CSV@56502593,8980000931,300204.SZ
2020-08-07 10:32:02,20300226218,601919,中远海控,全撤,已结束订单,卖出,4.8,25300,0,0,0,25300,限价,SHDDF0_20300226218_SH_124198,CSV,文件扫单,CSV@56502594,8980000931,601919.SH
2020-08-07 10:32:02,20300226218,603803,瑞斯康达,全成,已结束订单,卖出,12.49,800,800,12.5,10000,0,限价,SHDDF0_20300226218_SH_124199,CSV,文件扫单,CSV@56502595,8980000931,603803.SH
2020-08-07 10:32:03,20300226218,300213,佳讯飞鸿,全成,已结束订单,卖出,8.47,3700,3700,8.47,31339,0,限价,SHDDF0_20300226218_SZ_124214,CSV,文件扫单,CSV@56502596,8980000931,300213.SZ
2020-08-07 10:32:03,20300226218,600633,浙数文化,全成,已结束订单,卖出,12.26,2400,2400,12.27,29448,0,限价,SHDDF0_20300226218_SH_124215,CSV,文件扫单,CSV@56502597,8980000931,600633.SH
2020-08-07 10:32:03,20300226218,600089,特变电工,部撤,已结束订单,卖出,8.9,30300,3400,8.9,30260,26900,限价,SHDDF0_20300226218_SH_124216,CSV,文件扫单,CSV@56502598,8980000931,600089.SH
2020-08-07 10:32:03,20300226218,603669,灵康药业,全撤,已结束订单,卖出,9.61,12800,0,0,0,12800,限价,SHDDF0_20300226218_SH_124217,CSV,文件扫单,CSV@56502599,8980000931,603669.SH
2020-08-07 10:32:03,20300226218,002182,云海金属,部撤,已结束订单,卖出,12.23,2600,1700,12.23,20791,900,限价,SHDDF0_20300226218_SZ_124218,CSV,文件扫单,CSV@56502600,8980000931,002182.SZ
2020-08-07 10:32:03,20300226218,300109,新开源,全成,已结束订单,卖出,18.4,1600,1600,18.455625,29529,0,限价,SHDDF0_20300226218_SZ_124219,CSV,文件扫单,CSV@56502601,8980000931,300109.SZ
2020-08-07 10:32:03,20300226218,300194,福安药业,全成,已结束订单,卖出,6.09,26500,26500,6.09,161385,0,限价,SHDDF0_20300226218_SZ_124220,CSV,文件扫单,CSV@56502603,8980000931,300194.SZ
2020-08-07 10:32:03,20300226218,300715,凯伦股份,全成,已结束订单,卖出,45.41,300,300,45.43,13629,0,限价,SHDDF0_20300226218_SZ_124221,CSV,文件扫单,CSV@56502606,8980000931,300715.SZ
2020-08-07 10:32:03,20300226218,002404,嘉欣丝绸,全成,已结束订单,买入,6.83,9600,9600,6.83,65568,0,限价,SHDDF0_20300226218_SZ_124222,CSV,文件扫单,CSV@56502608,8980000931,002404.SZ
2020-08-07 10:32:03,20300226218,300207,欣旺达,全成,已结束订单,买入,26.72,3200,3200,26.66,85312,0,限价,SHDDF0_20300226218_SZ_124223,CSV,文件扫单,CSV@56502609,8980000931,300207.SZ
2020-08-07 10:32:03,20300226218,000733,振华科技,全成,已结束订单,买入,45.37,100,100,45.21,4521,0,限价,SHDDF0_20300226218_SZ_124224,CSV,文件扫单,CSV@56502610,8980000931,000733.SZ
2020-08-07 10:32:03,20300226218,002833,弘亚数控,全成,已结束订单,买入,35.41,200,200,35.41,7082,0,限价,SHDDF0_20300226218_SZ_124225,CSV,文件扫单,CSV@56502611,8980000931,002833.SZ
2020-08-07 10:32:03,20300226218,002850,科达利,全成,已结束订单,买入,66.08,200,200,66.02,13204,0,限价,SHDDF0_20300226218_SZ_124226,CSV,文件扫单,CSV@56502612,8980000931,002850.SZ
2020-08-07 10:32:04,20300226218,601231,环旭电子,全成,已结束订单,买入,26.62,1300,1300,26.6,34580,0,限价,SHDDF0_20300226218_SH_124252,CSV,文件扫单,CSV@56502613,8980000931,601231.SH
2020-08-07 10:32:04,20300226218,601899,紫金矿业,全成,已结束订单,买入,6.76,76300,76300,6.76,515788,0,限价,SHDDF0_20300226218_SH_124253,CSV,文件扫单,CSV@56502614,8980000931,601899.SH
2020-08-07 10:32:04,20300226218,603018,中设集团,全成,已结束订单,买入,13.75,2600,2600,13.74,35724,0,限价,SHDDF0_20300226218_SH_124254,CSV,文件扫单,CSV@56502615,8980000931,603018.SH
2020-08-07 10:32:04,20300226218,600161,天坛生物,全成,已结束订单,买入,47.09,400,400,47.09,18836,0,限价,SHDDF0_20300226218_SH_124255,CSV,文件扫单,CSV@56502616,8980000931,600161.SH
2020-08-07 10:32:04,20300226218,600251,冠农股份,部撤,已结束订单,买入,7.39,5600,4900,7.39,36211,700,限价,SHDDF0_20300226218_SH_124256,CSV,文件扫单,CSV@56502617,8980000931,600251.SH
2020-08-07 10:32:04,20300226218,600754,锦江酒店,全撤,已结束订单,买入,42.06,100,0,0,0,100,限价,SHDDF0_20300226218_SH_124257,CSV,文件扫单,CSV@56502618,8980000931,600754.SH
2020-08-07 10:32:09,20300226218,000875,吉电股份,全撤,已结束订单,卖出,4.26,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_124391,CSV,文件扫单,CSV@56502619,8980000931,000875.SZ
2020-08-07 10:32:09,20300226218,600633,浙数文化,全成,已结束订单,卖出,12.27,200,200,12.28,2456,0,限价,SHDDF0_20300226218_SH_124392,CSV,文件扫单,CSV@56502620,8980000931,600633.SH
2020-08-07 10:32:09,20300226218,300715,凯伦股份,全成,已结束订单,卖出,45.36,500,500,45.414,22707,0,限价,SHDDF0_20300226218_SZ_124393,CSV,文件扫单,CSV@56502621,8980000931,300715.SZ
2020-08-07 10:32:09,20300226218,603669,灵康药业,全成,已结束订单,卖出,9.6,6000,6000,9.6,57600,0,限价,SHDDF0_20300226218_SH_124394,CSV,文件扫单,CSV@56502622,8980000931,603669.SH
2020-08-07 10:32:09,20300226218,002182,云海金属,全成,已结束订单,卖出,12.25,1500,1500,12.25,18375,0,限价,SHDDF0_20300226218_SZ_124395,CSV,文件扫单,CSV@56502623,8980000931,002182.SZ
2020-08-07 10:32:09,20300226218,300109,新开源,全成,已结束订单,卖出,18.45,10000,10000,18.45,184500,0,限价,SHDDF0_20300226218_SZ_124396,CSV,文件扫单,CSV@56502624,8980000931,300109.SZ
2020-08-07 10:32:09,20300226218,002225,濮耐股份,全撤,已结束订单,卖出,4.68,500,0,0,0,500,限价,SHDDF0_20300226218_SZ_124397,CSV,文件扫单,CSV@56502625,8980000931,002225.SZ
2020-08-07 10:32:09,20300226218,002413,雷科防务,全成,已结束订单,卖出,10.54,1100,1100,10.54,11594,0,限价,SHDDF0_20300226218_SZ_124398,CSV,文件扫单,CSV@56502626,8980000931,002413.SZ
2020-08-07 10:32:09,20300226218,600702,舍得酒业,全成,已结束订单,卖出,34.71,200,200,34.74,6948,0,限价,SHDDF0_20300226218_SH_124399,CSV,文件扫单,CSV@56502627,8980000931,600702.SH
2020-08-07 10:32:10,20300226218,002531,天顺风能,全成,已结束订单,卖出,7.57,1400,1400,7.58,10612,0,限价,SHDDF0_20300226218_SZ_124416,CSV,文件扫单,CSV@56502628,8980000931,002531.SZ
2020-08-07 10:32:10,20300226218,000733,振华科技,全成,已结束订单,买入,45.23,400,400,45.21,18084,0,限价,SHDDF0_20300226218_SZ_124417,CSV,文件扫单,CSV@56502629,8980000931,000733.SZ
2020-08-07 10:32:10,20300226218,002833,弘亚数控,全成,已结束订单,买入,35.4,500,500,35.36,17680,0,限价,SHDDF0_20300226218_SZ_124418,CSV,文件扫单,CSV@56502630,8980000931,002833.SZ
2020-08-07 10:32:10,20300226218,601231,环旭电子,全成,已结束订单,买入,26.62,1200,1200,26.61,31932,0,限价,SHDDF0_20300226218_SH_124419,CSV,文件扫单,CSV@56502631,8980000931,601231.SH
2020-08-07 10:32:10,20300226218,600754,锦江酒店,全撤,已结束订单,买入,42.07,100,0,0,0,100,限价,SHDDF0_20300226218_SH_124420,CSV,文件扫单,CSV@56502632,8980000931,600754.SH
2020-08-07 10:32:10,20300226218,002404,嘉欣丝绸,全成,已结束订单,买入,6.86,6600,6600,6.86,45276,0,限价,SHDDF0_20300226218_SZ_124421,CSV,文件扫单,CSV@56502633,8980000931,002404.SZ
2020-08-07 10:32:14,20300226218,600633,浙数文化,全成,已结束订单,卖出,12.27,900,900,12.28,11052,0,限价,SHDDF0_20300226218_SH_124549,CSV,文件扫单,CSV@56502659,8980000931,600633.SH
2020-08-07 10:32:14,20300226218,601919,中远海控,全撤,已结束订单,卖出,4.8,400,0,0,0,400,限价,SHDDF0_20300226218_SH_124550,CSV,文件扫单,CSV@56502660,8980000931,601919.SH
2020-08-07 10:32:14,20300226218,603669,灵康药业,全撤,已结束订单,卖出,9.6,5300,0,0,0,5300,限价,SHDDF0_20300226218_SH_124551,CSV,文件扫单,CSV@56502661,8980000931,603669.SH
2020-08-07 10:32:14,20300226218,002182,云海金属,部撤,已结束订单,卖出,12.24,2800,1700,12.24,20808,1100,限价,SHDDF0_20300226218_SZ_124552,CSV,文件扫单,CSV@56502662,8980000931,002182.SZ
2020-08-07 10:32:14,20300226218,300715,凯伦股份,全成,已结束订单,卖出,45.4,100,100,45.41,4541,0,限价,SHDDF0_20300226218_SZ_124553,CSV,文件扫单,CSV@56502663,8980000931,300715.SZ
2020-08-07 10:32:14,20300226218,002225,濮耐股份,全成,已结束订单,卖出,4.68,4600,4600,4.68,21528,0,限价,SHDDF0_20300226218_SZ_124554,CSV,文件扫单,CSV@56502664,8980000931,002225.SZ
2020-08-07 10:32:14,20300226218,000070,特发信息,全成,已结束订单,卖出,12.7,200,200,12.71,2542,0,限价,SHDDF0_20300226218_SZ_124555,CSV,文件扫单,CSV@56502665,8980000931,000070.SZ
2020-08-07 10:32:14,20300226218,600702,舍得酒业,全成,已结束订单,卖出,34.71,200,200,34.715,6943,0,限价,SHDDF0_20300226218_SH_124556,CSV,文件扫单,CSV@56502666,8980000931,600702.SH
2020-08-07 10:32:15,20300226218,002531,天顺风能,全成,已结束订单,卖出,7.57,700,700,7.58,5306,0,限价,SHDDF0_20300226218_SZ_124573,CSV,文件扫单,CSV@56502667,8980000931,002531.SZ
2020-08-07 10:32:15,20300226218,002404,嘉欣丝绸,全成,已结束订单,买入,6.86,2100,2100,6.86,14406,0,限价,SHDDF0_20300226218_SZ_124574,CSV,文件扫单,CSV@56502668,8980000931,002404.SZ
2020-08-07 10:32:15,20300226218,300207,欣旺达,全成,已结束订单,买入,26.65,100,100,26.63,2663,0,限价,SHDDF0_20300226218_SZ_124575,CSV,文件扫单,CSV@56502669,8980000931,300207.SZ
2020-08-07 10:32:15,20300226218,601231,环旭电子,全成,已结束订单,买入,26.63,2600,2600,26.61,69186,0,限价,SHDDF0_20300226218_SH_124576,CSV,文件扫单,CSV@56502670,8980000931,601231.SH
2020-08-07 10:32:15,20300226218,601899,紫金矿业,全成,已结束订单,买入,6.75,17100,17100,6.75,115425,0,限价,SHDDF0_20300226218_SH_124577,CSV,文件扫单,CSV@56502671,8980000931,601899.SH
2020-08-07 10:32:15,20300226218,000733,振华科技,全成,已结束订单,买入,45.25,100,100,45.2,4520,0,限价,SHDDF0_20300226218_SZ_124578,CSV,文件扫单,CSV@56502672,8980000931,000733.SZ
2020-08-07 10:32:15,20300226218,002833,弘亚数控,全成,已结束订单,买入,35.39,200,200,35.37,7074,0,限价,SHDDF0_20300226218_SZ_124579,CSV,文件扫单,CSV@56502673,8980000931,002833.SZ
2020-08-07 10:32:15,20300226218,600754,锦江酒店,全成,已结束订单,买入,42.24,300,300,42.18,12654,0,限价,SHDDF0_20300226218_SH_124580,CSV,文件扫单,CSV@56502674,8980000931,600754.SH
2020-08-07 10:32:20,20300226218,300715,凯伦股份,全成,已结束订单,卖出,45.37,100,100,45.41,4541,0,限价,SHDDF0_20300226218_SZ_124729,CSV,文件扫单,CSV@56502697,8980000931,300715.SZ
2020-08-07 10:32:20,20300226218,603669,灵康药业,全成,已结束订单,卖出,9.59,6100,6100,9.59,58499,0,限价,SHDDF0_20300226218_SH_124730,CSV,文件扫单,CSV@56502698,8980000931,603669.SH
2020-08-07 10:32:20,20300226218,002182,云海金属,全撤,已结束订单,卖出,12.25,2800,0,0,0,2800,限价,SHDDF0_20300226218_SZ_124731,CSV,文件扫单,CSV@56502699,8980000931,002182.SZ
2020-08-07 10:32:20,20300226218,300101,振芯科技,全成,已结束订单,卖出,17.81,300,300,17.81,5343,0,限价,SHDDF0_20300226218_SZ_124732,CSV,文件扫单,CSV@56502700,8980000931,300101.SZ
2020-08-07 10:32:20,20300226218,002225,濮耐股份,全成,已结束订单,卖出,4.68,2500,2500,4.68,11700,0,限价,SHDDF0_20300226218_SZ_124733,CSV,文件扫单,CSV@56502701,8980000931,002225.SZ
2020-08-07 10:32:20,20300226218,000070,特发信息,全成,已结束订单,卖出,12.7,600,600,12.71,7626,0,限价,SHDDF0_20300226218_SZ_124734,CSV,文件扫单,CSV@56502702,8980000931,000070.SZ
2020-08-07 10:32:20,20300226218,600702,舍得酒业,全成,已结束订单,卖出,34.69,200,200,34.71,6942,0,限价,SHDDF0_20300226218_SH_124735,CSV,文件扫单,CSV@56502703,8980000931,600702.SH
2020-08-07 10:32:21,20300226218,002531,天顺风能,全成,已结束订单,卖出,7.57,2300,2300,7.57,17411,0,限价,SHDDF0_20300226218_SZ_124750,CSV,文件扫单,CSV@56502704,8980000931,002531.SZ
2020-08-07 10:32:21,20300226218,300492,华图山鼎,全成,已结束订单,卖出,45.88,100,100,45.9,4590,0,限价,SHDDF0_20300226218_SZ_124751,CSV,文件扫单,CSV@56502705,8980000931,300492.SZ
2020-08-07 10:32:21,20300226218,600633,浙数文化,全成,已结束订单,卖出,12.28,2000,2000,12.28,24560,0,限价,SHDDF0_20300226218_SH_124752,CSV,文件扫单,CSV@56502706,8980000931,600633.SH
2020-08-07 10:32:21,20300226218,601919,中远海控,全成,已结束订单,卖出,4.79,38100,38100,4.79,182499,0,限价,SHDDF0_20300226218_SH_124753,CSV,文件扫单,CSV@56502707,8980000931,601919.SH
2020-08-07 10:32:21,20300226218,603803,瑞斯康达,全撤,已结束订单,卖出,12.49,200,0,0,0,200,限价,SHDDF0_20300226218_SH_124754,CSV,文件扫单,CSV@56502708,8980000931,603803.SH
2020-08-07 10:32:21,20300226218,002404,嘉欣丝绸,全成,已结束订单,买入,6.85,700,700,6.85,4795,0,限价,SHDDF0_20300226218_SZ_124755,CSV,文件扫单,CSV@56502709,8980000931,002404.SZ
2020-08-07 10:32:21,20300226218,002833,弘亚数控,全撤,已结束订单,买入,35.36,200,0,0,0,200,限价,SHDDF0_20300226218_SZ_124756,CSV,文件扫单,CSV@56502710,8980000931,002833.SZ
2020-08-07 10:32:21,20300226218,601231,环旭电子,全成,已结束订单,买入,26.63,1000,1000,26.59,26590,0,限价,SHDDF0_20300226218_SH_124757,CSV,文件扫单,CSV@56502711,8980000931,601231.SH
2020-08-07 10:32:21,20300226218,601899,紫金矿业,全成,已结束订单,买入,6.78,52100,52100,6.78,353238,0,限价,SHDDF0_20300226218_SH_124758,CSV,文件扫单,CSV@56502712,8980000931,601899.SH
2020-08-07 10:32:21,20300226218,000733,振华科技,全成,已结束订单,买入,45.22,100,100,45.22,4522,0,限价,SHDDF0_20300226218_SZ_124759,CSV,文件扫单,CSV@56502713,8980000931,000733.SZ
2020-08-07 10:32:21,20300226218,600754,锦江酒店,全成,已结束订单,买入,42.23,300,300,42.183333,12654.9999,0,限价,SHDDF0_20300226218_SH_124760,CSV,文件扫单,CSV@56502714,8980000931,600754.SH
2020-08-07 10:32:26,20300226218,600702,舍得酒业,全成,已结束订单,卖出,34.69,300,300,34.7,10410,0,限价,SHDDF0_20300226218_SH_124890,CSV,文件扫单,CSV@56502739,8980000931,600702.SH
2020-08-07 10:32:26,20300226218,000070,特发信息,全成,已结束订单,卖出,12.71,1600,1600,12.72,20352,0,限价,SHDDF0_20300226218_SZ_124891,CSV,文件扫单,CSV@56502740,8980000931,000070.SZ
2020-08-07 10:32:26,20300226218,300492,华图山鼎,全成,已结束订单,卖出,45.87,100,100,45.9,4590,0,限价,SHDDF0_20300226218_SZ_124892,CSV,文件扫单,CSV@56502741,8980000931,300492.SZ
2020-08-07 10:32:26,20300226218,000875,吉电股份,全撤,已结束订单,卖出,4.26,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_124893,CSV,文件扫单,CSV@56502742,8980000931,000875.SZ
2020-08-07 10:32:26,20300226218,600633,浙数文化,全成,已结束订单,卖出,12.27,700,700,12.28,8596,0,限价,SHDDF0_20300226218_SH_124894,CSV,文件扫单,CSV@56502743,8980000931,600633.SH
2020-08-07 10:32:26,20300226218,603803,瑞斯康达,全成,已结束订单,卖出,12.47,1000,1000,12.49,12490,0,限价,SHDDF0_20300226218_SH_124895,CSV,文件扫单,CSV@56502744,8980000931,603803.SH
2020-08-07 10:32:26,20300226218,600089,特变电工,全撤,已结束订单,卖出,8.9,100,0,0,0,100,限价,SHDDF0_20300226218_SH_124896,CSV,文件扫单,CSV@56502745,8980000931,600089.SH
2020-08-07 10:32:27,20300226218,603669,灵康药业,全成,已结束订单,卖出,9.58,5300,5300,9.6,50880,0,限价,SHDDF0_20300226218_SH_124908,CSV,文件扫单,CSV@56502746,8980000931,603669.SH
2020-08-07 10:32:27,20300226218,002182,云海金属,全成,已结束订单,卖出,12.23,2900,2900,12.25,35525,0,限价,SHDDF0_20300226218_SZ_124909,CSV,文件扫单,CSV@56502747,8980000931,002182.SZ
2020-08-07 10:32:27,20300226218,002413,雷科防务,全成,已结束订单,卖出,10.53,1800,1800,10.53,18954,0,限价,SHDDF0_20300226218_SZ_124910,CSV,文件扫单,CSV@56502748,8980000931,002413.SZ
2020-08-07 10:32:27,20300226218,002404,嘉欣丝绸,全成,已结束订单,买入,6.85,100,100,6.85,685,0,限价,SHDDF0_20300226218_SZ_124911,CSV,文件扫单,CSV@56502749,8980000931,002404.SZ
2020-08-07 10:32:27,20300226218,002833,弘亚数控,全撤,已结束订单,买入,35.37,200,0,0,0,200,限价,SHDDF0_20300226218_SZ_124912,CSV,文件扫单,CSV@56502750,8980000931,002833.SZ
2020-08-07 10:32:27,20300226218,002850,科达利,全成,已结束订单,买入,66.11,100,100,66.07,6607,0,限价,SHDDF0_20300226218_SZ_124913,CSV,文件扫单,CSV@56502751,8980000931,002850.SZ
2020-08-07 10:32:27,20300226218,601231,环旭电子,全成,已结束订单,买入,26.61,1100,1100,26.61,29271,0,限价,SHDDF0_20300226218_SH_124914,CSV,文件扫单,CSV@56502752,8980000931,601231.SH
2020-08-07 10:32:27,20300226218,600251,冠农股份,全成,已结束订单,买入,7.4,5100,5100,7.4,37740,0,限价,SHDDF0_20300226218_SH_124915,CSV,文件扫单,CSV@56502753,8980000931,600251.SH
2020-08-07 10:32:27,20300226218,600754,锦江酒店,全撤,已结束订单,买入,42.06,200,0,0,0,200,限价,SHDDF0_20300226218_SH_124916,CSV,文件扫单,CSV@56502754,8980000931,600754.SH
2020-08-07 10:32:32,20300226218,603669,灵康药业,全成,已结束订单,卖出,9.6,8400,8400,9.6,80640,0,限价,SHDDF0_20300226218_SH_125098,CSV,文件扫单,CSV@56502767,8980000931,603669.SH
2020-08-07 10:32:32,20300226218,002182,云海金属,全成,已结束订单,卖出,12.24,800,800,12.24,9792,0,限价,SHDDF0_20300226218_SZ_125099,CSV,文件扫单,CSV@56502768,8980000931,002182.SZ
2020-08-07 10:32:32,20300226218,300715,凯伦股份,全成,已结束订单,卖出,45.39,100,100,45.44,4544,0,限价,SHDDF0_20300226218_SZ_125100,CSV,文件扫单,CSV@56502769,8980000931,300715.SZ
2020-08-07 10:32:32,20300226218,300101,振芯科技,全成,已结束订单,卖出,17.78,200,200,17.78,3556,0,限价,SHDDF0_20300226218_SZ_125101,CSV,文件扫单,CSV@56502770,8980000931,300101.SZ
2020-08-07 10:32:32,20300226218,000070,特发信息,全成,已结束订单,卖出,12.73,2100,2100,12.76,26796,0,限价,SHDDF0_20300226218_SZ_125102,CSV,文件扫单,CSV@56502771,8980000931,000070.SZ
2020-08-07 10:32:32,20300226218,600702,舍得酒业,全成,已结束订单,卖出,34.67,600,600,34.7,20820,0,限价,SHDDF0_20300226218_SH_125103,CSV,文件扫单,CSV@56502772,8980000931,600702.SH
2020-08-07 10:32:32,20300226218,000875,吉电股份,全撤,已结束订单,卖出,4.26,300,0,0,0,300,限价,SHDDF0_20300226218_SZ_125104,CSV,文件扫单,CSV@56502773,8980000931,000875.SZ
2020-08-07 10:32:32,20300226218,603803,瑞斯康达,全成,已结束订单,卖出,12.48,1000,1000,12.5,12500,0,限价,SHDDF0_20300226218_SH_125105,CSV,文件扫单,CSV@56502774,8980000931,603803.SH
2020-08-07 10:32:32,20300226218,300213,佳讯飞鸿,全撤,已结束订单,卖出,8.47,100,0,0,0,100,限价,SHDDF0_20300226218_SZ_125106,CSV,文件扫单,CSV@56502775,8980000931,300213.SZ
2020-08-07 10:32:32,20300226218,600633,浙数文化,全成,已结束订单,卖出,12.28,1400,1400,12.3,17220,0,限价,SHDDF0_20300226218_SH_125119,CSV,文件扫单,CSV@56502776,8980000931,600633.SH
2020-08-07 10:32:32,20300226218,300207,欣旺达,全成,已结束订单,买入,26.64,400,400,26.64,10656,0,限价,SHDDF0_20300226218_SZ_125120,CSV,文件扫单,CSV@56502777,8980000931,300207.SZ
2020-08-07 10:32:32,20300226218,002833,弘亚数控,全成,已结束订单,买入,35.38,200,200,35.38,7076,0,限价,SHDDF0_20300226218_SZ_125121,CSV,文件扫单,CSV@56502778,8980000931,002833.SZ
2020-08-07 10:32:32,20300226218,002850,科达利,全成,已结束订单,买入,66.11,100,100,66.02,6602,0,限价,SHDDF0_20300226218_SZ_125122,CSV,文件扫单,CSV@56502779,8980000931,002850.SZ
2020-08-07 10:32:32,20300226218,601231,环旭电子,全成,已结束订单,买入,26.65,3400,3400,26.648235,90603.999,0,限价,SHDDF0_20300226218_SH_125123,CSV,文件扫单,CSV@56502780,8980000931,601231.SH
2020-08-07 10:32:32,20300226218,603208,江山欧派,全成,已结束订单,买入,135.94,100,100,135.9,13590,0,限价,SHDDF0_20300226218_SH_125124,CSV,文件扫单,CSV@56502781,8980000931,603208.SH
2020-08-07 10:32:32,20300226218,600251,冠农股份,全成,已结束订单,买入,7.4,700,700,7.4,5180,0,限价,SHDDF0_20300226218_SH_125125,CSV,文件扫单,CSV@56502782,8980000931,600251.SH
2020-08-07 10:32:32,20300226218,600754,锦江酒店,全成,已结束订单,买入,42.07,100,100,42.07,4207,0,限价,SHDDF0_20300226218_SH_125126,CSV,文件扫单,CSV@56502783,8980000931,600754.SH
2020-08-07 10:32:37,20300226218,603669,灵康药业,全撤,已结束订单,卖出,9.6,5300,0,0,0,5300,限价,SHDDF0_20300226218_SH_125358,CSV,文件扫单,CSV@56502805,8980000931,603669.SH
2020-08-07 10:32:37,20300226218,002182,云海金属,全成,已结束订单,卖出,12.23,2900,2900,12.25,35525,0,限价,SHDDF0_20300226218_SZ_125359,CSV,文件扫单,CSV@56502806,8980000931,002182.SZ
2020-08-07 10:32:37,20300226218,300715,凯伦股份,全成,已结束订单,卖出,45.41,300,300,45.44,13632,0,限价,SHDDF0_20300226218_SZ_125360,CSV,文件扫单,CSV@56502807,8980000931,300715.SZ
