冻结金额,可用,参考市值,资产
,1725943.75,,25942119.08
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
710,贝瑞基因,1100,1100,71.0325,-5150.74,72985.0,66.35
768,中航飞机,31000,31000,26.2549,-15343.25,798560.0,25.76
828,东莞控股,40600,40600,12.8897,-49927.34,473396.0,11.66
2001,新和成,0,20900,32.5845,7430.24,688446.0,32.94
2081,金螳螂,60300,60300,11.5661,-17857.61,679581.0,11.27
2151,北斗星通,11800,12100,68.0901,-101520.68,722370.0,59.7
2251,步步高,0,18600,13.5196,-2968.74,248496.0,13.36
2302,西部建设,61700,61700,12.035,-18819.37,723741.0,11.73
2617,露笑科技,65400,65400,6.7401,-19627.04,421176.0,6.44
2625,光启技术,2300,2300,20.684,657.87,48231.0,20.97
2735,王子新材,3000,13600,35.2245,4698.66,483752.0,35.57
2736,国信证券,45000,45000,15.0618,-17631.68,660150.0,14.67
300087,荃银高科,29900,29900,21.0492,-23598.16,605774.0,20.26
300214,日科化学,0,12500,9.389,-237.37,117125.0,9.37
300225,金力泰,58300,58300,11.7868,-112914.83,574255.0,9.85
300316,晶盛机电,0,30300,26.0499,-3934.58,785376.0,25.92
300357,我武生物,100,100,51.0582,875.18,5981.0,59.81
300378,鼎捷软件,19500,19500,32.6632,4812.58,641745.0,32.91
300464,星徽精密,0,26000,27.5968,-13437.39,704080.0,27.08
300536,农尚环境,44100,44100,17.4107,-68828.17,698985.0,15.85
300551,古鳌科技,0,2400,35.0556,-157.32,83976.0,34.99
300642,透景生命,0,1400,60.3926,-1333.58,83216.0,59.44
300648,星云股份,7700,7700,32.2029,-7029.17,240933.0,31.29
511990,华宝添益,6,6,-40831.9567,245591.764,600.024,100.004
600095,哈高科,37900,42100,17.2671,-22612.55,704333.0,16.73
600118,中国卫星,18100,18100,42.0637,-44230.91,717122.0,39.62
600196,复星医药,12300,13500,54.6735,-4907.47,733185.0,54.31
600211,西藏药业,6600,6600,105.9398,67.13,699270.0,105.95
600316,洪都航空,20100,20100,36.8135,7165.51,747117.0,37.17
600496,精工钢构,126500,126500,5.6805,168175.86,886765.0,7.01
600760,中航沈飞,12000,12000,60.688,-695.75,727560.0,60.63
600893,航发动力,15400,15700,46.3834,1988.21,730207.0,46.51
600909,华安证券,82700,82700,9.0069,-15454.59,729414.0,8.82
600926,杭州银行,0,32300,11.4941,-2393.1,368866.0,11.42
600967,内蒙一机,56900,56900,13.7413,-41043.89,740838.0,13.02
601611,中国核建,79700,81100,8.8732,-5128.34,714491.0,8.81
601717,郑煤机,31800,31800,7.3242,9724.41,242634.0,7.63
601888,中国中免,3400,3400,200.4476,10446.18,691968.0,203.52
601899,紫金矿业,0,116100,6.6282,8334.9,777870.0,6.7
603106,恒银科技,0,200,10.5818,-8.36,2108.0,10.54
603267,鸿远电子,2600,2600,58.2755,38023.83,189540.0,72.9
603306,华懋科技,0,38300,20.0148,4412.7,770979.0,20.13
603348,文灿股份,7200,7200,23.304,-2188.52,165600.0,23.0
603535,嘉诚国际,20800,20800,29.5036,77301.65,690976.0,33.22
603650,彤程新材,20672,20672,35.958,2729.42,746052.48,36.089999999999996
603678,火炬电子,17400,17400,42.9666,-36306.99,711312.0,40.88
603976,正川股份,1300,1300,71.3334,-5204.47,87529.0,67.33
