证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300492,101,证券卖出,40,45.57,已成,0
600038,101,证券卖出,200,52.23,已成,0
300382,101,证券卖出,100,9.35,已成,0
601969,100,证券买入,100,5.98,已成,0
600118,101,证券卖出,200,36.1,已成,0
600658,101,证券卖出,200,6.91,已成,0
2498,100,证券买入,200,5.97,已成,0
2163,100,证券买入,100,12.08,已成,0
300020,101,证券卖出,700,12.61,已成,0
2169,101,证券卖出,100,11.39,已成,0
2063,101,证券卖出,100,11.76,已成,0
2191,101,证券卖出,2400,12.8,已成,0
516,101,证券卖出,1400,6.39,已成,0
300390,101,证券卖出,500,18.21,部分成交,0
547,101,证券卖出,800,18.05,部分成交,0
547,101,证券卖出,400,18.02,已成,0
300390,101,证券卖出,100,18.21,已成,0
66,101,证券卖出,900,17.21,部分成交,0
799,101,证券卖出,500,78.36,部分成交,0
799,101,证券卖出,200,78.33,部分成交,0
799,101,证券卖出,1000,78.33,部分成交,0
799,101,证券卖出,300,78.33,已成,0
66,101,证券卖出,1100,17.21,已成,0
2428,101,证券卖出,100,18.15,部分成交,0
2428,101,证券卖出,1000,18.13,部分成交,0
2428,101,证券卖出,200,18.13,部分成交,0
2428,101,证券卖出,100,18.12,已成,0
300054,101,证券卖出,900,20.83,已成,0
2277,101,证券卖出,4300,5.59,已成,0
2385,100,证券买入,100,10.62,部分成交,0
2385,100,证券买入,1000,10.62,部分成交,0
2385,100,证券买入,500,10.62,部分成交,0
2385,100,证券买入,9600,10.63,已成,0
917,101,证券卖出,400,7.75,已成,0
600409,101,证券卖出,300,5.44,部分成交,0
600409,101,证券卖出,100,5.44,已成,0
601179,101,证券卖出,2200,6.29,已成,0
2411,100,证券买入,200,8.44,部分成交,0
2411,100,证券买入,300,8.44,部分成交,0
2411,100,证券买入,2600,8.44,部分成交,0
690,101,证券卖出,100,6.23,已成,0
603131,101,证券卖出,100,22.53,已成,0
2411,100,证券买入,100,8.44,已成,0
863,100,证券买入,200,4.61,已成,0
600827,101,证券卖出,500,23.67,部分成交,0
600827,101,证券卖出,2200,23.66,部分成交,0
600827,101,证券卖出,500,23.66,部分成交,0
600827,101,证券卖出,500,23.66,部分成交,0
600827,101,证券卖出,800,23.66,已成,0
300379,101,证券卖出,600,50.12,部分成交,0
300439,101,证券卖出,200,22.7,已成,0
2236,101,证券卖出,700,21.78,已成,0
600909,101,证券卖出,1800,9.21,已成,0
60,101,证券卖出,600,4.86,已成,0
300083,100,证券买入,400,8.01,部分成交,0
300159,100,证券买入,800,5.54,已成,0
300083,100,证券买入,400,8.02,已成,0
600418,101,证券卖出,600,11.1,部分成交,0
600418,101,证券卖出,500,11.1,部分成交,0
600418,101,证券卖出,700,11.09,部分成交,0
600418,101,证券卖出,100,11.09,部分成交,0
600418,101,证券卖出,200,11.09,已成,0
600975,100,证券买入,2500,11.94,已成,0
2699,100,证券买入,1000,7.1,已成,0
300095,101,证券卖出,100,10.64,已成,0
300438,101,证券卖出,100,18.8,已成,0
603128,101,证券卖出,500,10.08,部分成交,0
603128,101,证券卖出,600,10.08,已成,0
601128,100,证券买入,100,7.99,已成,0
2567,100,证券买入,600,12.11,已成,0
2124,100,证券买入,1100,17.19,部分成交,0
2124,100,证券买入,600,17.19,部分成交,0
2124,100,证券买入,900,17.2,已成,0
2541,100,证券买入,100,30.83,已成,0
601899,101,证券卖出,8400,5.9,已成,0
2581,101,证券卖出,400,28.45,部分成交,0
2581,101,证券卖出,4000,28.41,部分成交,0
2581,101,证券卖出,100,28.41,部分成交,0
2581,101,证券卖出,2900,28.41,已成,0
300448,101,证券卖出,100,12.28,已成,0
958,100,证券买入,200,5.19,已成,0
600579,100,证券买入,200,6.38,已成,0
300741,101,证券卖出,100,72.01,已成,0
2115,100,证券买入,100,10.5,已成,0
601002,100,证券买入,2100,6.12,已成,0
2581,101,证券卖出,5100,28.41,已成,0
2100,100,证券买入,400,18.82,已成,0
300285,101,证券卖出,100,36.54,已成,0
300068,101,证券卖出,200,14.24,已成,0
2182,100,证券买入,400,11.38,已成,0
2145,100,证券买入,300,5.72,已成,0
2355,100,证券买入,4000,6.08,已成,0
2288,101,证券卖出,1800,5.79,已成,0
300624,101,证券卖出,120,83.18,部分成交,0
2670,100,证券买入,200,11.62,已成,0
2433,100,证券买入,500,4.85,部分成交,0
300324,100,证券买入,300,7.49,已成,0
300173,100,证券买入,1100,8.57,已成,0
600025,100,证券买入,11800,4.07,已成,0
601231,100,证券买入,100,24.16,已成,0
2932,101,证券卖出,200,97.96,已成,0
2303,100,证券买入,200,5.31,已成,0
2355,100,证券买入,6900,6.07,已成,0
2433,100,证券买入,5000,4.85,部分成交,0
600336,100,证券买入,7100,6.49,已成,0
848,100,证券买入,100,8.74,已成,0
652,101,证券卖出,13300,7.72,部分成交,0
652,101,证券卖出,1000,7.72,部分成交,0
652,101,证券卖出,1500,7.72,已成,0
601678,100,证券买入,200,4.76,已成,0
2433,100,证券买入,2900,4.85,已成,0
600305,101,证券卖出,100,20.48,已成,0
601801,100,证券买入,100,6.11,已成,0
807,100,证券买入,10700,6.91,已成,0
2161,100,证券买入,200,8.77,已成,0
600362,101,证券卖出,200,16.55,已成,0
