冻结金额,可用,参考市值,资产
,1530963.58,,26437263.97
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
70,特发信息,39500,53500,13.6878,25261.97,757560.0,14.16
100,TCL科技,0,114500,6.7111,-7000.61,761425.0,6.65
411,英特集团,0,25400,22.4851,-9020.05,562102.0,22.13
733,振华科技,16400,16400,46.8966,-6504.34,762600.0,46.5
768,中航飞机,1000,31000,26.256,35463.73,849400.0,27.4
799,酒鬼酒,0,10300,75.5073,1469.82,779195.0,75.65
828,东莞控股,0,40600,12.898,-6008.01,517650.0,12.75
901,航天科技,53,53,-1175.8028,63035.7,718.15,13.549999999999999
2027,分众传媒,0,117600,6.7203,1137.68,791448.0,6.73
2151,北斗星通,0,10900,68.7615,201.89,749702.0,68.78
2389,航天彩虹,8500,8500,26.6664,-564.0,226100.0,26.6
2406,远东传动,64,64,60.1428,-3351.86,497.28,7.77
2444,巨星科技,27,27,-2031.7426,55469.95,612.9,22.7
2617,露笑科技,0,106800,6.5299,5354.47,702744.0,6.58
2625,光启技术,900,30900,22.3676,81033.55,772191.0,24.99
2626,金达威,15600,15600,45.5778,26710.36,737724.0,47.29
300087,荃银高科,0,29900,21.0754,-1358.36,628797.0,21.03
300142,沃森生物,10200,10200,71.7202,27844.27,759390.0,74.45
300171,东富龙,6300,6300,20.7812,2134.37,133056.0,21.12
300238,冠昊生物,8200,8200,27.2082,21006.53,244114.0,29.77
300256,星星科技,0,105100,7.5628,-2393.21,792454.0,7.54
300378,鼎捷软件,16200,16200,34.0689,47645.21,599562.0,37.01
300395,菲利华,300,300,58.4696,-2999.88,14541.0,48.47
300536,农尚环境,44100,44100,17.4107,-47660.17,720153.0,16.33
300579,数字认证,0,2200,64.6701,-352.14,141922.0,64.51
300624,万兴科技,0,11800,65.7588,-1520.38,774434.0,65.63
300671,富满电子,11700,14700,49.5548,65491.37,793947.0,54.01
300729,乐歌股份,1000,1000,61.3232,1726.8,63050.0,63.05
511990,华宝添益,6,6,-40831.9567,245591.704,599.964,99.99400000000001
600073,上海梅林,19600,19600,11.573,920.47,227752.0,11.62
600127,金健米业,0,51500,14.4232,-17673.27,725120.0,14.08
600151,航天机电,0,97800,7.8754,-19112.93,751104.0,7.68
600318,新力金融,0,10200,13.3723,894.81,137292.0,13.46
600436,片仔癀,100,100,271.0684,-7106.84,20000.0,200.0
600496,精工钢构,126500,126500,5.6805,132755.86,851345.0,6.73
600765,中航重机,0,23300,15.352,-278.75,357422.0,15.34
600827,百联股份,41040,41040,17.0622,29048.63,729280.8,17.77
600967,内蒙一机,0,56900,13.7413,-8041.88,773840.0,13.6
600988,赤峰黄金,0,36800,20.4891,37201.83,791200.0,21.5
601611,中国核建,0,84000,8.8234,-7004.99,734160.0,8.74
601717,郑煤机,0,20000,7.1312,-24.24,142600.0,7.13
603069,海汽集团,0,15200,49.8031,-15246.66,741760.0,48.8
603218,日月股份,0,37900,20.9136,-134.72,792489.0,20.91
603267,鸿远电子,2300,2300,65.1067,13071.56,162817.0,70.79
603583,捷昌驱动,9600,9600,65.2145,9652.64,635712.0,66.22
603707,健友股份,85,85,460.5142,-34667.61,4476.1,52.660000000000004
603733,仙鹤股份,0,24100,24.6202,-7235.88,586112.0,24.32
603859,能科股份,16400,16400,47.8918,21454.33,806880.0,49.2
603976,正川股份,4100,4100,69.4409,30828.5,315536.0,76.96
