冻结金额,可用,参考市值,资产
4680243.67,1460750.65,9686317.13,11148431.38
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
6,深振业Ａ,0,1800,7.5125,247.55,13770.0,7.65
9,中国宝安,0,700,9.3881,-19.65,6552.0,9.36
11,深物业A,0,1600,15.2988,3121.97,27600.0,17.25
12,南玻Ａ,200,200,5.3411,-2.21,1066.0,5.33
16,深康佳Ａ,3400,6600,7.6046,1883.7,52074.0,7.89
21,深科技,0,3200,27.6281,806.1,89216.0,27.88
27,深圳能源,100,100,5.2711,1.89,529.0,5.29
38,深大通,100,200,12.7013,27.74,2568.0,12.84
46,泛海控股,700,700,4.4909,181.37,3325.0,4.75
58,深赛格,0,400,8.2014,263.46,3544.0,8.86
63,中兴通讯,0,1100,45.9173,145.93,50655.0,46.05
65,北方国际,600,600,7.9916,35.04,4830.0,8.05
70,特发信息,0,100,10.66,-3.0,1063.0,10.63
78,海王生物,700,6200,4.5955,-96.37,28396.0,4.58
89,深圳机场,0,100,9.55,3.0,958.0,9.58
90,天健集团,1000,1000,7.6341,515.92,8150.0,8.15
100,TCL科技,0,14700,6.7703,1466.32,100989.0,6.87
155,川能动力,2700,7900,5.5298,475.52,44161.0,5.59
158,常山北明,0,400,10.254,450.42,4552.0,11.38
403,双林生物,700,700,68.9293,1533.49,49784.0,71.12
417,合肥百货,0,300,6.3791,-11.72,1902.0,6.34
425,徐工机械,0,100,6.47,-2.0,645.0,6.45
498,山东路桥,100,100,5.3911,1.89,541.0,5.41
501,鄂武商Ａ,0,2400,15.8059,11433.94,49368.0,20.57
503,国新健康,400,400,11.8255,441.81,5172.0,12.93
518,四环生物,0,300,4.5067,-2.0,1350.0,4.5
525,红太阳,0,100,7.99,0.0,799.0,7.99
526,紫光学大,0,100,60.4126,-340.26,5701.0,57.01
531,穗恒运Ａ,0,100,8.7306,34.94,908.0,9.08
550,江铃汽车,0,100,15.11,-6.0,1505.0,15.05
563,陕国投Ａ,0,1500,4.5041,68.9,6825.0,4.55
564,供销大集,0,3000,4.7041,-192.21,13920.0,4.64
600,建投能源,100,100,5.8012,-6.12,574.0,5.74
615,京汉股份,0,900,4.4734,-39.04,3987.0,4.43
623,吉林敖东,400,400,18.4037,194.52,7556.0,18.89
627,天茂集团,0,400,6.1986,44.58,2524.0,6.31
650,仁和药业,0,100,6.67,3.0,670.0,6.7
652,泰达股份,7900,15800,6.8247,4350.25,112180.0,7.1
656,金科股份,0,1300,9.4683,145.18,12454.0,9.58
671,阳光城,0,600,7.6027,34.36,4596.0,7.66
685,中山公用,100,100,8.9418,24.82,919.0,9.19
690,宝新能源,0,200,5.7158,-17.15,1126.0,5.63
700,模塑科技,1600,3200,8.1004,1854.65,27776.0,8.68
720,新能泰山,1100,1100,5.2438,-4.15,5764.0,5.24
725,京东方Ａ,0,8800,5.3972,-1031.54,46464.0,5.28
739,普洛药业,300,300,24.0748,-76.44,7146.0,23.82
756,新华制药,4600,4600,10.8687,-407.99,49588.0,10.78
777,中核科技,100,100,12.2769,67.31,1295.0,12.95
793,华闻集团,18400,18400,4.0937,3243.88,78568.0,4.27
797,中国武夷,1200,1200,4.2108,-37.01,5016.0,4.18
799,酒鬼酒,1700,1700,59.3008,30088.72,130900.0,77.0
800,一汽解放,200,200,13.0926,-22.52,2596.0,12.98
802,北京文化,0,700,7.7632,-9.25,5425.0,7.75
810,创维数字,100,100,13.0926,-4.26,1305.0,13.05
813,德展健康,400,400,6.2813,79.5,2592.0,6.48
818,航锦科技,0,200,25.9443,41.15,5230.0,26.15
829,天音控股,0,200,6.8088,112.25,1474.0,7.37
859,国风塑业,300,300,5.0473,360.8,1875.0,6.25
863,三湘印象,200,200,4.3439,25.22,894.0,4.47
875,吉电股份,0,12600,3.9996,1517.14,51912.0,4.12
886,海南高速,0,400,5.7673,-38.9,2268.0,5.67
892,欢瑞世纪,0,500,4.5436,13.2,2285.0,4.57
902,新洋丰,0,200,10.3911,-0.22,2078.0,10.39
903,云内动力,0,6600,5.8346,1421.6,39930.0,6.05
910,大亚圣象,100,100,15.6149,66.51,1628.0,16.28
913,钱江摩托,0,700,12.9925,1349.23,10444.0,14.92
917,电广传媒,2800,3000,6.9383,185.12,21000.0,7.0
918,嘉凯城,600,600,4.8137,219.77,3108.0,5.18
931,中关村,300,300,10.7021,-84.64,3126.0,10.42
933,神火股份,0,600,4.9067,116.0,3060.0,5.1
936,华西股份,4200,4200,10.9528,7800.34,53802.0,12.81
948,南天信息,100,200,14.4815,47.71,2944.0,14.72
955,欣龙控股,0,200,9.1522,243.56,2074.0,10.37
958,东方能源,100,100,4.7409,13.91,488.0,4.88
976,华铁股份,0,200,6.205,-11.0,1230.0,6.15
983,西山煤电,0,400,4.4568,9.28,1792.0,4.48
988,华工科技,0,100,25.2931,118.69,2648.0,26.48
989,九芝堂,600,600,10.2934,201.94,6378.0,10.63
997,新大陆,0,300,18.7888,273.35,5910.0,19.7
2007,华兰生物,400,400,47.6595,-379.81,18684.0,46.71
2017,东信和平,3800,3800,12.8928,1281.2,50274.0,13.23
2019,亿帆医药,0,300,24.4331,-30.92,7299.0,24.33
2022,科华生物,0,500,22.718,-173.98,11185.0,22.37
2023,海特高新,400,800,16.9768,506.55,14088.0,17.61
2027,分众传媒,0,200,5.925,1.0,1186.0,5.93
2028,思源电气,0,100,20.759,307.1,2383.0,23.83
2029,七匹狼,600,600,5.3911,89.35,3324.0,5.54
2030,达安基因,3300,3300,23.4155,21827.76,99099.0,30.03
2036,联创电子,100,200,13.5714,17.73,2732.0,13.66
2044,美年健康,7600,7600,13.4951,12197.52,114760.0,15.1
2047,宝鹰股份,1000,1000,5.3881,-98.05,5290.0,5.29
2048,宁波华翔,2800,2800,17.3535,-625.72,47964.0,17.13
2056,横店东磁,0,100,12.7055,19.45,1290.0,12.9
2061,浙江交科,0,4800,5.7472,-130.51,27456.0,5.72
2073,软控股份,0,600,4.333,-7.78,2592.0,4.32
2079,苏州固锝,4400,8800,12.6332,15107.94,126280.0,14.35
2083,孚日股份,2400,5000,5.6105,197.42,28250.0,5.65
