时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:30:30.077    210452434       809893          603208          701 担保品卖出  90              133.0000        已成
09:30:30.079    214457089       809894          002938          701 担保品卖出  48              48.3700         已成
09:36:53.778    238458190       810613          601818          700 担保品买入  100             3.7400          已撤
13:00:58.215    202457448       814484          300770          701 担保品卖出  200             111.0400        已撤
13:00:58.267    210459458       814485          000710          701 担保品卖出  200             63.9900         已成
13:00:58.302    218463496       814486          300449          701 担保品卖出  1500            14.7500         已成
13:00:58.415    234458627       814487          601020          701 担保品卖出  3000            13.6500         已成
13:00:58.417    238464447       814488          002798          701 担保品卖出  300             30.4100         已撤
13:00:58.460    210459459       814489          603678          701 担保品卖出  400             42.6200         已撤
13:00:58.501    226455453       814490          300536          701 担保品卖出  2300            15.6800         部撤
13:00:58.603    202457449       814491          002235          701 担保品卖出  5400            10.4700         已成
13:00:58.650    210459460       814492          002493          701 担保品卖出  1500            19.9900         已成
13:00:58.717    226455454       814493          603306          701 担保品卖出  1000            16.9000         部撤
13:00:58.772    234458629       814494          002791          701 担保品卖出  100             140.0300        已成
13:00:58.828    210459461       814495          002163          700 担保品买入  500             18.0800         已成
13:00:58.878    218463499       814497          002288          700 担保品买入  61300           9.8900          已报
13:00:58.879    226455455       814496          000048          700 担保品买入  1900            42.1400         已撤
13:00:58.995    214464105       814498          000799          700 担保品买入  100             91.2400         已成
13:00:59.018    226455456       814499          300007          700 担保品买入  1300            19.4700         部撤
13:00:59.151    202457451       814501          300671          700 担保品买入  300             59.7900         已成
13:00:59.156    214464106       814500          600363          700 担保品买入  800             24.5300         已成
13:01:04.131    238464459       814502          000710          701 担保品卖出  300             63.9600         已撤
13:01:04.161    214464115       814503          300290          701 担保品卖出  1200            8.3700          已撤
13:01:04.228    238464460       814504          000799          700 担保品买入  100             91.1800         已成
13:01:09.219    210459480       814567          000710          701 担保品卖出  200             63.8800         已撤
13:01:09.273    218463523       814568          300290          701 担保品卖出  1300            8.3700          已撤
13:01:09.362    226455479       814570          000799          700 担保品买入  100             91.1900         已成
13:01:09.366    234458649       814569          601020          701 担保品卖出  2400            13.6800         部撤
13:01:14.391    214464138       814571          000710          701 担保品卖出  100             63.7900         已撤
13:01:14.427    222468145       814572          300290          701 担保品卖出  1400            8.3600          已撤
13:01:14.482    218463536       814573          601020          701 担保品卖出  2400            13.6800         已撤
13:01:14.544    234458662       814574          603678          701 担保品卖出  300             42.5700         已撤
13:01:14.609    230467657       814575          000048          700 担保品买入  900             42.1500         已撤
13:01:19.590    206463804       814670          000710          701 担保品卖出  100             63.7800         已成
13:01:19.629    214464146       814671          300290          701 担保品卖出  1300            8.3500          已成
13:01:19.692    230467667       814672          300536          701 担保品卖出  200             15.6900         已撤
13:01:19.751    238464493       814673          002798          701 担保品卖出  500             30.3900         已撤
13:01:19.790    206463805       814674          300671          700 担保品买入  100             59.7400         已成
13:01:19.847    222468163       814675          600363          700 担保品买入  100             24.4700         已成
13:01:19.869    230467668       814676          000048          700 担保品买入  1000            42.1500         已撤
13:01:24.890    210459508       814677          000710          701 担保品卖出  200             63.7900         已成
13:01:24.936    222468169       814678          300536          701 担保品卖出  200             15.6900         已撤
13:01:24.996    230467677       814679          002798          701 担保品卖出  1200            30.3500         已撤
13:01:25.045    238464504       814680          603678          701 担保品卖出  300             42.5400         已成
13:01:25.076    206463811       814681          603306          701 担保品卖出  100             16.8900         已撤
13:01:25.182    218463555       814683          600363          700 担保品买入  200             24.4700         已成
13:01:25.275    230467678       814684          603069          700 担保品买入  100             35.3100         已成
13:01:25.300    206463812       814685          300007          700 担保品买入  1000            19.4600         已成
13:01:25.140    214464156       814682          300671          700 担保品买入  200             59.7300         已成
13:01:30.279    226455525       814686          601020          701 担保品卖出  2500            13.6700         已成
13:01:30.328    234458693       814687          000710          701 担保品卖出  200             63.7900         已成
13:01:30.380    202457515       814688          300290          701 担保品卖出  2800            8.3500          已撤
13:01:30.467    218463569       814689          002798          701 担保品卖出  800             30.3300         已撤
13:01:30.475    226455526       814690          603678          701 担保品卖出  500             42.5400         已撤
13:01:30.527    218463570       814691          300536          701 担保品卖出  200             15.6900         已撤
13:01:30.591    226455527       814692          603306          701 担保品卖出  100             16.8800         已成
13:01:30.847    218463571       814693          603069          700 担保品买入  100             35.3200         已成
13:01:30.845    214464163       814694          000048          700 担保品买入  1800            42.1900         已成
13:01:30.985    202457517       814696          000799          700 担保品买入  300             91.1800         已成
13:01:30.968    230467687       814695          600363          700 担保品买入  100             24.4600         已撤
13:01:35.806    238464532       814697          300536          701 担保品卖出  200             15.6900         已撤
13:01:35.874    218463580       814698          002493          701 担保品卖出  700             19.9700         部撤
13:01:35.911    226455533       814699          603306          701 担保品卖出  100             16.8800         已成
13:01:35.944    234458705       814700          300770          701 担保品卖出  100             111.0700        已撤
13:01:36.005    202457523       814701          000710          701 担保品卖出  400             63.8600         已撤
13:01:36.058    210459529       814702          300449          701 担保品卖出  600             14.7900         已撤
13:01:36.125    218463581       814703          601020          701 担保品卖出  4200            13.6700         已成
13:01:36.158    226455534       814704          300671          700 担保品买入  300             59.7100         已成
13:01:36.203    238464533       814705          600363          700 担保品买入  100             24.4300         已成
13:01:36.250    210459530       814706          603069          700 担保品买入  400             35.3200         已成
13:01:36.293    218463582       814707          000799          700 担保品买入  300             90.8800         已撤
13:01:36.336    226455535       814708          000048          700 担保品买入  1300            42.1900         已撤
13:01:41.358    238464550       814709          300770          701 担保品卖出  100             110.8600        已成
13:01:41.395    206463848       814710          300449          701 担保品卖出  600             14.7600         已成
13:01:41.496    230467717       814712          000710          701 担保品卖出  300             63.8400         已撤
13:01:41.502    206463849       814711          601020          701 担保品卖出  4200            13.6700         已成
13:01:41.550    218463598       814713          002493          701 担保品卖出  700             19.9500         已成
13:01:41.600    226455553       814714          002798          701 担保品卖出  400             30.3200         已成
13:01:41.675    202457540       814715          603678          701 担保品卖出  200             42.5300         已撤
13:01:41.728    222468199       814716          300536          701 担保品卖出  200             15.6800         已成
13:01:41.766    202457541       814717          603306          701 担保品卖出  300             16.8800         已成
13:01:41.808    210459545       814718          300671          700 担保品买入  100             59.6900         已成
13:01:41.911    218463600       814719          600363          700 担保品买入  100             24.4800         已成
13:01:41.918    226455554       814720          000799          700 担保品买入  300             90.8900         已撤
13:01:46.910    238464552       814721          300770          701 担保品卖出  100             111.0600        已撤
13:01:46.955    206463854       814722          300449          701 担保品卖出  200             14.7900         已撤
13:01:47.008    214464194       814723          300536          701 担保品卖出  200             15.6800         已成
13:01:47.082    238464553       814724          002493          701 担保品卖出  300             19.9400         部撤
13:01:47.104    206463855       814725          603306          701 担保品卖出  400             16.8800         已成
13:01:47.178    214464195       814726          000048          700 担保品买入  1800            42.1900         已撤
13:01:47.201    222468205       814727          000799          700 担保品买入  300             91.0900         已成
13:01:47.299    230467723       814728          300671          700 担保品买入  100             59.6500         已成
13:01:47.313    238464554       814729          600363          700 担保品买入  100             24.4600         已成
13:01:52.316    202457557       814730          601020          701 担保品卖出  3600            13.6700         已成
13:01:52.379    210459564       814731          000710          701 担保品卖出  400             63.8200         已撤
13:01:52.426    226455574       814732          300536          701 担保品卖出  300             15.6800         已成
13:01:52.523    234458746       814733          300770          701 担保品卖出  100             111.0600        已撤
13:01:52.526    238464565       814734          603306          701 担保品卖出  400             16.8800         已成
13:01:52.556    210459565       814735          002163          700 担保品买入  300             18.0300         已成
13:01:52.623    226455575       814736          300007          700 担保品买入  700             19.4500         已撤
13:01:52.718    234458747       814737          600363          700 担保品买入  100             24.4600         已成
13:01:57.697    234458755       814738          603678          701 担保品卖出  200             42.5200         已成
13:01:57.709    202457565       814739          300536          701 担保品卖出  300             15.6800         已成
13:01:57.763    210459573       814740          002493          701 担保品卖出  1300            19.9400         已成
13:01:57.803    218463627       814741          603306          701 担保品卖出  400             16.8800         已成
13:01:57.914    226455583       814742          002791          701 担保品卖出  100             140.3900        已撤
13:01:57.928    234458756       814743          000710          701 担保品卖出  400             63.8100         已成
13:01:57.955    202457566       814744          300449          701 担保品卖出  1100            14.7900         已撤
13:01:58.033    210459574       814745          601020          701 担保品卖出  8300            13.6700         已成
