证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
828,701,担保品卖出,500,11.26,部分成交,0
828,701,担保品卖出,100,11.26,部分成交,0
828,701,担保品卖出,100,11.26,部分成交,0
2081,701,担保品卖出,1700,11.08,已成,0
828,701,担保品卖出,100,11.26,部分成交,0
828,701,担保品卖出,200,11.26,部分成交,0
828,701,担保品卖出,100,11.26,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,200,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,部分成交,0
768,701,担保品卖出,100,24.82,已成,0
600118,701,担保品卖出,100,38.6,部分成交,0
600118,701,担保品卖出,400,38.6,已成,0
603650,701,担保品卖出,1100,37.17,已成,0
2302,701,担保品卖出,200,11.33,部分成交,0
2617,701,担保品卖出,16200,6.24,部分成交,0
2617,701,担保品卖出,1800,6.24,已成,0
601888,701,担保品卖出,900,212.8,已成,0
300214,701,担保品卖出,1300,9.58,已成,0
300316,701,担保品卖出,200,25.65,已成,0
2302,701,担保品卖出,700,11.33,部分成交,0
2625,701,担保品卖出,100,20.69,已成,0
2151,701,担保品卖出,153,57.29,部分成交,0
2151,701,担保品卖出,147,57.29,已成,0
600967,701,担保品卖出,200,12.52,部分成交,0
600967,701,担保品卖出,1000,12.52,部分成交,0
600967,701,担保品卖出,800,12.52,已成,0
603535,701,担保品卖出,1200,33.81,已成,0
300006,700,担保品买入,1200,7.91,已成,0
600893,701,担保品卖出,2100,44.03,已成,0
739,700,担保品买入,200,27.2,已成,0
600760,701,担保品卖出,900,58.39,已成,0
828,701,担保品卖出,900,11.26,已成,0
603348,701,担保品卖出,800,23.11,已成,0
333,700,担保品买入,200,70.11,已成,0
933,700,担保品买入,11400,5.5,已成,0
2867,700,担保品买入,300,25.96,已成,0
411,700,担保品买入,100,19.28,部分成交,0
411,700,担保品买入,400,19.28,已成,0
603,700,担保品买入,100,17.81,已成,0
733,700,担保品买入,100,41.88,已成,0
2302,701,担保品卖出,200,11.33,部分成交,0
2302,701,担保品卖出,200,11.33,部分成交,0
2302,701,担保品卖出,100,11.33,部分成交,0
2302,701,担保品卖出,100,11.33,部分成交,0
2302,701,担保品卖出,100,11.33,部分成交,0
601231,700,担保品买入,220,25.2,部分成交,0
601231,700,担保品买入,100,25.2,部分成交,0
601231,700,担保品买入,80,25.2,已成,0
603313,700,担保品买入,700,32.97,已成,0
300567,700,担保品买入,100,61.31,已成,0
600211,700,担保品买入,100,103.76,已成,0
2049,700,担保品买入,100,123.13,已成,0
300290,700,担保品买入,1500,8.14,已成,0
601020,700,担保品买入,500,12.77,部分成交,0
2001,700,担保品买入,800,32.83,已成,0
601020,700,担保品买入,400,12.78,部分成交,0
2302,701,担保品卖出,100,11.33,已成,0
2484,700,担保品买入,200,10.66,已成,0
2081,701,担保品卖出,1800,11.07,已成,0
600926,701,担保品卖出,200,11.51,部分成交,0
768,701,担保品卖出,700,24.86,部分成交,0
768,701,担保品卖出,2200,24.86,已成,0
600926,701,担保品卖出,800,11.51,部分成交,0
300214,701,担保品卖出,1300,9.59,已成,0
603535,701,担保品卖出,4800,33.86,已成,0
2151,701,担保品卖出,400,57.3,已成,0
600967,701,担保品卖出,500,12.52,部分成交,0
600967,701,担保品卖出,1000,12.52,部分成交,0
600967,701,担保品卖出,1000,12.52,部分成交,0
600967,701,担保品卖出,800,12.52,已成,0
