冻结金额,可用,参考市值,资产
,788022.71,,12692361.11
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
69,华侨城Ａ,40700,40700,8.2369,-3131.28,332112.0,8.16
78,海王生物,6900,6900,4.4614,2336.57,33120.0,4.8
563,陕国投Ａ,0,73400,4.5308,6549.47,339108.0,4.62
725,京东方Ａ,0,67800,5.3109,-9553.2,350526.0,5.17
758,中色股份,0,59800,5.7052,2677.01,343850.0,5.75
776,广发证券,19500,19500,16.8225,2485.8,330525.0,16.95
793,华闻集团,81900,81900,4.0806,31071.88,365274.0,4.46
799,酒鬼酒,4500,4500,74.4203,21553.77,356445.0,79.21
813,德展健康,56100,56100,6.6156,33908.33,405042.0,7.22
886,海南高速,56300,56300,5.8129,25733.06,353001.0,6.27
2002,鸿达兴业,84600,84600,4.1206,19405.72,368010.0,4.35
2092,中泰化学,0,7900,5.761,-244.74,45267.0,5.73
2169,智光电气,3600,3600,11.0317,678.04,40392.0,11.22
2191,劲嘉股份,28600,28600,12.2418,10243.49,360360.0,12.6
2239,奥特佳,39500,59900,6.1803,47302.59,417503.0,6.97
2249,大洋电机,60000,60000,4.1622,2266.56,252000.0,4.2
2274,华昌化工,66500,66500,5.247,3522.66,352450.0,5.3
2355,兴民智通,2800,2800,5.8309,781.55,17108.0,6.11
2421,达实智能,33600,33600,4.2965,8852.51,153216.0,4.56
2425,凯撒文化,18200,18200,18.2077,13692.3,345072.0,18.96
2467,二六三,7000,7000,8.5513,2021.02,61880.0,8.84
2510,天汽模,51000,51000,4.4929,35039.63,264180.0,5.18
2517,恺英网络,68000,78000,4.7377,29042.61,398580.0,5.11
2522,浙江众成,2400,2400,6.9911,1269.48,18048.0,7.52
2565,顺灏股份,27300,27300,5.5988,19963.07,172809.0,6.33
2640,跨境通,200,200,-13.7272,4551.44,1806.0,9.03
2797,第一创业,0,31900,11.3096,11497.28,372273.0,11.67
300048,合康新能,2100,2100,4.0306,1279.73,9744.0,4.64
300054,鼎龙股份,0,16900,21.5478,-19397.89,344760.0,20.4
300063,天龙集团,10900,10900,7.1807,4352.44,82622.0,7.58
300094,国联水产,30800,30800,4.1306,-943.08,126280.0,4.1
300160,秀强股份,40200,40200,8.7513,-14122.76,337680.0,8.4
300171,东富龙,0,19500,19.0761,-509.23,371475.0,19.05
300184,力源信息,27600,27600,7.1611,-2513.65,195132.0,7.07
300194,福安药业,4100,4100,5.6086,1645.58,24641.0,6.01
300213,佳讯飞鸿,800,800,6.681,1255.2,6600.0,8.25
300273,和佳医疗,35900,35900,8.0885,2207.1,292585.0,8.15
300277,海联讯,1200,1200,13.1203,-156.36,15588.0,12.99
300287,飞利信,75100,75100,4.6107,23980.07,370243.0,4.93
300300,汉鼎宇佑,12700,12700,6.4298,7368.75,89027.0,7.01
300352,北信源,40600,40600,7.7543,18094.78,332920.0,8.2
300367,东方网力,20300,20300,4.0806,-4884.42,77952.0,3.84
300464,星徽精密,0,14800,23.7606,19083.21,370740.0,25.05
300757,罗博特科,3200,3200,49.0978,4742.89,161856.0,50.58
511990,华宝添益,3,3,-81763.9333,245591.995,300.195,100.065
600050,中国联通,0,17400,5.3109,6596.29,99006.0,5.69
600478,科力远,14800,14800,4.8108,-752.1,70448.0,4.76
600532,宏达矿业,20200,20200,10.9551,1512.38,222806.0,11.03
600622,光大嘉宝,77000,77000,4.6427,17499.21,374990.0,4.87
600641,万业企业,0,12700,29.7549,-9841.25,368046.0,28.98
600707,彩虹股份,9200,9200,4.8908,912.34,45908.0,4.99
601668,中国建筑,0,66800,5.3709,-6072.98,352704.0,5.28
601777,力帆股份,56700,56700,4.7633,12286.1,282366.0,4.98
601919,中远海控,15300,15300,4.2607,-470.08,64719.0,4.23
603366,日出东方,19500,19500,5.9162,3194.38,118560.0,6.08
603466,风语筑,0,500,23.0039,-106.96,11395.0,22.79
603993,洛阳钼业,15400,15400,3.159,23732.07,72380.0,4.7
