时间            委托编号        证券代码        交易业务        委托数量        委托价格        委托状态        
09:38:00.574    1060319879      300623          701 担保品卖出  300             30.8800         已成            
09:38:00.654    1160321781      300702          700 担保品买入  200             105.6400        已成            
09:38:00.656    1180319081      300455          701 担保品卖出  1000            14.1900         已撤            
09:38:00.662    1000320480      300007          700 担保品买入  2200            16.0900         已成            
09:38:00.712    1060319880      300053          701 担保品卖出  1200            10.8900         已成            
09:38:00.866    1100319081      603385          701 担保品卖出  2200            14.1700         已撤            
09:38:01.619    1180319082      300233          700 担保品买入  5100            30.6700         已成            
09:38:01.735    1000320481      300206          701 担保品卖出  5300            17.4800         已成            
09:38:02.105    1020319181      603538          701 担保品卖出  600             50.5100         已成            
09:38:02.676    1080322283      300623          701 担保品卖出  7100            30.8600         已成            
09:38:03.077    1100319082      601881          700 担保品买入  40100           11.2800         已成            
09:38:03.131    1120321781      300702          700 担保品买入  200             105.6400        已成            
09:38:03.220    1140317784      002803          701 担保品卖出  3700            25.8500         已成            
09:38:56.526    1160321803      300520          701 担保品卖出  1100            17.6000         已成            
09:38:57.803    1080322304      300548          700 担保品买入  300             55.9800         已成            
09:38:58.249    1160321804      002123          700 担保品买入  4200            19.5800         已成            
09:38:58.842    1020319203      300513          701 担保品卖出  700             12.6900         已成            
09:38:58.844    1040320503      300545          700 担保品买入  800             34.4400         已成            
09:38:58.900    1060319903      002734          701 担保品卖出  2600            15.3000         已成            
09:38:59.368    1140317806      002714          700 担保品买入  6500            76.0100         已撤            
09:39:00.906    1000320504      603385          701 担保品卖出  2600            14.1100         已成            
09:39:01.837    1060319904      002123          700 担保品买入  7100            19.6000         已成            
09:39:02.633    1120321804      300677          700 担保品买入  500             122.5000        已成            
09:39:02.864    1160321806      300623          701 担保品卖出  300             30.6000         已成            
09:39:02.905    1000320505      300548          700 担保品买入  300             55.9800         已成            
09:39:55.694    1140317826      600661          701 担保品卖出  500             15.5500         已成            
09:39:55.837    1180319125      603887          701 担保品卖出  1800            23.7400         已撤            
09:39:57.098    1120321824      000829          701 担保品卖出  6000            6.5700          已成            
09:39:57.118    1140317827      000851          701 担保品卖出  36200           8.3800          已撤            
09:39:57.632    1180319126      300738          701 担保品卖出  2500            57.6700         已成            
09:39:57.648    1000320525      300731          701 担保品卖出  600             33.3700         已撤            
09:39:57.684    1020319225      002382          701 担保品卖出  6100            28.9100         已成            
09:39:58.224    1000320526      603806          701 担保品卖出  3100            48.8400         已成            
09:39:58.282    1020319226      603650          700 担保品买入  2800            23.8400         已成            
09:39:58.424    1000320527      002603          701 担保品卖出  9500            31.1000         已成            
09:39:58.424    1180319128      603882          701 担保品卖出  100             86.5700         已撤            
09:39:58.582    1040320527      002714          700 担保品买入  6100            76.3300         部撤            
09:39:58.898    1080322329      300570          700 担保品买入  1000            20.0800         已成            
09:39:58.899    1100319128      300657          700 担保品买入  3000            20.5400         已成            
09:39:58.989    1120321827      600609          701 担保品卖出  23000           6.4700          已成            
09:39:59.830    1160321829      603538          700 担保品买入  1000            49.7100         已成            
09:39:59.894    1000320528      603185          700 担保品买入  800             44.6900         已撤            
09:40:00.644    1060319928      002382          701 担保品卖出  5200            28.9000         已成            
09:40:01.071    1120321828      603806          701 担保品卖出  2800            48.7800         已成            
09:40:01.676    1120321829      603650          700 担保品买入  2500            23.8700         已成            
09:40:01.832    1140317832      300738          701 担保品卖出  600             57.6200         已成            
09:40:02.488    1160321831      603538          700 担保品买入  1000            49.7200         已成            
09:40:02.707    1180319131      300438          700 担保品买入  2900            17.2600         已成            
09:40:02.776    1000320530      300570          700 担保品买入  900             20.0500         已成            
09:40:02.881    1060319930      300188          701 担保品卖出  2800            19.4800         已撤            
09:40:03.019    1100319131      002756          701 担保品卖出  1000            18.9300         部撤            
09:40:03.058    1120321830      600988          701 担保品卖出  35000           11.7800         已成            
09:40:57.051    1080322351      000851          701 担保品卖出  16100           8.1700          已成            
09:40:58.027    1160321851      002123          700 担保品买入  2100            19.7100         已成            
09:40:58.075    1180319151      603806          701 担保品卖出  2700            48.7800         已成            
09:41:00.152    1180319152      002573          701 担保品卖出  100             5.3600          已成            
09:41:00.207    1020319251      002541          701 担保品卖出  100             26.5900         已成            
09:41:00.393    1040320551      000851          701 担保品卖出  16000           8.1600          已成            
09:41:00.645    1060319951      300617          700 担保品买入  900             32.7100         已成            
09:41:01.001    1120321851      603538          700 担保品买入  200             49.5800         已成            
09:41:02.129    1120321852      300394          700 担保品买入  100             56.9700         已成            
09:41:03.158    1160321854      002541          701 担保品卖出  300             26.5800         已成            
09:41:03.184    1180319154      002714          700 担保品买入  1000            76.7000         已成            
09:41:55.875    1100319171      603887          701 担保品卖出  1800            23.9100         已成            
09:41:56.795    1160321872      000426          701 担保品卖出  29500           7.5700          已成            
09:41:56.887    1180319172      000851          701 担保品卖出  4100            8.1700          已撤            
09:41:57.093    1000320571      002241          701 担保品卖出  2900            27.0200         已成            
09:41:57.268    1040320571      600702          701 担保品卖出  6200            35.8100         已撤            
09:41:57.871    1160321873      300037          701 担保品卖出  2100            53.7000         已撤            
09:41:58.036    1180319173      002158          701 担保品卖出  3600            12.8800         已成            
09:41:58.081    1000320572      603690          701 担保品卖出  700             39.8200         已成            
09:41:58.207    1060319972      603806          701 担保品卖出  4000            49.1700         已成            
09:41:58.259    1120321872      000961          701 担保品卖出  5900            8.7600          已成            
09:41:58.415    1060319973      300381          701 担保品卖出  9000            15.6100         已成            
09:41:58.515    1120321873      601965          701 担保品卖出  600             8.7400          已撤            
09:41:58.574    1160321875      300552          701 担保品卖出  400             42.3100         已撤            
09:41:58.595    1180319175      300677          700 担保品买入  1000            124.1300        已成            
09:41:58.755    1020319274      300657          701 担保品卖出  1400            20.6600         已成            
09:42:00.294    1060319974      000426          701 担保品卖出  29600           7.5600          已成            
09:42:01.298    1020319275      002387          700 担保品买入  5400            13.8000         已成            
09:42:02.457    1100319176      300657          701 担保品卖出  3100            20.6500         已成            
09:42:02.509    1120321875      600745          701 担保品卖出  600             127.5200        已成            
09:42:02.633    1160321877      300617          700 担保品买入  1200            32.7800         部撤            
09:42:02.684    1180319177      300677          700 担保品买入  500             124.2600        已成            
09:42:57.093    1100319190      002382          701 担保品卖出  7500            28.8000         已成            
09:42:57.737    1140317892      000913          701 担保品卖出  1400            13.3300         已成            
09:42:57.795    1160321891      300738          701 担保品卖出  1200            57.6800         已成            
09:42:58.106    1020319290      002153          701 担保品卖出  1200            39.3900         部撤            
09:42:58.185    1040320590      002127          701 担保品卖出  400             21.2600         已成            
09:42:58.241    1080322392      603936          701 担保品卖出  4000            14.2600         已成            
09:42:58.303    1120321890      603393          701 担保品卖出  500             35.9700         已成            
09:42:58.429    1140317893      601881          701 担保品卖出  6600            11.3500         已成            
09:42:58.581    1160321892      002745          701 担保品卖出  7700            16.0300         已撤            
09:42:58.701    1180319191      002565          701 担保品卖出  22900           5.2900          已成            
09:42:58.804    1000320591      603855          701 担保品卖出  2300            16.1800         已成            
09:42:59.667    1040320591      002803          701 担保品卖出  2000            25.8000         已成            
09:42:59.975    1100319192      300059          701 担保品卖出  123600          19.0200         已成            
09:43:00.080    1120321891      002829          700 担保品买入  5200            31.4200         已成            
09:43:00.081    1140317894      300408          701 担保品卖出  1400            25.8000         已成            
09:43:00.141    1180319192      000799          701 担保品卖出  1300            65.1200         已成            
09:43:00.173    1000320592      300233          700 担保品买入  6000            30.4500         已成            
09:43:00.265    1020319292      300462          701 担保品卖出  100             21.9000         已成            
09:43:00.312    1040320592      002241          701 担保品卖出  30300           27.0200         已成            
09:43:00.699    1080322394      002382          701 担保品卖出  6700            28.8300         已成            
09:43:01.303    1000320593      603855          701 担保品卖出  2300            16.1800         已成            
09:43:01.544    1060319993      002153          701 担保品卖出  300             39.3400         已成            
09:43:01.805    1100319194      603466          701 担保品卖出  6500            19.7000         已成            
09:43:02.303    1120321893      600745          701 担保品卖出  1000            127.4000        已成            
09:43:02.349    1140317896      300617          700 担保品买入  800             32.9600         已成            
09:43:02.415    1160321895      002803          701 担保品卖出  3400            25.7600         已成            
09:43:02.614    1180319194      300059          701 担保品卖出  54900           19.0200         已撤            
09:43:02.654    1000320594      002829          700 担保品买入  500             31.4200         已成            
09:43:02.877    1020319294      002565          701 担保品卖出  40600           5.2800          已成            
09:43:55.889    1120321906      000417          701 担保品卖出  22100           5.5100          部撤            
09:43:56.977    1140317909      000851          701 担保品卖出  4100            8.1300          已成            
09:43:57.325    1180319207      603069          701 担保品卖出  3600            14.4600         已撤            
09:43:58.518    1100319208      300657          701 担保品卖出  1300            20.6700         已成            
09:43:58.752    1160321909      300676          700 担保品买入  200             150.8100        已成            
09:43:58.886    1180319208      603650          700 担保品买入  700             23.8400         已成            
09:44:00.234    1000320608      000417          701 担保品卖出  3700            5.5000          已成            
09:44:02.481    1040320611      300676          700 担保品买入  500             150.8300        已成            
09:44:02.482    1060320011      300657          701 担保品卖出  1300            20.6700         已撤            
09:44:02.565    1080322413      600745          701 担保品卖出  3900            127.5700        已成            
09:44:56.816    1100319231      000417          701 担保品卖出  7400            5.5100          已成            
09:44:57.112    1120321929      000799          701 担保品卖出  4900            65.3400         已成            
09:44:57.626    1180319229      002129          701 担保品卖出  6100            21.3700         已成            
09:44:57.883    1040320629      600812          701 担保品卖出  5900            12.0400         已成            
09:44:58.090    1100319232      603690          701 担保品卖出  1100            39.9200         已成            
09:44:58.090    1120321930      601999          701 担保品卖出  3400            7.1700          已成            
09:44:58.143    1140317932      603855          701 担保品卖出  1500            16.1800         已成            
09:44:58.274    1020319328      603466          701 担保品卖出  4600            19.4400         已成            
09:44:59.150    1080322430      300576          701 担保品卖出  900             57.1700         已成            
09:44:59.165    1100319233      600459          701 担保品卖出  8800            28.7200         已撤            
09:44:59.606    1160321932      300657          701 担保品卖出  1300            20.6000         已成            
09:44:59.937    1180319230      300496          701 担保品卖出  800             74.8200         已成            
09:45:00.079    1040320631      000011          701 担保品卖出  4800            14.5700         已成            
09:45:00.321    1060320029      000799          701 担保品卖出  4900            65.3600         已撤            
09:45:01.066    1140317934      603690          701 担保品卖出  700             39.9100         已成            
09:45:01.730    1000320633      603466          701 担保品卖出  8300            19.4200         已成            
09:45:01.950    1040320632      300576          701 担保品卖出  100             57.1100         已成            
09:45:02.084    1060320030      300253          701 担保品卖出  7300            20.5800         已成            
09:45:02.195    1080322432      300496          701 担保品卖出  800             74.8200         已成            
09:45:02.485    1100319235      600459          701 担保品卖出  900             28.6800         已成            
09:45:02.675    1120321933      600745          701 担保品卖出  3500            127.2300        已成            
09:45:56.930    1120321967      603938          701 担保品卖出  100             24.6300         已成            
09:45:57.737    1020319359      300142          701 担保品卖出  15000           54.2600         已成            
09:45:57.834    1040320667      300034          701 担保品卖出  2200            18.9600         已成            
09:45:58.016    1120321968      603650          701 担保品卖出  1400            24.3000         已撤            
09:45:58.534    1120321969      300274          701 担保品卖出  4300            14.0900         已成            
09:45:59.762    1080322471      300496          701 担保品卖出  1800            74.4400         已成            
09:46:00.023    1140317963      000011          700 担保品买入  2100            14.4100         已成            
09:46:00.950    1000320666      002100          701 担保品卖出  5100            15.3100         已成            
09:46:02.259    1140317965      600316          701 担保品卖出  8600            15.9400         已撤            
09:46:02.545    1020319364      300054          701 担保品卖出  4900            16.7000         已成            
09:46:02.556    1040320670      300260          701 担保品卖出  1500            20.1400         已成            
09:46:02.795    1060320062      002678          701 担保品卖出  100             7.2900          已成            
09:46:02.851    1080322473      002534          700 担保品买入  300             8.0200          已成            
09:46:56.815    1020319392      002803          700 担保品买入  4200            25.9600         部撤            
09:46:56.861    1040320702      000851          700 担保品买入  36200           8.1100          已成            
09:46:57.018    1060320087      002044          701 担保品卖出  10700           13.7600         已成            
09:46:57.384    1100319295      002222          701 担保品卖出  700             15.0800         已成            
09:46:57.651    1160322000      300725          701 担保品卖出  400             117.5700        已成            
09:46:57.718    1180319291      600378          701 担保品卖出  300             20.3400         已成            
09:46:57.967    1100319296      600702          701 担保品卖出  600             35.9200         已成            
09:46:58.069    1000320702      002920          701 担保品卖出  700             57.5500         已成            
09:46:58.486    1000320703      300260          701 担保品卖出  1000            20.5400         已成            
09:46:58.664    1020319395      300686          701 担保品卖出  100             23.7600         已成            
09:46:58.758    1040320704      300677          701 担保品卖出  200             125.3500        已成            
09:46:59.047    1120322008      600649          701 担保品卖出  200             5.7000          已成            
09:46:59.249    1180319293      600459          701 担保品卖出  4100            28.6300         已成            
09:46:59.952    1060320091      600378          701 担保品卖出  1400            20.3800         已成            
09:47:00.206    1100319299      002222          701 担保品卖出  3900            15.0800         已成            
09:47:01.111    1100319300      002044          701 担保品卖出  10700           13.7900         已成            
09:47:02.089    1000320707      002920          701 担保品卖出  500             57.4800         已成            
09:47:02.435    1040320708      300677          701 担保品卖出  100             125.2800        已成            
09:47:02.646    1060320092      300260          701 担保品卖出  900             20.5300         已成            
09:47:02.818    1100319301      300657          700 担保品买入  3800            20.5900         已成            
09:47:03.827    1120322012      600884          701 担保品卖出  27900           11.6500         已成            
09:47:30.824    1080322520      300146          701 担保品卖出  10200           19.8100         已成            
09:47:56.887    1040320728      000417          700 担保品买入  20700           5.5000          已成            
09:47:57.451    1080322528      002044          701 担保品卖出  15800           13.8000         已撤            
09:47:57.759    1160322027      002756          701 担保品卖出  2100            18.8600         已成            
09:47:58.069    1040320729      603650          701 担保品卖出  2000            24.3100         已成            
09:47:58.422    1080322529      002920          701 担保品卖出  3200            57.9800         已成            
09:47:58.835    1160322028      300063          701 担保品卖出  49300           6.6800          已成            
09:47:59.617    1180319319      300146          700 担保品买入  10200           19.8200         已成            
09:47:59.648    1020319422      300394          701 担保品卖出  1200            57.4600         已撤            
09:47:59.656    1040320730      300242          701 担保品卖出  26800           6.4800          已成            
09:47:59.671    1120322031      300260          701 担保品卖出  3100            20.4200         已撤            
09:47:59.763    1140318022      300220          700 担保品买入  200             47.4500         已成            
09:48:00.182    1180319320      000799          700 担保品买入  3900            65.5700         已成            
09:48:00.358    1000320730      300636          701 担保品卖出  600             40.1700         已成            
09:48:00.773    1080322530      600861          701 担保品卖出  5100            13.7400         已成            
09:48:00.918    1120322032      002044          701 担保品卖出  8800            13.7800         已成            
09:48:00.971    1140318023      000961          700 担保品买入  5900            8.6700          已成            
09:48:01.180    1000320731      603650          701 担保品卖出  2000            24.3000         已成            
09:48:01.838    1120322033      300242          701 担保品卖出  26800           6.4800          已成            
09:48:02.393    1160322031      002920          701 担保品卖出  4500            57.8600         已成            
09:48:02.516    1000320732      300054          701 担保品卖出  3100            16.7300         已成            
09:48:02.778    1060320119      300063          701 担保品卖出  31200           6.6700          已成            
09:48:55.997    1020319447      603069          701 担保品卖出  6300            14.3600         已撤            
09:48:56.988    1120322060      002044          701 担保品卖出  4400            13.8500         已成            
09:48:57.190    1160322053      000417          700 担保品买入  8800            5.5000          已成            
09:48:58.025    1020319448      603690          700 担保品买入  2500            39.3700         已成            
09:48:58.092    1060320140      002920          701 担保品卖出  1800            57.6300         已成            
09:48:58.239    1000320756      300260          701 担保品卖出  3100            20.5200         已成            
09:48:58.555    1020319450      300676          701 担保品卖出  1000            152.0600        已成            
09:48:58.652    1060320142      600459          701 担保品卖出  5400            28.8600         已成            
09:48:58.890    1160322055      300530          701 担保品卖出  2600            42.3500         部撤            
09:49:00.011    1180319344      000799          701 担保品卖出  2600            65.8500         已成            
09:49:00.376    1020319451      300285          701 担保品卖出  3000            32.8100         已成            
09:49:01.201    1160322056      002044          701 担保品卖出  7400            13.8300         已成            
09:49:01.367    1040320759      300725          701 担保品卖出  200             117.3900        已成            
09:49:01.794    1020319453      600316          701 担保品卖出  8600            15.9100         已成            
09:49:01.794    1040320760      600459          701 担保品卖出  5400            28.8300         已成            
09:49:02.145    1120322065      002920          701 担保品卖出  1600            57.6400         已成            
09:49:56.956    1140318072      002044          701 担保品卖出  16500           13.9300         已成            
09:49:57.812    1000320781      300725          701 担保品卖出  200             117.5300        已成            
09:49:58.144    1040320782      600459          701 担保品卖出  1500            29.0400         已成            
09:49:58.226    1160322076      300233          700 担保品买入  4300            30.6100         已成            
09:49:58.409    1060320168      300206          700 担保品买入  9900            17.7100         已成            
09:49:58.564    1120322087      002647          701 担保品卖出  1100            36.2300         已成            
09:49:58.713    1140318073      002565          700 担保品买入  14800           5.2100          已成            
09:49:58.803    1180319369      300666          701 担保品卖出  500             60.1500         已撤            
09:49:58.966    1020319475      300576          700 担保品买入  1000            56.0600         已成            
09:49:59.009    1040320784      300530          701 担保品卖出  1300            42.1800         已撤            
09:50:00.081    1080322584      002222          701 担保品卖出  900             15.0700         已成            
09:50:00.974    1160322078      300715          700 担保品买入  800             35.9900         已成            
09:50:01.039    1180319370      300725          701 担保品卖出  200             117.5300        已成            
09:50:01.480    1100319372      002044          701 担保品卖出  3300            13.9300         已成            
09:50:01.799    1160322079      300242          701 担保品卖出  23200           6.5300          已成            
09:50:01.911    1020319477      002647          701 担保品卖出  1100            36.2200         已成            
09:50:02.205    1060320171      600459          701 担保品卖出  1200            29.0200         已成            
09:50:02.402    1080322585      002565          700 担保品买入  16300           5.2000          已撤            
09:50:02.712    1140318075      300666          701 担保品卖出  200             59.9400         已成            
09:50:55.759    1000320808      603916          700 担保品买入  2500            26.2100         已成            
09:50:55.759    1180319391      600380          700 担保品买入  6800            16.1500         已成            
09:50:55.885    1020319496      002182          700 担保品买入  2000            9.5200          已成            
09:50:56.021    1040320806      603583          700 担保品买入  600             68.0900         部撤            
09:50:56.710    1120322110      000011          700 担保品买入  2700            14.4500         已成            
09:50:56.719    1140318097      000599          700 担保品买入  100             4.6700          已成            
09:50:56.726    1160322101      603890          700 担保品买入  7800            17.6400         已成            
09:50:56.966    1180319392      002106          700 担保品买入  6000            12.7100         已成            
09:50:57.119    1000320809      002461          700 担保品买入  5800            9.2500          部撤            
09:50:57.144    1020319497      002078          700 担保品买入  4000            9.7800          已成            
09:50:57.227    1060320193      600645          700 担保品买入  6300            27.3600         已成            
09:50:57.331    1080322606      002240          700 担保品买入  13400           13.2200         已成            
09:50:57.407    1100319395      002292          700 担保品买入  11500           8.4600          已成            
09:50:57.409    1120322111      300715          700 担保品买入  900             36.0300         已撤            
09:50:57.622    1140318098      603596          700 担保品买入  900             34.4400         已成            
09:50:57.761    1160322102      600291          700 担保品买入  12700           8.8700          已成            
09:50:57.836    1180319393      002602          700 担保品买入  28600           15.4100         已成            
09:50:57.881    1000320810      603718          700 担保品买入  3800            19.1500         已成            
09:50:58.065    1040320808      600315          700 担保品买入  8400            46.4400         已撤            
09:50:58.196    1060320194      600216          700 担保品买入  14500           19.5200         已成            
09:50:58.361    1120322112      300263          700 担保品买入  8900            8.1400          已成            
09:50:58.396    1160322103      603033          700 担保品买入  3400            22.1400         已成            
09:50:58.462    1000320811      601028          700 担保品买入  5100            11.1100         已成            
09:50:58.484    1020319499      300298          700 担保品买入  7400            32.1500         已成            
09:50:58.527    1080322608      300545          700 担保品买入  1000            33.8000         已成            
09:50:58.535    1100319397      300651          700 担保品买入  1200            35.0200         已成            
09:50:58.545    1120322113      300595          700 担保品买入  1100            66.5700         已成            
09:50:58.550    1140318100      600882          700 担保品买入  4500            36.4200         已成            
09:50:58.550    1160322104      603528          700 担保品买入  6000            10.8100         已成            
09:50:58.550    1180319395      600827          700 担保品买入  15300           13.4700         已成            
09:50:58.573    1000320812      300299          700 担保品买入  20300           9.0300          已成            
09:50:58.616    1040320810      603301          700 担保品买入  1700            48.6300         部撤            
09:50:58.742    1060320195      603825          700 担保品买入  400             30.4300         已成            
09:50:58.930    1120322114      603916          700 担保品买入  2500            26.2000         已成            
09:50:58.930    1140318101      600380          700 担保品买入  5000            16.1600         已成            
09:50:58.930    1160322105      600521          700 担保品买入  5200            33.6700         已成            
09:50:59.055    1180319396      603583          700 担保品买入  1300            68.1600         已成            
09:51:00.044    1040320811      000636          700 担保品买入  400             29.2300         已成            
09:51:00.275    1060320196      002240          700 担保品买入  4400            13.2200         已成            
09:51:00.276    1080322610      002292          700 担保品买入  11200           8.4600          已成            
09:51:00.880    1120322115      002030          700 担保品买入  7600            27.4000         已成            
09:51:00.882    1140318102      601636          700 担保品买入  400             5.7400          已成            
09:51:01.162    1180319397      600825          700 担保品买入  8300            6.4100          已撤            
09:51:01.416    1040320812      603301          700 担保品买入  1200            48.6900         已成            
09:51:01.690    1080322611      603583          700 担保品买入  600             68.1600         已成            
09:51:01.698    1120322116      002706          700 担保品买入  1400            16.4400         已成            
09:51:01.708    1140318103      002655          700 担保品买入  9400            12.1400         已成            
09:51:01.886    1180319398      002847          700 担保品买入  900             90.0700         已成            
09:51:02.070    1040320813      600521          700 担保品买入  5200            33.6500         已成            
09:51:02.196    1060320198      600161          700 担保品买入  6400            45.0100         已成            
09:51:02.234    1080322612      300016          700 担保品买入  19400           11.8100         部撤            
09:51:02.235    1100319400      300595          700 担保品买入  2100            66.6000         已成            
09:51:02.330    1120322117      300635          700 担保品买入  1000            30.0200         已成            
09:51:56.868    1000320834      002382          700 担保品买入  6300            29.2100         已成            
09:51:57.846    1060320221      002920          701 担保品卖出  800             56.9800         已成            
09:51:58.059    1100319421      300059          700 担保品买入  33200           18.8600         已成            
09:51:58.817    1100319422      601999          700 担保品买入  1600            7.1000          已成            
09:51:59.340    1160322126      300677          701 担保品卖出  200             126.2900        已撤            
09:52:00.569    1120322135      002382          700 担保品买入  3600            29.2200         已成            
09:52:01.933    1120322136      300014          701 担保品卖出  6000            47.2000         已成            
09:52:02.275    1160322128      300059          700 担保品买入  10600           18.8700         已成            
09:52:02.461    1020319528      300677          701 担保品卖出  700             126.1600        已成            
09:52:03.201    1040320833      601999          700 担保品买入  1400            7.1000          已成            
09:52:57.165    1060320250      000799          701 担保品卖出  1600            66.3100         已成            
09:52:57.180    1080322660      603708          701 担保品卖出  200             44.7700         已成            
09:52:57.716    1140318154      002901          701 担保品卖出  300             115.5300        已成            
09:52:57.864    1160322155      002881          701 担保品卖出  1100            26.2700         已成            
09:52:58.046    1020319553      002565          700 担保品买入  31800           5.1900          已成            
09:52:58.957    1160322156      300677          701 担保品卖出  2100            126.2800        已成            
09:52:59.837    1000320860      000799          701 担保品卖出  1400            66.3000         已成            
09:53:01.900    1000320861      002565          700 担保品买入  16900           5.1900          已撤            
09:53:02.031    1060320253      300054          701 担保品卖出  11800           16.3900         已成            
09:53:02.125    1100319454      300677          701 担保品卖出  1600            126.2800        已成            
09:53:02.189    1120322164      002901          701 担保品卖出  300             115.5300        已成            
09:53:57.470    1120322178      300731          701 担保品卖出  200             33.5500         已撤            
09:53:57.714    1160322176      600478          701 担保品卖出  14400           4.8600          已成            
09:53:58.182    1180319467      603650          701 担保品卖出  1200            24.6700         部撤            
09:53:58.449    1040320878      300416          701 担保品卖出  300             22.5000         已撤            
09:54:02.008    1180319468      300685          701 担保品卖出  100             72.3700         已成            
09:54:02.345    1040320879      603650          701 担保品卖出  3200            24.6400         已成            
09:54:02.997    1060320273      600884          700 担保品买入  27900           11.6400         已撤            
09:54:57.741    1020319584      603650          701 担保品卖出  1300            24.5900         已撤            
09:54:58.538    1160322189      603936          700 担保品买入  4000            14.4200         已成            
09:55:00.033    1020319586      603298          700 担保品买入  9800            10.8800         已成            
09:55:02.276    1100319487      300677          701 担保品卖出  1000            126.8800        已成            
09:55:55.880    1100319499      603938          700 担保品买入  100             24.5200         已撤            
09:55:56.775    1180319498      601999          700 担保品买入  400             7.0400          已成            
09:55:57.428    1000320909      603069          701 担保品卖出  3700            14.3700         部撤            
09:55:57.697    1020319599      300738          700 担保品买入  1800            56.8600         已成            
09:55:58.736    1160322204      300685          701 担保品卖出  500             72.2200         部撤            
09:55:58.822    1000320910      600988          700 担保品买入  14800           11.8500         部撤            
09:56:00.429    1020319600      600884          701 担保品卖出  94800           11.7400         已成            
09:56:01.394    1140318204      603069          701 担保品卖出  4400            14.3500         已成            
09:56:01.815    1180319500      002541          700 担保品买入  400             27.2800         已成            
09:56:01.887    1020319601      300685          701 担保品卖出  600             72.1900         已成            
09:56:01.912    1040320907      002565          700 担保品买入  16900           5.1800          已成            
09:56:02.763    1140318205      601881          700 担保品买入  5800            11.1500         已成            
09:56:02.817    1160322206      600988          700 担保品买入  48300           11.8700         已成            
09:56:58.664    1020319614      600438          701 担保品卖出  22500           18.0800         已成            
09:56:59.235    1040320919      300054          701 担保品卖出  9600            16.3700         已成            
09:57:00.768    1100319513      300054          701 担保品卖出  9600            16.3700         已成            
09:57:01.467    1020319615      603528          701 担保品卖出  3300            10.9900         已成            
09:57:59.236    1180319524      603650          700 担保品买入  7600            24.5100         已成            
09:58:01.901    1040320930      600132          701 担保品卖出  800             68.2100         已成            
09:58:56.869    1160322238      002240          701 担保品卖出  17800           13.0700         部撤            
09:58:59.769    1040320938      600552          701 担保品卖出  200             5.5400          已撤            
09:59:56.899    1120322255      600529          700 担保品买入  700             55.6500         已成            
09:59:58.753    1000320958      601881          700 担保品买入  800             11.1100         已成            
09:59:59.002    1040320952      600363          701 担保品卖出  1900            15.3600         部撤            
10:00:00.879    1120322256      600529          700 担保品买入  900             55.7300         已成            
10:00:57.982    1040320971      002881          700 担保品买入  1100            25.9900         已成            
10:01:00.926    1060320378      000913          700 担保品买入  1400            12.9400         已成            
10:01:02.188    1120322275      300059          700 担保品买入  79800           18.7300         已成            
10:01:59.750    1180319600      000799          700 担保品买入  600             66.1400         已成            
10:02:01.785    1120322296      002709          701 担保品卖出  2500            34.0300         已成            
10:02:30.643    1040321002      300142          701 担保品卖出  2000            53.1700         已成            
10:02:31.021    1080322810      002030          701 担保品卖出  8300            27.4500         已成            
10:02:57.026    1120322309      603069          701 担保品卖出  4100            14.2900         已成            
10:02:57.417    1160322303      002647          700 担保品买入  2200            36.3700         已成            
10:02:57.821    1000321017      603528          701 担保品卖出  2700            11.1900         已成            
10:02:58.555    1180319614      300381          700 担保品买入  600             15.0000         已撤            
10:02:58.869    1040321010      300636          700 担保品买入  700             39.9000         已撤            
10:02:58.986    1080322820      603466          700 担保品买入  6200            19.4000         已成            
10:02:59.116    1100319614      300686          700 担保品买入  100             23.8100         已成            
10:03:02.271    1060320415      603466          700 担保品买入  4200            19.4200         已撤            
10:03:31.504    1100319624      002030          701 担保品卖出  8100            27.3700         已成            
10:03:56.868    1080322839      000799          700 担保品买入  1800            66.2800         已成            
10:03:59.036    1020319734      603466          700 担保品买入  4800            19.6100         已成            
10:03:59.159    1040321034      000799          700 担保品买入  5500            66.3600         已成            
10:03:59.911    1120322331      603712          701 担保品卖出  1800            37.2700         已成            
10:04:01.759    1140318335      002847          701 担保品卖出  200             88.7800         已成            
10:04:01.808    1160322328      603466          700 担保品买入  2500            19.6300         已成            
10:04:02.286    1180319634      002709          701 担保品卖出  1100            33.9100         已撤            
10:04:56.941    1120322344      000426          700 担保品买入  42400           7.3100          已成            
10:04:58.046    1180319650      600363          701 担保品卖出  100             15.1600         已成            
10:04:59.006    1160322342      300381          700 担保品买入  600             15.0700         已成            
10:05:57.284    1140318365      000011          701 担保品卖出  3500            14.6000         已成            
10:05:58.126    1020319768      603466          700 担保品买入  5900            19.5600         已撤            
10:05:59.209    1120322362      300475          701 担保品卖出  4000            8.5900          已撤            
10:05:59.949    1160322360      600378          700 担保品买入  1600            19.9200         已撤            
