时间            委托编号        成交编号        证券代码        交易业务        成交数量        成交价格        委托状态        汇总成交        汇总撤单        
09:30:36        1100298113      0101000001111591 300326          701 担保品卖出  800             27.4100         已成            0               0               
09:30:36        1080301313      0103000000946795 300691          701 担保品卖出  600             15.5900         已成            0               0               
09:30:36        1120301215      0101000001114306 300639          701 担保品卖出  100             45.7100         部分成交        0               0               
09:30:37        1120301215      0101000001122018 300639          701 担保品卖出  100             45.7100         部分成交        0               0               
09:30:37        1020298316      356585          603680          701 担保品卖出  400             11.1100         部分成交        0               0               
09:30:37        1180298216      0102000000934664 002751          701 担保品卖出  2000            23.5200         部分成交        0               0               
09:30:37        1020298316      356586          603680          701 担保品卖出  100             11.1100         部分成交        0               0               
09:30:37        1180298216      0102000000934666 002751          701 担保品卖出  300             23.5100         已成            0               0               
09:30:37        1020298316      356587          603680          701 担保品卖出  200             11.1000         部分成交        0               0               
09:30:37        1020298316      356588          603680          701 担保品卖出  500             11.1000         部分成交        0               0               
09:30:37        1020298316      356589          603680          701 担保品卖出  1800            11.1000         已成            0               0               
09:30:38        1020298317      0104000000980969 300019          701 担保品卖出  14200           12.0200         部分成交        0               0               
09:30:38        1020298317      0104000000980971 300019          701 担保品卖出  2400            12.0100         部分成交        0               0               
09:30:38        1020298317      0104000000981869 300019          701 担保品卖出  300             12.0100         部分成交        0               0               
09:30:38        1080301312      0104000000983384 002063          701 担保品卖出  -100            12.7600         已撤            0               0               
09:30:38        1020298313      WTD:1690500014  603345          701 担保品卖出  -800            119.9100        已撤            0               0               
09:30:38        1020298317      0104000000985705 300019          701 担保品卖出  1800            12.0100         部分成交        0               0               
09:30:38        1060298616      361210          601137          701 担保品卖出  13900           14.2000         部分成交        0               0               
09:30:38        1060298616      361211          601137          701 担保品卖出  800             14.2000         部分成交        0               0               
09:30:38        1060298616      361212          601137          701 担保品卖出  1000            14.2000         部分成交        0               0               
09:30:38        1060298616      361213          601137          701 担保品卖出  1000            14.2000         部分成交        0               0               
09:30:38        1060298616      361214          601137          701 担保品卖出  2000            14.2000         部分成交        0               0               
09:30:38        1060298616      361215          601137          701 担保品卖出  200             14.2000         部分成交        0               0               
09:30:38        1060298616      361216          601137          701 担保品卖出  400             14.2000         部分成交        0               0               
09:30:39        1020298317      0104000000987538 300019          701 担保品卖出  3800            12.0100         部分成交        0               0               
09:30:39        1180298211      0104000000987233 002099          701 担保品卖出  8300            8.4400          已成            0               0               
09:30:38        1120301217      361779          600315          701 担保品卖出  500             48.0000         已成            0               0               
09:30:39        1120301215      0101000001132950 300639          701 担保品卖出  100             45.7100         已成            0               0               
09:30:39        1060298613      0101000001138033 002685          701 担保品卖出  -2500           6.3800          已撤            0               0               
09:30:40        1020298317      0104000000993558 300019          701 担保品卖出  200             12.0100         部分成交        0               0               
09:30:40        1020298317      0104000000993591 300019          701 担保品卖出  400             12.0100         已成            0               0               
09:30:40        1160300813      0102000000949508 300709          701 担保品卖出  -300            83.7800         已撤            0               0               
09:30:41        1080301314      0102000000954288 002664          701 担保品卖出  -900            14.0400         已撤            0               0               
09:30:41        1160300815      WTD:1690500016  603859          701 担保品卖出  -100            33.7500         已撤            0               0               
09:30:41        1060298610      WTD:1690500010  603118          701 担保品卖出  -600            11.8200         已撤            0               0               
09:30:41        1140297018      370354          603855          701 担保品卖出  2700            16.2100         已成            0               0               
09:30:41        1000299615      0103000000978308 300215          701 担保品卖出  -300            6.2600          已撤            0               0               
09:30:41        1060298615      0104000001004033 300551          701 担保品卖出  -300            16.4700         已撤            0               0               
09:30:41        1120301216      0104000001004067 300363          701 担保品卖出  -200            29.4400         已撤            0               0               
09:30:41        1000299616      0103000000979209 300203          701 担保品卖出  -4700           18.1900         已撤            0               0               
09:30:41        1040299613      0102000000958592 300577          701 担保品卖出  -500            28.2100         已撤            0               0               
09:30:41        1040299616      WTD:1690500018  603377          701 担保品卖出  -800            17.1500         已撤            0               0               
09:30:42        1140297016      WTD:1690500020  603823          701 担保品卖出  -3300           20.6900         已撤            0               0               
09:30:42        1080301318      0101000001152944 300227          701 担保品卖出  4400            9.7500          已成            0               0               
09:30:42        1100298109      WTD:1690500007  600909          701 担保品卖出  -200            6.7100          已撤            0               0               
09:30:42        1060298616      WTD:1690500022  601137          701 担保品卖出  -300            14.2000         部撤            0               0               
09:30:42        1100298116      WTD:1690500023  603718          701 担保品卖出  -500            18.1900         已撤            0               0               
09:30:42        1080301319      0102000000963959 002751          701 担保品卖出  200             23.4900         部分成交        0               0               
09:30:43        1020298315      0104000001010936 300363          701 担保品卖出  -2100           29.4300         已撤            0               0               
09:30:42        1100298118      376346          603859          701 担保品卖出  100             33.6300         已成            0               0               
09:30:43        1180298217      WTD:1690500025  600248          701 担保品卖出  -2300           4.6400          已撤            0               0               
09:30:43        1000299617      0101000001161846 002287          701 担保品卖出  -500            21.9400         已撤            0               0               
09:30:43        1040299614      0101000001161850 300404          701 担保品卖出  -1200           15.6700         已撤            0               0               
09:30:43        1000299618      0101000001162702 300639          701 担保品卖出  300             45.7100         部分成交        0               0               
09:30:43        1140297015      WTD:1690500015  600676          701 担保品卖出  -1600           5.3200          已撤            0               0               
09:30:43        1000299618      0101000001163391 300639          701 担保品卖出  100             45.7100         已成            0               0               
09:30:43        1140297014      0101000001163401 300379          701 担保品卖出  -100            40.7600         已撤            0               0               
09:30:43        1120301211      WTD:1690500011  603818          701 担保品卖出  -200            8.0600          已撤            0               0               
09:30:43        1140297019      0103000000990153 300506          701 担保品卖出  100             5.3900          部分成交        0               0               
09:30:43        1180298219      0102000000969925 300580          701 担保品卖出  200             19.2500         部分成交        0               0               
09:30:43        1140297019      0103000000990155 300506          701 担保品卖出  300             5.3900          已成            0               0               
09:30:43        1180298219      0102000000969927 300580          701 担保品卖出  3100            19.2500         已成            0               0               
09:30:43        1080301320      0104000001017113 002616          701 担保品卖出  200             11.4800         部分成交        0               0               
09:30:43        1120301220      0101000001165753 300379          701 担保品卖出  100             40.7000         已成            0               0               
09:30:44        1080301316      WTD:1690500019  603363          701 担保品卖出  -600            21.7600         已撤            0               0               
09:30:44        1040299620      0101000001168909 300639          701 担保品卖出  1000            45.7000         部分成交        0               0               
09:30:44        1100298117      0102000000973638 002751          701 担保品卖出  -1400           23.5100         已撤            0               0               
09:30:44        1040299620      0101000001171024 300639          701 担保品卖出  200             45.7000         已成            0               0               
09:30:44        1000299620      381716          600909          701 担保品卖出  200             6.6700          已成            0               0               
09:30:44        1180298218      WTD:1690500029  603680          701 担保品卖出  -2700           11.1000         已撤            0               0               
09:30:45        1080301320      0104000001022701 002616          701 担保品卖出  900             11.4800         部分成交        0               0               
09:30:44        1180298221      382476          603118          701 担保品卖出  600             11.7800         已成            0               0               
09:30:45        1020298319      0104000001024568 300019          701 担保品卖出  -5300           11.9800         已撤            0               0               
09:30:45        1040299622      0104000001025148 002183          701 担保品卖出  2600            5.3200          部分成交        0               0               
09:30:45        1040299622      0104000001025150 002183          701 担保品卖出  400             5.3200          部分成交        0               0               
09:30:45        1040299622      0104000001025152 002183          701 担保品卖出  3500            5.3200          部分成交        0               0               
09:30:45        1040299622      0104000001025154 002183          701 担保品卖出  1900            5.3200          部分成交        0               0               
09:30:45        1040299622      0104000001025156 002183          701 担保品卖出  500             5.3200          部分成交        0               0               
09:30:45        1040299622      0104000001025158 002183          701 担保品卖出  300             5.3200          已成            0               0               
09:30:45        1000299619      0103000001000432 300384          701 担保品卖出  400             17.4300         已成            0               0               
09:30:45        1080301320      0104000001026031 002616          701 担保品卖出  100             11.4800         部分成交        0               0               
09:30:45        1080301320      0104000001026726 002616          701 担保品卖出  100             11.4800         部分成交        0               0               
09:30:45        1080301320      0104000001026800 002616          701 担保品卖出  100             11.4800         部分成交        0               0               
09:30:45        1080301320      0104000001026815 002616          701 担保品卖出  100             11.4800         部分成交        0               0               
09:30:45        1080301320      0104000001027254 002616          701 担保品卖出  100             11.4800         部分成交        0               0               
09:30:45        1080301320      0104000001027534 002616          701 担保品卖出  100             11.4800         部分成交        0               0               
09:30:46        1080301320      0104000001028208 002616          701 担保品卖出  2300            11.4800         已成            0               0               
09:30:46        1140297021      0102000000982287 002751          701 担保品卖出  400             23.4700         部分成交        0               0               
09:30:46        1140297022      0103000001007704 300384          701 担保品卖出  1600            17.4300         部分成交        0               0               
09:30:46        1180298222      0103000001008546 300192          701 担保品卖出  100             18.3100         已成            0               0               
09:30:47        1120301219      0101000001188041 300404          701 担保品卖出  -600            15.6600         已撤            0               0               
09:30:47        1140297020      0102000000990934 002664          701 担保品卖出  -900            14.0300         已撤            0               0               
09:30:47        1180298220      0104000001037283 300257          701 担保品卖出  -2300           13.3500         已撤            0               0               
09:30:47        1160300820      WTD:1690500041  603377          701 担保品卖出  -800            17.1200         已撤            0               0               
09:30:48        1080301322      0104000001040263 300019          701 担保品卖出  2700            11.9900         部分成交        0               0               
09:30:48        1100298120      WTD:1690500044  603345          701 担保品卖出  -300            119.3500        已撤            0               0               
09:30:48        1000299621      WTD:1690500047  601137          701 担保品卖出  -1100           14.1600         已撤            0               0               
09:30:48        1140297022      0103000001017089 300384          701 担保品卖出  2000            17.4300         部分成交        0               0               
09:30:48        1080301322      0104000001042531 300019          701 担保品卖出  700             11.9900         部分成交        0               0               
09:30:48        1080301322      0104000001043010 300019          701 担保品卖出  100             11.9900         部分成交        0               0               
09:30:48        1080301322      0104000001043056 300019          701 担保品卖出  200             11.9900         部分成交        0               0               
09:30:48        1080301322      0104000001043403 300019          701 担保品卖出  1600            11.9900         已成            0               0               
09:30:48        1040299619      WTD:1690500032  601137          701 担保品卖出  -100            14.1800         已撤            0               0               
09:30:48        1060298617      0104000001045749 002059          701 担保品卖出  -200            4.4200          已撤            0               0               
09:30:49        1140297022      0103000001022883 300384          701 担保品卖出  100             17.4300         部分成交        0               0               
09:30:49        1140297022      0103000001022895 300384          701 担保品卖出  200             17.4300         部分成交        0               0               
09:30:49        1140297022      0103000001023037 300384          701 担保品卖出  100             17.4300         部分成交        0               0               
09:30:49        1060298621      WTD:1690500049  603877          701 担保品卖出  -100            14.6800         已撤            0               0               
09:30:49        1100298122      0104000001049750 002616          701 担保品卖出  600             11.4600         部分成交        0               0               
09:30:49        1120301223      0102000001002566 002664          701 担保品卖出  900             14.0000         已成            0               0               
09:30:49        1140297023      0101000001204938 300404          701 担保品卖出  100             15.6100         部分成交        0               0               
09:30:49        1140297022      0103000001026062 300384          701 担保品卖出  100             17.4300         部分成交        0               0               
09:30:49        1140297023      0101000001206280 300404          701 担保品卖出  100             15.6100         部分成交        0               0               
09:30:50        1160300822      WTD:1690500050  603818          701 担保品卖出  -200            8.0500          已撤            0               0               
09:30:50        1120301218      0104000001055773 002891          701 担保品卖出  -600            40.0300         已撤            0               0               
09:30:50        1000299622      WTD:1690500051  603801          701 担保品卖出  -1000           25.6800         已撤            0               0               
09:30:50        1100298122      0104000001056837 002616          701 担保品卖出  1000            11.4600         部分成交        0               0               
09:30:50        1100298119      0104000001057044 300551          701 担保品卖出  300             16.4600         已成            0               0               
09:30:50        1020298324      403619          603345          701 担保品卖出  200             118.4600        部分成交        0               0               
09:30:51        1080301321      WTD:1690500043  600676          701 担保品卖出  -1600           5.3000          已撤            0               0               
09:30:51        1140297021      0102000001012229 002751          701 担保品卖出  -800            23.4700         部撤            0               0               
09:30:51        1060298622      WTD:1690500053  603345          701 担保品卖出  -700            118.6600        已撤            0               0               
09:30:51        1140297023      0101000001217946 300404          701 担保品卖出  200             15.6100         已成            0               0               
09:30:51        1100298122      0104000001061841 002616          701 担保品卖出  4100            11.4600         已成            0               0               
09:30:51        1160300823      0103000001037260 300677          701 担保品卖出  3700            116.9700        已成            0               0               
09:30:52        1080301319      0102000001020277 002751          701 担保品卖出  -400            23.4800         部撤            0               0               
09:30:52        1060298624      0104000001068735 002891          701 担保品卖出  100             39.9300         部分成交        0               0               
09:30:52        1060298624      0104000001068737 002891          701 担保品卖出  300             39.9300         部分成交        0               0               
09:30:52        1060298624      0104000001068739 002891          701 担保品卖出  300             39.9300         部分成交        0               0               
09:30:52        1060298624      0104000001068741 002891          701 担保品卖出  100             39.9200         已成            0               0               
09:30:52        1140297025      0101000001227969 300404          701 担保品卖出  100             15.6100         部分成交        0               0               
09:30:53        1160300825      0102000001023101 002635          701 担保品卖出  2500            21.1000         已成            0               0               
09:30:52        1140297025      0101000001227971 300404          701 担保品卖出  100             15.6100         部分成交        0               0               
09:30:52        1140297025      0101000001227973 300404          701 担保品卖出  200             15.6100         部分成交        0               0               
09:30:52        1140297025      0101000001227975 300404          701 担保品卖出  300             15.6000         部分成交        0               0               
09:30:52        1140297025      0101000001227977 300404          701 担保品卖出  100             15.6000         部分成交        0               0               
09:30:52        1140297025      0101000001227979 300404          701 担保品卖出  200             15.6000         部分成交        0               0               
09:30:52        1140297025      0101000001227981 300404          701 担保品卖出  2700            15.6000         已成            0               0               
09:30:53        1140297022      0103000001046642 300384          701 担保品卖出  -4200           17.4300         部撤            0               0               
09:30:53        1000299623      0102000001024947 002751          701 担保品卖出  -400            23.4400         已撤            0               0               
09:30:53        1160300824      411423          600676          701 担保品卖出  1600            5.2600          已成            0               0               
09:30:54        1020298324      WTD:1690500059  603345          701 担保品卖出  -100            118.4600        部撤            0               0               
09:30:54        1100298123      414686          603877          701 担保品卖出  100             14.6600         已成            0               0               
09:30:54        1040299624      WTD:1690500062  600105          701 担保品卖出  -900            4.2500          已撤            0               0               
09:30:54        1080301323      0101000001239965 002404          701 担保品卖出  -3100           6.7700          已撤            0               0               
09:30:54        1040299626      417098          603823          701 担保品卖出  200             20.4500         部分成交        0               0               
09:30:55        1180298224      0104000001084618 300257          701 担保品卖出  100             13.3200         部分成交        0               0               
09:30:55        1080301324      WTD:1690500064  603855          700 担保品买入  -4600           16.2200         已撤            0               0               
09:30:55        1100298125      0101000001246928 300404          701 担保品卖出  600             15.6200         部分成交        0               0               
09:30:55        1100298125      0101000001246930 300404          701 担保品卖出  1000            15.6200         部分成交        0               0               
09:30:55        1100298125      0101000001246932 300404          701 担保品卖出  100             15.6200         部分成交        0               0               
09:30:55        1100298125      0101000001246934 300404          701 担保品卖出  100             15.6100         部分成交        0               0               
09:30:55        1100298125      0101000001246936 300404          701 担保品卖出  1900            15.6000         已成            0               0               
09:30:55        1180298224      0104000001087879 300257          701 担保品卖出  100             13.3200         部分成交        0               0               
09:30:56        1100298124      0103000001063696 300384          701 担保品卖出  -1100           17.4200         已撤            0               0               
09:30:56        1120301225      0102000001044682 002751          701 担保品卖出  200             23.4300         部分成交        0               0               
09:30:57        1060298623      425641          603883          701 担保品卖出  500             95.9300         已成            0               0               
09:30:57        1180298225      WTD:1690500068  603345          701 担保品卖出  -900            118.2800        已撤            0               0               
09:30:57        1160300826      0101000001259149 002404          701 担保品卖出  3100            6.7600          已成            0               0               
09:30:58        1040299626      WTD:1690500071  603823          701 担保品卖出  -10000          20.4400         部撤            0               0               
09:30:58        1100298114      0102000001056796 300709          701 担保品卖出  -300            83.7800         已撤            0               0               
09:30:59        1120301225      0102000001063280 002751          701 担保品卖出  -1000           23.4300         部撤            0               0               
09:30:58        1060298626      0102000001059071 002751          701 担保品卖出  200             23.4000         已成            0               0               
09:30:58        1080301327      0104000001107064 300257          701 担保品卖出  800             13.3000         部分成交        0               0               
09:30:58        1180298226      0101000001265726 300404          701 担保品卖出  3700            15.6500         已成            0               0               
09:30:58        1080301327      0104000001107066 300257          701 担保品卖出  300             13.3000         部分成交        0               0               
09:30:58        1000299624      0103000001081579 002678          701 担保品卖出  -100            7.3900          已撤            0               0               
09:30:59        1120301226      0103000001084635 300677          700 担保品买入  -3700           113.7800        已撤            0               0               
09:30:59        1100298126      433213          603166          701 担保品卖出  1700            6.4100          已成            0               0               
09:30:58        1080301325      0102000001060199 002832          701 担保品卖出  -2500           14.8900         已撤            0               0               
09:30:59        1080301327      0104000001110197 300257          701 担保品卖出  2200            13.3000         已成            0               0               
09:31:00        1180298227      0102000001066821 002751          701 担保品卖出  600             23.4000         部分成交        0               0               
09:31:00        1180298227      0102000001066823 002751          701 担保品卖出  100             23.4000         已成            0               0               
09:31:00        1120301224      0103000001091695 300215          701 担保品卖出  300             6.2500          已成            0               0               
09:31:01        1040299628      0101000001292218 002683          701 担保品卖出  100             37.0500         部分成交        0               0               
09:31:01        1040299628      0101000001292220 002683          701 担保品卖出  800             37.0400         部分成交        0               0               
09:31:01        1040299628      0101000001292222 002683          701 担保品卖出  100             37.0300         部分成交        0               0               
09:31:01        1040299628      0101000001292252 002683          701 担保品卖出  200             37.0000         已成            0               0               
09:31:02        1020298327      0101000001295266 002798          701 担保品卖出  -600            33.2100         已撤            0               0               
09:31:05        1000299627      0104000001159824 300257          701 担保品卖出  1000            13.3000         已成            0               0               
09:30:55        1180298224      0104000001088205 300257          701 担保品卖出  -2300           13.3200         部撤            0               0               
09:31:15        1060298625      0103000001202965 300384          701 担保品卖出  100             17.4000         部分成交        0               0               
09:31:15        1060298625      0103000001203664 300384          701 担保品卖出  2800            17.4000         部分成交        0               0               
09:31:18        1060298625      0103000001223746 300384          701 担保品卖出  2300            17.4000         部分成交        0               0               
09:31:34        1060298625      0103000001334314 300384          701 担保品卖出  200             17.4000         部分成交        0               0               
09:31:36        1060298625      0103000001345705 300384          701 担保品卖出  500             17.4000         部分成交        0               0               
09:31:48        1080301310      WTD:1690500006  603886          700 担保品买入  -400            17.4800         已撤            0               0               
09:31:49        1080301311      0103000001425123 000688          701 担保品卖出  -1200           18.6400         已撤            0               0               
09:31:52        1160300817      0104000001482505 002344          701 担保品卖出  12300           4.2400          已成            0               0               
09:31:55        1060298625      0103000001460881 300384          701 担保品卖出  1400            17.4000         已成            0               0               
09:31:55        1040299629      645663          603567          701 担保品卖出  100             12.7800         已成            0               0               
09:31:57        1060298628      0103000001469326 000813          701 担保品卖出  100             6.2900          部分成交        0               0               
09:31:57        1060298628      0103000001469328 000813          701 担保品卖出  800             6.2900          部分成交        0               0               
09:31:57        1060298628      0103000001469330 000813          701 担保品卖出  38000           6.2900          已成            0               0               
09:31:57        1160300829      0104000001518017 002183          700 担保品买入  9200            5.3000          已成            0               0               
09:31:59        1140297030      657511          600699          701 担保品卖出  500             23.1600         部分成交        0               0               
09:31:59        1140297030      657512          600699          701 担保品卖出  1400            23.1400         部分成交        0               0               
09:31:59        1140297030      657513          600699          701 担保品卖出  1700            23.1400         部分成交        0               0               
09:31:59        1140297030      657514          600699          701 担保品卖出  200             23.1400         部分成交        0               0               
09:31:59        1140297030      657515          600699          701 担保品卖出  400             23.1400         部分成交        0               0               
09:31:59        1020298331      658350          603315          701 担保品卖出  300             13.0800         已成            0               0               
09:31:59        1140297030      657516          600699          701 担保品卖出  800             23.1300         部分成交        0               0               
09:31:59        1140297030      657517          600699          701 担保品卖出  100             23.1300         已成            0               0               
09:31:59        1000299630      658348          603688          701 担保品卖出  1300            20.8800         部分成交        0               0               
09:31:59        1040299631      658402          601137          701 担保品卖出  1300            14.1800         已成            0               0               
09:31:59        1180298230      658347          603669          701 担保品卖出  1100            8.1600          已成            0               0               
09:31:59        1000299630      658349          603688          701 担保品卖出  1100            20.8800         已成            0               0               
09:31:59        1120301229      0102000001469122 000028          701 担保品卖出  500             50.8700         已成            0               0               
09:32:00        1100298130      0102000001469995 300436          701 担保品卖出  100             34.1700         已成            0               0               
09:32:00        1120301221      WTD:1690500045  603348          701 担保品卖出  -1100           18.4900         已撤            0               0               
09:32:00        1160300827      WTD:1690500077  603345          701 担保品卖出  -900            118.2600        已撤            0               0               
09:32:00        1100298129      0102000001472084 002664          700 担保品买入  100             13.7900         部分成交        0               0               
09:32:00        1100298128      0102000001474086 002324          701 担保品卖出  -9600           14.6700         已撤            0               0               
09:32:00        1060298631      662602          603855          701 担保品卖出  400             16.0900         已成            0               0               
09:32:01        1000299629      WTD:1690500082  603855          701 担保品卖出  -2800           16.1100         已撤            0               0               
09:32:01        1100298129      0102000001480987 002664          700 担保品买入  800             13.7900         已成            0               0               
09:32:02        1080301333      0102000001484299 002751          701 担保品卖出  100             23.4900         部分成交        0               0               
09:32:02        1080301333      0102000001484301 002751          701 担保品卖出  700             23.4900         部分成交        0               0               
09:32:02        1080301333      0102000001484303 002751          701 担保品卖出  100             23.4600         部分成交        0               0               
09:32:02        1080301333      0102000001484305 002751          701 担保品卖出  400             23.4600         部分成交        0               0               
09:32:02        1080301333      0102000001484307 002751          701 担保品卖出  200             23.4600         已成            0               0               
09:32:02        1180298229      667098          603969          701 担保品卖出  15000           4.4800          已成            0               0               
09:32:02        1120301230      0103000001504974 300651          701 担保品卖出  -600            33.4500         已撤            0               0               
09:32:02        1100298127      WTD:1690500078  600246          701 担保品卖出  -7500           8.9200          已撤            0               0               
09:32:02        1140297033      669085          603345          701 担保品卖出  100             117.0000        部分成交        0               0               
09:32:02        1140297033      669086          603345          701 担保品卖出  100             117.0000        已成            0               0               
09:32:04        1020298333      0103000001513250 300642          701 担保品卖出  400             54.3900         部分成交        0               0               
09:32:04        1060298629      0101000001766146 002685          701 担保品卖出  2500            6.2700          已成            0               0               
09:32:07        1020298325      0103000001537330 002901          701 担保品卖出  -200            108.1100        已撤            0               0               
09:32:08        1000299631      0104000001586562 300415          701 担保品卖出  400             7.9600          已成            0               0               
09:32:17        1020298328      0104000001640288 002690          701 担保品卖出  -200            52.5900         已撤            0               0               
09:32:17        1120301227      WTD:1690500076  600248          701 担保品卖出  -2300           4.6200          已撤            0               0               
09:32:56        1020298333      0103000001798555 300642          701 担保品卖出  -800            54.3900         部撤            0               0               
