时间            委托编号        证券代码        交易业务        委托数量        委托价格        委托状态        
09:30:33.606    1040324215      002241          701 担保品卖出  12300           28.3800         已成            
09:30:33.624    1060323615      600075          700 担保品买入  200             5.0100          已成            
09:30:33.625    1080326214      600638          700 担保品买入  200             5.7600          已成            
09:30:33.625    1100322815      600438          701 担保品卖出  5200            17.6600         部撤            
09:30:33.625    1120325515      603158          701 担保品卖出  800             23.1400         已撤            
09:30:33.625    1140321514      600729          700 担保品买入  100             31.4800         已撤            
09:30:33.625    1160325515      600126          701 担保品卖出  37600           10.4600         已撤            
09:30:33.626    1180322815      002251          701 担保品卖出  4900            12.9900         已成            
09:30:33.633    1000324316      002287          701 担保品卖出  2600            20.5300         已成            
09:30:33.646    1020323116      002258          701 担保品卖出  2100            17.8700         已成            
09:30:33.685    1060323616      002294          701 担保品卖出  12400           28.2500         已撤            
09:30:33.716    1100322816      002020          701 担保品卖出  500             10.8400         已成            
09:30:33.827    1160325516      000913          700 担保品买入  13700           13.3900         已成            
09:30:33.829    1000324317      002106          701 担保品卖出  6000            12.7100         已撤            
09:30:33.829    1180322816      002124          701 担保品卖出  300             12.5000         已成            
09:30:33.870    1020323117      600636          701 担保品卖出  1200            11.9300         已撤            
09:30:33.870    1040324217      600195          701 担保品卖出  100             15.2900         已撤            
09:30:33.870    1060323617      600132          701 担保品卖出  200             69.9900         已撤            
09:30:33.870    1080326216      601689          701 担保品卖出  2700            27.6600         已成            
09:30:33.870    1100322817      600523          701 担保品卖出  6000            16.9500         部撤            
09:30:33.871    1120325517      601012          701 担保品卖出  7800            40.6700         已成            
09:30:33.871    1140321516      601231          701 担保品卖出  7600            21.3700         已成            
09:30:33.881    1160325517      002079          701 担保品卖出  5000            13.5500         已成            
09:30:33.896    1000324318      002038          701 担保品卖出  2900            12.3000         部撤            
09:30:33.896    1180322817      000967          701 担保品卖出  2600            8.0900          已成            
09:30:34.064    1040324218      600511          700 担保品买入  5400            40.4500         已成            
09:30:34.064    1060323618      601021          701 担保品卖出  300             35.0900         已成            
09:30:34.067    1100322818      603129          700 担保品买入  400             66.9600         已成            
09:30:34.070    1080326217      600211          701 担保品卖出  14100           58.3200         已成            
09:30:34.080    1120325518      002025          700 担保品买入  2600            35.9100         部撤            
09:30:34.102    1140321517      002158          701 担保品卖出  4800            13.3300         已成            
09:30:34.121    1180322818      603039          701 担保品卖出  800             72.3600         已成            
09:30:34.145    1000324319      002197          700 担保品买入  14900           10.0800         已成            
09:30:34.152    1020323119      000910          701 担保品卖出  7200            15.5400         已撤            
09:30:34.185    1040324219      600861          701 担保品卖出  2200            14.0000         已成            
09:30:34.310    1080326218      603987          701 担保品卖出  2200            17.1600         已成            
09:30:34.373    1120325519      600216          701 担保品卖出  6500            19.3000         已成            
09:30:34.435    1180322819      600884          701 担保品卖出  12500           12.1200         已撤            
09:30:34.580    1100322820      300568          701 担保品卖出  900             19.0600         已撤            
09:30:34.656    1120325520      300685          700 担保品买入  700             75.9600         已成            
09:30:34.750    1020323121      603825          701 担保品卖出  700             30.7600         已成            
09:30:34.920    1080326220      300496          701 担保品卖出  800             77.7800         已撤            
09:30:34.921    1100322821      300669          701 担保品卖出  200             31.8300         已撤            
09:30:35.628    1060323622      300636          701 担保品卖出  300             40.7600         已撤            
09:30:36.140    1100322823      300037          701 担保品卖出  6100            54.2500         已撤            
09:30:36.160    1120325523      300687          701 担保品卖出  1600            22.4400         已成            
09:30:36.160    1140321522      300171          700 担保品买入  4500            15.8000         已撤            
09:30:36.161    1160325523      300530          701 担保品卖出  400             41.8600         已撤            
09:30:36.170    1000324324      300709          700 担保品买入  500             88.0100         已成            
09:30:36.233    1020323124      300010          701 担保品卖出  600             18.2300         已成            
09:30:36.234    1040324224      002541          701 担保品卖出  1300            27.8100         已撤            
09:30:36.234    1060323624      300192          700 担保品买入  800             17.1200         已成            
09:30:36.235    1080326223      002756          701 担保品卖出  2300            19.0900         已撤            
09:30:36.260    1100322824      300118          701 担保品卖出  6000            15.2000         已成            
09:30:36.359    1000324325      002612          701 担保品卖出  15900           10.5700         部撤            
09:30:36.396    1040324225      300659          700 担保品买入  700             60.5700         已撤            
09:30:36.424    1060323625      002918          700 担保品买入  1800            30.3800         已撤            
09:30:36.518    1100322825      002695          701 担保品卖出  300             24.7200         已撤            
09:30:36.550    1120325525      603661          701 担保品卖出  300             51.2400         已撤            
09:30:36.564    1140321524      002881          700 担保品买入  1100            27.1900         已成            
09:30:36.637    1160325525      002614          700 担保品买入  1600            10.8900         已撤            
09:30:36.687    1180322825      002626          701 担保品卖出  500             25.5200         已撤            
09:30:36.744    1000324326      002829          700 担保品买入  600             31.5100         已成            
09:30:36.833    1020323126      002791          700 担保品买入  300             93.9500         已撤            
09:30:36.833    1040324226      002841          700 担保品买入  1000            97.3500         已成            
09:30:36.881    1080326225      300054          701 担保品卖出  9300            16.3500         已撤            
09:30:37.026    1100322826      300096          700 担保品买入  100             8.0500          已成            
09:30:37.027    1120325526      002647          700 担保品买入  11400           36.8100         已撤            
09:30:37.440    1080326226      002745          701 担保品卖出  2000            15.8500         已撤            
09:30:37.440    1100322827      002853          701 担保品卖出  600             22.6400         已撤            
09:30:37.485    1120325527      300274          701 担保品卖出  3800            14.3300         已撤            
09:30:37.684    1140321526      300253          701 担保品卖出  7300            21.1000         已成            
09:30:37.685    1160325527      002666          700 担保品买入  23300           7.1600          已成            
09:30:37.699    1180322827      600552          700 担保品买入  200             6.1600          已成            
09:30:37.723    1000324328      300408          701 担保品卖出  29700           26.6500         已成            
09:30:37.791    1020323128      300394          701 担保品卖出  1300            57.5700         已撤            
09:30:37.817    1060323628      300381          701 担保品卖出  13000           15.6200         已成            
09:30:38.669    1140321527      300724          701 担保品卖出  100             88.7600         已撤            
09:30:38.744    1180322828      300196          701 担保品卖出  100             10.4900         已撤            
09:30:38.779    1000324329      300285          701 担保品卖出  3200            33.1200         已撤            
09:30:38.801    1020323129      300365          700 担保品买入  700             10.1500         已撤            
09:30:38.824    1040324229      300433          701 担保品卖出  47700           26.2100         已成            
09:30:38.883    1060323629      300227          701 担保品卖出  16200           10.4500         已撤            
09:30:38.923    1080326228      300326          701 担保品卖出  4300            28.5800         已撤            
09:30:39.002    1120325529      300504          700 担保品买入  1200            26.2700         已撤            
09:30:39.032    1140321528      300397          701 担保品卖出  13100           23.8000         已成            
09:30:39.034    1160325529      300677          700 担保品买入  200             123.8600        已成            
09:30:39.047    1000324330      000913          700 担保品买入  12100           13.3900         已撤            
09:30:39.047    1180322829      300220          701 担保品卖出  200             43.7400         已撤            
09:30:39.064    1020323130      300451          700 担保品买入  1000            18.2500         已成            
09:30:39.065    1040324230      300576          701 担保品卖出  1000            58.8300         已成            
09:30:39.101    1080326229      300346          701 担保品卖出  17400           43.3900         已撤            
09:30:39.167    1100322830      002241          701 担保品卖出  20800           28.3500         已成            
09:30:39.173    1120325530      002258          701 担保品卖出  5400            17.8800         已撤            
09:30:39.198    1140321529      000551          701 担保品卖出  1100            9.6800          已撤            
09:30:39.250    1160325530      000739          701 担保品卖出  200             22.2700         已撤            
09:30:39.263    1180322830      300113          701 担保品卖出  8000            23.6500         已成            
09:30:39.287    1000324331      002475          701 担保品卖出  19800           49.5600         已成            
09:30:39.306    1020323131      002911          701 担保品卖出  400             15.3200         已撤            
09:30:39.390    1040324231      603871          701 担保品卖出  500             22.1500         部撤            
09:30:39.391    1060323631      601689          701 担保品卖出  1400            27.6600         已成            
09:30:39.391    1080326230      603039          701 担保品卖出  800             72.3600         部撤            
09:30:39.391    1100322831      603078          701 担保品卖出  2600            44.4000         已撤            
09:30:39.411    1120325531      002044          701 担保品卖出  16500           14.4200         已撤            
09:30:39.428    1160325531      002410          701 担保品卖出  200             68.9800         已撤            
09:30:39.516    1000324332      603987          701 担保品卖出  4000            17.1700         已成            
09:30:39.533    1020323132      002646          701 担保品卖出  900             10.6200         已成            
09:30:39.594    1040324232      002624          701 担保品卖出  3300            55.6500         已撤            
09:30:39.594    1080326231      002565          701 担保品卖出  41300           5.1300          已成            
09:30:39.607    1100322832      002734          701 担保品卖出  2600            15.2600         已成            
09:30:39.829    1140321531      603788          701 担保品卖出  800             17.5000         已成            
09:30:39.928    1020323133      002055          701 担保品卖出  2500            14.8600         已撤            
09:30:39.930    1000324333      002050          701 担保品卖出  1600            21.9200         已成            
09:30:40.050    1060323633      300623          701 担保品卖出  23800           30.5700         已成            
09:30:40.147    1080326232      300208          701 担保品卖出  500             6.1600          已撤            
09:30:40.202    1100322833      600523          701 担保品卖出  900             16.9300         部撤            
09:30:40.505    1140321532      300206          701 担保品卖出  4000            17.7300         部撤            
09:30:40.530    1160325533      300274          701 担保品卖出  4800            14.3100         已撤            
09:30:40.616    1040324234      300244          701 担保品卖出  500             35.1100         已撤            
09:30:40.713    1080326233      300327          701 担保品卖出  500             32.1500         已撤            
09:30:40.733    1120325534      603890          701 担保品卖出  6300            17.4600         已撤            
09:30:40.748    1100322834      300037          701 担保品卖出  1400            54.2500         已撤            
09:30:40.864    1000324335      603638          701 担保品卖出  1200            49.3500         已撤            
09:30:40.920    1020323135      603528          701 担保品卖出  2500            10.9300         已撤            
09:30:41.046    1040324235      300285          701 担保品卖出  5000            33.0800         已撤            
09:30:41.047    1060323635      600862          701 担保品卖出  400             16.6600         已成            
09:30:41.065    1080326234      002695          701 担保品卖出  600             24.7100         已撤            
09:30:41.065    1100322835      300346          701 担保品卖出  2100            43.3500         已撤            
09:30:41.146    1120325535      300363          701 担保品卖出  800             32.8600         已撤            
09:30:41.146    1140321534      300724          701 担保品卖出  500             88.2700         已撤            
09:30:41.311    1000324336      600584          701 担保品卖出  16500           31.4000         已成            
09:30:41.311    1160325535      603680          701 担保品卖出  3400            12.1700         已撤            
09:30:41.311    1180322835      603377          701 担保品卖出  500             16.7400         已撤            
09:30:41.423    1020323136      300636          701 担保品卖出  200             40.5400         已撤            
09:30:41.767    1140321535      002850          701 担保品卖出  600             69.7900         已撤            
09:30:41.773    1160325536      300227          701 担保品卖出  6400            10.4400         部撤            
09:30:41.787    1000324337      300114          701 担保品卖出  200             11.4200         已撤            
09:30:41.787    1180322836      002853          701 担保品卖出  600             22.6400         已成            
09:30:42.029    1060323637      002624          701 担保品卖出  3300            55.6500         已成            
09:30:42.030    1080326236      300054          701 担保品卖出  13500           16.3400         已撤            
09:30:42.030    1100322837      002541          701 担保品卖出  500             27.7700         已撤            
09:30:42.044    1120325537      300113          701 担保品卖出  8000            23.6500         部撤            
09:30:42.044    1140321536      002745          701 担保品卖出  2000            15.8400         已撤            
09:30:42.094    1160325537      600559          701 担保品卖出  11700           11.7500         已成            
09:30:42.100    1180322837      300118          701 担保品卖出  1600            15.1900         已成            
09:30:42.344    1000324338      600216          701 担保品卖出  17500           19.2700         部撤            
09:30:42.470    1020323138      603363          701 担保品卖出  1200            22.8800         已撤            
09:30:42.470    1040324238      603283          701 担保品卖出  200             53.7400         已撤            
09:30:42.470    1060323638      603185          701 担保品卖出  2700            47.8400         已成            
09:30:42.470    1080326237      603238          701 担保品卖出  300             42.1900         已撤            
09:30:42.470    1100322838      603690          701 担保品卖出  7900            40.8300         已成            
09:30:42.470    1120325538      600619          701 担保品卖出  300             8.0000          已成            
09:30:42.608    1000324339      000088          701 担保品卖出  24300           5.7200          已撤            
09:30:42.608    1180322838      002346          701 担保品卖出  100             9.8200          已撤            
09:30:42.620    1020323139      000526          701 担保品卖出  1200            56.4100         已成            
09:30:42.621    1040324239      000739          701 担保品卖出  2000            22.2300         已撤            
09:30:42.634    1060323639      002044          701 担保品卖出  45600           14.4000         部撤            
09:30:42.636    1080326238      002080          701 担保品卖出  3800            15.4200         已撤            
09:30:42.641    1100322839      002475          701 担保品卖出  10800           49.5800         已成            
09:30:42.791    1140321538      002153          701 担保品卖出  2000            39.3300         已撤            
09:30:42.812    1160325539      002127          701 担保品卖出  2800            21.2300         已撤            
09:30:42.841    1180322839      002050          701 担保品卖出  2600            21.9000         已成            
09:30:42.918    1000324340      601012          701 担保品卖出  13000           40.5700         已撤            
09:30:43.156    1060323640      603638          701 担保品卖出  2400            49.3400         已撤            
09:30:43.219    1120325540      603158          701 担保品卖出  800             23.0700         已撤            
09:30:43.219    1140321539      603528          701 担保品卖出  3500            10.9100         已成            
09:30:43.279    1000324341      300496          701 担保品卖出  1100            77.4600         已撤            
09:30:43.279    1160325540      002712          701 担保品卖出  200             7.0200          已撤            
09:30:43.279    1180322840      002900          701 担保品卖出  500             11.3300         已撤            
09:30:43.329    1020323141      002853          701 担保品卖出  500             22.6000         已成            
09:30:43.330    1040324241      002745          701 担保品卖出  2000            15.8200         已撤            
09:30:43.336    1060323641      002534          701 担保品卖出  500             8.1200          已撤            
09:30:43.352    1080326240      300349          701 担保品卖出  500             15.0500         已成            
09:30:43.392    1120325541      300327          701 担保品卖出  400             32.1400         已成            
09:30:43.403    1140321540      300244          701 担保品卖出  300             35.1200         已撤            
09:30:43.527    1020323142      600523          701 担保品卖出  1000            16.9300         已撤            
09:30:43.535    1040324242      300113          701 担保品卖出  2400            23.6500         已撤            
09:30:43.535    1060323642      300124          701 担保品卖出  300             37.2400         已成            
09:30:43.599    1120325542      300054          701 担保品卖出  20900           16.3000         已撤            
09:30:43.604    1100322842      300285          701 担保品卖出  5000            33.0800         已撤            
09:30:43.653    1160325542      603987          701 担保品卖出  2200            17.1700         已成            
09:30:43.716    1000324343      603185          701 担保品卖出  2100            47.8400         已撤            
09:30:43.770    1020323143      000526          701 担保品卖出  1500            56.6300         已撤            
09:30:43.778    1040324243      603060          701 担保品卖出  2700            19.4500         已撤            
09:30:43.835    1060323643      002050          701 担保品卖出  1800            21.8900         已成            
09:30:43.835    1080326242      002368          701 担保品卖出  200             42.9300         已成            
09:30:43.836    1100322843      002475          701 担保品卖出  9600            49.5900         已撤            
09:30:43.874    1140321542      002410          701 担保品卖出  1300            68.6600         已撤            
09:30:43.923    1160325543      600216          701 担保品卖出  16300           19.2700         已撤            
09:30:43.923    1180322843      600884          701 担保品卖出  55600           12.0900         已成            
09:30:43.985    1000324344      600845          701 担保品卖出  600             58.5300         已成            
09:30:44.048    1020323144      600676          701 担保品卖出  20000           5.6800          已撤            
09:30:44.048    1040324244      600480          701 担保品卖出  2400            10.9200         已成            
09:30:44.207    1060323644      002044          701 担保品卖出  14800           14.4000         已撤            
09:30:44.207    1080326243      002153          701 担保品卖出  1100            39.2800         部撤            
09:30:44.207    1100322844      002127          701 担保品卖出  2000            21.2300         已撤            
09:30:44.239    1120325544      300635          701 担保品卖出  600             29.4900         已成            
09:30:44.265    1140321543      300568          701 担保品卖出  2700            19.0100         部撤            
09:30:44.265    1160325544      300496          701 担保品卖出  700             77.3600         已撤            
09:30:44.280    1180322844      300206          701 担保品卖出  5900            17.7000         已成            
09:30:44.287    1000324345      300113          701 担保品卖出  1500            23.6200         已成            
09:30:44.415    1060323645      002541          701 担保品卖出  700             27.6600         已成            
09:30:44.517    1080326244      300639          701 担保品卖出  2400            49.8000         部撤            
09:30:44.517    1100322845      300285          701 担保品卖出  5300            33.0300         已成            
09:30:44.518    1120325545      002624          701 担保品卖出  3300            55.5800         已成            
09:30:44.544    1140321544      600732          701 担保品卖出  10500           10.5800         已撤            
09:30:44.544    1160325545      600523          701 担保品卖出  100             16.9000         已成            
09:30:44.590    1180322845      300628          701 担保品卖出  1100            68.6500         已成            
09:30:44.591    1000324346      300523          701 担保品卖出  200             46.2700         已成            
09:30:44.613    1020323146      601012          701 担保品卖出  600             40.4900         已成            
09:30:44.614    1040324246      603890          701 担保品卖出  9300            17.4400         已撤            
09:30:44.626    1060323646      300724          701 担保品卖出  1300            88.2200         已撤            
09:30:44.626    1080326245      002745          701 担保品卖出  2800            15.7700         已成            
09:30:44.744    1100322846      300331          701 担保品卖出  1600            30.2800         已撤            
09:30:44.805    1120325546      600676          701 担保品卖出  35200           5.6500          已成            
09:30:44.922    1140321545      600642          701 担保品卖出  2300            5.9900          已成            
09:30:44.922    1160325546      603650          701 担保品卖出  3800            23.8800         部撤            
09:30:45.009    1180322846      000426          701 担保品卖出  31900           7.3900          已成            
09:30:45.081    1000324347      603232          701 担保品卖出  500             29.2900         已撤            
09:30:45.082    1020323147      603429          701 担保品卖出  1700            31.2200         已撤            
09:30:45.294    1040324247      002050          701 担保品卖出  1300            21.8700         已成            
09:30:45.384    1060323647      002410          701 担保品卖出  700             68.6200         部撤            
09:30:45.466    1080326246      002153          701 担保品卖出  300             39.2200         已成            
09:30:45.545    1100322847      603898          701 担保品卖出  100             14.0000         已撤            
09:30:46.347    1120325548      000902          701 担保品卖出  800             8.8600          已成            
09:30:46.396    1160325548      300523          701 担保品卖出  200             46.2700         已撤            
09:30:46.608    1000324349      300233          701 担保品卖出  15600           30.7700         已成            
09:30:46.624    1020323149      603883          701 担保品卖出  2300            97.2600         已撤            
09:30:47.042    1100322849      300142          701 担保品卖出  11000           52.8500         已成            
09:30:47.247    1140321548      603387          701 担保品卖出  5700            40.8300         已撤            
09:30:47.311    1160325549      600438          701 担保品卖出  100             17.5900         已成            
09:30:47.438    1000324350      600459          701 担保品卖出  5000            29.7700         已撤            
09:30:47.589    1020323150      603160          701 担保品卖出  400             224.1800        已撤            
09:30:47.658    1040324250      603650          701 担保品卖出  3800            23.8700         已撤            
09:30:47.779    1140321549      600521          701 担保品卖出  4200            33.8900         已撤            
09:30:47.807    1180322850      000426          701 担保品卖出  27200           7.3800          已撤            
09:30:47.851    1000324351      002153          701 担保品卖出  200             39.2200         已成            
09:30:47.905    1020323151      603429          701 担保品卖出  6800            31.2400         已撤            
09:30:48.058    1060323651      002366          701 担保品卖出  200             4.1900          已撤            
09:30:49.006    1080326251      002690          701 担保品卖出  500             53.1500         已成            
09:30:49.117    1180322852      000951          701 担保品卖出  400             29.4900         已撤            
09:30:49.408    1120325553      603058          701 担保品卖出  500             9.0300          已成            
09:30:49.473    1140321552      300142          701 担保品卖出  4000            52.8500         已撤            
09:30:49.646    1020323154      002947          701 担保品卖出  1600            60.4300         已成            
09:30:49.754    1080326253      300523          701 担保品卖出  400             46.3800         已撤            
09:30:49.755    1100322854      002946          701 担保品卖出  100             17.1500         已成            
09:30:49.777    1120325554      002624          701 担保品卖出  700             55.5600         已成            
09:30:50.053    1180322854      603387          701 担保品卖出  1000            40.7700         已撤            
09:30:50.362    1040324255      002821          701 担保品卖出  800             238.9500        已撤            
09:30:50.362    1060323655      300635          701 担保品卖出  900             29.4300         已撤            
09:30:50.376    1080326254      300604          701 担保品卖出  1600            30.6300         已成            
09:30:50.676    1140321554      600132          701 担保品卖出  1000            69.7900         已撤            
09:30:50.740    1000324356      600438          701 担保品卖出  24800           17.5000         部撤            
09:30:50.740    1160325555      603650          701 担保品卖出  3800            23.8500         已撤            
09:30:50.740    1180322855      600521          701 担保品卖出  3000            33.8500         已撤            
09:30:50.796    1020323156      600195          701 担保品卖出  100             15.2200         已成            
09:30:51.119    1040324256      000688          701 担保品卖出  1200            18.4200         部撤            
09:30:51.394    1080326255      002153          701 担保品卖出  100             39.2100         已成            
09:30:51.622    1120325556      002414          701 担保品卖出  800             28.1800         已成            
09:30:51.649    1140321555      002444          701 担保品卖出  12300           11.7600         已成            
09:30:51.664    1160325556      002050          701 担保品卖出  300             21.8400         已成            
09:30:51.679    1020323157      002106          701 担保品卖出  6000            12.6500         已成            
09:30:52.132    1080326256      002690          701 担保品卖出  500             53.0800         已成            
09:30:52.193    1120325557      002541          701 担保品卖出  500             27.6200         已成            
09:30:52.449    1180322857      300037          701 担保品卖出  700             53.9800         已成            
09:30:52.515    1020323158      600993          701 担保品卖出  5300            23.0400         已成            
09:30:52.521    1060323658      300669          701 担保品卖出  200             31.8100         已成            
09:30:52.521    1080326257      300628          701 担保品卖出  100             68.5600         已成            
09:30:52.673    1140321557      300395          701 担保品卖出  1900            32.5100         已成            
09:30:52.693    1180322858      300636          701 担保品卖出  400             40.2800         已撤            
09:30:52.782    1000324359      002756          701 担保品卖出  2300            19.0200         已撤            
09:30:52.892    1060323659      600702          701 担保品卖出  3400            37.0300         部撤            
09:30:52.950    1080326258      600132          701 担保品卖出  200             69.4800         已撤            
09:30:53.018    1120325559      600438          701 担保品卖出  7500            17.4800         已成            
09:30:53.454    1140321558      600523          701 担保品卖出  2900            16.8800         部撤            
09:30:53.454    1160325559      600521          701 担保品卖出  3300            33.8100         部撤            
09:30:53.580    1180322859      603650          701 担保品卖出  8700            23.8100         已撤            
09:30:53.813    1020323160      000733          701 担保品卖出  100             22.2900         已成            
09:30:53.945    1060323660      002294          701 担保品卖出  4700            28.1700         已成            
09:30:53.957    1080326259      002372          701 担保品卖出  100             11.7300         已成            
09:30:54.048    1140321559      002240          701 担保品卖出  22400           12.8900         已撤            
09:30:54.130    1160325560      002371          701 担保品卖出  400             168.8400        已成            
09:30:54.206    1040324261      000951          701 担保品卖出  200             29.4400         已成            
09:30:54.218    1060323661      002055          701 担保品卖出  2500            14.8000         已成            
09:30:54.939    1160325561      002444          701 担保品卖出  14000           11.7400         已成            
09:30:55.139    1000324362      603069          701 担保品卖出  11000           15.2000         已成            
09:30:55.767    1040324262      002723          701 担保品卖出  1200            19.1900         已撤            
09:30:55.799    1060323662      002695          701 担保品卖出  800             24.6100         已撤            
09:30:55.826    1100322862      002666          700 担保品买入  4200            7.1700          已撤            
09:30:55.826    1120325562      002647          700 担保品买入  11400           36.9100         已成            
09:30:55.828    1140321561      300396          700 担保品买入  6500            26.5900         已成            
09:30:55.846    1160325562      300299          700 担保品买入  61900           8.9400          已成            
09:30:55.851    1180322862      300453          700 担保品买入  3600            19.5100         已撤            
09:30:55.855    1000324363      300213          700 担保品买入  4200            6.5300          已成            
09:30:55.856    1020323163      002840          700 担保品买入  400             18.6200         已成            
09:30:55.882    1040324263      300677          700 担保品买入  100             123.5800        已成            
09:30:55.882    1060323663      002614          700 担保品买入  1600            10.9600         已成            
09:30:55.905    1080326262      300365          700 担保品买入  700             10.1800         已成            
09:30:55.919    1100322863      002918          700 担保品买入  1500            30.6200         已成            
09:30:55.920    1120325563      002841          700 担保品买入  1000            97.5700         已成            
09:30:55.937    1140321562      002881          700 担保品买入  1000            27.2300         已撤            
09:30:55.950    1160325563      300573          700 担保品买入  500             141.0000        已成            
09:30:55.951    1180322863      300492          700 担保品买入  800             47.8400         已成            
09:30:55.973    1000324364      300016          700 担保品买入  5900            12.2700         已撤            
09:30:55.974    1020323164      300725          700 担保品买入  100             118.6100        已成            
09:30:55.988    1040324264      002938          700 担保品买入  6600            49.0200         已成            
09:30:56.007    1080326263      300526          700 担保品买入  400             124.1100        已撤            
09:30:56.015    1100322864      603881          700 担保品买入  1300            105.8100        已撤            
09:30:56.041    1120325564      300709          700 担保品买入  900             87.2800         已成            
09:30:56.047    1140321563      300685          700 担保品买入  200             76.0200         已成            
09:30:56.079    1160325564      600702          701 担保品卖出  2000            36.9800         已成            
09:30:56.139    1180322864      603916          700 担保品买入  5400            25.6500         已成            
09:30:56.164    1000324365      300759          700 担保品买入  800             96.4700         部撤            
09:30:56.265    1040324265      603129          700 担保品买入  500             67.3100         已撤            
09:30:56.267    1060323665      603337          700 担保品买入  100             21.4500         已撤            
09:30:56.267    1080326264      600511          700 担保品买入  5600            40.5400         已撤            
09:30:56.306    1100322865      300504          700 担保品买入  1200            26.4900         已成            
09:30:56.516    1160325565      600004          700 担保品买入  1700            15.3300         已成            
09:30:56.704    1000324366      603466          700 担保品买入  6000            19.5900         已成            
09:30:56.704    1020323166      603187          700 担保品买入  200             36.1900         已撤            
09:30:57.647    1060323666      603444          700 担保品买入  200             526.0100        已撤            
09:30:58.401    1080326265      000567          700 担保品买入  15000           12.9200         已成            
09:30:59.659    1140321565      002443          700 担保品买入  100             6.7200          已撤            
09:30:59.759    1180322866      000915          700 担保品买入  500             32.3700         已撤            
09:30:59.778    1000324367      002138          700 担保品买入  600             24.4400         已成            
09:30:59.808    1020323167      002025          700 担保品买入  4900            36.0400         已成            
09:30:59.906    1100322867      000913          700 担保品买入  7300            13.4700         已成            
09:30:59.922    1140321566      600984          700 担保品买入  2900            24.5300         已撤            
09:31:00.048    1180322867      002117          700 担保品买入  3900            11.1000         已成            
09:31:00.110    1020323168      601999          700 担保品买入  12800           7.1100          已成            
09:31:00.156    1040324268      002197          700 担保品买入  11500           10.0900         已撤            
09:31:00.169    1060323668      000931          700 担保品买入  9100            10.3500         已成            
09:31:00.288    1120325568      002707          700 担保品买入  16900           7.3800          已成            
09:31:00.313    1140321567      300451          700 担保品买入  3200            18.2500         已成            
09:31:00.313    1160325568      300709          700 担保品买入  800             87.2500         已成            
09:31:00.314    1180322868      300492          700 担保品买入  200             47.8400         已成            
09:31:00.333    1000324369      300190          700 担保品买入  5500            7.5400          已撤            
09:31:00.333    1020323169      002840          700 担保品买入  4100            18.6400         已成            
09:31:00.356    1060323669      603919          700 担保品买入  9700            16.6000         已撤            
09:31:00.392    1100322869      002861          700 担保品买入  100             26.3400         已撤            
09:31:00.393    1080326268      300016          700 担保品买入  8500            12.2800         部撤            
