时间            委托编号        证券代码        交易业务        委托数量        委托价格        委托状态        
09:30:55.364    1120301224      300215          701 担保品卖出  300             6.2500          已成            
09:30:55.458    1160300824      600676          701 担保品卖出  1600            5.2600          已成            
09:30:55.498    1180298224      300257          701 担保品卖出  2500            13.3200         部撤            
09:30:55.749    1000299624      002678          701 担保品卖出  100             7.3900          已撤            
09:30:55.749    1020298325      002901          701 担保品卖出  200             108.1100        已撤            
09:30:55.749    1060298624      002891          701 担保品卖出  800             39.9200         已成            
09:30:55.753    1080301325      002832          701 担保品卖出  2500            14.8900         已撤            
09:30:55.766    1100298124      300384          701 担保品卖出  1100            17.4200         已撤            
09:30:55.824    1120301225      002751          701 担保品卖出  1200            23.4300         部撤            
09:30:56.216    1140297025      300404          701 担保品卖出  3700            15.6000         已成            
09:30:56.216    1160300825      002635          701 担保品卖出  2500            21.0900         已成            
09:30:57.195    1180298225      603345          701 担保品卖出  900             118.2800        已撤            
09:30:58.044    1040299626      603823          701 担保品卖出  10200           20.4400         部撤            
09:30:58.528    1060298625      300384          701 担保品卖出  7300            17.4000         已成            
09:30:58.837    1100298125      300404          701 担保品卖出  3700            15.6000         已成            
09:30:58.966    1120301226      300677          700 担保品买入  3700            113.7800        已撤            
09:31:00.030    1160300826      002404          701 担保品卖出  3100            6.7600          已成            
09:31:00.146    1020298327      002798          701 担保品卖出  600             33.2100         已撤            
09:31:00.146    1060298626      002751          701 担保品卖出  200             23.4000         已成            
09:31:00.146    1080301327      300257          701 担保品卖出  3300            13.3000         已成            
09:31:00.146    1180298226      300404          701 担保品卖出  3700            15.6000         已成            
09:31:00.151    1100298126      603166          701 担保品卖出  1700            6.4100          已成            
09:31:00.151    1160300827      603345          701 担保品卖出  900             118.2600        已撤            
09:31:00.156    1120301227      600248          701 担保品卖出  2300            4.6200          已撤            
09:31:03.599    1180298227      002751          701 担保品卖出  700             23.3900         已成            
09:31:05.056    1000299627      300257          701 担保品卖出  1000            13.3000         已成            
09:31:05.056    1020298328      002690          701 担保品卖出  200             52.5900         已撤            
09:31:05.056    1040299628      002683          701 担保品卖出  1200            37.0000         已成            
09:31:05.866    1100298127      600246          701 担保品卖出  7500            8.9200          已撤            
09:31:59.146    1040299629      603567          701 担保品卖出  100             12.7700         已成            
09:32:00.021    1120301229      000028          701 担保品卖出  500             50.8700         已成            
09:32:00.022    1060298628      000813          701 担保品卖出  38900           6.2900          已成            
09:32:00.022    1100298128      002324          701 担保品卖出  9600            14.6700         已撤            
09:32:00.028    1100298129      002664          700 担保品买入  900             13.7900         已成            
09:32:00.028    1160300829      002183          700 担保品买入  9200            5.3000          已成            
09:32:00.028    1180298229      603969          701 担保品卖出  15000           4.4800          已成            
09:32:00.030    1040299631      601137          701 担保品卖出  1300            14.1800         已成            
09:32:00.030    1180298230      603669          701 担保品卖出  1100            8.1500          已成            
09:32:00.031    1000299629      603855          701 担保品卖出  2800            16.1100         已撤            
09:32:00.032    1000299630      603688          701 担保品卖出  2400            20.8700         已成            
09:32:00.033    1140297030      600699          701 担保品卖出  5100            23.1300         已成            
09:32:00.036    1060298629      002685          701 担保品卖出  2500            6.2700          已成            
09:32:00.045    1020298331      603315          701 担保品卖出  300             13.0400         已成            
09:32:00.046    1120301230      300651          701 担保品卖出  600             33.4500         已撤            
09:32:03.440    1000299631      300415          701 担保品卖出  400             7.9600          已成            
09:32:03.440    1100298130      300436          701 担保品卖出  100             34.1500         已成            
09:32:03.440    1120301231      000813          701 担保品卖出  35600           6.2900          已成            
09:32:03.863    1020298332      603569          701 担保品卖出  100             9.6800          已撤            
09:32:03.919    1060298631      603855          701 担保品卖出  400             16.0900         已成            
09:32:04.380    1180298232      603823          701 担保品卖出  1800            20.8400         已撤            
09:32:05.348    1020298333      300642          701 担保品卖出  1200            54.3900         部撤            
09:32:05.348    1060298632      002798          701 担保品卖出  200             33.3000         已撤            
09:32:05.348    1080301333      002751          701 担保品卖出  1500            23.4500         已成            
09:32:05.729    1120301233      603688          701 担保品卖出  3800            20.8700         已撤            
09:32:05.802    1140297033      603345          701 担保品卖出  200             116.9900        已成            
09:32:58.904    1040299641      600505          701 担保品卖出  400             9.5500          已撤            
09:32:59.064    1060298640      600248          701 担保品卖出  2300            4.6000          已撤            
09:32:59.630    1080301341      300642          700 担保品买入  400             53.8600         已撤            
09:33:00.007    1100298140      300677          700 担保品买入  800             113.7000        已成            
09:33:00.007    1140297041      000626          701 担保品卖出  2400            6.5900          已撤            
09:33:00.033    1020298342      002382          701 担保品卖出  1500            30.6600         已成            
09:33:00.033    1180298241      300487          701 担保品卖出  300             30.2800         已撤            
09:33:00.050    1040299642      603823          701 担保品卖出  100             20.4400         已成            
09:33:00.050    1060298641      603859          700 担保品买入  100             33.0900         已撤            
09:33:00.050    1080301342      300687          701 担保品卖出  200             20.6000         已成            
09:33:00.050    1100298141      300259          700 担保品买入  3000            6.0600          已成            
09:33:00.055    1120301242      300404          701 担保品卖出  7200            15.5200         部撤            
09:33:00.253    1140297042      002468          701 担保品卖出  200             17.8900         已撤            
09:33:00.253    1180298242      600387          701 担保品卖出  1700            8.9800          已成            
09:33:03.907    1020298343      002382          701 担保品卖出  2000            30.7800         已成            
09:33:03.907    1040299643      300677          700 担保品买入  500             113.0200        已成            
09:33:03.998    1060298642      603823          701 担保品卖出  1500            20.3900         已成            
09:33:04.577    1080301343      603856          701 担保品卖出  4900            14.6400         已撤            
09:33:05.412    1140297043      601366          701 担保品卖出  700             6.2900          已成            
09:33:06.024    1000299643      300453          701 担保品卖出  11900           20.3400         部撤            
09:33:06.024    1020298344      603688          701 担保品卖出  1500            20.7400         已成            
09:33:06.024    1040299644      002891          700 担保品买入  800             39.3900         已成            
09:33:59.988    1040299649      603855          700 担保品买入  1200            15.7200         已成            
09:33:59.988    1060298648      000526          700 担保品买入  100             50.0300         已成            
09:34:00.091    1120301249      300677          700 担保品买入  2400            113.0500        已成            
09:34:00.138    1140297049      603345          701 担保品卖出  500             115.7200        已成            
09:34:03.584    1160300849      000626          701 担保品卖出  2500            6.4800          已成            
09:34:05.287    1180298249      603345          701 担保品卖出  1500            115.5900        已撤            
09:34:05.651    1020298350      603688          701 担保品卖出  2400            20.8600         已成            
09:34:58.839    1120301273      603567          700 担保品买入  100             12.5500         已成            
09:34:59.860    1160300873      000426          701 担保品卖出  9000            7.0700          已撤            
09:35:00.091    1160300874      300453          700 担保品买入  1500            20.1400         已成            
09:35:00.121    1020298375      300598          701 担保品卖出  400             168.8100        已成            
09:35:00.121    1060298674      002541          701 担保品卖出  3300            25.3900         已成            
09:35:00.121    1180298274      300696          701 担保品卖出  1100            35.5200         已成            
09:35:00.185    1100298174      002643          701 担保品卖出  1700            16.4100         已成            
09:35:00.216    1120301275      300015          701 担保品卖出  2900            43.8200         已成            
09:35:03.218    1140297075      603348          701 担保品卖出  1100            18.4700         已成            
09:35:03.303    1000299674      000626          701 担保品卖出  6800            6.5200          已成            
09:35:03.497    1040299676      603258          701 担保品卖出  1000            49.8700         已撤            
09:35:04.741    1000299675      600387          700 担保品买入  1600            8.8300          已成            
09:35:06.076    1040299677      603345          701 担保品卖出  100             115.3100        已成            
09:35:06.076    1060298676      002635          700 担保品买入  2500            21.4400         已成            
09:35:06.076    1080301377      603669          700 担保品买入  1100            7.9400          已成            
09:35:06.076    1100298176      603258          701 担保品卖出  400             49.8700         已成            
09:35:06.850    1120301277      603348          701 担保品卖出  1100            18.4700         部撤            
09:35:59.341    1100298195      603788          701 担保品卖出  300             16.7900         已撤            
09:35:59.804    1120301296      000426          701 担保品卖出  9000            6.9800          已成            
09:36:00.044    1160300897      300598          701 担保品卖出  100             168.7100        已成            
09:36:00.299    1080301398      300531          701 担保品卖出  700             18.4600         已撤            
09:36:00.299    1100298197      300453          700 担保品买入  9400            20.0600         已成            
09:36:00.299    1120301298      603345          701 担保品卖出  600             115.1800        已成            
09:36:05.669    1060298698      603258          700 担保品买入  400             49.9700         已成            
09:36:05.801    1100298198      002585          701 担保品卖出  1900            5.6700          已成            
09:36:06.920    1020298400      600641          701 担保品卖出  2800            21.2100         已撤            
09:36:59.796    1060298723      603855          701 担保品卖出  9700            15.5200         部撤            
09:37:00.003    1180298324      300702          701 担保品卖出  400             110.4600        已成            
09:37:01.020    1100298224      300475          701 担保品卖出  4800            8.5900          已撤            
09:37:01.107    1000299723      300696          700 担保品买入  900             35.4000         已撤            
09:37:01.107    1040299726      603345          701 担保品卖出  200             116.5300        已成            
09:37:01.107    1060298725      603688          701 担保品卖出  7000            20.7500         已成            
09:37:01.107    1180298325      300642          700 担保品买入  200             53.6900         已成            
09:37:05.103    1120301326      002007          701 担保品卖出  3200            48.4200         已成            
09:37:06.104    1020298427      603345          701 担保品卖出  300             116.6800        已撤            
09:37:06.104    1060298726      300642          700 担保品买入  200             53.8100         已成            
09:37:06.104    1140297126      600478          701 担保品卖出  4600            4.6600          已成            
09:37:06.104    1180298326      300702          701 担保品卖出  300             110.3200        已成            
09:37:07.654    1020298428      600618          701 担保品卖出  200             7.2800          已撤            
09:38:00.046    1060298748      300194          701 担保品卖出  1700            5.6300          已成            
09:38:00.046    1100298246      300332          701 担保品卖出  1500            4.8400          已成            
09:38:00.329    1120301348      300702          701 担保品卖出  200             109.8300        已撤            
09:38:00.329    1140297149      300696          700 担保品买入  1100            35.4500         已成            
09:38:00.329    1160300949      300639          700 担保品买入  1100            45.4800         已成            
09:38:00.475    1040299750      603367          701 担保品卖出  100             16.9900         已成            
09:38:00.847    1080301450      603517          701 担保品卖出  100             68.1900         已成            
09:38:04.513    1060298750      600420          701 担保品卖出  600             10.5400         已成            
09:38:04.756    1100298248      600248          701 担保品卖出  2300            4.5700          已成            
09:38:05.809    1120301350      300639          700 担保品买入  800             45.4700         已撤            
09:38:05.809    1180298351      002745          701 担保品卖出  3600            14.8000         已撤            
09:38:06.151    1040299752      600419          701 担保品卖出  300             14.3500         已成            
09:38:06.376    1060298751      603345          701 担保品卖出  300             115.6400        已成            
09:38:06.759    1100298249      600216          701 担保品卖出  1200            19.0400         已成            
09:38:59.296    1100298263      603345          701 担保品卖出  300             115.6900        已成            
09:39:00.038    1000299764      000708          701 担保品卖出  200             17.8500         已成            
09:39:00.038    1040299767      300702          701 担保品卖出  100             108.8300        已成            
09:39:00.038    1180298366      000626          701 担保品卖出  2600            6.5300          已成            
09:39:00.050    1060298766      603855          701 担保品卖出  7400            15.4800         已成            
09:39:00.050    1120301366      300404          701 担保品卖出  3700            15.5700         已成            
09:39:00.050    1140297167      603108          701 担保品卖出  5700            13.8100         已成            
09:39:00.114    1000299765      002712          701 担保品卖出  1100            7.4100          已成            
09:39:00.114    1060298767      603363          701 担保品卖出  600             22.1200         已成            
09:39:03.599    1120301367      000503          701 担保品卖出  3700            11.9300         已成            
09:39:04.090    1180298368      603345          701 担保品卖出  500             115.5700        已成            
09:39:05.595    1140297169      002745          701 担保品卖出  2200            14.7200         已撤            
09:39:05.906    1160300969      300639          700 担保品买入  800             45.9700         已成            
09:39:58.654    1020298484      603823          700 担保品买入  1800            20.2500         已成            
09:39:59.344    1040299784      600984          701 担保品卖出  2100            22.3700         已成            
09:40:00.981    1060298785      603345          701 担保品卖出  800             115.8900        已撤            
09:40:00.981    1080301486      002570          701 担保品卖出  300             6.1800          已成            
09:40:04.138    1160300986      002395          701 担保品卖出  200             18.2400         已撤            
09:41:00.048    1180298402      300298          701 担保品卖出  300             32.6900         已成            
09:41:00.053    1040299803      600315          700 担保品买入  500             46.5500         已成            
09:41:00.175    1080301503      002690          701 担保品卖出  200             52.7500         已成            
09:41:00.244    1120301402      601366          700 担保品买入  700             6.1700          已成            
09:41:00.244    1140297203      603345          701 担保品卖出  600             115.8600        已撤            
09:41:00.244    1160301003      603713          701 担保品卖出  600             95.1100         已成            
09:41:03.192    1180298403      603131          701 担保品卖出  300             17.6900         已成            
09:41:04.438    1100298301      002677          701 担保品卖出  6000            11.1000         已成            
09:41:05.676    1020298505      300702          700 担保品买入  600             107.6600        已成            
09:41:05.676    1040299805      300244          701 担保品卖出  3500            35.5900         已成            
09:41:06.139    1100298302      300298          701 担保品卖出  1200            32.6400         已撤            
09:41:06.356    1140297205      600825          701 担保品卖出  1200            6.5900          已成            
09:41:59.884    1160301022      002241          701 担保品卖出  12500           24.8300         已成            
09:42:00.020    1020298523      600741          701 担保品卖出  1200            20.3800         已成            
09:42:00.024    1000299820      000423          701 担保品卖出  1500            35.8500         已成            
09:42:00.034    1180298423      300244          701 担保品卖出  400             35.3300         已成            
09:42:00.082    1020298524      002541          700 担保品买入  1100            25.3800         已成            
09:42:00.082    1040299824      002624          701 担保品卖出  1200            50.9000         已成            
09:42:00.145    1080301524      603739          701 担保品卖出  1500            27.6100         已成            
09:42:00.367    1120301423      300702          700 担保品买入  200             107.5800        已成            
09:42:03.611    1180298424      002344          700 担保品买入  12300           4.1900          已撤            
09:42:03.835    1000299822      002241          701 担保品卖出  7700            24.7900         已成            
09:42:05.801    1020298526      002624          701 担保品卖出  1100            50.9000         已成            
09:42:06.195    1040299826      002541          700 担保品买入  500             25.4200         已成            
09:42:06.195    1080301526      600521          700 担保品买入  900             32.7400         已成            
09:42:06.196    1060298825      002901          700 担保品买入  200             105.9000        已成            
09:42:06.196    1140297226      300702          700 担保品买入  100             107.5800        已成            
09:42:06.199    1100298323      300676          700 担保品买入  600             139.5400        已成            
09:42:06.242    1120301425      603506          700 担保品买入  300             29.7900         已撤            
09:42:06.254    1160301026      300624          700 担保品买入  900             63.8200         已撤            
09:42:06.254    1180298426      603360          700 担保品买入  600             19.9600         已成            
09:42:06.257    1000299824      600459          700 担保品买入  2100            26.0100         已成            
09:42:06.317    1040299827      600160          700 担保品买入  100             6.8100          已成            
09:42:07.020    1100298324      600702          700 担保品买入  1200            32.2500         已成            
09:42:07.020    1140297227      600645          700 担保品买入  1900            24.6600         已成            
09:42:07.070    1120301426      600804          700 担保品买入  100             8.5500          已成            
09:42:58.923    1180298441      603839          700 担保品买入  500             13.2000         已成            
09:42:59.088    1000299839      603882          700 担保品买入  1200            84.6300         已成            
09:42:59.891    1020298542      603520          700 担保品买入  400             81.9400         已成            
09:43:00.011    1060298841      000513          700 担保品买入  2500            46.5900         已成            
09:43:00.011    1080301542      000708          700 担保品买入  200             17.5400         已成            
09:43:00.012    1000299840      300632          700 担保品买入  300             15.3900         已成            
09:43:00.012    1040299843      603823          700 担保品买入  9900            20.1000         已成            
09:43:00.012    1100298339      000799          700 担保品买入  2800            57.1900         部撤            
09:43:00.012    1120301441      002317          700 担保品买入  2800            14.7500         已成            
09:43:00.012    1140297242      002027          700 担保品买入  7400            5.3300          已撤            
09:43:00.012    1160301042      300638          700 担保品买入  500             53.9800         已撤            
09:43:00.012    1180298442      000936          700 担保品买入  12300           12.7400         已成            
09:43:00.019    1100298340      300236          700 担保品买入  2400            60.8300         已成            
09:43:00.021    1020298544      300498          700 担保品买入  3000            21.4300         已成            
09:43:00.024    1180298443      300433          700 担保品买入  28700           22.8900         部撤            
09:43:00.025    1040299844      300396          700 担保品买入  5200            26.0400         已成            
09:43:00.028    1140297244      002609          700 担保品买入  600             12.8800         已成            
09:43:00.031    1060298843      300578          700 担保品买入  100             38.9300         已成            
09:43:00.049    1120301442      300207          700 担保品买入  5400            16.7200         已成            
09:43:00.233    1000299842      601799          700 担保品买入  300             119.5000        已成            
09:43:00.233    1040299845      300755          700 担保品买入  800             29.2000         已成            
09:43:00.233    1180298444      603129          700 担保品买入  300             70.1300         已成            
09:43:00.236    1020298545      300725          700 担保品买入  800             102.1600        已成            
09:43:00.336    1060298844      300618          700 担保品买入  2300            62.5900         已成            
09:43:00.336    1080301545      300657          700 担保品买入  2100            18.6600         已成            
09:43:00.365    1000299843      603661          700 担保品买入  100             42.7700         已成            
09:43:00.365    1020298546      603208          700 担保品买入  900             114.8000        已成            
09:43:00.365    1100298342      603538          700 担保品买入  1400            55.0600         已撤            
09:43:00.365    1120301444      603733          700 担保品买入  300             16.8000         已成            
09:43:00.365    1140297245      603659          700 担保品买入  600             88.4700         已成            
09:43:00.365    1180298445      601999          700 担保品买入  1700            6.7700          已成            
09:43:03.404    1040299846      002317          700 担保品买入  2800            14.7500         已成            
09:43:03.689    1060298845      000799          700 担保品买入  2300            57.2100         部撤            
09:43:04.124    1160301046      603823          700 担保品买入  2800            20.1000         已成            
09:43:04.440    1000299844      600383          700 担保品买入  600             13.4000         已成            
09:43:04.440    1020298547      300725          700 担保品买入  600             102.1600        已成            
09:43:04.440    1040299847      300624          700 担保品买入  900             64.7300         已成            
09:43:04.440    1060298846      603520          700 担保品买入  400             81.9900         已成            
09:43:04.557    1080301547      002163          700 担保品买入  4500            10.0200         已成            
09:43:04.557    1100298344      300676          700 担保品买入  3600            140.1100        已成            
09:43:04.778    1140297247      002075          700 担保品买入  8900            14.3400         已成            
09:43:05.537    1000299845      002803          700 担保品买入  2000            26.5400         已成            
09:43:05.537    1180298447      300219          700 担保品买入  400             9.9800          已撤            
09:43:06.084    1020298548      300271          700 担保品买入  1000            27.4300         已成            
09:43:06.084    1040299848      300115          700 担保品买入  10800           21.2500         已成            
09:43:06.110    1080301548      300119          700 担保品买入  2700            20.4300         已成            
09:43:06.112    1060298847      300638          700 担保品买入  500             54.0500         已成            
09:43:06.526    1100298345      603659          700 担保品买入  600             88.3500         部撤            
09:43:06.526    1120301447      300363          700 担保品买入  3400            28.8700         已成            
09:43:06.526    1140297248      002824          700 担保品买入  1200            25.1700         已成            
09:43:06.688    1000299846      600095          700 担保品买入  9100            10.4000         已成            
09:43:06.688    1160301048      603258          700 担保品买入  1900            48.2900         已成            
09:43:06.688    1180298448      603658          700 担保品买入  400             165.4300        已撤            
09:43:59.718    1060298860      000090          700 担保品买入  4800            6.8200          已成            
09:43:59.917    1080301561      600822          700 担保品买入  1100            9.8100          已成            
09:44:00.029    1140297261      000710          700 担保品买入  1000            62.7900         已成            
09:44:00.029    1180298461      000739          700 担保品买入  1200            22.1700         已成            
09:44:00.031    1000299859      002317          700 担保品买入  1300            14.7200         已成            
09:44:00.115    1020298562      002384          700 担保品买入  8400            27.6100         已成            
09:44:00.115    1040299862      002163          700 担保品买入  11500           10.0600         已成            
09:44:00.115    1060298861      002773          700 担保品买入  1400            42.5600         已成            
09:44:00.115    1080301562      002714          700 担保品买入  2600            72.2700         已成            
09:44:00.115    1100298359      002273          700 担保品买入  20700           16.3700         已成            
09:44:00.115    1120301461      300661          700 担保品买入  600             247.7800        已成            
09:44:00.115    1140297262      300638          700 担保品买入  700             54.1300         已成            
09:44:00.117    1160301063      300346          700 担保品买入  23000           40.0300         已成            
09:44:00.117    1180298462      300149          700 担保品买入  6000            17.2200         已成            
09:44:00.119    1040299863      300497          700 担保品买入  3700            19.9600         已成            
09:44:00.120    1120301462      300526          700 担保品买入  600             122.5300        已成            
09:44:00.125    1060298862      603083          700 担保品买入  700             37.4100         已成            
09:44:00.127    1140297263      300358          700 担保品买入  2900            8.4400          已成            
09:44:00.144    1080301563      300433          700 担保品买入  11500           22.9100         已成            
09:44:00.172    1100298360      603158          700 担保品买入  1200            24.7600         已成            
09:44:00.189    1000299861      603538          700 担保品买入  1400            55.1700         已成            
09:44:00.189    1020298564      603583          700 担保品买入  200             67.8200         已撤            
09:44:00.189    1080301564      603131          700 担保品买入  300             17.8300         已成            
09:44:00.189    1180298463      300572          700 担保品买入  1900            57.9200         已成            
09:44:00.193    1100298361      600975          700 担保品买入  200             8.7800          已成            
09:44:00.201    1060298863      600420          700 担保品买入  600             10.2100         已成            
09:44:03.189    1140297264      000100          700 担保品买入  73700           6.0000          已成            
