时间            委托编号        证券代码        交易业务        委托数量        委托价格        委托状态        
09:30:38.931    1080305422      603258          700 担保品买入  1300            48.0600         已成            
09:30:38.931    1100302221      603669          700 担保品买入  1100            8.0500          已撤            
09:30:38.931    1120305222      002705          700 担保品买入  500             35.7700         已成            
09:30:38.931    1140301021      002810          700 担保品买入  800             30.8400         已成            
09:30:38.933    1060302622      603258          700 担保品买入  1300            48.0600         已成            
09:30:38.980    1000303623      300073          700 担保品买入  3000            31.1100         已撤            
09:30:38.980    1020302323      300674          700 担保品买入  300             41.8900         已成            
09:30:38.980    1160304822      300463          701 担保品卖出  2700            55.9500         已成            
09:30:38.980    1180302223      300480          701 担保品卖出  500             15.4300         已成            
09:30:38.989    1040303623      300630          701 担保品卖出  200             70.4100         已成            
09:30:38.989    1060302623      002850          700 担保品买入  900             57.6200         已成            
09:30:38.989    1080305423      300390          700 担保品买入  3900            13.7600         已成            
09:30:39.035    1100302222      603990          700 担保品买入  4600            50.9400         部撤            
09:30:39.123    1000303624      300596          700 担保品买入  100             32.0800         已撤            
09:30:39.123    1020302324      300014          700 担保品买入  8600            43.6000         已撤            
09:30:39.123    1040303624      300291          700 担保品买入  500             5.7100          已成            
09:30:39.123    1120305223      300149          701 担保品卖出  2900            17.3600         已成            
09:30:39.123    1140301022      300019          700 担保品买入  7200            10.9900         部撤            
09:30:39.123    1160304823      300492          700 担保品买入  200             69.1700         部撤            
09:30:39.123    1180302224      300209          700 担保品买入  1700            13.5800         已成            
09:30:39.124    1060302624      300261          701 担保品卖出  9500            5.2000          已成            
09:30:39.141    1100302223      002705          700 担保品买入  500             35.7700         已成            
09:30:39.141    1120305224      002810          700 担保品买入  100             30.8400         已成            
09:30:39.141    1140301023      300463          701 担保品卖出  2700            55.9500         部撤            
09:30:39.164    1160304824      002815          700 担保品买入  1000            19.3300         已成            
09:30:39.164    1180302225      002916          700 担保品买入  700             163.7800        已成            
09:30:39.167    1000303625      300661          700 担保品买入  200             260.9200        已成            
09:30:39.168    1020302325      600809          700 担保品买入  1000            132.6700        已撤            
09:30:39.172    1040303625      300073          700 担保品买入  2900            31.1100         已撤            
09:30:39.235    1060302625      300203          701 担保品卖出  5100            18.6600         部撤            
09:30:39.235    1080305425      300616          701 担保品卖出  400             64.2200         已撤            
09:30:39.235    1100302224      300390          700 担保品买入  3900            13.7600         已成            
09:30:39.235    1120305225      300227          700 担保品买入  4400            9.7400          已撤            
09:30:39.235    1140301024      002481          700 担保品买入  1400            17.6500         已撤            
09:30:39.235    1160304825      300702          700 担保品买入  900             99.2100         已撤            
09:30:39.381    1080305426      600809          700 担保品买入  1000            132.6700        已撤            
09:30:39.441    1100302225      600521          700 担保品买入  5500            32.4700         已成            
09:30:39.551    1120305226      002837          700 担保品买入  700             29.7900         已成            
09:30:39.552    1140301025      300616          701 担保品卖出  400             64.2200         已撤            
09:30:39.552    1180302227      300570          700 担保品买入  200             21.8000         已成            
09:30:39.559    1160304826      300669          701 担保品卖出  300             31.9800         已撤            
09:30:39.582    1020302327      002850          700 担保品买入  900             57.6200         已成            
09:30:39.582    1040303627      300413          700 担保品买入  700             65.1500         已成            
09:30:39.594    1060302627      300413          700 担保品买入  700             65.1500         已成            
09:30:39.594    1080305427      300452          700 担保品买入  2000            25.0100         已撤            
09:30:39.616    1100302226      300492          700 担保品买入  200             69.1700         已撤            
09:30:39.616    1120305227      300149          701 担保品卖出  2900            17.3600         已成            
09:30:39.808    1000303628      300450          700 担保品买入  300             46.4800         已成            
09:30:39.808    1020302328      300450          700 担保品买入  3700            46.4800         已成            
09:30:39.808    1040303628      300347          700 担保品买入  100             84.7100         已成            
09:30:39.870    1080305428      300207          700 担保品买入  5400            17.6500         已成            
09:30:39.870    1100302227      300596          700 担保品买入  100             32.0800         已撤            
09:30:39.870    1120305228      300142          700 担保品买入  8500            51.1000         已成            
09:30:39.876    1060302628      300019          700 担保品买入  7200            10.9900         已撤            
09:30:39.904    1140301027      300632          700 担保品买入  600             16.0600         已撤            
09:30:39.904    1160304828      300559          701 担保品卖出  900             20.7100         已撤            
09:30:39.904    1180302229      300661          700 担保品买入  200             260.9200        已成            
09:30:39.906    1000303629      300759          700 担保品买入  300             84.3600         已撤            
09:30:39.930    1020302329      300759          700 担保品买入  300             84.3600         已撤            
09:30:39.978    1040303629      000063          700 担保品买入  1400            42.4300         已成            
09:30:39.978    1060302629      000596          700 担保品买入  300             143.8200        已成            
09:30:39.995    1080305429      000596          700 担保品买入  300             143.8200        已撤            
09:30:39.995    1100302228      000581          701 担保品卖出  1100            22.0900         已成            
09:30:39.995    1120305229      000581          701 担保品卖出  100             22.0900         已成            
09:30:39.995    1140301028      000813          701 担保品卖出  8100            6.6200          已撤            
09:30:40.059    1160304829      000799          700 担保品买入  3800            57.1100         已撤            
09:30:40.059    1180302230      000813          701 担保品卖出  8100            6.6200          已撤            
09:30:40.085    1000303630      002258          701 担保品卖出  900             17.4400         已撤            
09:30:40.085    1020302330      002353          701 担保品卖出  800             31.2400         已成            
09:30:40.085    1040303630      002258          701 担保品卖出  900             17.4400         已撤            
09:30:40.092    1060302630      002353          701 担保品卖出  100             31.2400         已成            
09:30:40.275    1180302231      603612          700 担保品买入  400             11.6900         已撤            
09:30:40.276    1020302331      603113          700 担保品买入  5800            12.2100         已成            
09:30:40.278    1040303631      603113          700 担保品买入  5800            12.2100         已成            
09:30:40.332    1060302631      603969          701 担保品卖出  15000           4.4000          已撤            
09:30:40.481    1000303632      603799          700 担保品买入  1400            38.3500         已成            
09:30:40.481    1140301030      002208          700 担保品买入  9600            10.3600         已成            
09:30:40.481    1160304831      002208          700 担保品买入  9600            10.3600         已成            
09:30:40.481    1180302232      603799          700 担保品买入  1400            38.3500         已成            
09:30:40.484    1020302332      002080          700 担保品买入  6500            14.8700         已成            
09:30:40.569    1100302231      002080          700 担保品买入  2000            14.8700         已成            
09:30:40.629    1000303633      000936          700 担保品买入  16600           12.6900         已成            
09:30:40.629    1020302333      002594          700 担保品买入  2800            66.4000         已成            
09:30:40.689    1080305433      603160          700 担保品买入  100             204.7900        已成            
09:30:40.689    1100302232      603258          700 担保品买入  500             48.0400         已撤            
09:30:40.689    1120305233      603258          700 担保品买入  500             48.0400         已撤            
09:30:40.689    1140301032      002661          700 担保品买入  1600            22.3700         已撤            
09:30:40.689    1160304833      002661          700 担保品买入  800             22.3700         已撤            
09:30:40.721    1000303634      002785          701 担保品卖出  1700            17.6900         已撤            
09:30:40.721    1020302334      002705          700 担保品买入  1300            35.8100         已成            
09:30:40.721    1040303634      002705          700 担保品买入  1300            35.8100         部撤            
09:30:40.721    1180302234      002785          701 担保品卖出  1700            17.6900         已撤            
09:30:40.885    1060302634      002616          700 担保品买入  9900            11.8700         已撤            
09:30:40.885    1080305434      002616          700 担保品买入  9900            11.8700         已撤            
09:30:40.885    1100302233      600804          701 担保品卖出  100             8.8100          已成            
09:30:40.886    1120305234      002745          701 担保品卖出  15000           14.7700         部撤            
09:30:41.046    1000303635      300149          701 担保品卖出  1300            17.3700         已撤            
09:30:41.046    1020302335      300149          701 担保品卖出  1300            17.3700         已撤            
09:30:41.046    1040303635      300019          700 担保品买入  14000           11.0100         已成            
09:30:41.046    1060302635      300390          700 担保品买入  200             13.7200         已撤            
09:30:41.072    1080305435      300616          701 担保品卖出  300             64.1900         已撤            
09:30:41.072    1100302234      300616          701 担保品卖出  300             64.1900         已撤            
09:30:41.072    1120305235      300357          700 担保品买入  2500            59.5800         已成            
09:30:41.072    1140301034      300119          700 担保品买入  5400            20.7000         已撤            
09:30:41.072    1160304835      600720          700 担保品买入  11900           17.2500         已成            
09:30:41.101    1020302336      300596          700 担保品买入  200             32.0800         已撤            
09:30:41.101    1180302236      300014          700 担保品买入  1600            43.5100         已撤            
09:30:41.102    1000303636      300014          700 担保品买入  1600            43.5100         已撤            
09:30:41.132    1040303636      603912          701 担保品卖出  1500            22.4600         部撤            
09:30:41.132    1060302636      603811          700 担保品买入  2600            26.5300         已撤            
09:30:41.231    1080305436      603936          700 担保品买入  700             13.5400         已成            
09:30:41.231    1100302235      603881          700 担保品买入  700             89.8000         已成            
09:30:41.231    1120305236      603881          700 担保品买入  700             89.8000         已成            
09:30:41.366    1180302237      300463          701 担保品卖出  600             55.9400         已成            
09:30:41.368    1000303637      300661          700 担保品买入  200             260.9200        已成            
09:30:41.368    1140301035      600984          701 担保品卖出  2100            20.9800         已成            
09:30:41.371    1160304836      600909          701 担保品卖出  200             6.4700          已撤            
09:30:41.585    1020302337      600845          700 担保品买入  1200            54.1100         已成            
09:30:41.585    1040303637      600845          700 担保品买入  1200            54.1100         已成            
09:30:41.711    1000303638      000596          700 担保品买入  200             143.8200        已撤            
09:30:41.711    1180302238      000596          700 担保品买入  200             143.8200        已撤            
09:30:42.063    1120305238      600387          700 担保品买入  10400           9.0400          已撤            
09:30:42.533    1140301037      000813          701 担保品卖出  2800            6.6000          已成            
09:30:42.533    1160304838      000813          701 担保品卖出  2800            6.6000          部撤            
09:30:42.579    1000303639      600619          701 担保品卖出  200             8.2200          已成            
09:30:42.579    1020302339      002271          700 担保品买入  2800            40.9300         已成            
09:30:42.579    1060302639      002240          700 担保品买入  2500            11.7300         已撤            
09:30:42.579    1080305439      002240          700 担保品买入  1800            11.7300         已撤            
09:30:42.579    1100302238      002352          700 担保品买入  300             56.4400         已成            
09:30:42.579    1120305239      600620          701 担保品卖出  300             5.9400          已撤            
09:30:42.579    1180302239      000829          700 担保品买入  2900            6.4300          已成            
09:30:42.581    1040303639      002271          700 担保品买入  2800            40.9300         已成            
09:30:42.581    1140301038      002241          700 担保品买入  5800            26.1300         已成            
09:30:42.584    1160304839      002241          700 担保品买入  5800            26.1300         已成            
09:30:42.592    1000303640      002120          701 担保品卖出  2500            27.2000         已成            
09:30:42.641    1020302340      002382          700 担保品买入  1600            29.3200         已成            
09:30:42.641    1040303640      002382          700 担保品买入  1600            29.3200         已成            
09:30:42.750    1060302640      603799          700 担保品买入  1400            38.3700         已成            
09:30:42.750    1080305440      603799          700 担保品买入  1400            38.3700         已成            
09:30:42.876    1140301039      603858          700 担保品买入  4200            27.1000         已成            
09:30:42.876    1160304840      603129          700 担保品买入  300             70.6700         已成            
09:30:43.150    1000303641      601567          701 担保品卖出  100             7.1000          已撤            
09:30:43.150    1060302641      603337          700 担保品买入  100             19.0300         已撤            
09:30:43.150    1080305441      600326          700 担保品买入  200             7.1300          已撤            
09:30:43.150    1100302240      603567          701 担保品卖出  100             12.4600         已撤            
09:30:43.153    1020302341      603538          700 担保品买入  2800            51.5200         已成            
09:30:43.155    1040303641      603138          700 担保品买入  1800            21.7800         已成            
09:30:44.138    1120305241      002626          700 担保品买入  2000            24.3900         已撤            
09:30:44.138    1140301040      002705          700 担保品买入  900             35.7800         已撤            
09:30:44.138    1160304841      002705          700 担保品买入  900             35.7800         已撤            
09:30:44.369    1000303642      002609          700 担保品买入  4400            12.9700         已成            
09:30:44.586    1020302342      300601          700 担保品买入  300             148.8800        已撤            
09:30:44.586    1040303642      300601          700 担保品买入  300             148.8800        已撤            
09:30:44.586    1060302642      300298          700 担保品买入  1500            32.7600         已撤            
09:30:44.648    1080305442      300149          701 担保品卖出  4300            17.3900         已撤            
09:30:44.732    1140301041      002549          701 担保品卖出  3300            8.2700          已撤            
09:30:44.735    1120305242      002549          701 担保品卖出  3300            8.2700          部撤            
09:30:44.749    1000303643      002821          700 担保品买入  500             217.8900        已成            
09:30:44.749    1160304842      300219          700 担保品买入  400             9.9100          已撤            
09:30:44.749    1180302243      002821          700 担保品买入  500             217.8900        已成            
09:30:44.761    1020302343      300433          700 担保品买入  28700           24.3600         已成            
09:30:44.772    1040303643      002695          700 担保品买入  100             23.9200         已成            
09:30:44.877    1060302643      002850          700 担保品买入  2700            57.5900         已撤            
09:30:45.631    1000303644      300496          700 担保品买入  1700            66.5200         已成            
09:30:45.631    1020302344      300602          700 担保品买入  900             30.4500         已成            
09:30:45.631    1160304843      300676          701 担保品卖出  300             136.4900        已撤            
09:30:45.631    1180302244      300676          701 担保品卖出  300             136.4900        已撤            
09:30:45.657    1040303644      300602          700 担保品买入  300             30.4500         已成            
09:30:45.657    1060302644      002241          700 担保品买入  6000            26.1500         已成            
09:30:45.657    1080305444      300604          701 担保品卖出  400             27.9900         已撤            
09:30:45.758    1100302243      600845          700 担保品买入  1400            54.1700         已成            
09:30:45.758    1120305244      600845          700 担保品买入  1400            54.1700         已成            
09:30:46.603    1140301043      603060          700 担保品买入  2700            17.9600         已撤            
09:30:46.603    1160304844      600867          701 担保品卖出  6300            15.5900         已成            
09:30:46.785    1180302245      601231          700 担保品买入  3900            20.2100         已成            
09:30:46.928    1000303645      603288          700 担保品买入  1000            117.4400        已成            
09:30:46.928    1020302345      603288          700 担保品买入  1000            117.4400        已成            
09:30:46.983    1040303645      603393          700 担保品买入  200             36.5400         已撤            
09:30:46.983    1060302645      603393          700 担保品买入  900             36.5400         已撤            
09:30:47.230    1100302244      000582          701 担保品卖出  800             10.7000         已撤            
09:30:47.272    1120305245      000596          700 担保品买入  1700            143.9800        已撤            
09:30:47.429    1000303646      002271          700 担保品买入  7400            40.9800         部撤            
09:30:47.429    1020302346      000739          700 担保品买入  8100            22.2600         已撤            
09:30:47.429    1040303646      002352          700 担保品买入  700             56.4300         已撤            
09:30:47.429    1140301044      603238          700 担保品买入  500             41.0000         已撤            
09:30:47.429    1160304845      000813          701 担保品卖出  2800            6.5900          已撤            
09:30:47.429    1180302246      000813          701 担保品卖出  2800            6.5900          已撤            
09:30:47.606    1060302646      000910          700 担保品买入  1500            16.0500         已撤            
09:30:47.606    1080305446      000910          700 担保品买入  1500            16.0500         已撤            
09:30:47.717    1100302245      603871          701 担保品卖出  300             20.9800         已撤            
09:30:47.717    1120305246      002184          700 担保品买入  700             13.5800         已成            
09:30:47.759    1160304846      603727          700 担保品买入  100             17.1800         已成            
09:30:47.762    1140301045      603799          700 担保品买入  7200            38.4100         已成            
09:30:47.801    1020302347      002549          701 担保品卖出  3000            8.2600          部撤            
09:30:47.801    1040303647      002549          701 担保品卖出  3000            8.2600          已撤            
09:30:47.985    1100302246      300609          701 担保品卖出  1800            38.5200         已撤            
09:30:47.985    1120305247      300609          701 担保品卖出  1800            38.5200         已撤            
09:30:47.985    1140301046      600521          700 担保品买入  2400            32.5200         已成            
09:30:47.994    1160304847      300010          701 担保品卖出  1500            17.5800         已成            
09:30:48.047    1000303648      300010          701 担保品卖出  1500            17.5800         已成            
09:30:48.047    1020302348      000417          701 担保品卖出  9100            5.7600          已成            
09:30:49.525    1160304848      002549          701 担保品卖出  5100            8.2600          已撤            
09:30:49.525    1180302249      002549          701 担保品卖出  5100            8.2600          已撤            
09:30:49.877    1000303649      300609          701 担保品卖出  200             38.4700         已成            
09:30:49.877    1020302349      300609          701 担保品卖出  200             38.4700         已成            
09:30:50.184    1100302248      600867          701 担保品卖出  900             15.5600         已成            
09:30:50.379    1160304849      603018          701 担保品卖出  400             10.3500         已成            
09:30:52.268    1140301050      603661          701 担保品卖出  100             50.4100         已撤            
09:30:52.618    1000303652      002541          701 担保品卖出  3000            25.3500         已成            
09:30:52.832    1040303652      300609          701 担保品卖出  500             38.4200         已成            
09:30:52.832    1060302652      300609          701 担保品卖出  500             38.4200         已成            
09:30:52.904    1100302251      300404          701 担保品卖出  1300            15.2600         已撤            
09:30:52.990    1120305252      300580          701 担保品卖出  300             18.9900         已撤            
09:30:53.067    1140301051      300636          701 担保品卖出  600             37.1700         已成            
09:30:53.545    1180302253      300404          701 担保品卖出  1300            15.2600         已撤            
09:30:53.549    1000303653      300636          701 担保品卖出  600             37.1700         已成            
09:30:53.932    1020302353      603960          701 担保品卖出  1000            26.3700         已撤            
09:30:53.932    1040303653      603960          701 担保品卖出  1000            26.3700         已撤            
09:30:54.041    1140301052      603595          701 担保品卖出  300             33.0700         已撤            
09:30:54.076    1160304853      000028          701 担保品卖出  500             44.4600         已撤            
09:30:54.157    1000303654      002251          701 担保品卖出  900             12.3100         已撤            
09:30:54.157    1180302254      002251          701 担保品卖出  900             12.3100         已撤            
09:30:54.256    1060302654      002308          701 担保品卖出  2000            6.9700          已成            
09:30:54.256    1080305454      002395          701 担保品卖出  200             18.6200         已撤            
09:30:54.323    1100302253      603650          701 担保品卖出  200             22.6000         已成            
09:30:54.333    1120305254      603650          701 担保品卖出  200             22.6000         已成            
09:30:54.410    1140301053      002043          701 担保品卖出  6000            8.9100          已成            
09:30:54.906    1000303655      000913          701 担保品卖出  200             11.6600         已成            
09:30:54.946    1020302355      000976          701 担保品卖出  10800           5.6800          已成            
09:30:55.001    1040303655      000989          701 担保品卖出  1700            9.0100          已成            
09:30:55.001    1060302655      000989          701 担保品卖出  21300           9.0100          已成            
09:30:55.042    1080305455      603569          701 担保品卖出  100             9.4100          已撤            
09:30:55.178    1100302254      600330          701 担保品卖出  4800            9.8900          已成            
09:30:55.878    1140301054      300463          701 担保品卖出  500             55.8500         已成            
09:30:55.968    1000303656      600909          701 担保品卖出  200             6.4500          已成            
09:30:55.968    1160304855      300149          701 担保品卖出  1200            17.3200         已成            
09:30:55.968    1180302256      300669          701 担保品卖出  300             31.8400         已撤            
09:30:55.971    1020302356      300559          701 担保品卖出  900             20.6000         已撤            
09:30:56.050    1040303656      300271          701 担保品卖出  2000            26.9800         已撤            
09:30:56.190    1060302656      600869          701 担保品卖出  300             4.0400          已成            
09:30:56.190    1080305456      300192          701 担保品卖出  100             18.2900         已撤            
09:30:57.377    1120305256      002251          701 担保品卖出  500             12.2900         已成            
09:30:57.921    1000303657      603806          701 担保品卖出  200             44.5200         已成            
09:30:57.925    1020302357      603806          701 担保品卖出  200             44.5200         已成            
09:30:58.790    1080305457      002549          701 担保品卖出  5800            8.2400          已成            
09:30:58.790    1100302256      002549          701 担保品卖出  5800            8.2400          部撤            
09:30:58.798    1120305257      300453          701 担保品卖出  3400            19.0600         已成            
09:30:58.809    1140301056      300453          701 担保品卖出  3400            19.0600         部撤            
09:30:59.950    1040303658      603871          701 担保品卖出  300             20.9700         已撤            
09:30:59.950    1060302658      000582          701 担保品卖出  800             10.6500         已成            
09:31:00.010    1120305258      000813          701 担保品卖出  14800           6.5800          已成            
09:31:00.010    1140301057      000813          701 担保品卖出  14800           6.5800          部撤            
09:31:00.010    1160304858      603650          701 担保品卖出  400             22.6400         已撤            
09:31:00.010    1180302259      603650          701 担保品卖出  400             22.6400         已撤            
09:31:00.092    1000303659      002251          701 担保品卖出  3600            12.2900         已撤            
09:31:00.092    1020302359      002395          701 担保品卖出  200             18.4200         已撤            
09:31:00.092    1040303659      603969          701 担保品卖出  15000           4.4000          已成            
09:31:00.092    1060302659      002042          701 担保品卖出  2100            6.1700          已撤            
09:31:00.092    1120305259      603661          701 担保品卖出  100             50.0600         已成            
09:31:00.229    1000303660      300226          701 担保品卖出  200             75.4600         已撤            
09:31:00.229    1020302360      300192          701 担保品卖出  100             18.2700         已成            
09:31:00.229    1180302260      300226          701 担保品卖出  100             75.4600         已撤            
09:31:00.234    1040303660      002785          701 担保品卖出  2000            17.5900         已成            
09:31:00.275    1060302660      002785          701 担保品卖出  2000            17.5900         已成            
09:31:00.275    1100302259      300404          701 担保品卖出  1300            15.1700         已成            
09:31:00.275    1120305260      300404          701 担保品卖出  1300            15.1700         部撤            
09:31:00.277    1140301059      300669          701 担保品卖出  300             31.7800         已撤            
09:31:00.281    1180302261      603960          701 担保品卖出  1900            26.3300         已撤            
09:31:00.286    1160304860      603960          701 担保品卖出  1900            26.3300         已撤            
09:31:00.290    1000303661      603650          701 担保品卖出  1200            22.5600         已撤            
09:31:00.290    1020302361      603650          701 担保品卖出  1200            22.5600         已撤            
09:31:03.389    1040303661      000028          701 担保品卖出  500             44.2900         已撤            
09:31:03.397    1080305461      002229          701 担保品卖出  700             7.3800          已撤            
09:31:04.108    1000303662      000902          701 担保品卖出  1300            8.9800          已成            
09:31:04.521    1060302662      002732          701 担保品卖出  5900            22.2200         已撤            
09:31:04.521    1080305462      002732          701 担保品卖出  600             22.2200         已撤            
09:31:05.446    1000303663      300404          701 担保品卖出  200             15.2300         已撤            
09:31:05.446    1020302363      300404          701 担保品卖出  200             15.2300         已撤            
09:31:05.446    1040303663      300696          701 担保品卖出  200             34.9300         已撤            
09:31:05.446    1060302663      300696          701 担保品卖出  200             34.9300         已撤            
09:31:05.446    1160304862      002549          701 担保品卖出  700             8.2300          已成            
09:31:05.446    1180302263      002549          701 担保品卖出  700             8.2300          已成            
