时间            委托编号        成交编号        证券代码        交易业务        成交数量        成交价格        委托状态        汇总成交        汇总撤单        
09:30:32        1000324312      354111          600988          700 担保品买入  400             11.7300         部分成交        0               0               
09:30:32        1000324312      354112          600988          700 担保品买入  400             11.7300         部分成交        0               0               
09:30:32        1000324312      354113          600988          700 担保品买入  3000            11.7300         部分成交        0               0               
09:30:32        1060323612      354264          600745          701 担保品卖出  300             126.0200        部分成交        0               0               
09:30:32        1000324312      354449          600988          700 担保品买入  900             11.7300         部分成交        0               0               
09:30:32        1060323612      354265          600745          701 担保品卖出  200             126.0200        部分成交        0               0               
09:30:32        1000324312      354634          600988          700 担保品买入  1100            11.7300         部分成交        0               0               
09:30:32        1060323612      354266          600745          701 担保品卖出  4000            126.0100        部分成交        0               0               
09:30:32        1000324312      354671          600988          700 担保品买入  700             11.7300         部分成交        0               0               
09:30:32        1060323612      354267          600745          701 担保品卖出  100             126.0100        部分成交        0               0               
09:30:32        1060323612      354268          600745          701 担保品卖出  100             126.0100        部分成交        0               0               
09:30:32        1060323612      354269          600745          701 担保品卖出  200             126.0100        已成            0               0               
09:30:32        1020323113      355292          603557          700 担保品买入  1000            8.8200          已成            0               0               
09:30:32        1040324213      355294          603661          701 担保品卖出  100             51.3200         部分成交        0               0               
09:30:32        1000324312      354838          600988          700 担保品买入  3600            11.7300         部分成交        0               0               
09:30:32        1040324213      355295          603661          701 担保品卖出  100             51.3200         部分成交        0               0               
09:30:32        1040324213      355296          603661          701 担保品卖出  100             51.3200         已成            0               0               
09:30:33        1000324312      355464          600988          700 担保品买入  2000            11.7300         部分成交        0               0               
09:30:33        1000324312      355853          600988          700 担保品买入  700             11.7300         部分成交        0               0               
09:30:33        1040324214      0101000000844796 002465          701 担保品卖出  2500            12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844798 002465          701 担保品卖出  500             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844800 002465          701 担保品卖出  200             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844802 002465          701 担保品卖出  300             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844804 002465          701 担保品卖出  300             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844806 002465          701 担保品卖出  200             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844808 002465          701 担保品卖出  500             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844810 002465          701 担保品卖出  100             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844812 002465          701 担保品卖出  600             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844814 002465          701 担保品卖出  1900            12.9900         部分成交        0               0               
09:30:33        1080326213      0102000000874148 002401          700 担保品买入  2000            15.8600         已成            0               0               
09:30:33        1040324214      0101000000844816 002465          701 担保品卖出  500             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844818 002465          701 担保品卖出  1000            12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844820 002465          701 担保品卖出  1000            12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844822 002465          701 担保品卖出  3900            12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844824 002465          701 担保品卖出  100             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844826 002465          701 担保品卖出  500             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844828 002465          701 担保品卖出  5000            12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844830 002465          701 担保品卖出  200             12.9900         部分成交        0               0               
09:30:33        1040324214      0101000000844832 002465          701 担保品卖出  2000            12.9900         部分成交        0               0               
09:30:33        1000324312      356763          600988          700 担保品买入  1600            11.7300         部分成交        0               0               
09:30:33        1000324315      0104000000872268 000032          700 担保品买入  1500            20.8200         已成            0               0               
09:30:33        1040324214      0101000000846198 002465          701 担保品卖出  300             12.9900         部分成交        0               0               
09:30:33        1000324312      357159          600988          700 担保品买入  100             11.7300         部分成交        0               0               
09:30:33        1000324312      357224          600988          700 担保品买入  800             11.7300         部分成交        0               0               
09:30:33        1180322815      0103000000889647 002251          701 担保品卖出  900             13.0100         部分成交        0               0               
09:30:33        1000324312      357439          600988          700 担保品买入  3400            11.7300         部分成交        0               0               
09:30:33        1180322815      0103000000889649 002251          701 担保品卖出  400             13.0100         部分成交        0               0               
09:30:33        1000324312      358371          600988          700 担保品买入  3200            11.7300         部分成交        0               0               
09:30:33        1180322815      0103000000889651 002251          701 担保品卖出  300             13.0100         部分成交        0               0               
09:30:33        1180322815      0103000000889653 002251          701 担保品卖出  1300            13.0100         部分成交        0               0               
09:30:33        1180322815      0103000000889655 002251          701 担保品卖出  2000            13.0000         已成            0               0               
09:30:33        1020323116      0102000000875947 002258          701 担保品卖出  2100            17.8900         已成            0               0               
09:30:33        1040324214      0101000000846812 002465          701 担保品卖出  1000            12.9900         部分成交        0               0               
09:30:33        1000324312      358447          600988          700 担保品买入  1000            11.7300         部分成交        0               0               
09:30:33        1080326214      358925          600638          700 担保品买入  200             5.7500          已成            0               0               
09:30:33        1000324312      359170          600988          700 担保品买入  100             11.7300         部分成交        0               0               
09:30:33        1100322816      0103000000890472 002020          701 担保品卖出  500             10.8500         已成            0               0               
09:30:33        1060323615      358911          600075          700 担保品买入  200             5.0000          已成            0               0               
09:30:33        1160325516      0101000000847830 000913          700 担保品买入  600             13.3800         部分成交        0               0               
09:30:33        1160325516      0101000000847832 000913          700 担保品买入  100             13.3800         部分成交        0               0               
09:30:33        1180322816      0101000000847847 002124          701 担保品卖出  300             12.5000         已成            0               0               
09:30:33        1160325516      0101000000847834 000913          700 担保品买入  600             13.3800         部分成交        0               0               
09:30:33        1160325516      0101000000847836 000913          700 担保品买入  1200            13.3800         部分成交        0               0               
09:30:33        1160325516      0101000000847838 000913          700 担保品买入  700             13.3800         部分成交        0               0               
09:30:33        1160325516      0101000000847840 000913          700 担保品买入  200             13.3800         部分成交        0               0               
09:30:33        1160325516      0101000000847842 000913          700 担保品买入  2300            13.3900         部分成交        0               0               
09:30:33        1160325516      0101000000847844 000913          700 担保品买入  8000            13.3900         已成            0               0               
09:30:33        1000324312      359369          600988          700 担保品买入  800             11.7300         部分成交        0               0               
09:30:33        1000324312      359683          600988          700 担保品买入  1900            11.7300         部分成交        0               0               
09:30:33        1080326216      359978          601689          701 担保品卖出  200             27.7200         部分成交        0               0               
09:30:33        1000324312      359726          600988          700 担保品买入  7100            11.7300         已成            0               0               
09:30:33        1100322817      359981          600523          701 担保品卖出  300             16.9900         部分成交        0               0               
09:30:33        1080326216      359979          601689          701 担保品卖出  200             27.7200         部分成交        0               0               
09:30:33        1080326216      359980          601689          701 担保品卖出  2300            27.7100         已成            0               0               
09:30:33        1100322817      359982          600523          701 担保品卖出  500             16.9500         部分成交        0               0               
09:30:34        1000324319      0103000000894328 002197          700 担保品买入  3100            10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894330 002197          700 担保品买入  1000            10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894332 002197          700 担保品买入  100             10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894334 002197          700 担保品买入  1000            10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894336 002197          700 担保品买入  1100            10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894338 002197          700 担保品买入  300             10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894340 002197          700 担保品买入  800             10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894342 002197          700 担保品买入  600             10.0700         部分成交        0               0               
09:30:34        1000324319      0103000000894344 002197          700 担保品买入  100             10.0800         部分成交        0               0               
09:30:34        1000324319      0103000000894346 002197          700 担保品买入  4600            10.0800         部分成交        0               0               
09:30:34        1000324319      0103000000894348 002197          700 担保品买入  1000            10.0800         部分成交        0               0               
09:30:34        1060323618      360654          601021          701 担保品卖出  300             35.1000         已成            0               0               
09:30:34        1080326217      360613          600211          701 担保品卖出  1000            58.4900         部分成交        0               0               
09:30:34        1080326217      360614          600211          701 担保品卖出  1000            58.4100         部分成交        0               0               
09:30:34        1080326217      360615          600211          701 担保品卖出  12100           58.3600         已成            0               0               
09:30:34        1100322818      360616          603129          700 担保品买入  400             66.9400         已成            0               0               
09:30:34        1000324319      0103000000894898 002197          700 担保品买入  1200            10.0800         已成            0               0               
09:30:34        1040324215      0103000000895183 002241          701 担保品卖出  100             28.3800         部分成交        0               0               
09:30:34        1180322818      360638          603039          701 担保品卖出  800             72.4400         已成            0               0               
09:30:34        1040324219      360961          600861          701 担保品卖出  200             14.0200         部分成交        0               0               
09:30:34        1040324219      360962          600861          701 担保品卖出  300             14.0200         部分成交        0               0               
09:30:34        1040324219      360963          600861          701 担保品卖出  100             14.0200         部分成交        0               0               
09:30:34        1040324219      360964          600861          701 担保品卖出  100             14.0200         部分成交        0               0               
09:30:34        1040324219      360965          600861          701 担保品卖出  100             14.0200         部分成交        0               0               
09:30:34        1040324219      360966          600861          701 担保品卖出  700             14.0100         部分成交        0               0               
09:30:34        1040324219      360967          600861          701 担保品卖出  700             14.0100         已成            0               0               
09:30:34        1040324215      0103000000895342 002241          701 担保品卖出  1000            28.3800         部分成交        0               0               
09:30:34        1040324215      0103000000895399 002241          701 担保品卖出  700             28.3800         部分成交        0               0               
09:30:34        1040324215      0103000000895974 002241          701 担保品卖出  10500           28.3800         已成            0               0               
09:30:34        1040324214      0101000000852512 002465          701 担保品卖出  6400            12.9900         已成            0               0               
09:30:34        1040324218      361709          600511          700 担保品买入  2100            40.4500         部分成交        0               0               
09:30:34        1120325519      361679          600216          701 担保品卖出  4000            19.3000         部分成交        0               0               
09:30:34        1040324218      362067          600511          700 担保品买入  200             40.4500         部分成交        0               0               
09:30:34        1120325519      361680          600216          701 担保品卖出  200             19.3000         部分成交        0               0               
09:30:34        1140321516      362183          601231          701 担保品卖出  700             21.3700         部分成交        0               0               
09:30:34        1040324218      362163          600511          700 担保品买入  200             40.4500         部分成交        0               0               
09:30:34        1120325519      361681          600216          701 担保品卖出  1200            19.3000         部分成交        0               0               
09:30:34        1120325519      361682          600216          701 担保品卖出  200             19.3000         部分成交        0               0               
09:30:34        1120325519      361683          600216          701 担保品卖出  200             19.3000         部分成交        0               0               
09:30:34        1120325519      361684          600216          701 担保品卖出  300             19.3000         部分成交        0               0               
09:30:34        1120325519      361685          600216          701 担保品卖出  200             19.3000         部分成交        0               0               
09:30:34        1120325519      361686          600216          701 担保品卖出  200             19.3000         已成            0               0               
09:30:34        1120325520      0101000000854462 300685          700 担保品买入  700             75.9500         已成            0               0               
09:30:34        1100322817      362145          600523          701 担保品卖出  100             16.9500         部分成交        0               0               
09:30:34        1040324218      362245          600511          700 担保品买入  100             40.4500         部分成交        0               0               
09:30:34        1040324218      362432          600511          700 担保品买入  200             40.4500         部分成交        0               0               
09:30:34        1020323121      362971          603825          701 担保品卖出  700             30.8000         已成            0               0               
09:30:34        1040324218      362612          600511          700 担保品买入  800             40.4500         部分成交        0               0               
09:30:34        1040324218      363044          600511          700 担保品买入  500             40.4500         部分成交        0               0               
09:30:34        1140321516      363455          601231          701 担保品卖出  900             21.3700         部分成交        0               0               
09:30:35        1140321516      364330          601231          701 担保品卖出  2700            21.3700         部分成交        0               0               
09:30:35        1040324218      365037          600511          700 担保品买入  900             40.4500         部分成交        0               0               
09:30:35        1080326218      365567          603987          701 担保品卖出  2200            17.1600         已成            0               0               
09:30:35        1140321516      365401          601231          701 担保品卖出  400             21.3700         部分成交        0               0               
09:30:35        1100322817      366019          600523          701 担保品卖出  100             16.9500         部分成交        0               0               
09:30:35        1140321517      0103000000904242 002158          701 担保品卖出  4800            13.3300         已成            0               0               
09:30:35        1120325517      366501          601012          701 担保品卖出  7800            40.6700         已成            0               0               
09:30:36        1000324324      0102000000893349 300709          700 担保品买入  500             87.2100         已成            0               0               
09:30:36        1060323624      0103000000906420 300192          700 担保品买入  800             17.1200         已成            0               0               
09:30:36        1140321516      369785          601231          701 担保品卖出  1000            21.3700         部分成交        0               0               
09:30:36        1000324326      0103000000909839 002829          700 担保品买入  600             31.4600         已成            0               0               
09:30:37        1000324325      0103000000913050 002612          701 担保品卖出  2500            10.5700         部分成交        0               0               
09:30:37        1000324325      0103000000913670 002612          701 担保品卖出  500             10.5700         部分成交        0               0               
09:30:37        1120325518      0102000000900963 002025          700 担保品买入  400             35.9100         部分成交        0               0               
09:30:37        1040324218      373920          600511          700 担保品买入  400             40.4500         已成            0               0               
09:30:37        1000324325      0103000000916697 002612          701 担保品卖出  2300            10.5700         部分成交        0               0               
09:30:37        1140321526      0102000000904745 300253          701 担保品卖出  4871            21.1100         部分成交        0               0               
09:30:37        1140321526      0102000000904747 300253          701 担保品卖出  2429            21.1000         已成            0               0               
09:30:37        1000324328      0102000000905097 300408          701 担保品卖出  15400           26.7000         部分成交        0               0               
09:30:37        1000324328      0102000000905099 300408          701 担保品卖出  200             26.7000         部分成交        0               0               
09:30:37        1000324328      0102000000905101 300408          701 担保品卖出  2900            26.7000         部分成交        0               0               
09:30:37        1120325523      0101000000873759 300687          701 担保品卖出  1400            22.4400         部分成交        0               0               
09:30:37        1000324328      0102000000905103 300408          701 担保品卖出  200             26.7000         部分成交        0               0               
09:30:37        1000324328      0102000000905105 300408          701 担保品卖出  3100            26.7000         部分成交        0               0               
09:30:37        1000324328      0102000000905107 300408          701 担保品卖出  7900            26.7000         已成            0               0               
09:30:37        1120325518      0102000000905203 002025          700 担保品买入  100             35.9100         部分成交        0               0               
09:30:37        1120325518      0102000000905397 002025          700 担保品买入  500             35.9100         部分成交        0               0               
09:30:37        1060323628      0103000000917846 300381          701 担保品卖出  4100            15.6200         部分成交        0               0               
09:30:37        1060323628      0103000000917848 300381          701 担保品卖出  6000            15.6200         部分成交        0               0               
09:30:37        1060323628      0103000000917850 300381          701 担保品卖出  2000            15.6200         部分成交        0               0               
09:30:37        1060323628      0103000000917852 300381          701 担保品卖出  700             15.6200         部分成交        0               0               
09:30:37        1060323628      0103000000917854 300381          701 担保品卖出  200             15.6200         已成            0               0               
09:30:37        1000324325      0103000000917993 002612          701 担保品卖出  2000            10.5700         部分成交        0               0               
09:30:38        1120325523      0101000000875596 300687          701 担保品卖出  200             22.4400         已成            0               0               
09:30:38        1000324325      0103000000919623 002612          701 担保品卖出  300             10.5700         部分成交        0               0               
09:30:38        1000324325      0103000000921487 002612          701 担保品卖出  500             10.5700         部分成交        0               0               
09:30:38        1100322815      377303          600438          701 担保品卖出  1100            17.6600         部分成交        0               0               
09:30:39        1140321528      0101000000880390 300397          701 担保品卖出  480             23.8000         部分成交        0               0               
09:30:39        1140321528      0101000000880392 300397          701 担保品卖出  400             23.8000         部分成交        0               0               
09:30:39        1160325529      0101000000880402 300677          700 担保品买入  200             123.8400        已成            0               0               
09:30:39        1140321528      0101000000880394 300397          701 担保品卖出  100             23.8000         部分成交        0               0               
09:30:39        1140321528      0101000000880396 300397          701 担保品卖出  500             23.8000         部分成交        0               0               
09:30:39        1140321528      0101000000880398 300397          701 担保品卖出  11620           23.8000         已成            0               0               
09:30:39        1040324211      0101000000881173 002371          701 担保品卖出  -400            169.9100        部撤            0               0               
09:30:39        1180322830      0103000000925665 300113          701 担保品卖出  1900            23.6600         部分成交        0               0               
09:30:39        1180322827      380090          600552          700 担保品买入  200             6.1600          已成            0               0               
09:30:39        1000324331      0102000000914437 002475          701 担保品卖出  100             49.6200         部分成交        0               0               
09:30:39        1000324331      0102000000914439 002475          701 担保品卖出  9280            49.6100         部分成交        0               0               
09:30:39        1000324331      0102000000914441 002475          701 担保品卖出  1100            49.6100         部分成交        0               0               
09:30:39        1000324331      0102000000914443 002475          701 担保品卖出  3600            49.6100         部分成交        0               0               
09:30:39        1000324331      0102000000914445 002475          701 担保品卖出  1100            49.6100         部分成交        0               0               
09:30:39        1000324331      0102000000914447 002475          701 担保品卖出  2900            49.6100         部分成交        0               0               
09:30:39        1000324331      0102000000914449 002475          701 担保品卖出  1720            49.6100         已成            0               0               
09:30:39        1180322830      0103000000925912 300113          701 担保品卖出  6100            23.6500         已成            0               0               
00:00:00        1040324231      0               603871          701 担保品卖出  0               0.0000          部撤            0               0               
09:30:39        1180322811      WTD:1690500010  603868          700 担保品买入  -900            49.0100         已撤            0               0               
09:30:39        1100322830      0103000000926430 002241          701 担保品卖出  600             28.3500         部分成交        0               0               
09:30:39        1020323130      0103000000927069 300451          700 担保品买入  1000            18.2500         已成            0               0               
09:30:39        1100322830      0103000000927306 002241          701 担保品卖出  300             28.3500         部分成交        0               0               
09:30:39        1060323631      382013          601689          701 担保品卖出  1400            27.6700         已成            0               0               
09:30:39        1140321510      381658          603871          701 担保品卖出  500             22.1500         已成            0               0               
09:30:39        1100322830      0103000000927970 002241          701 担保品卖出  300             28.3500         部分成交        0               0               
09:30:39        1100322830      0103000000928286 002241          701 担保品卖出  100             28.3500         部分成交        0               0               
09:30:39        1000324332      382685          603987          701 担保品卖出  100             17.1800         部分成交        0               0               
09:30:39        1000324332      382686          603987          701 担保品卖出  1400            17.1700         部分成交        0               0               
09:30:39        1000324318      0102000000917333 002038          701 担保品卖出  600             12.3000         部分成交        0               0               
09:30:39        1100322830      0103000000929357 002241          701 担保品卖出  100             28.3500         部分成交        0               0               
09:30:39        1100322830      0103000000929827 002241          701 担保品卖出  19400           28.3500         已成            0               0               
09:30:39        1180322813      0103000000929858 000739          701 担保品卖出  -2000           22.2800         已撤            0               0               
09:30:40        1000324314      0104000000913303 002402          701 担保品卖出  -9500           15.9500         已撤            0               0               
09:30:39        1140321531      383682          603788          701 担保品卖出  800             17.5000         已成            0               0               
09:30:40        1180322814      0103000000931144 002410          701 担保品卖出  -300            69.0000         已撤            0               0               
09:30:40        1060323633      0102000000920478 300623          701 担保品卖出  23800           30.5700         已成            0               0               
09:30:40        1060323617      WTD:1690500027  600132          701 担保品卖出  -200            69.9900         已撤            0               0               
09:30:40        1100322824      0103000000933581 300118          701 担保品卖出  200             15.2000         部分成交        0               0               
09:30:40        1100322824      0103000000933777 300118          701 担保品卖出  900             15.2000         部分成交        0               0               
09:30:40        1040324217      WTD:1690500028  600195          701 担保品卖出  -100            15.2900         已撤            0               0               
09:30:40        1160325527      0102000000923111 002666          700 担保品买入  23300           7.1600          已成            0               0               
09:30:40        1100322824      0103000000934298 300118          701 担保品卖出  300             15.2000         部分成交        0               0               
09:30:40        1040324229      0104000000918367 300433          701 担保品卖出  25400           26.2100         部分成交        0               0               
09:30:40        1040324229      0104000000918457 300433          701 担保品卖出  1800            26.2100         部分成交        0               0               
09:30:40        1140321516      385145          601231          701 担保品卖出  900             21.3700         部分成交        0               0               
09:30:40        1040324229      0104000000919009 300433          701 担保品卖出  400             26.2100         部分成交        0               0               
09:30:40        1100322824      0103000000935871 300118          701 担保品卖出  2000            15.2000         部分成交        0               0               
09:30:40        1020323132      0101000000891726 002646          701 担保品卖出  900             10.6200         已成            0               0               
09:30:40        1040324229      0104000000919692 300433          701 担保品卖出  1000            26.2100         部分成交        0               0               
09:30:40        1100322824      0103000000936538 300118          701 担保品卖出  500             15.2000         部分成交        0               0               
09:30:40        1100322824      0103000000936600 300118          701 担保品卖出  700             15.2000         部分成交        0               0               
09:30:40        1040324229      0104000000920315 300433          701 担保品卖出  100             26.2100         部分成交        0               0               
09:30:41        1040324229      0104000000921212 300433          701 担保品卖出  3000            26.2100         部分成交        0               0               
09:30:41        1140321532      0101000000893545 300206          701 担保品卖出  2500            17.7300         部分成交        0               0               
09:30:41        1040324229      0104000000921346 300433          701 担保品卖出  800             26.2100         部分成交        0               0               
09:30:40        1060323635      387446          600862          701 担保品卖出  400             16.6700         已成            0               0               
09:30:41        1040324230      0104000000921800 300576          701 担保品卖出  40              58.8300         部分成交        0               0               
09:30:41        1040324230      0104000000922065 300576          701 担保品卖出  500             58.8300         部分成交        0               0               
09:30:41        1100322832      0103000000939291 002734          701 担保品卖出  2600            15.2600         已成            0               0               
09:30:41        1040324229      0104000000922850 300433          701 担保品卖出  15200           26.2100         已成            0               0               
09:30:41        1040324230      0104000000923086 300576          701 担保品卖出  460             58.8300         已成            0               0               
09:30:41        1140321512      0102000000929392 000011          701 担保品卖出  14300           15.3500         已成            0               0               
09:30:41        1140321516      388667          601231          701 担保品卖出  1000            21.3700         已成            0               0               
09:30:41        1000324336      388691          600584          701 担保品卖出  200             31.4000         部分成交        0               0               
09:30:41        1000324336      388795          600584          701 担保品卖出  400             31.4000         部分成交        0               0               
09:30:41        1000324336      388799          600584          701 担保品卖出  100             31.4000         部分成交        0               0               
09:30:41        1000324336      388945          600584          701 担保品卖出  100             31.4000         部分成交        0               0               
09:30:41        1000324336      389328          600584          701 担保品卖出  700             31.4000         部分成交        0               0               
09:30:41        1000324332      389276          603987          701 担保品卖出  2500            17.1700         已成            0               0               
09:30:41        1000324336      389431          600584          701 担保品卖出  100             31.4000         部分成交        0               0               
09:30:41        1000324336      389439          600584          701 担保品卖出  3600            31.4000         部分成交        0               0               
09:30:41        1000324336      389752          600584          701 担保品卖出  200             31.4000         部分成交        0               0               
09:30:41        1000324336      390003          600584          701 担保品卖出  200             31.4000         部分成交        0               0               
09:30:41        1000324336      390295          600584          701 担保品卖出  500             31.4000         部分成交        0               0               
