时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:50.674    225461202       10001           601818          100 证券买入    100             3.4000          已撤
09:30:15.455    221468646       10002           300627          101 证券卖出    20              20.3400         已成
09:30:15.455    225461246       10003           601689          101 证券卖出    3               28.9100         已成
10:32:10.370    217469226       10004           300502          101 证券卖出    300             62.9500         已成
10:32:10.464    233467763       10005           603936          101 证券卖出    500             14.6300         已成
10:32:10.563    213472741       10006           300227          101 证券卖出    2500            10.6800         已成
10:32:10.664    205472067       10007           603501          101 证券卖出    800             211.8300        已成
10:32:10.772    229474315       10008           002073          101 证券卖出    11200           3.8900          已成
10:32:10.866    221474181       10009           603367          101 证券卖出    600             16.0300         已成
10:32:10.963    205472070       10010           600004          101 证券卖出    1200            15.4700         已成
10:32:11.066    201465057       10011           600598          101 证券卖出    6500            15.8500         已成
10:32:11.164    209467046       10012           000333          101 证券卖出    1300            61.1400         已成
10:32:11.264    209467047       10013           300618          101 证券卖出    300             63.5200         已成
10:32:11.365    221474183       10014           600764          101 证券卖出    100             25.3300         已成
10:32:11.467    233467767       10015           600825          101 证券卖出    200             6.3100          已成
10:32:11.572    217469232       10016           300624          101 证券卖出    100             85.1400         已成
10:32:11.665    225466794       10017           600637          101 证券卖出    8400            9.6100          已成
10:32:11.787    201465060       10018           600699          101 证券卖出    1900            23.8200         已成
10:32:11.868    213472746       10019           000596          101 证券卖出    300             158.2000        已成
10:32:11.964    225466795       10020           002803          100 证券买入    1700            27.0400         已成
10:32:12.065    209467050       10021           300009          100 证券买入    400             17.7900         已撤
10:32:12.168    237473758       10022           600718          100 证券买入    2200            12.2600         已成
10:32:12.266    221474185       10023           002539          100 证券买入    1000            7.1000          已成
10:32:12.371    237473759       10024           600850          100 证券买入    1200            24.4200         已成
10:32:12.471    213472747       10025           002030          100 证券买入    3100            26.9400         已成
10:32:12.565    221474186       10026           000710          100 证券买入    200             58.3700         已成
10:32:12.687    233467770       10027           002049          100 证券买入    18100           80.0300         已成
10:32:12.764    229474321       10028           002352          100 证券买入    1500            53.7300         已撤
10:32:12.865    229474322       10029           002603          100 证券买入    1000            30.8400         已成
10:32:12.965    237473762       10030           002920          100 证券买入    100             63.4000         已成
10:32:13.074    205472075       10031           600088          100 证券买入    700             15.3600         已成
10:32:13.166    221474188       10032           000158          100 证券买入    11200           10.4700         已成
10:32:13.267    237473763       10033           603818          100 证券买入    100             9.1600          已成
10:32:13.377    209467054       10034           600571          100 证券买入    5500            8.9700          部撤
10:32:18.368    221474202       10035           603501          101 证券卖出    100             211.8700        已成
10:32:18.471    229474335       10036           300227          101 证券卖出    3900            10.7000         已成
10:32:18.567    237473774       10037           300551          101 证券卖出    200             18.6600         已成
10:32:18.664    209467073       10038           300763          101 证券卖出    100             64.9500         已成
10:32:18.763    221474203       10039           600438          101 证券卖出    1000            17.6700         已成
10:32:18.866    229474336       10040           603367          101 证券卖出    100             16.0300         已成
10:32:18.973    237473775       10041           000333          101 证券卖出    900             61.1500         已成
10:32:19.066    217469251       10042           300618          101 证券卖出    700             63.5200         已成
10:32:19.165    205472089       10043           600825          101 证券卖出    800             6.3100          已成
10:32:19.263    221474204       10044           002423          101 证券卖出    200             8.6800          已成
10:32:19.370    209467074       10045           000596          101 证券卖出    300             158.2100        已成
10:32:19.466    217469252       10046           002438          101 证券卖出    400             8.3700          已成
10:32:19.565    225466811       10047           600637          101 证券卖出    600             9.6100          已成
10:32:19.664    201465081       10048           600699          101 证券卖出    1400            23.8200         已成
10:32:19.765    209467075       10049           603936          101 证券卖出    300             14.6200         已成
10:32:19.865    225466812       10050           300502          101 证券卖出    100             63.0200         已成
10:32:19.965    201465082       10051           002352          100 证券买入    800             53.8300         已成
10:32:20.069    225466813       10052           002603          100 证券买入    600             30.8500         已成
10:32:20.179    217469255       10053           002920          100 证券买入    100             63.4100         已成
10:32:20.279    229474339       10054           000158          100 证券买入    1200            10.4700         已成
10:32:20.369    225466815       10055           002803          100 证券买入    1300            27.0700         已成
10:32:20.472    201465084       10056           300009          100 证券买入    2200            17.8400         已成
10:32:20.572    217469257       10057           600718          100 证券买入    1500            12.2600         已成
10:32:20.688    233467794       10058           002539          100 证券买入    3200            7.1100          已成
10:32:20.852    221474205       10059           600850          100 证券买入    600             24.4300         已成
10:32:25.771    201465098       10060           603501          101 证券卖出    200             211.9400        已成
10:32:25.869    217469268       10061           603686          101 证券卖出    700             24.4700         已成
10:32:25.987    217469269       10062           300227          101 证券卖出    1700            10.6900         已成
10:32:26.065    237473789       10063           300551          101 证券卖出    200             18.7200         已撤
10:32:26.165    229474352       10064           600438          101 证券卖出    700             17.6700         已成
10:32:26.264    209467097       10065           603367          101 证券卖出    800             16.0300         已成
10:32:26.369    205472098       10066           600995          101 证券卖出    1200            7.4800          已成
10:32:26.566    221474215       10067           603357          101 证券卖出    1500            9.9700          已成
10:32:26.567    225466833       10068           000333          101 证券卖出    1100            61.1700         已成
10:32:26.667    209467098       10069           300618          101 证券卖出    300             63.5100         已成
10:32:26.790    201465101       10070           600825          101 证券卖出    100             6.3100          已成
10:32:26.874    217469275       10071           002423          101 证券卖出    1100            8.6700          已成
10:32:26.977    209467100       10072           002438          101 证券卖出    500             8.3800          已撤
10:32:27.081    229474355       10073           600637          101 证券卖出    500             9.6100          已成
10:32:27.166    221474218       10074           600699          101 证券卖出    900             23.8200         已成
10:32:27.286    237473794       10075           300502          101 证券卖出    200             63.0100         已成
10:32:27.386    213472783       10076           002539          100 证券买入    500             7.1100          已成
10:32:27.567    233467810       10077           000158          100 证券买入    2500            10.4600         已成
10:32:27.567    237473795       10078           000710          100 证券买入    100             58.3800         已成
10:32:27.665    225466834       10079           002352          100 证券买入    1500            53.9000         已成
10:32:27.790    209467102       10080           002603          100 证券买入    600             30.8600         已成
10:32:27.886    225466835       10081           002920          100 证券买入    100             63.4500         已成
10:32:27.966    213472785       10082           600571          100 证券买入    4600            8.9800          已成
10:32:28.070    233467812       10083           603818          100 证券买入    3200            9.1300          已撤
10:32:28.182    201465103       10084           002025          100 证券买入    200             35.3700         已成
10:32:28.276    233467813       10085           002298          100 证券买入    600             8.4600          已成
10:32:28.392    221474223       10086           002803          100 证券买入    3100            27.0900         已成
10:32:28.484    229474360       10087           300009          100 证券买入    2200            17.8500         已成
10:32:28.576    229474361       10088           300709          100 证券买入    100             94.0800         已撤
10:32:33.567    225466851       10089           002174          101 证券卖出    1300            26.1900         已成
10:32:33.664    233467828       10090           300502          101 证券卖出    100             62.9900         已成
10:32:33.766    209467122       10091           603501          101 证券卖出    100             212.0800        已成
10:32:33.865    233467829       10092           603686          101 证券卖出    400             24.4600         已成
10:32:33.966    221474234       10093           300227          101 证券卖出    3200            10.7100         已成
10:32:34.066    213472801       10094           300551          101 证券卖出    100             18.7100         已撤
10:32:34.169    237473814       10095           300763          101 证券卖出    300             65.0200         已成
10:32:34.266    221474236       10096           600438          101 证券卖出    700             17.6700         已成
10:32:34.374    205472122       10097           603367          101 证券卖出    200             16.0300         已成
