冻结金额,可用,参考市值,资产
3098524.64,478283.89,11837184.05,12315467.94
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
547,航天发展,20000,20000,17.3636,19127.91,366400.0,18.32
566,海南海药,0,34400,8.8432,14681.76,318888.0,9.27
639,西王食品,43700,43700,6.3636,-16763.72,261326.0,5.98
750,国海证券,0,62300,5.6005,11808.13,360717.0,5.79
796,凯撒旅业,17200,17200,18.0994,-333.69,310976.0,18.08
903,云内动力,30500,30500,7.6211,-5829.86,226615.0,7.43
2049,紫光国微,2900,2900,115.9781,30513.55,366850.0,126.5
2137,麦达数字,0,42100,8.2247,14115.34,360376.0,8.56
2191,劲嘉股份,0,28500,12.4709,-2876.9,352545.0,12.37
2214,大立科技,11900,11900,28.1336,9833.79,344624.0,28.96
2239,奥特佳,24900,54900,6.0901,-2750.17,331596.0,6.04
2340,格林美,64500,64500,5.4385,7192.39,357975.0,5.55
2382,蓝帆医疗,0,6200,29.9324,6246.91,191828.0,30.94
2425,凯撒文化,21300,21300,15.5493,-25332.68,305868.0,14.36
2467,二六三,28900,28900,8.9099,-30921.49,226576.0,7.84
2640,跨境通,29800,29800,8.5116,-5413.05,248234.0,8.33
2797,第一创业,32300,32300,11.0275,-18331.43,337858.0,10.46
2920,德赛西威,4400,4400,71.638,-2587.29,312620.0,71.05
2932,明德生物,100,100,93.324,-215.4,9117.0,91.17
300010,立思辰,14600,14600,23.5163,-5347.52,337990.0,23.15
300065,海兰信,0,23900,14.948,2916.15,360173.0,15.07
300206,理邦仪器,1000,2100,23.8135,391.73,50400.0,24.0
300213,佳讯飞鸿,7800,7800,6.3973,15777.35,65676.0,8.42
300293,蓝英装备,11600,11600,27.3193,5808.48,322712.0,27.82
300296,利亚德,8900,8900,7.3511,-988.81,64436.0,7.24
300315,掌趣科技,39000,39000,8.9613,-6682.41,342810.0,8.79
300390,天华超净,6400,14600,17.1515,8591.65,259004.0,17.74
300401,花园生物,2100,2100,16.9225,-2693.33,32844.0,15.64
300458,全志科技,8000,8000,41.1274,-23419.35,305600.0,38.2
300496,中科创达,3400,3400,102.4039,-17353.19,330820.0,97.3
300624,万兴科技,0,4700,70.0062,1662.84,330692.0,70.36
300677,英科医疗,400,400,167.4851,-3194.05,63800.0,159.5
300729,乐歌股份,1500,1500,49.7415,-6602.21,68010.0,45.34
300740,御家汇,6900,6900,18.2348,519.13,126339.0,18.31
511990,华宝添益,3,3,-25637.5533,77212.711,300.051,100.017
600318,新力金融,0,12200,12.0514,3399.33,150426.0,12.33
600352,浙江龙盛,0,24500,14.4838,5296.87,360150.0,14.7
600515,海航基础,44900,44900,7.6158,12309.85,354261.0,7.89
600536,中国软件,3200,3200,100.7121,-5446.76,316832.0,99.01
600723,首商股份,29500,29500,12.7855,-40283.33,336890.0,11.42
600859,王府井,5300,5700,61.488,-13896.34,336585.0,59.05
600884,杉杉股份,28200,28200,12.7146,-5770.95,352782.0,12.51
601519,大智慧,22400,22400,11.0247,9750.02,256704.0,11.46
601878,浙商证券,19100,19100,16.6642,1637.9,319925.0,16.75
603650,彤程新材,9200,9200,32.6108,-4331.03,295688.0,32.14
603906,龙蟠科技,5100,5100,19.0774,7051.46,104346.0,20.46
