证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300144,101,证券卖出,80,17.66,已成,0
2213,101,证券卖出,20,18.02,已成,0
2099,101,证券卖出,4,7.69,已成,0
600884,101,证券卖出,50,12.03,已成,0
2238,101,证券卖出,20,6.84,已成,0
300227,101,证券卖出,80,10.45,已成,0
300602,101,证券卖出,57,31.74,已成,0
736,101,证券卖出,60,6.76,已成,0
2030,101,证券卖出,53,27.1,已成,0
600305,101,证券卖出,56,18.5,已成,0
603700,101,证券卖出,60,29.29,已成,0
603027,101,证券卖出,80,30.4,已成,0
600750,101,证券卖出,80,12.5,已成,0
823,101,证券卖出,300,13.69,部分成交,0
600198,100,证券买入,9000,16.25,已成,0
823,101,证券卖出,100,13.69,已成,0
600861,101,证券卖出,400,14.0,已成,0
603987,101,证券卖出,1400,17.16,已成,0
300687,101,证券卖出,100,22.44,已成,0
603825,101,证券卖出,100,30.76,部分成交,0
603661,101,证券卖出,300,51.24,已成,0
300709,100,证券买入,400,87.21,已成,0
300408,101,证券卖出,3400,26.7,已成,0
300677,100,证券买入,200,123.66,已成,0
603825,101,证券卖出,700,30.76,已成,0
600511,100,证券买入,4000,40.45,已成,0
697,100,证券买入,100,9.46,已成,0
300677,100,证券买入,200,123.83,部分成交,0
300677,100,证券买入,300,123.83,已成,0
599,100,证券买入,100,4.32,已成,0
300677,100,证券买入,300,123.61,已成,0
603825,101,证券卖出,1000,30.84,已成,0
603229,100,证券买入,100,48.67,部分成交,0
603229,100,证券买入,400,48.67,已成,0
300233,101,证券卖出,5100,30.77,已成,0
603456,100,证券买入,900,27.65,已成,0
931,100,证券买入,1400,10.32,已成,0
600378,101,证券卖出,100,20.19,已成,0
603069,101,证券卖出,1100,15.2,已成,0
603883,101,证券卖出,200,97.26,已成,0
2084,100,证券买入,2200,9.06,已成,0
600732,101,证券卖出,800,10.58,已成,0
300677,100,证券买入,300,122.09,已成,0
300406,101,证券卖出,500,23.07,已成,0
300173,101,证券卖出,700,7.18,已成,0
600529,101,证券卖出,400,58.12,部分成交,0
600529,101,证券卖出,300,58.1,部分成交,0
