证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
768,701,担保品卖出,600,23.92,部分成交,0
768,701,担保品卖出,200,23.92,已成,0
2246,700,担保品买入,400,8.16,已成,0
2399,701,担保品卖出,200,25.15,已成,0
2027,700,担保品买入,5200,5.89,部分成交,0
2027,700,担保品买入,2700,5.89,部分成交,0
2027,700,担保品买入,1700,5.89,部分成交,0
2027,700,担保品买入,1500,5.89,部分成交,0
2850,701,担保品卖出,100,71.78,已成,0
2239,700,担保品买入,10200,5.85,已成,0
2358,700,担保品买入,600,5.41,已成,0
600503,700,担保品买入,3100,4.39,部分成交,0
600503,700,担保品买入,900,4.39,部分成交,0
600503,700,担保品买入,2200,4.39,部分成交,0
600503,700,担保品买入,900,4.39,部分成交,0
600503,700,担保品买入,10000,4.39,部分成交,0
600503,700,担保品买入,10000,4.39,部分成交,0
600503,700,担保品买入,47600,4.39,已成,0
600859,700,担保品买入,100,56.97,已成,0
2027,700,担保品买入,300,5.89,部分成交,0
155,700,担保品买入,1600,5.39,已成,0
2027,700,担保品买入,14800,5.89,已成,0
2507,701,担保品卖出,200,37.06,已成,0
300170,701,担保品卖出,900,9.52,部分成交,0
300170,701,担保品卖出,500,9.52,已成,0
2881,701,担保品卖出,400,23.17,已成,0
155,700,担保品买入,2500,5.39,已成,0
2246,700,担保品买入,200,8.16,已成,0
2358,700,担保品买入,300,5.41,已成,0
600724,700,担保品买入,1800,4.43,部分成交,0
600724,700,担保品买入,100,4.43,部分成交,0
2507,701,担保品卖出,300,37.06,已成,0
600724,700,担保品买入,68800,4.43,部分成交,0
2179,701,担保品卖出,200,43.19,已成,0
2850,701,担保品卖出,300,71.73,已成,0
600391,701,担保品卖出,800,23.94,已成,0
600378,701,担保品卖出,300,21.47,已成,0
2246,700,担保品买入,100,8.16,已成,0
601878,700,担保品买入,3300,16.59,已成,0
600859,700,担保品买入,1000,56.81,已成,0
2507,701,担保品卖出,300,37.07,已成,0
600724,700,担保品买入,200,4.43,部分成交,0
600503,700,担保品买入,11400,4.39,部分成交,0
600724,700,担保品买入,13000,4.43,部分成交,0
600503,700,担保品买入,2000,4.39,部分成交,0
600724,700,担保品买入,10000,4.43,部分成交,0
600724,700,担保品买入,2500,4.43,部分成交,0
600503,700,担保品买入,2200,4.39,部分成交,0
2358,700,担保品买入,200,5.41,已成,0
423,700,担保品买入,300,36.31,已成,0
600724,700,担保品买入,3600,4.43,已成,0
155,700,担保品买入,1500,5.39,部分成交,0
2246,700,担保品买入,300,8.16,已成,0
600859,700,担保品买入,400,56.79,已成,0
600503,700,担保品买入,7000,4.39,部分成交,0
600724,700,担保品买入,7300,4.43,部分成交,0
601878,700,担保品买入,200,16.59,已成,0
2189,700,担保品买入,100,19.1,已成,0
155,700,担保品买入,1900,5.39,已成,0
600724,700,担保品买入,1000,4.43,部分成交,0
600724,700,担保品买入,400,4.43,部分成交,0
300085,701,担保品卖出,300,25.37,已成,0
600724,700,担保品买入,2200,4.43,部分成交,0
600503,700,担保品买入,500,4.39,部分成交,0
600724,700,担保品买入,2000,4.43,部分成交,0
600724,700,担保品买入,10000,4.43,部分成交,0
600724,700,担保品买入,10000,4.43,部分成交,0
739,701,担保品卖出,100,22.89,部分成交,0
739,701,担保品卖出,100,22.89,部分成交,0
300294,701,担保品卖出,200,45.14,已成,0
300503,701,担保品卖出,200,14.75,已成,0
600391,701,担保品卖出,200,23.92,部分成交,0
600391,701,担保品卖出,100,23.92,已成,0
2475,701,担保品卖出,1000,56.19,已成,0
768,701,担保品卖出,200,23.92,已成,0
300085,701,担保品卖出,500,25.36,已成,0
2027,700,担保品买入,37000,5.89,已成,0
547,700,担保品买入,1600,18.08,已成,0
2358,700,担保品买入,200,5.41,已成,0
300277,700,担保品买入,900,12.14,已成,0
423,700,担保品买入,400,36.3,已成,0
600503,700,担保品买入,1000,4.39,部分成交,0
795,700,担保品买入,4800,6.58,已成,0
739,701,担保品卖出,100,22.89,部分成交,0
739,701,担保品卖出,600,22.89,已成,0
600503,700,担保品买入,5000,4.39,部分成交,0
600724,700,担保品买入,1000,4.43,部分成交,0
2399,701,担保品卖出,300,25.16,已成,0
2399,701,担保品卖出,200,25.16,已成,0
600724,700,担保品买入,600,4.43,部分成交,0
600724,700,担保品买入,3700,4.43,部分成交,0
2027,700,担保品买入,312,5.89,部分成交,0
2027,700,担保品买入,7288,5.89,已成,0
600724,700,担保品买入,3000,4.43,部分成交,0
600724,700,担保品买入,600,4.43,部分成交,0
600503,700,担保品买入,200,4.39,部分成交,0
600724,700,担保品买入,5000,4.43,部分成交,0
2128,701,担保品卖出,200,11.96,已成,0
300503,701,担保品卖出,200,14.75,已成,0
768,701,担保品卖出,100,23.92,已成,0
300085,701,担保品卖出,500,25.36,已成,0
300767,701,担保品卖出,100,84.33,已成,0
300294,701,担保品卖出,200,45.14,已成,0
2399,701,担保品卖出,100,25.17,已成,0
